Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-225.0205	-394.5345	169.5141	1.357469	1.354374	1.47386	0.6188917
6	-232.0098	-402.4838	170.474	1.357469	0.8882734	0.8565561	0.8165579
12	-226.73	-396.9741	170.2441	0.6342189	2.010592	0.7382693	0.8388809
18	-221.8501	-390.3301	168.4801	2.932537	0.723889	1.473215	0.7643717
24	-225.7006	-391.9597	166.2591	4.989147	1.089619	1.230165	0.8276254
30	-220.559	-392.4897	171.9307	0.06866077	0.8627467	0.8334218	0.6155351
36	-219.063	-388.8103	169.7473	0.9790641	1.545765	1.454095	0.5675799
42	-227.8771	-398.99	171.1129	0.184499	1.407582	1.020952	0.517126
48	-224.3075	-396.1305	171.8231	0.06813148	0.7689385	1.040842	0.4173732
54	-220.9076	-391.0849	170.1772	0.7233875	1.812014	1.040842	0.5598095
60	-225.0673	-394.9581	169.8908	1.235737	0.8554872	1.729929	0.5598095
66	-230.0572	-400.4629	170.4057	0.6087933	0.9512263	1.729929	0.6163195
72	-230.2482	-400.2462	169.998	0.3383834	1.093711	2.287472	0.5303446
78	-224.7436	-394.9466	170.203	0.4977449	2.122167	0.9702048	0.5839249
84	-231.8192	-400.9298	169.1106	0.4579331	2.226375	2.007316	0.4008668
90	-234.3557	-405.4772	171.1215	0.09855663	0.9759388	1.520279	0.4629934
96	-244.4329	-411.4384	167.0055	3.918287	1.19957	1.58931	0.5640368
102	-230.9967	-400.7145	169.7178	1.687299	1.182785	1.04119	0.7445844
108	-234.7521	-403.7793	169.0273	0.921323	1.674817	1.917702	0.8909307
114	-237.1042	-407.924	170.8198	0.7863145	0.5950492	1.443738	0.682234
120	-233.072	-403.6966	170.6246	0.2403604	1.983368	0.9341978	0.5195151
126	-234.9576	-405.648	170.6904	0.2871353	1.313886	1.430668	0.5195151
132	-237.3003	-408.0122	170.7119	0.2188146	0.5634313	2.077977	0.2935603
138	-230.9528	-400.2844	169.3316	0.2179682	2.502808	1.769521	0.344099
144	-230.8766	-401.0337	170.1572	0.8371525	0.7927847	1.875427	0.6840867
150	-241.8295	-410.6674	168.8379	1.950177	0.8662265	2.028397	0.6464573
156	-230.9666	-400.0548	169.0882	1.950177	0.7357996	1.875521	0.7025381
162	-220.9793	-392.3509	171.3717	0.2013854	0.9021676	1.242701	0.5239187
168	-239.4575	-410.3614	170.9039	0.3991768	0.5152173	1.858994	0.485686
174	-222.22	-392.0664	169.8463	0.1765295	1.771308	1.885599	0.329935
180	-228.0199	-397.7066	169.6868	1.36093	1.220195	1.398524	0.6831216
186	-239.7631	-406.334	166.571	3.574063	2.011195	1.08021	1.222644
192	-233.303	-402.5718	169.2688	1.758642	1.379508	0.6988372	1.279569
198	-233.4788	-403.6685	170.1897	0.7876244	1.558181	1.153807	0.6678024
204	-234.2186	-403.8797	169.6611	0.3132217	2.813838	1.153807	0.6107262
210	-232.1286	-402.0428	169.9141	0.1313329	2.855505	1.016878	0.6885737
216	-239.7448	-409.4437	169.6989	0.6491908	2.493981	0.982531	0.6885737
222	-237.3124	-404.0765	166.764	2.725736	3.715729	0.8779051	0.8597967
228	-244.1753	-409.9034	165.7281	2.960994	3.715729	1.593969	0.9541717
234	-224.234	-395.0099	170.7759	1.384917	0.3854208	1.055189	0.5329031
240	-235.4758	-406.4932	171.0174	0.273732	1.122191	1.306117	0.4984434
246	-240.7978	-411.2155	170.4178	0.6551481	1.263022	1.155709	0.9195218
252	-225.1976	-394.6323	169.4348	1.393113	1.20146	1.517057	0.8554295
258	-232.2174	-402.0342	169.8169	1.100845	1.050508	1.695066	0.6863399
264	-230.4886	-399.7873	169.2988	0.6166981	2.116593	1.771572	0.5252976
270	-231.2248	-402.4504	171.2256	0.1500268	1.202096	1.141335	0.5252976
276	-229.7172	-400.713	170.9957	0.3855708	1.202096	1.132022	0.4523594
282	-220.265	-388.5677	168.3027	1.398136	2.589876	1.462078	0.8283276
288	-220.2406	-391.781	171.5404	0.2434409	0.8920031	1.037911	0.5527242
294	-235.6463	-405.3143	169.668	0.8190888	1.386664	1.609911	0.9326357
300	-235.8534	-405.0101	169.1567	1.574493	1.483349	1.26102	0.9465828
306	-232.7663	-401.2633	168.497	2.251855	1.55552	1.294689	0.8083008
312	-238.7038	-408.2217	169.5179	1.636832	1.241125	1.026069	0.9921408
318	-232.2708	-401.2766	169.0058	1.953143	1.577045	1.163658	0.649155
324	-226.6249	-397.7518	171.1269	0.2594328	1.180685	1.150498	0.5361333
330	-236.7252	-406.2238	169.4985	0.8689662	1.660927	1.642458	0.7163767
336	-228.6193	-399.1978	170.5785	0.3926743	1.352496	1.397867	0.4646906
342	-238.0408	-407.7405	169.6996	0.3845291	1.483791	2.159959	0.4646906
348	-238.0757	-406.6211	168.5454	2.097669	1.824215	1.039659	0.9463004
354	-237.8999	-406.6685	168.7686	1.606789	2.358055	0.8958036	0.911202
360	-237.7082	-406.625	168.9168	2.321285	1.091402	1.086554	0.9964101
366	-242.9844	-413.8937	170.9093	0.7463204	0.9731304	1.086554	0.5455562
372	-237.1188	-408.3739	171.2551	0.614402	0.6495927	1.17173	0.5958215
378	-233.365	-402.3649	168.9999	1.261519	1.398706	2.06425	0.5294875
384	-235.7467	-404.6552	168.9085	1.224283	1.398706	2.016318	0.8606906
390	-224.9158	-393.564	168.6482	0.8636594	2.680548	1.733016	0.533514
396	-233.6438	-402.6707	169.0269	1.751197	2.000462	0.9271648	0.7278323
402	-230.4033	-400.3246	169.9214	1.523082	1.248721	0.6561848	1.063029
408	-233.4315	-404.3032	170.8717	0.4501821	0.7056981	1.425616	0.9514665
414	-233.823	-402.6469	168.8239	3.054513	0.5048165	1.222957	0.7073337
420	-229.9223	-398.9839	169.0617	1.485555	2.174208	0.7301252	1.055272
426	-224.8106	-395.2107	170.4001	0.760927	1.022965	1.514854	0.607738
432	-220.6651	-390.139	169.4738	1.390791	0.7245775	2.111055	0.5877358
438	-217.0374	-387.9532	170.9159	0.3737715	1.436194	0.9882244	0.5877358
444	-222.7074	-390.7605	168.0531	0.8648801	3.575417	1.701724	0.5877358
450	-223.3385	-391.1767	167.8382	3.312534	1.384978	0.974707	0.9032076
456	-225.0507	-395.5191	170.4684	1.041822	1.278322	0.6243329	1.002062
462	-231.5787	-402.332	170.7534	0.04702594	1.706041	0.8029544	1.124939
468	-244.4207	-414.5946	170.1739	0.04702594	1.426766	0.5307484	1.956694
474	-213.4146	-384.2886	170.874	0.2343016	1.062084	1.54065	0.4388153
480	-225.9845	-393.4675	167.483	1.039535	3.646434	2.06265	0.4600757
486	-229.5792	-401.1972	171.6179	0.3543727	0.6218377	1.101201	0.4397408
492	-224.8083	-396.0597	171.2514	0.04915379	0.7606604	1.027311	1.28617
498	-224.6052	-396.3221	171.7169	0.08593638	0.8611584	0.7217556	1.025704
504	-227.4278	-397.3699	169.9421	0.4525321	2.22487	0.613343	1.256689
