Iteration	Posterior	Likelihood	Prior	tree_length
0	-3.917391	-177.3721	173.4547	0.8668412
6	-6.936902	-180.2734	173.3365	0.9948001
12	-6.435999	-180.0331	173.5971	0.6573118
18	-5.906399	-179.5416	173.6352	0.5391981
24	-18.06914	-191.3398	173.2707	1.05894
30	-19.70309	-193.2649	173.5619	0.7215036
36	-11.55058	-185.0409	173.4903	0.8231971
42	-32.26793	-205.4429	173.175	1.146521
48	-24.54541	-198.1462	173.6007	0.6494688
54	-21.6668	-194.9051	173.2383	1.089254
60	-6.837121	-180.0234	173.1862	1.136498
66	-11.57105	-184.3874	172.8163	1.439701
72	-11.66915	-184.7987	173.1295	1.186305
78	-12.6917	-186.1742	173.4825	0.8330898
84	-10.30312	-183.0453	172.7421	1.495946
90	-16.57054	-189.9457	173.3752	0.9550377
96	-10.13973	-183.1883	173.0486	1.254867
102	-19.00733	-192.6333	173.626	0.5820609
108	-9.978334	-183.3063	173.3279	1.003352
114	-12.5072	-186.0934	173.5862	0.6789958
120	-7.921694	-181.261	173.3393	0.9919585
126	-11.84646	-185.4742	173.6277	0.5757966
132	-14.93512	-188.2896	173.3545	0.9765491
138	-19.22471	-192.6058	173.3811	0.9488414
144	-31.04693	-204.1491	173.1022	1.209739
150	-18.74007	-191.9953	173.2552	1.073514
156	-10.22596	-183.7666	173.5406	0.7544791
162	-16.29592	-189.6904	173.3945	0.9345221
168	-10.44821	-184.0593	173.6111	0.6254874
174	-9.216389	-182.8216	173.6053	0.639414
180	-13.42724	-186.6999	173.2727	1.057036
186	-27.8184	-200.7491	172.9307	1.350525
192	-20.74488	-193.867	173.1222	1.192648
198	-17.22932	-190.4042	173.1749	1.146614
204	-27.60135	-200.4266	172.8253	1.432834
210	-33.2479	-206.0891	172.8412	1.4206
216	-32.31157	-205.8236	173.512	0.794796
222	-25.31498	-198.9496	173.6346	0.4590689
228	-19.76203	-193.3505	173.5884	0.6745959
234	-16.23548	-189.6518	173.4163	0.9107154
240	-31.12254	-203.8917	172.7692	1.475586
246	-9.707361	-182.7449	173.0375	1.264026
252	-4.385233	-177.9989	173.6137	0.6189512
258	0.8882419	-172.4975	173.3858	0.9438679
264	-4.95388	-178.3397	173.3858	0.9438679
270	-6.951889	-180.4195	173.4676	0.8514319
276	-5.810083	-179.0422	173.2322	1.094887
282	-25.10682	-197.7457	172.6389	1.572522
288	-15.83978	-189.4251	173.5853	0.680654
294	-10.90498	-184.4772	173.5722	0.704134
300	-12.28813	-185.9054	173.6173	0.6090709
306	-17.39251	-190.8733	173.4808	0.8351798
312	-11.2789	-184.6576	173.3787	0.9513836
318	-9.903509	-183.2822	173.3787	0.9513836
324	-14.75789	-187.9332	173.1753	1.146251
330	-21.22026	-194.5737	173.3534	0.9775781
336	-16.97918	-190.4644	173.4852	0.829684
342	-29.54236	-202.1957	172.6534	1.561918
348	-34.418	-207.492	173.074	1.233618
354	-16.59821	-189.8904	173.2922	1.038325
360	-13.843	-187.1352	173.2922	1.038325
366	-21.81781	-195.083	173.2652	1.064139
372	-9.06073	-182.3259	173.2652	1.064139
378	-9.705153	-183.0759	173.3708	0.9596836
384	-7.188064	-180.5588	173.3708	0.9596836
390	-2.727318	-176.1627	173.4354	0.8892391
396	-12.67066	-185.5967	172.926	1.354263
402	-12.26829	-185.8224	173.5541	0.7338233
408	-15.04736	-187.9372	172.8899	1.382724
414	-16.66666	-189.8349	173.1683	1.152437
420	-16.97162	-190.0515	173.0799	1.228685
426	-22.91232	-195.9259	173.0136	1.283706
432	-14.71472	-188.2786	173.5639	0.7181939
438	-20.81708	-194.3076	173.4905	0.8229354
444	-15.49676	-188.9873	173.4905	0.8229354
450	-12.07321	-185.7113	173.6381	0.4969416
456	-15.47858	-188.7182	173.2396	1.08802
462	-10.92329	-184.3236	173.4003	0.9283077
468	-15.23725	-188.6375	173.4003	0.9283077
474	-15.99879	-189.2891	173.2903	1.040205
480	-15.92867	-189.5476	173.6189	0.6045963
486	-9.831555	-183.1418	173.3102	1.020844
492	-11.41359	-184.955	173.5414	0.7533006
498	-11.3517	-184.8068	173.4551	0.8663375
504	-7.397626	-180.8869	173.4893	0.8244767
510	-2.860249	-176.0979	173.2377	1.089804
516	-7.271648	-180.8512	173.5796	0.6911835
522	-9.977807	-183.2216	173.2438	1.084093
528	-25.88275	-199.3627	173.4799	0.8362966
534	-14.83519	-188.2001	173.3649	0.9657542
540	-13.57091	-187.0542	173.4833	0.8321184
546	-17.51556	-190.8251	173.3095	1.021555
552	-14.69668	-188.056	173.3593	0.9715855
558	-13.7477	-186.5378	172.7901	1.459677
564	-17.87858	-191.2582	173.3796	0.9503936
570	-20.29792	-193.7757	173.4778	0.8389677
576	-13.3181	-186.9498	173.6317	0.558937
582	-4.28347	-177.802	173.5186	0.7858963
588	-14.30995	-187.6072	173.2973	1.033469
594	-6.166473	-179.6883	173.5218	0.7813521
600	-9.84481	-182.9638	173.119	1.195372
606	-9.049806	-182.5564	173.5066	0.802007
612	-8.541775	-182.0308	173.489	0.8248921
618	-4.268844	-177.6983	173.4295	0.8959654
624	-8.205296	-181.711	173.5057	0.8032023
630	-5.347001	-178.809	173.462	0.8581514
636	-2.073849	-175.6049	173.531	0.7684297
642	-9.929608	-183.2319	173.3023	1.028554
648	-7.038947	-180.0193	172.9803	1.310802
654	-17.21603	-189.9437	172.7277	1.50677
660	-13.45287	-187.0222	173.5693	0.7090871
666	-19.44146	-192.6428	173.2014	1.122937
672	-30.64434	-203.4593	172.815	1.440738
678	-23.98018	-197.5829	173.6027	0.6451594
684	-21.30175	-194.2674	172.9657	1.322586
690	-23.46919	-196.9186	173.4494	0.8730459
696	-26.80109	-199.9387	173.1376	1.179307
702	-22.92971	-196.1547	173.225	1.101486
708	-21.16791	-194.1839	173.016	1.281751
714	-30.1248	-203.4087	173.2839	1.046324
720	-24.73195	-198.1407	173.4087	0.9190779
726	-33.74078	-207.1387	173.3979	0.9308254
732	-34.17851	-207.3719	173.1933	1.130137
738	-23.09361	-196.0521	172.9585	1.328379
744	-24.23572	-197.566	173.3303	1.000994
750	-26.35169	-199.4004	173.0487	1.254786
756	-17.15368	-190.4472	173.2936	1.037059
762	-18.91861	-192.0481	173.1295	1.186317
768	-19.43854	-192.7047	173.2661	1.063223
774	-13.88653	-187.3597	173.4732	0.8445725
780	-18.07183	-191.5384	173.4665	0.8527122
786	-18.42106	-191.5631	173.1421	1.17541
792	-12.21507	-185.5967	173.3816	0.9482544
798	-17.17819	-190.6712	173.493	0.8197607
804	-20.99796	-194.5424	173.5445	0.7487091
810	-19.52711	-192.9915	173.4644	0.8552514
816	-34.94723	-207.9287	172.9815	1.309878
822	-19.42592	-192.8066	173.3807	0.9492568
828	-23.01896	-196.2855	173.2666	1.062837
834	-18.50089	-191.9689	173.468	0.8508972
840	-28.43074	-201.3844	172.9536	1.332266
846	-22.75927	-196.3629	173.6036	0.6431276
852	-20.8717	-194.1866	173.3149	1.016293
858	-24.90157	-198.2059	173.3044	1.02656
864	-19.30563	-192.7672	173.4615	0.8587044
870	-17.7185	-190.8631	173.1446	1.173197
876	-10.7527	-184.365	173.6123	0.6225275
882	-6.78779	-180.3962	173.6084	0.6319737
888	-13.30939	-186.8152	173.5058	0.8031255
894	-10.74654	-184.3262	173.5797	0.6909813
900	-9.40167	-182.7161	173.3145	1.016677
906	-11.64372	-184.7179	173.0742	1.233478
912	-11.98303	-185.5464	173.5634	0.7190263
918	-9.750889	-183.0279	173.2771	1.052881
924	-17.95041	-191.5836	173.6332	0.5514544
930	-23.85165	-197.1641	173.3124	1.018673
936	-26.94354	-199.8311	172.8876	1.38453
942	-12.17317	-185.5981	173.425	0.9010688
948	-22.29081	-195.4724	173.1816	1.140609
954	-24.90718	-198.1842	173.277	1.052929
960	-9.32554	-182.7813	173.4557	0.8656327
966	-25.62167	-198.7035	173.0818	1.227006
972	-33.42722	-207.0539	173.6267	0.5796165
978	-29.78124	-202.8826	173.1013	1.210501
984	-19.36763	-192.8884	173.5208	0.7827794
990	-15.98494	-189.5285	173.5436	0.7500389
996	-10.36524	-183.5975	173.2322	1.094808
1002	-14.86646	-188.0156	173.1491	1.169247
1008	-26.81322	-199.8333	173.0201	1.27838
1014	-11.05053	-184.5953	173.5448	0.7482331
1020	-3.880536	-177.4997	173.6192	0.6037435
1026	-9.429336	-182.39	172.9607	1.326595
1032	-16.22593	-189.2518	173.0259	1.273663
1038	-15.13394	-188.6182	173.4842	0.8308983
1044	-12.16301	-185.7784	173.6154	0.6142429
1050	-19.60583	-192.7652	173.1594	1.160264
1056	-8.865842	-182.4713	173.6054	0.6389669
1062	-12.58123	-186.0442	173.463	0.8569541
1068	-11.10174	-184.6495	173.5478	0.7437021
1074	-14.43567	-188.0312	173.5956	0.6604249
1080	-18.86914	-191.7632	172.8941	1.379435
1086	-18.64955	-192.1527	173.5031	0.8066295
1092	-23.39109	-196.8089	173.4178	0.9090843
1098	-20.4901	-193.3675	172.8774	1.392508
1104	-16.92176	-190.428	173.5063	0.8024626
1110	-21.76777	-195.1444	173.3766	0.9535221
1116	-10.86324	-184.3131	173.4498	0.8725628
1122	-12.28433	-185.6394	173.355	0.9759478
1128	-19.4745	-192.9031	173.4286	0.897029
1134	-23.05649	-196.6521	173.5956	0.6604066
1140	-16.80758	-190.4386	173.631	0.5620032
1146	-21.92967	-195.3688	173.4391	0.8850247
1152	-34.38995	-207.7996	173.4096	0.918101
1158	-36.93773	-210.379	173.4413	0.8824675
1164	-36.33567	-209.7459	173.4102	0.9174644
1170	-24.50197	-197.9122	173.4102	0.9174644
1176	-31.10005	-204.5722	173.4721	0.8458872
1182	-21.09206	-194.5642	173.4721	0.8458872
1188	-11.80062	-185.4311	173.6305	0.5644023
1194	-13.28217	-186.8622	173.58	0.690381
1200	-15.83961	-189.3562	173.5165	0.7886514
1206	-8.406909	-181.8489	173.442	0.8816416
1212	-7.023446	-180.534	173.5105	0.7967816
1218	-16.6227	-190.1779	173.5552	0.7322065
1224	-26.1749	-199.2649	173.09	1.220141
1230	-24.18795	-197.742	173.5541	0.7339115
1236	-18.20697	-191.8448	173.6378	0.4874445
1242	-20.32118	-193.2897	172.9686	1.32028
1248	-10.3901	-183.2698	172.8797	1.390654
1254	-21.52598	-195.0851	173.5592	0.7258491
1260	-22.88068	-195.4973	172.6166	1.58884
1266	-13.51478	-186.5462	173.0314	1.269081
1272	-16.02056	-189.3272	173.3066	1.024374
1278	-8.363816	-181.5274	173.1636	1.156602
1284	-15.38528	-188.5488	173.1636	1.156602
1290	-17.82133	-191.3489	173.5276	0.7732841
1296	-28.44285	-201.1505	172.7076	1.521765
1302	-32.40119	-205.9415	173.5403	0.7548717
1308	-29.37722	-202.3081	172.9309	1.350396
1314	-21.93176	-194.5663	172.6345	1.57574
1320	-18.24196	-191.8049	173.5629	0.7197707
1326	-11.56864	-184.8944	173.3258	1.005471
1332	-11.53044	-184.7085	173.1781	1.143787
1338	-3.384116	-176.9674	173.5833	0.6843064
1344	-11.84584	-184.6563	172.8105	1.444151
1350	-15.01508	-188.1175	173.1024	1.209561
1356	-9.713306	-183.1815	173.4682	0.850727
1362	-16.77516	-189.9701	173.1949	1.128745
1368	-20.90665	-194.2547	173.3481	0.9830551
1374	-22.83445	-196.2913	173.4569	0.8642457
1380	-27.64442	-200.8922	173.2478	1.080428
1386	-22.02844	-195.2308	173.2023	1.122054
1392	-13.70878	-186.5984	172.8897	1.382901
1398	-9.098645	-182.4856	173.3869	0.9426525
1404	-8.025543	-181.4125	173.3869	0.9426525
1410	-11.86431	-184.9324	173.0681	1.238587
1416	-10.67961	-184.2208	173.5412	0.7535889
1422	-10.9197	-184.5409	173.6212	0.5976667
1428	-10.73149	-184.2589	173.5274	0.7735515
1434	-17.15369	-190.762	173.6083	0.6323475
1440	-22.68491	-195.4428	172.7579	1.484117
1446	-22.72528	-196.208	173.4827	0.8328348
1452	-16.45896	-189.5857	173.1268	1.188669
1458	-6.817381	-180.3894	173.572	0.704508
1464	-3.680359	-177.1334	173.453	0.8688184
1470	-13.52876	-187.0528	173.5241	0.7782389
1476	-12.11681	-185.7077	173.5909	0.6697506
1482	-12.58502	-185.6832	173.0982	1.213167
1488	-19.56918	-192.9593	173.3901	0.9392712
1494	-13.55958	-186.8516	173.292	1.038576
1500	-18.73382	-192.2276	173.4938	0.8187471
1506	-11.37763	-184.6811	173.3035	1.027428
1512	-14.31649	-187.9489	173.6324	0.4484307
1518	-16.41182	-189.9943	173.5825	0.6858114
1524	-13.61979	-187.0284	173.4087	0.9191763
1530	-15.82993	-188.8328	173.0029	1.292494
1536	-8.380874	-181.8778	173.4969	0.8147831
1542	-7.317014	-180.7875	173.4705	0.8478565
1548	-10.85111	-184.4395	173.5883	0.67479
1554	-18.65144	-191.9581	173.3067	1.024297
1560	-19.09271	-192.6274	173.5347	0.7631213
1566	-20.01284	-193.5475	173.5347	0.7631213
1572	-16.65305	-190.2533	173.6003	0.6504391
1578	-20.20867	-193.6838	173.4751	0.8422164
1584	-15.80123	-189.323	173.5217	0.7814955
1590	-10.11578	-183.5327	173.4169	0.9101023
1596	-12.85749	-186.0403	173.1828	1.139558
1602	-21.21214	-194.7921	173.5799	0.6905262
1608	-12.74412	-186.189	173.4449	0.8783399
1614	-11.81968	-185.0742	173.2545	1.074115
1620	-8.690188	-182.1477	173.4575	0.8635146
1626	-20.4137	-193.1723	172.7586	1.483537
1632	-10.75053	-183.901	173.1505	1.168082
1638	-12.02037	-185.5144	173.494	0.8184512
1644	-3.560949	-176.8598	173.2988	1.031962
1650	-13.94908	-187.568	173.6189	0.6046314
1656	-12.78917	-186.4081	173.6189	0.6046314
1662	-9.665129	-183.198	173.5328	0.7658194
1668	-19.13928	-192.3833	173.2441	1.08388
1674	-14.14104	-187.414	173.2729	1.056796
1680	-11.57943	-184.8524	173.2729	1.056796
1686	-14.02484	-187.5701	173.5452	0.7475554
1692	-32.30026	-205.3842	173.0839	1.225248
1698	-31.37452	-204.4895	173.115	1.198836
1704	-30.51587	-203.5658	173.0499	1.253727
1710	-19.07411	-192.2927	173.2186	1.107315
1716	-32.55327	-205.5227	172.9694	1.319608
1722	-27.87628	-201.0738	173.1975	1.126374
1728	-20.62361	-193.4171	172.7934	1.457167
1734	-20.56457	-193.405	172.8404	1.421201
1740	-2.501547	-175.666	173.1645	1.155822
1746	-10.80222	-183.9667	173.1645	1.155822
1752	-5.875625	-179.3621	173.4865	0.8280984
1758	-20.1609	-193.3689	173.208	1.116961
1764	-11.72172	-185.1742	173.4525	0.8694142
1770	-18.96661	-192.3375	173.3709	0.9595338
1776	-20.49556	-193.4892	172.9936	1.300034
1782	-14.61638	-187.9835	173.3671	0.9634699
1788	-11.62533	-185.109	173.4837	0.8315697
1794	-9.443894	-183.0063	173.5624	0.7206226
1800	-21.39697	-194.9594	173.5624	0.7206226
1806	-21.42157	-194.8492	173.4277	0.898021
1812	-29.99945	-202.7093	172.7098	1.520122
1818	-16.6505	-190.1797	173.5292	0.7709631
1824	-11.32493	-184.8086	173.4837	0.8315836
1830	-17.96837	-191.3416	173.3732	0.9571446
1836	-20.14752	-193.7155	173.5679	0.711448
1842	-7.160736	-180.7856	173.6249	0.5857809
1848	-7.538767	-180.6785	173.1398	1.177428
1854	-11.83507	-185.132	173.2969	1.03383
1860	-11.18217	-184.6819	173.4998	0.8110244
1866	-9.980738	-183.4805	173.4998	0.8110244
1872	-13.87832	-187.2707	173.3924	0.9368203
1878	-11.46451	-184.816	173.3515	0.9795653
1884	-11.64438	-185.2111	173.5668	0.7134162
1890	-17.99364	-191.0907	173.0971	1.214126
1896	-12.41399	-185.9359	173.5219	0.7812961
1902	-7.352638	-180.8701	173.5175	0.7873484
1908	-10.24848	-183.4061	173.1576	1.161837
1914	-15.93102	-189.2007	173.2697	1.059904
1920	-26.04498	-199.6804	173.6355	0.5375275
1926	-23.47635	-196.2877	172.8114	1.443496
1932	-16.21022	-189.7379	173.5277	0.7731424
1938	-19.04961	-192.4694	173.4197	0.9069145
1944	-25.71365	-198.9321	173.2184	1.10746
1950	-17.98507	-191.5045	173.5194	0.7847401
1956	-15.16824	-188.8054	173.6371	0.522565
1962	-12.01539	-185.6489	173.6335	0.5495484
