Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-238.6508	-405.0487	166.3979	0.4275691	5.654963	2.600563	0.6933168
6	-246.7906	-412.3308	165.5401	1.225121	3.98457	3.517448	0.7559008
12	-247.0816	-410.2999	163.2184	1.258491	9.22819	3.517448	0.6405341
18	-246.615	-410.9991	164.384	0.9631314	6.543418	3.724554	0.5501719
24	-244.6624	-407.3738	162.7115	1.269126	11.16752	3.361175	0.6811181
30	-254.912	-414.2304	159.3184	2.09474	14.55031	4.969014	0.7187884
36	-255.5154	-420.2014	164.686	1.15351	5.800808	3.483036	0.7482532
42	-251.6401	-414.4614	162.8213	1.712517	12.04254	2.507419	0.7482532
48	-248.0611	-410.8218	162.7608	2.025601	11.22578	2.568459	0.6130781
54	-246.4943	-409.6325	163.1382	2.022864	5.047299	4.469356	0.8380131
60	-260.1684	-426.168	165.9996	1.664568	3.294368	2.995063	0.8348863
66	-249.263	-413.7316	164.4686	1.034562	10.74644	1.799672	0.9114624
72	-253.8651	-418.6643	164.7991	1.326339	6.262825	2.65379	1.10989
78	-248.1059	-416.9737	168.8678	0.8204748	2.644223	1.363984	0.9107209
84	-253.6207	-419.8837	166.263	1.998965	3.198674	1.479431	1.673635
90	-249.2134	-411.1177	161.9043	1.20158	18.09285	2.315419	0.8978836
96	-252.3282	-417.3035	164.9753	1.597162	6.716977	1.931353	1.176156
102	-233.8298	-398.7978	164.968	0.9642592	5.309731	3.713701	0.4325565
108	-244.1936	-407.6781	163.4845	1.30629	5.526207	4.673789	0.7336689
114	-250.3399	-406.4274	156.0875	2.026892	6.328343	10.99087	0.3388225
120	-239.1737	-398.7856	159.6119	1.35117	4.963297	8.735404	0.2828771
126	-242.7767	-407.0442	164.2675	0.4302736	6.210893	4.493431	0.3806689
132	-252.9172	-415.6904	162.7732	0.3056728	6.875402	5.839143	0.4189409
138	-243.3574	-404.7183	161.3609	0.6776755	12.84125	4.854045	0.4161551
144	-243.5668	-405.4781	161.9113	1.768244	6.07591	5.597807	0.4336068
150	-253.4449	-418.8388	165.3939	1.400416	2.93816	4.251883	0.4199552
156	-253.7735	-418.7922	165.0187	0.8906743	4.361665	4.251883	0.5147358
162	-240.126	-405.92	165.7941	0.9666454	3.554939	3.882168	0.5437702
168	-232.964	-398.9536	165.9895	1.071996	3.948296	3.259945	0.7298537
174	-234.6939	-399.2629	164.569	1.242007	7.816676	2.580053	0.8357649
180	-239.2823	-404.5211	165.2388	1.48361	5.666354	2.580053	0.8602225
186	-241.1614	-408.2172	167.0558	1.06336	3.451539	2.310536	0.9761816
192	-257.7875	-422.7923	165.0048	0.9207653	3.975741	4.371676	0.7419337
198	-258.5872	-422.7091	164.1218	1.730494	3.574112	4.72589	0.686676
204	-264.1683	-426.2237	162.0555	1.89669	9.173582	4.016553	0.724481
210	-255.1882	-416.871	161.6827	1.89669	8.553696	4.667424	0.6137942
216	-249.4035	-410.0452	160.6417	1.7206	8.553696	5.892863	0.4203393
222	-247.9152	-411.6693	163.7541	1.639587	2.680784	5.838961	0.4203393
228	-250.786	-412.9907	162.2047	2.011197	3.39275	6.514829	0.4052418
234	-246.2096	-408.1697	161.9601	0.8874234	6.805401	6.10389	0.4287867
240	-239.8978	-403.7399	163.8421	0.8874234	6.805401	4.227141	0.4473808
246	-244.7238	-410.0555	165.3317	0.7376538	4.32674	4.076958	0.3787918
252	-246.6822	-408.6917	162.0095	1.727248	4.582569	6.300524	0.4780733
258	-238.334	-399.641	161.3069	0.6915014	5.396836	7.470748	0.2778448
264	-234.7628	-397.4335	162.6707	0.9872901	3.703893	6.82562	0.3365265
270	-230.7198	-394.5474	163.8276	1.123612	3.131769	5.914277	0.3456453
276	-233.7707	-396.0466	162.2759	2.190025	2.230454	7.125414	0.4570653
282	-241.7802	-398.0626	156.2824	2.190025	13.62845	8.118131	0.3045757
288	-240.4861	-400.8551	160.369	0.6945432	10.47456	6.433727	0.2974861
294	-240.1529	-401.959	161.8061	1.125312	4.821343	6.829811	0.275093
300	-241.7053	-403.7159	162.0106	0.7797454	8.963644	5.141863	0.2521724
306	-234.1321	-397.3917	163.2596	1.167623	5.709038	4.855045	0.2580797
312	-248.5776	-407.6805	159.1029	0.7427899	12.84317	6.88482	0.2580797
318	-240.7264	-401.7973	161.0709	1.456129	5.684965	6.88482	0.3467957
324	-236.234	-397.1264	160.8924	1.280591	3.778384	8.175049	0.2687099
330	-241.5416	-404.8636	163.322	0.736345	4.318458	6.037464	0.3163215
336	-239.1113	-405.0202	165.9089	0.774896	3.837621	3.764601	0.4031037
342	-245.6291	-411.1947	165.5656	0.9128528	2.528294	4.870171	0.4241614
348	-245.1949	-410.0115	164.8166	0.9355141	5.752067	3.674229	0.4241614
