Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-1209.86	-1475.478	265.6181	0.859079	0.000329302	0.000342569	0.000251279	0.00215792	0.000926918	0.00180298	0.00124841	0.00284014	0.00216647	0.00513503	5.72564e-05	0.0038568	0.00220515	0.00501407	0.00299122	0.00215017	0.00180672	0.00544216	0.00185467	0.000414177	0.00630858	0.00263323	0.0336651	0.000738452	0.00431042	0.0129388	0.000182097	0.00405183	0.000458511	0.00541576	0.00101596	0.00233156	0.00726742	0.0138115	0.00279816	0.8337672
6	-1194.921	-1460.595	265.6741	0.864415	0.000331347	0.00254563	0.000730508	0.00217132	0.000932675	0.00084211	0.00125616	0.00285778	0.00215541	0.00516692	1.08556e-05	0.00388076	0.00221885	0.00504521	0.0030098	0.00216352	0.00181794	0.00547596	0.00186619	0.000416749	0.00634776	0.00264959	0.0338741	0.000743038	0.00433719	0.0130191	0.000183227	0.00301195	0.000188553	0.0054494	0.00102227	0.00234604	0.00731255	0.00738934	0.00281554	0.7583903
12	-1194.283	-1459.929	265.6461	0.866906	0.000332303	0.00255297	0.000732614	0.00217758	0.000935363	0.000844538	0.00125978	0.00286601	0.000720526	0.00518182	1.08869e-05	0.00389194	0.00222525	0.00505975	0.00301848	0.00216976	0.00182318	0.00549174	0.00187157	0.000417951	0.00534581	0.00265723	0.0339718	0.000197714	0.00434969	0.0130566	0.000183756	0.00302063	0.000189097	0.00546511	0.00115161	0.0023528	0.00733363	0.00741064	0.00282365	0.7975956
18	-1188.787	-1454.425	265.6381	0.886649	0.000491345	0.00261111	0.000749299	0.00222717	0.000998279	0.00346223	0.00128847	0.00321931	0.000736936	0.00352059	1.11348e-05	0.00398058	0.00227592	0.00517499	0.00308722	0.00307059	0.00175659	0.00561681	0.00191419	0.000679543	0.00546755	0.00327136	0.0152477	0.000202217	0.00444876	0.013354	0.00018794	0.00308943	0.000193403	0.00558957	0.00117784	0.00240638	0.00750065	0.00145355	0.00288796	0.8082259
24	-1198.436	-1463.956	265.5199	0.874987	0.000484883	0.00257677	0.00107702	0.00219788	0.00101091	0.000923071	0.00183237	0.00317696	0.0015608	0.00347429	1.09884e-05	0.00392822	0.00224599	0.00510692	0.00304661	0.00303021	0.00749079	0.00554294	0.00188901	0.000670605	0.00539564	0.0107718	0.0150472	0.000444275	0.00439024	0.0131784	0.000185469	0.00304879	0.00019086	0.00551605	0.00150555	0.00237473	0.00740199	0.00143443	0.00284997	0.9460993
30	-1201.726	-1467.38	265.6541	0.876265	0.000485591	0.00258053	0.00107859	0.00220109	0.000458813	0.000924419	0.00183504	0.0031816	0.00156308	0.00347936	1.10044e-05	0.00393396	0.00224927	0.00511438	0.00305106	0.00303463	0.00750173	0.00555103	0.00189177	0.000671585	0.00540352	0.0107875	0.0150691	0.000444924	0.00439665	0.0131976	0.000185739	0.00305325	0.000191138	0.00552411	0.00160413	0.0023782	0.0074128	0.000433334	0.00285414	0.7867018
36	-1205.03	-1470.616	265.5864	0.874655	0.000484698	0.00257579	0.00107661	0.00219704	0.000124451	0.000922719	0.00183167	0.00317576	0.0015602	0.00347296	5.6789e-05	0.00392673	0.00224513	0.00510498	0.00304545	0.00302905	0.00748794	0.00554083	0.00188829	0.00067035	0.00539359	0.0107677	0.0150414	0.000444106	0.00438857	0.0131733	0.000185398	0.00304763	0.000190787	0.00551395	0.00160118	0.00237383	0.00739918	0.00255842	0.00284889	0.872061
42	-1200.276	-1465.935	265.6585	0.876665	0.000485813	0.00258171	0.00128502	0.00220209	8.38127e-05	0.00092484	0.00183588	0.00318306	0.00156379	0.00210187	5.69195e-05	0.00393576	0.0022503	0.00511671	0.00305246	0.00303601	0.00750515	0.00555357	0.00189263	0.000671891	0.00540599	0.0107924	0.015076	0.000445127	0.00439866	0.0132036	0.00026298	0.00305464	0.000191225	0.00552663	0.00160486	0.00121751	0.00741618	0.0025643	0.00285544	0.7806515
48	-1195.249	-1460.797	265.5475	0.873261	0.000483926	0.00257168	0.00128003	0.00219354	0.000377642	0.000921249	0.00182875	0.00338422	0.00202724	0.00209371	5.66985e-05	0.00392047	0.00224156	0.00509684	0.0030406	0.00302423	0.00747601	0.005532	0.00188528	0.000669282	0.00889041	0.0107505	0.0150175	0.000443399	0.00438158	0.0131524	0.000261959	0.00252658	0.00010729	0.00550517	0.00159863	0.00121278	0.00738739	0.00255435	0.00284435	0.9161903
54	-1202.285	-1467.952	265.6673	0.871876	0.000483159	0.0025676	0.001278	0.00219007	0.000377044	0.000907663	0.00182585	0.00337885	0.00202403	0.00209039	5.66086e-05	0.00391426	0.002238	0.00508876	0.00303578	0.00149059	0.00746415	0.00552323	0.00186436	0.000668221	0.00887631	0.0107335	0.0149936	0.000442696	0.00437463	0.0131315	0.000261544	0.00252257	0.00010712	0.00737275	0.00286421	0.00121085	0.00737567	0.0025503	0.00283984	0.7682691
60	-1198.379	-1464.022	265.6429	0.87868	0.000486929	0.00258764	0.00101864	0.0026049	0.000379986	0.00143531	0.0018401	0.00340522	0.00203982	0.0021067	5.70503e-05	0.0039448	0.00225547	0.00512847	0.00305947	0.00150223	0.00487409	0.00556633	0.00187891	0.000673435	0.00894557	0.0108172	0.0151106	0.00044615	0.00440877	0.013234	0.000263585	0.00254226	0.000107956	0.00743028	0.00288656	0.0012203	0.00162948	0.0025702	0.002862	0.8018188
66	-1191.835	-1457.44	265.6049	0.881333	0.000488399	0.00259545	0.00102171	0.00511935	0.000381133	0.00143965	0.00184566	0.0034155	0.00204598	0.00211307	5.72226e-05	0.00278872	0.00226228	0.00514396	0.00306871	0.00150676	0.00488881	0.00558314	0.00188458	0.000675469	0.00897259	0.0108499	0.0151563	0.000447497	0.00442208	0.00841301	0.000264381	0.00254993	0.000108282	0.00745272	0.00289528	0.0017264	0.0016344	0.00257796	0.00287064	0.8500913
72	-1210.569	-1476.217	265.6476	0.868523	0.00153001	0.00255773	0.00100686	0.00504494	0.000375594	0.00141872	0.00181883	0.00324788	0.00201624	0.00208235	5.63909e-05	0.00274819	0.0022294	0.00506919	0.00302411	0.00148486	0.018422	0.00550199	0.00185719	0.000665651	0.00884217	0.0106922	0.014936	0.000440993	0.00435781	0.00829073	0.000260538	0.00251287	0.000106708	0.00734439	0.00285319	0.00170131	0.00161065	0.00254049	0.00282892	0.7956467
78	-1199.743	-1465.405	265.6624	0.865205	0.00152417	0.00254796	0.00100302	0.00502566	0.000374159	0.0014133	0.00181188	0.00323547	0.00200854	0.0020744	5.93467e-05	0.00131873	0.0012133	0.00966702	0.00301255	0.00147919	0.0196352	0.00548097	0.00130018	0.000663108	0.00880839	0.0106513	0.0148789	0.00121066	0.00434116	0.00825906	0.000259543	0.00070492	0.000106301	0.00731633	0.00284229	0.000532283	0.00160449	0.00253078	0.00590043	0.7752521
