Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-510.9762	-679.0918	168.1157	2.029939	3.259864
6	-520.4088	-687.9008	167.492	1.716148	3.78237
12	-510.341	-678.937	168.596	1.59227	3.203647
18	-528.3939	-695.9057	167.5117	2.936746	3.203647
24	-516.6784	-684.9476	168.2692	1.853602	3.258404
30	-516.7264	-685.001	168.2746	1.963205	3.1993
36	-521.7914	-689.5723	167.7809	1.882632	3.52997
42	-518.7903	-686.1679	167.3776	1.477635	3.973911
48	-529.6694	-696.2934	166.6239	1.841502	4.215046
54	-526.568	-692.9064	166.3384	2.60452	4.025602
60	-508.439	-676.1437	167.7047	1.86899	3.581177
66	-522.9061	-689.6466	166.7405	2.057741	4.043496
72	-530.4509	-697.8725	167.4215	2.06005	3.65096
78	-530.9657	-698.8632	167.8975	2.203746	3.303803
84	-523.5876	-691.76	168.1724	2.080551	3.201215
90	-537.9348	-705.8259	167.8911	2.03197	3.391019
96	-530.3095	-697.7452	167.4357	1.886406	3.728254
102	-527.49	-695.0056	167.5156	1.735602	3.758731
108	-532.7519	-701.0705	168.3186	2.388874	2.965395
114	-522.9721	-690.4815	167.5094	2.589869	3.354448
120	-533.4171	-701.1757	167.7586	2.657207	3.177528
126	-521.0887	-688.681	167.5923	1.933139	3.614261
132	-528.6301	-696.9425	168.3123	1.716	3.30479
138	-529.9031	-697.6105	167.7074	2.44121	3.30479
144	-526.4578	-693.544	167.0862	2.154282	3.799513
150	-539.17	-706.532	167.3621	1.620771	3.906748
156	-533.0194	-699.9963	166.9769	2.003863	3.934251
162	-518.4142	-685.9514	167.5372	1.763393	3.731971
168	-513.9038	-681.8715	167.9676	1.667821	3.532129
174	-524.5929	-691.9753	167.3824	1.775579	3.814943
180	-526.1116	-693.7143	167.6027	1.533256	3.814943
186	-520.6317	-688.5994	167.9677	1.778903	3.474039
192	-527.2623	-694.9658	167.7035	2.101547	3.466803
198	-519.8221	-688.09	168.268	1.851763	3.260087
204	-513.4149	-681.0095	167.5946	2.304471	3.434054
210	-517.5212	-686.1029	168.5817	1.771872	3.115758
216	-513.2528	-681.6888	168.436	1.80593	3.184418
222	-512.7036	-680.6582	167.9546	1.962379	3.388363
228	-515.367	-683.316	167.949	1.856269	3.445214
234	-519.4015	-687.7622	168.3607	1.735293	3.266059
240	-511.7951	-679.6753	167.8801	1.831064	3.498327
246	-521.5204	-689.088	167.5676	2.018701	3.586352
252	-525.0034	-692.8978	167.8945	2.375395	3.224648
258	-514.8713	-682.5924	167.7211	2.496374	3.271588
264	-518.237	-685.8026	167.5655	2.35261	3.428758
270	-529.9511	-696.8216	166.8704	2.813747	3.630878
276	-537.0997	-703.6577	166.5581	2.331763	4.020299
282	-516.1774	-685.2753	169.0979	2.190028	2.58683
288	-518.0945	-687.27	169.1754	2.095801	2.58683
294	-530.4355	-699.1842	168.7487	2.048339	2.872343
300	-528.7065	-695.5153	166.8088	1.594621	4.235793
306	-533.0509	-701.8654	168.8145	1.797431	2.962865
312	-544.1668	-712.5578	168.391	2.214144	3.005525
318	-523.8974	-691.757	167.8596	1.78727	3.532751
324	-528.7564	-696.8602	168.1037	1.492954	3.546791
330	-531.3248	-698.7059	167.3811	2.022909	3.692395
336	-528.0048	-695.9241	167.9193	2.500098	3.152561
342	-533.88	-702.503	168.623	1.685748	3.137029
348	-531.2985	-699.2182	167.9197	1.984946	3.397567
354	-530.8957	-698.9053	168.0096	2.176161	3.25088
360	-538.1781	-706.756	168.5779	1.421672	3.308615
366	-529.7112	-697.5519	167.8407	1.797043	3.538761
372	-519.5957	-687.9694	168.3737	1.797043	3.226007
378	-517.6571	-685.6375	167.9804	1.640689	3.53903
384	-519.7751	-687.3202	167.5451	2.643946	3.309579
390	-517.6607	-686.2974	168.6367	2.13229	2.897854
396	-523.3809	-692.5558	169.1749	1.721045	2.785817
402	-517.2188	-685.4037	168.1849	2.073361	3.197381
408	-521.2238	-688.9277	167.7039	2.006525	3.512998
414	-525.1769	-693.0831	167.9062	1.81385	3.491919
420	-524.3746	-692.4714	168.0968	2.237192	3.169899
426	-527.0682	-694.5304	167.4621	2.062439	3.626268
432	-517.2111	-685.5639	168.3527	2.277788	2.997713
438	-526.0181	-693.9667	167.9486	2.535231	3.119175
444	-524.3401	-691.9179	167.5778	2.193509	3.496085
450	-528.7836	-696.5388	167.7552	1.682841	3.647648
456	-521.5703	-689.9702	168.4	1.863535	3.17588
462	-525.3619	-693.8482	168.4863	1.84208	3.135699
468	-513.9823	-682.3247	168.3423	1.97588	3.15268
474	-518.0229	-686.7251	168.7022	2.015433	2.91717
480	-515.7073	-683.6496	167.9423	2.032321	3.360813
486	-537.7572	-705.2021	167.4449	2.661549	3.360813
492	-518.3174	-686.5549	168.2375	2.292582	3.059623
498	-521.8947	-689.3718	167.4771	2.4489	3.436508
504	-515.1095	-682.4922	167.3827	2.413097	3.507868
510	-517.5262	-685.9514	168.4252	2.201734	2.991043
516	-510.3871	-678.1616	167.7745	2.336243	3.313673
522	-517.1356	-685.0661	167.9305	2.142783	3.313673
528	-521.2567	-690.1978	168.9411	1.596846	2.995395
534	-511.9841	-680.0988	168.1147	1.674221	3.442919
540	-523.9951	-693.3944	169.3993	1.517935	2.762321
546	-531.6233	-699.9023	168.279	2.33353	3.015317
552	-531.1792	-698.1192	166.94	2.187266	3.868091
558	-537.8653	-705.462	167.5967	1.57894	3.793992
564	-527.8904	-694.7406	166.8502	1.606576	4.206092
570	-514.3489	-682.6415	168.2926	1.78144	3.282047
576	-513.2543	-681.5005	168.2462	2.136172	3.130052
582	-515.2244	-683.8123	168.5879	1.754266	3.121373
588	-524.4696	-691.3189	166.8494	2.124777	3.949438
594	-516.8062	-685.0031	168.1969	2.124777	3.164968
600	-517.6328	-686.367	168.7343	1.451076	3.199769
606	-519.1518	-687.0167	167.8649	2.131824	3.357565
612	-528.077	-695.1239	167.047	1.877072	3.956354
618	-539.6199	-706.622	167.0021	2.224666	3.814932
624	-530.3775	-698.1473	167.7698	2.025253	3.465337
630	-534.9124	-702.7371	167.8247	1.960474	3.465337
636	-519.8587	-687.4447	167.586	2.241341	3.468679
642	-530.6908	-698.7023	168.0116	1.739922	3.468679
