Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-136.063	-304.1597	168.0967	0.007613059	2.50703	1.6846	1.983415
6	-146.385	-315.211	168.826	0.1539551	1.035572	1.896682	2.127577
12	-152.8944	-320.5386	167.6443	0.1054723	2.356929	1.5614	2.369501
18	-149.3527	-318.62	169.2673	0.08395349	0.9163627	1.248854	2.381807
24	-146.107	-314.2361	168.1291	0.4030525	2.332973	1.468693	1.932029
30	-145.4117	-311.6097	166.1981	0.7180614	3.013202	2.206333	2.178637
36	-142.5202	-311.3593	168.8391	0.4613086	1.22722	1.11402	2.303277
42	-143.94	-312.0296	168.0896	0.6985664	1.148344	0.9732233	2.758957
48	-145.3756	-313.3629	167.9873	0.6985664	2.236109	0.9732233	2.208533
54	-137.4971	-305.2422	167.7451	0.3416503	1.527749	0.9610122	2.969736
60	-144.1481	-312.4502	168.3021	0.07362237	1.034305	1.991425	2.454394
66	-132.0683	-300.5111	168.4428	0.06767588	1.207874	1.665018	2.466462
72	-147.9913	-316.5195	168.5282	0.538353	1.258192	1.271514	2.33263
78	-138.7263	-306.7889	168.0626	0.1130684	1.365616	1.062967	2.947217
84	-143.2538	-311.7191	168.4654	0.8770242	0.7828286	1.152151	2.530564
90	-147.153	-314.9655	167.8124	0.242274	2.662746	1.852885	1.823221
96	-144.2979	-311.0516	166.7537	0.4717676	2.236895	1.547892	2.76308
102	-120.4251	-290.2737	169.8485	0.1017246	0.8133496	1.841694	1.654601
108	-133.8973	-302.1848	168.2874	0.2004487	2.153438	1.791409	1.841064
114	-139.8663	-307.2801	167.4137	0.9598063	1.247722	1.965583	2.338443
120	-137.4884	-304.1928	166.7044	0.681064	3.448345	2.388227	1.529863
126	-135.5073	-303.4896	167.9823	0.1470749	3.145466	1.297415	1.916818
132	-128.48	-296.0293	167.5494	0.06604339	3.145466	1.811356	1.916818
138	-129.2849	-296.9526	167.6677	0.1294513	4.626315	1.79086	1.113439
144	-127.7001	-295.5227	167.8226	0.4465592	2.51041	2.637515	1.1512
150	-128.0255	-295.9528	167.9273	0.6385142	2.191576	2.572287	1.168959
156	-135.4423	-303.7512	168.3089	0.9553947	1.249314	2.572287	1.292445
162	-137.8221	-305.407	167.5849	0.2122041	3.03507	2.923253	0.9647908
168	-141.5447	-310.0623	168.5175	0.6862822	1.241701	1.569733	2.061056
174	-134.4914	-303.3578	168.8664	0.3329526	1.615933	1.441781	1.912169
180	-143.6628	-312.8979	169.235	0.1184301	1.377516	1.441781	1.958966
186	-141.0259	-308.9615	167.9356	0.05429564	2.430145	1.573774	2.170772
192	-139.7554	-308.2051	168.4497	0.3692942	1.414776	1.846251	2.022023
198	-142.9483	-311.7794	168.8312	0.2541181	1.301906	1.846251	1.916279
204	-145.4277	-313.5379	168.1102	0.7393842	1.975109	1.646878	1.794081
210	-146.3816	-313.4836	167.102	1.339386	1.749301	2.267969	1.782787
216	-138.1105	-303.6064	165.4959	2.382469	1.749301	1.93474	2.374168
222	-138.7754	-304.625	165.8496	2.382469	1.07248	2.224147	2.374168
228	-153.6728	-320.5562	166.8834	2.382469	0.7931698	2.560786	1.643785
234	-148.9162	-314.0712	165.1551	2.382469	2.082411	2.325836	2.157743
240	-136.3967	-304.4205	168.0238	0.3639855	1.029754	3.019991	1.77404
246	-123.6186	-292.2104	168.5918	0.4904745	1.0177	2.455928	1.690825
252	-127.2501	-295.583	168.3329	0.5106785	1.573201	1.543774	2.107328
258	-127.0665	-295.7071	168.6406	0.08933882	1.319018	1.696331	2.23827
264	-132.6114	-302.0661	169.4547	0.2833197	1.215318	1.644378	1.661954
270	-123.187	-292.041	168.854	0.383541	1.708822	1.628276	1.698423
276	-126.4509	-295.2931	168.8422	0.4282596	0.8859373	2.323155	1.744515
282	-131.3998	-299.5236	168.1238	0.5323974	2.240814	2.01776	1.508598
288	-133.3902	-302.2684	168.8782	0.1266688	1.590398	2.267817	1.480026
294	-128.5423	-293.7397	165.1974	0.8352098	2.760346	4.929624	0.9154946
300	-129.4468	-296.2891	166.8423	0.5889754	4.136881	2.381207	1.160186
306	-134.2719	-302.047	167.775	0.6179809	0.5933513	4.517431	0.8797907
312	-134.8596	-302.4026	167.543	0.06944395	4.280058	2.036605	1.229451
318	-131.3615	-299.0699	167.7083	0.4590998	2.265266	2.424507	1.554901
324	-134.1485	-302.2307	168.0822	0.3398337	1.585831	2.88844	1.454582
330	-133.6916	-302.9426	169.2509	0.2175457	1.920811	1.264112	1.66056
336	-148.5828	-316.756	168.1732	0.05153663	1.7517	1.196316	2.617982
342	-143.8347	-313.1773	169.3426	0.2490199	0.9669761	1.741817	1.868568
348	-143.8668	-311.9624	168.0956	0.07863889	1.717503	2.357924	1.9236
354	-131.0813	-299.2237	168.1424	0.7352694	1.587723	1.343419	2.206838
360	-122.8181	-292.0128	169.1946	0.01378527	1.097897	2.805765	1.269516
366	-127.9676	-296.8611	168.8935	0.8329349	1.220982	1.574297	1.716023
372	-133.1333	-298.066	164.9327	2.028431	3.825354	2.594452	1.5154
378	-139.1556	-307.5243	168.3687	0.333666	1.643156	2.487097	1.506308
384	-130.4126	-296.0112	165.5986	0.1687285	7.448464	2.487097	1.12649
390	-129.8761	-297.6053	167.7292	0.3176151	1.894474	1.540036	2.436492
396	-135.9989	-301.0834	165.0844	0.233825	6.94286	2.834902	1.38485
402	-130.3126	-297.2714	166.9588	0.5661016	1.677622	1.671353	2.796658
408	-135.4866	-299.7151	164.2285	2.687687	4.109765	1.774451	2.001809
414	-125.5417	-294.5664	169.0247	0.5067615	1.733132	1.659051	1.444081
420	-126.9928	-294.4541	167.4613	0.4883479	1.844122	2.015537	2.223468
426	-134.5721	-303.362	168.7898	0.09351323	1.25947	0.6577457	2.826493
432	-138.2878	-306.8504	168.5626	0.2708332	1.25947	0.7076736	2.826493
438	-137.1397	-304.7632	167.6235	1.366633	1.954449	1.569342	1.762487
444	-131.8512	-300.279	168.4278	0.3226116	1.934456	2.653183	1.124147
450	-131.8795	-300.8774	168.9978	0.3507902	1.636858	1.110633	2.021333
456	-130.5008	-298.9263	168.4254	0.1703066	2.015832	2.034673	1.675695
462	-141.0912	-311.2693	170.1781	0.3971262	0.8384657	1.275748	1.594229
468	-140.7639	-308.761	167.9971	0.6565907	1.4679	2.817362	1.415735
474	-137.237	-306.0699	168.8329	0.5326833	1.487544	1.337928	1.950487
480	-128.262	-297.7345	169.4725	0.4458089	0.921031	1.666792	1.725933
486	-138.647	-306.7084	168.0615	0.4458089	2.009124	2.143845	1.664976
492	-151.1565	-317.5149	166.3584	0.2970193	4.000529	1.409797	2.447299
498	-139.9929	-307.1542	167.1613	0.6855847	3.59035	2.311274	1.148881
504	-132.4451	-300.5071	168.062	0.1298699	2.664505	1.903352	1.691123
510	-146.6888	-315.4478	168.759	0.5079781	1.209685	2.440552	1.425408
516	-146.2177	-314.5077	168.29	1.48139	1.398898	1.435013	1.660498
522	-142.1006	-309.9771	167.8765	1.54826	1.171512	1.440459	2.046097
528	-153.9762	-322.6157	168.6395	0.3123444	1.606557	1.286938	2.184161
534	-135.2228	-303.7474	168.5245	0.3485598	2.429815	1.593007	1.551914
540	-132.9159	-301.5187	168.6028	0.2891656	1.501116	2.879885	1.142509
546	-129.626	-298.4024	168.7765	0.09376147	1.615714	2.23918	1.584021
552	-134.2066	-300.4213	166.2147	0.4184732	4.680515	1.89011	1.89759
558	-139.8611	-306.106	166.2449	0.5176836	3.767517	3.436492	1.007116
564	-136.3042	-304.9269	168.6227	0.2337851	1.919315	2.045653	1.538105
570	-133.3069	-301.5974	168.2905	0.302414	1.188783	1.680193	2.416945
576	-134.3993	-302.8013	168.402	0.2390519	2.153978	1.919321	1.643577
582	-143.5569	-310.9547	167.3979	0.2288609	2.976707	2.354196	1.611359
588	-134.0048	-303.6568	169.652	0.04321448	0.9777995	1.753903	1.781411
594	-133.9658	-304.0507	170.0849	0.4655741	0.6304447	1.231384	1.781411
600	-144.9614	-313.0459	168.0845	0.0890644	1.759527	1.7564	2.293973
606	-135.9366	-305.0649	169.1283	0.3565084	1.414526	1.324172	1.925932
612	-140.5591	-310.7063	170.1471	0.09224897	0.7565193	0.8854462	2.14551
618	-142.3258	-311.4592	169.1334	0.6154366	0.8406775	1.802455	1.805091
624	-145.6447	-314.9911	169.3465	1.335751	0.8849622	1.232733	1.513182
630	-143.3132	-310.3438	167.0305	1.68123	2.673744	1.232733	1.792054
636	-132.8026	-301.9867	169.1841	0.122105	1.500052	1.365986	1.963585
642	-140.5783	-309.027	168.4486	0.02932813	1.530975	2.189523	1.947368
648	-140.6553	-310.4928	169.8375	0.3402159	0.9040723	2.053049	1.250427
654	-136.0111	-305.1524	169.1413	0.3253314	1.204338	2.053049	1.570401
660	-146.1798	-312.3505	166.1706	0.6766469	3.362272	2.621022	1.788897
666	-145.0212	-313.5572	168.536	0.09519165	2.4534	1.952909	1.449703
672	-144.8159	-311.4903	166.6745	0.6027446	3.119541	2.184998	1.904845
678	-147.325	-315.7222	168.3972	0.7355603	1.903361	1.915366	1.438549
684	-137.5016	-306.2879	168.7863	0.2330138	0.992622	1.578616	2.334889
690	-138.4151	-306.3377	167.9226	0.2502294	2.087165	1.411187	2.334889
696	-133.8455	-302.6388	168.7934	0.06049042	1.222098	1.114452	2.586911
702	-130.6112	-299.5314	168.9202	0.1592837	1.254401	1.688657	2.05639
708	-137.1468	-306.4663	169.3195	0.6864286	0.6571946	0.7990479	2.409154
714	-137.705	-305.1366	167.4316	0.5341664	1.793536	1.526711	2.550688
720	-142.9517	-312.8411	169.8893	0.06535945	0.5477226	1.444905	2.083903
726	-146.3377	-316.0532	169.7155	0.09563178	1.390528	1.58289	1.529645
732	-149.5252	-318.4468	168.9216	1.010275	0.6169665	2.187835	1.547907
738	-155.3084	-325.2819	169.9735	0.04348959	0.6169665	1.569621	1.922952
744	-139.699	-308.0422	168.3431	0.1421575	1.662985	1.804259	2.117547
750	-136.0876	-304.2626	168.175	0.7540104	2.469617	1.804259	1.323193
756	-133.0973	-301.519	168.4217	0.1152302	1.553203	2.503722	1.675145
762	-131.0461	-299.6741	168.628	0.57371	1.6459	1.466233	1.875392
768	-134.8569	-303.3634	168.5064	0.9593173	0.9617148	1.693301	1.989804
774	-150.4324	-317.772	167.3396	1.463809	2.295113	2.15191	1.253541
780	-132.0627	-300.3288	168.2661	1.103567	1.88059	1.209992	1.792664
786	-138.9763	-306.9608	167.9845	1.928514	0.8367325	1.533321	1.879749
792	-142.0267	-310.0124	167.9858	0.8238478	1.388339	1.064655	2.545157
798	-140.851	-306.7909	165.9399	0.8238478	1.399275	1.830377	3.311634
804	-139.3474	-308.1562	168.8088	0.02058936	1.528828	1.349623	2.269042
810	-155.2657	-323.589	168.3232	0.01282446	2.015199	1.181739	2.415009
816	-157.9928	-324.6952	166.7023	0.6757224	2.791745	2.466291	1.801451
822	-147.5492	-316.5886	169.0393	0.253437	1.08171	1.745077	1.990664
828	-142.2473	-310.6293	168.382	0.253437	2.072923	1.902637	1.70722
834	-148.16	-316.9381	168.778	0.6022182	0.8414227	1.377257	2.329015
840	-146.6665	-314.2396	167.5731	0.2208587	1.8755	1.648107	2.537428
846	-140.7449	-308.2446	167.4997	0.5741878	1.8755	1.368164	2.537428
852	-137.74	-306.3909	168.6509	0.5744511	1.096733	1.767394	2.010763
858	-141.9624	-310.8941	168.9317	0.6851607	1.318431	1.506381	1.773811
864	-140.3863	-308.9723	168.5861	0.08322597	2.074863	2.376738	1.326168
870	-147.4411	-315.3796	167.9386	0.4286751	2.50761	2.376738	1.290904
876	-134.9733	-303.0785	168.1052	0.6544113	2.072848	2.376738	1.25379
882	-143.6269	-313.1472	169.5202	1.031971	0.8654761	1.199213	1.646941
888	-144.6457	-313.5621	168.9163	0.4330195	0.8021399	1.431077	2.338868
894	-139.9252	-307.6465	167.7213	0.4330195	2.039562	2.119639	1.909157
900	-130.0176	-299.078	169.0604	0.2923603	1.238588	1.088582	2.278928
906	-138.068	-306.3762	168.3082	0.2513569	2.793434	1.088582	1.934607
912	-146.1986	-315.2734	169.0748	0.2518328	0.8730528	1.75477	2.099653
918	-140.5013	-309.6058	169.1045	0.1593036	1.536788	1.478172	1.893369
924	-138.4636	-306.7423	168.2787	0.0511607	2.941399	1.478172	1.752139
930	-127.3586	-295.8079	168.4493	0.4451215	1.961026	1.113087	2.130491
936	-136.4737	-305.8178	169.3441	0.4494171	1.31794	1.20184	1.862283
942	-133.4206	-301.946	168.5253	0.05622331	1.239111	1.669007	2.399911
948	-136.6526	-305.2486	168.596	0.09322389	1.821611	1.834486	1.866622
954	-148.8892	-318.458	169.5688	0.1355765	0.8322069	1.778457	1.857877
960	-134.0786	-303.0613	168.9827	0.01497128	1.257118	1.363834	2.318342
966	-131.7385	-300.4504	168.7119	0.04252237	1.661789	1.225175	2.318342
972	-143.0772	-311.5321	168.4548	0.2820433	1.358955	2.382356	1.749274
978	-139.9801	-308.4519	168.4719	0.1861795	1.30119	2.681656	1.632373
984	-141.6603	-310.409	168.7487	0.3703104	1.39422	1.284749	2.206163
