Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-907.0673	-1073.423	166.3559	1.849375	1.374113	0.1983498	0.6246971	3.520266	0.6081439	1.591832
6	-914.6363	-1079.24	164.6037	2.949445	1.888166	0.6418158	0.4905672	3.7355	0.5522202	1.523208
12	-912.6813	-1076.953	164.2714	2.041235	1.024714	1.017232	0.2120033	0.9908906	5.733734	0.9858848
18	-922.7674	-1085.658	162.8901	2.286255	1.719127	1.239261	0.8734421	0.6189221	5.733734	0.9598329
24	-916.8474	-1081.479	164.632	3.005614	1.496458	0.7121142	0.7019481	0.3723559	4.057178	1.448164
30	-914.7863	-1080.613	165.8266	2.166595	1.113425	0.5845102	0.731543	0.7480747	4.057178	1.068467
36	-912.1775	-1076.54	164.3627	2.195928	1.27668	0.9459351	0.787734	0.4034795	5.525884	0.7761112
42	-905.7632	-1072.118	166.3553	2.098043	2.134139	0.8540079	0.2394845	3.327631	0.3701774	0.9027602
48	-907.0237	-1074.512	167.4886	2.079881	1.20605	0.8540079	0.3699683	3.327631	0.1065522	0.8356082
54	-909.9226	-1074.65	164.727	1.851954	1.808286	1.308493	0.3699683	5.297585	0.1821076	0.5794039
60	-910.7317	-1073.752	163.02	2.334187	2.350978	0.9593541	0.1940785	5.888954	0.88493	0.5556883
66	-908.8203	-1074.225	165.4051	2.245791	1.054065	0.9593541	0.2170778	5.352905	0.3768947	0.5710449
72	-912.3832	-1077.334	164.9506	1.952945	1.775266	1.095258	0.2701196	4.674213	0.8429451	0.5710449
78	-908.5188	-1072.66	164.1416	2.335323	1.921644	0.6643057	0.5970442	4.674213	1.243544	0.695126
84	-904.5092	-1071.849	167.3393	2.376645	2.819427	0.457035	0.2664298	0.1901212	2.19453	0.5444625
90	-897.8413	-1066.293	168.4515	2.015134	2.230933	0.3285266	0.3083339	0.1197414	2.054169	0.713853
96	-918.4116	-1086.35	167.9379	3.005767	2.086445	0.3418713	0.1978669	0.08035397	2.088734	0.713853
102	-905.4211	-1073.221	167.7998	1.961471	1.779387	0.3418713	0.3948353	0.01817143	3.204615	0.713853
108	-907.2135	-1075.439	168.2256	1.8377	1.779387	0.354475	0.3640662	0.02101209	2.646727	1.01898
114	-909.6412	-1076.691	167.0503	1.710846	2.19602	0.5721867	0.4216909	0.02781658	3.272191	0.9825962
120	-913.5322	-1078.596	165.0643	3.327244	2.19602	0.4558652	1.212499	0.005666192	3.272191	1.070484
126	-901.2693	-1066.731	165.4614	2.215225	1.358418	1.045388	0.5146868	0.003899778	4.541055	1.156495
132	-904.995	-1070.161	165.1662	1.819179	1.903139	1.045388	0.4764642	0.003821876	4.8712	0.9596646
138	-903.9193	-1070.842	166.9222	1.790363	1.745651	0.642317	0.198608	0.001331241	3.983327	0.957692
144	-906.6094	-1072.809	166.1995	2.311161	2.274147	0.3219782	0.5409109	0.01020565	3.185991	1.414904
150	-914.2602	-1080.925	166.6645	2.351036	2.400353	0.4676029	0.3253237	0.09478976	2.953866	1.074736
156	-909.7834	-1074.944	165.1604	2.297179	1.999464	1.187954	0.4288371	0.1007958	4.233143	0.911901
162	-913.486	-1075.546	162.0597	2.186957	2.045663	1.187954	0.5596979	0.07729712	6.165505	1.805139
168	-912.6012	-1080.586	167.9844	1.800656	1.451664	1.011281	0.32359	0.2175291	2.529353	0.9219986
174	-902.1016	-1068.744	166.6419	1.800656	1.837699	0.5784175	0.2867249	0.6190876	3.586601	0.8854899
180	-910.9614	-1076.136	165.1746	1.639406	2.609995	0.4247595	0.4212876	0.9816446	4.006536	0.9682396
186	-917.6699	-1081.691	164.0207	2.005641	1.465378	0.7083966	0.3112367	1.339487	5.310881	1.104774
192	-908.7811	-1075.619	166.8381	1.956524	1.055193	0.4776082	0.341841	0.8436152	3.494193	1.233472
198	-908.0516	-1075.238	167.1867	1.719128	1.608106	0.4785191	0.7903317	0.3615484	2.833192	1.233472
204	-902.4476	-1068.131	165.6833	2.962637	1.888669	0.6534349	0.4924133	0.472498	3.0116	1.290791
210	-910.6591	-1078.259	167.6001	2.260338	1.209485	0.4063903	0.4960853	0.3473617	2.667102	1.293416
216	-900.8943	-1068.988	168.0936	2.593455	1.268661	0.3995408	0.4367138	0.3420226	1.633468	1.521285
222	-907.0987	-1074.471	167.372	3.532718	1.420074	0.5444967	0.4682769	0.106315	2.419029	0.7896785
228	-905.3276	-1070.851	165.523	2.286445	1.738871	0.8785448	0.726694	0.09621855	4.182173	0.8821106
234	-901.0045	-1066.429	165.4248	3.017642	2.166105	0.5264205	0.9328193	0.3069316	3.242969	0.8821106
240	-906.9745	-1071.229	164.2548	2.012869	1.60604	0.9260452	1.400622	0.4429071	4.529815	1.095379
246	-907.3978	-1073.111	165.7133	2.01542	1.60604	0.9260452	0.6136873	0.7506884	3.502696	1.136708
252	-911.1306	-1077.09	165.9596	2.074649	1.60604	0.3549376	0.5146248	0.7878441	3.502696	1.414571
258	-916.4046	-1081.135	164.7306	2.67523	1.592846	1.133429	0.7026222	0.6935234	3.810358	1.070151
264	-917.4495	-1081.456	164.0064	2.002149	2.569664	0.260379	0.8654734	0.6596933	4.760222	1.138324
270	-904.1998	-1068.562	164.3624	1.517549	2.080901	1.007496	0.6179127	0.5819538	4.897721	1.142348
276	-915.302	-1081.72	166.4184	1.682952	2.055783	0.1287396	1.166374	0.4286767	3.338878	1.011178
282	-904.4837	-1070.558	166.074	2.954778	1.98056	0.3844144	0.3660928	0.6614781	3.260728	0.7772266
288	-904.0283	-1070.29	166.2621	1.803984	1.98056	0.3610461	0.4338572	0.9589317	3.464142	0.9791946
294	-916.2423	-1082.659	166.4163	1.713817	2.732828	0.4939236	0.3104194	0.3791336	3.464142	0.633469
300	-919.6169	-1084.619	165.0022	3.05611	3.056569	0.5424773	0.3955534	0.2785787	3.464142	0.633469
306	-912.2303	-1076.184	163.9538	3.411768	3.113733	0.3882951	0.6094984	0.6606076	3.774451	0.633469
312	-900.617	-1065.341	164.7241	2.049021	2.198519	0.9183215	0.5209688	0.6606076	4.511553	0.5339966
318	-909.6239	-1074.033	164.4093	1.71046	2.467921	1.184327	0.5209688	0.5298422	4.577611	0.8133452
324	-916.588	-1079.49	162.9018	2.651737	4.093473	0.2174966	0.4723326	0.7057941	4.577611	0.7457059
330	-910.121	-1073.946	163.8246	2.011558	2.591869	0.3416451	0.772419	0.6820784	5.309106	0.6674899
336	-914.6883	-1080.9	166.2115	2.466885	2.141209	0.8311168	0.4793476	0.3894685	2.840811	1.000034
342	-917.2371	-1080.71	163.4724	1.272914	2.185796	0.6561305	1.013823	0.2322865	6.224203	1.14005
348	-909.9478	-1073.936	163.9877	2.54665	1.560808	0.3963168	1.015595	0.5527187	4.713081	1.508732
354	-918.5378	-1081.718	163.1806	2.54665	1.854066	0.5872195	1.231968	0.566412	4.886116	1.448158
360	-913.8037	-1078.392	164.588	2.401527	1.84728	0.9827081	0.7079347	0.3365014	3.592452	1.714147
366	-919.388	-1082.331	162.9428	2.305026	2.410226	0.7127628	0.3778577	0.7034081	3.781542	2.504988
372	-911.6636	-1076.105	164.4412	3.902812	2.186898	0.3900918	0.4813332	0.1828305	2.410519	2.3353
378	-909.1571	-1074.486	165.329	3.902812	2.593499	0.3900918	0.5150792	0.1793393	2.410519	1.426522
384	-913.3568	-1079.364	166.0077	2.746338	2.820285	0.3512436	0.6941064	0.1203138	2.929039	0.7072324
390	-920.2083	-1087.508	167.2993	5.534336	2.49488	0.3474687	0.1182061	0.05489728	0.9308101	0.7441742
396	-907.7506	-1076.925	169.1742	2.264966	2.593888	0.08281108	0.09058859	0.1415795	1.072208	0.8905716
402	-910.5656	-1075.947	165.3812	2.819575	1.22994	0.3720322	1.239003	0.3551656	4.022363	1.030146
408	-914.3719	-1080.233	165.8614	3.440061	1.344405	0.6273767	0.420488	0.4275192	3.453096	1.068868
414	-904.845	-1070.969	166.1235	1.951348	1.566841	1.085227	0.3015628	0.2689838	3.529344	1.37902
420	-909.7143	-1078.838	169.1237	2.764052	2.332172	0.04749715	0.1603299	0.1758609	1.032462	0.7659187
426	-911.9448	-1080.194	168.249	2.315675	2.560063	0.08494835	0.1649343	0.2358158	1.657997	1.057539
432	-907.2456	-1075.129	167.8833	3.048859	2.159631	0.07827958	0.313446	0.1640083	1.657997	1.194559
