Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-608.5186	-779.5822	171.0637	0.08462229	2.4365	0.6815817
6	-607.6661	-778.4637	170.7977	0.5053786	2.319848	0.592491
12	-608.0185	-778.4226	170.4041	0.1131472	3.11433	0.5595548
18	-616.6157	-786.7035	170.0878	0.4907028	3.055822	0.5451574
24	-610.5636	-781.2511	170.6875	0.09150391	2.840148	0.6038091
30	-603.418	-774.5187	171.1006	0.3978987	2.137887	0.4713009
36	-609.4864	-779.5077	170.0213	0.315486	3.28558	0.4163524
42	-618.0031	-787.4789	169.4758	0.6468355	3.486248	0.3886953
48	-617.0988	-784.9545	167.8557	1.971605	3.809679	0.4768656
54	-614.3674	-783.3304	168.9629	1.971605	2.691156	0.4252306
60	-618.2343	-788.8494	170.6151	0.3853667	2.637555	0.4933558
66	-608.3144	-778.1685	169.8541	1.307373	2.47647	0.4897897
72	-610.9146	-781.4425	170.528	0.3284392	2.780985	0.4811065
78	-612.4476	-780.8329	168.3853	1.961805	3.290757	0.5109262
84	-607.7226	-778.4867	170.764	0.8914283	1.971618	0.5781021
90	-612.0215	-782.1348	170.1133	0.7331322	2.790812	0.4793592
96	-611.8621	-782.931	171.0689	0.4513497	2.083029	0.6438677
102	-609.044	-780.1209	171.0769	0.1373985	2.410347	0.5865312
108	-617.3114	-787.7629	170.4516	0.166424	3.019722	0.5145532
114	-613.2907	-783.362	170.0713	0.542751	3.019722	0.5483818
120	-611.8905	-781.624	169.7335	0.4531322	3.446833	0.453253
126	-626.9774	-796.8992	169.9218	0.2147534	3.501196	0.486679
132	-615.1143	-785.5369	170.4226	0.2903596	2.92509	0.4930974
138	-612.5721	-783.1651	170.5929	0.5006953	2.544416	0.4930974
144	-610.0579	-778.5377	168.4797	2.309142	2.821194	0.6280579
150	-617.7951	-785.7984	168.0033	2.309142	3.283183	0.660248
156	-616.1969	-786.1855	169.9886	0.2978453	3.338358	0.5861364
162	-608.3995	-779.4378	171.0384	0.1318056	2.440647	0.6261105
168	-600.4444	-771.356	170.9116	0.2780912	2.440647	0.5651512
174	-600.7352	-772.1088	171.3736	0.6407829	1.597562	0.6232314
180	-609.1836	-779.297	170.1134	0.1497066	3.373039	0.5323518
186	-602.0556	-773.334	171.2784	0.4823778	1.77993	0.7542899
192	-617.2113	-788.769	171.5577	0.1851879	1.684394	0.8984784
198	-608.9863	-780.8898	171.9036	0.1299247	1.551283	0.6815937
204	-620.8614	-792.2112	171.3498	0.6245853	1.538678	0.7934344
