Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-113.1533	-378.4391	265.2858	0.627553	0.00317276	0.00994015	0.00778972	0.00980141	0.000218329	0.00995021	0.0105621	0.00462692	0.0372422	0.00570292	0.00613891	0.0138719	0.000270475	0.00252518	0.000188183	0.00515417	0.000614045	0.0230835	0.00690947	0.0087339	0.00384276	0.0288981	0.00665703	0.00492453	0.0114597	0.00121063	0.0220658	0.0165524	0.0131582	0.032392	0.0171947	0.0185826	0.0169829	0.00131075	0.0107184	0.1533598
6	-111.7438	-377.2203	265.4766	0.604377	0.00395529	0.00957306	0.00750204	0.00943944	0.000210266	0.00958274	0.010172	0.00445605	0.0358668	0.00963353	0.0059122	0.0133596	0.000359276	0.00305684	0.000181233	0.00496383	0.000591368	0.031466	0.00682844	0.00841135	0.00370085	0.0278309	0.00641118	0.0125588	0.0110365	0.00116592	0.0212509	0.0159411	0.0126723	0.0311957	0.0165597	0.0178963	0.0163557	0.00126234	0.0242632	0.2063515
12	-116.3192	-381.7958	265.4766	0.615777	0.00402989	0.00975362	0.00764355	0.00961749	0.000214232	0.00976349	0.0103639	0.0045401	0.0365433	0.00981524	0.00602371	0.0136116	0.000366053	0.00275775	0.000184652	0.00505745	0.00113025	0.0320596	0.00695723	0.00857	0.00377065	0.0283558	0.00653211	0.00317601	0.0112446	0.00118792	0.0122384	0.0162418	0.0129113	0.0317841	0.0168721	0.0182339	0.0166642	0.00128615	0.0247209	0.2063515
18	-110.5544	-375.7864	265.232	0.644515	0.00421796	0.0102088	0.00800026	0.0100663	0.000602357	0.0102191	0.0108475	0.00423883	0.0382487	0.0102733	0.00551993	0.0142468	0.000383136	0.00288645	0.000193269	0.00529348	0.001183	0.0335557	0.00234036	0.00896996	0.00394663	0.00362313	0.00613848	0.00332423	0.0117694	0.000703929	0.0128095	0.0169998	0.0135139	0.0116913	0.0176595	0.0190848	0.0255046	0.00134618	0.0258746	0.1420976
24	-116.9164	-382.2997	265.3834	0.630773	0.00412803	0.00701868	0.00748207	0.00463601	0.000589514	0.00480607	0.0117381	0.00414846	0.0374332	0.0361786	0.00540224	0.0139431	0.000374967	0.00282491	0.000129308	0.00750898	0.00115778	0.0303238	0.00229046	0.00877871	0.00386248	0.00354588	0.0060076	0.00325336	0.0115185	0.000688921	0.0125364	0.0246911	0.0132257	0.011442	0.017283	0.0186779	0.0249608	0.00131748	0.0253229	0.1774229
30	-115.378	-380.703	265.325	0.645009	0.0042212	0.00717708	0.00765093	0.00474063	0.000602819	0.00491453	0.012003	0.00424208	0.0382781	0.0369951	0.00552416	0.0142577	0.00038343	0.00288867	0.000132025	0.00767844	0.00118391	0.0310081	0.00234215	0.00897683	0.00394965	0.00541507	0.00614318	0.00332678	0.0117784	0.000704468	0.0128193	0.0135448	0.00177134	0.0117002	0.017673	0.0190994	0.0255241	0.000446165	0.0258944	0.1624044
36	-117.0242	-382.4886	265.4643	0.628328	0.00411203	0.00699148	0.00745307	0.00461804	0.00082734	0.00478744	0.0116926	0.00318197	0.0372881	0.0360384	0.0053813	0.013889	0.00683273	0.0301209	5.31122e-05	0.00747987	0.00115329	0.0302062	0.00228158	0.00874468	0.00384751	0.00527503	0.00598431	0.00324075	0.0114738	0.00068625	0.00527465	0.0131946	0.00172553	0.0113977	0.0260055	0.00990981	0.024864	0.000434627	0.0252248	0.2021267
42	-120.8339	-386.2982	265.4643	0.636918	0.00416825	0.00708706	0.00755496	0.00468117	0.000838651	0.00485289	0.0118525	0.00322547	0.0377979	0.0365311	0.00545487	0.0140789	0.00692615	0.0305327	5.38383e-05	0.00758213	0.00116906	0.0306192	0.00231278	0.00886424	0.00173046	0.00534715	0.00746242	0.00328505	0.0116307	0.000695633	0.00534676	0.013375	0.00174913	0.0115535	0.0134626	0.0100453	0.025204	0.000440569	0.0255696	0.2021267
48	-116.567	-381.9557	265.3887	0.626584	0.00410062	0.00697207	0.00743238	0.00554818	0.00850867	0.00477415	0.0116602	0.00317314	0.0371846	0.0359384	0.00536636	0.0138505	0.00681376	0.0300373	0.00035404	0.00745911	0.00115009	0.0301224	0.00227525	0.00872041	0.0103106	0.00526038	0.00734133	0.00323175	0.011442	0.000684345	0.00526	0.0131579	0.00172074	0.011366	0.0132441	0.0098823	0.0234852	0.00043342	0.0251547	0.1788966
54	-117.5145	-383.0608	265.5463	0.636357	0.00416458	0.00708082	0.00754831	0.00563473	0.00864139	0.00484861	0.011842	0.00322263	0.0377646	0.0227888	0.00545006	0.0140665	0.00692004	0.0305058	0.000359562	0.00757545	0.00116803	0.0305922	0.00231074	0.00885643	0.0104714	0.00534244	0.00745584	0.00328216	0.0116204	0.00069502	0.00345406	0.0133632	0.00174758	0.0115433	0.0134507	0.0100364	0.0238515	0.000440181	0.0255471	0.2336876
