Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-119.1904	-286.0427	166.8523	1.02456	0.6392508	1.891056	1.709911	2.070939
6	-110.4768	-277.7498	167.273	1.816676	0.6392508	1.16208	1.031612	2.16527
12	-112.7299	-280.988	168.258	0.7110451	0.4876597	2.435347	1.031612	1.553702
18	-109.3015	-275.9293	166.6279	1.243241	0.7515676	2.435347	1.771664	1.657165
24	-114.3877	-281.7192	167.3315	0.9499058	1.871073	0.7787391	1.034582	2.175331
30	-94.19935	-261.2067	167.0074	1.244567	1.346224	1.67833	1.056177	1.922887
36	-102.408	-269.7427	167.3347	0.5328881	0.6116528	2.690854	1.343447	1.910313
42	-113.8466	-281.91	168.0634	1.080203	0.4578378	1.288081	1.548473	1.786116
48	-121.6451	-290.7437	169.0986	1.347517	0.450643	0.7757382	1.358912	1.34175
54	-109.5269	-277.3855	167.8586	1.347517	0.3988225	1.873222	0.742644	1.939637
60	-102.9704	-270.1778	167.2074	1.625776	0.2060653	1.873222	1.778163	1.341723
66	-94.59943	-264.6079	170.0085	0.8419671	0.248546	0.6567039	0.9352578	1.399546
72	-99.18085	-265.8978	166.7169	1.882399	0.2477776	3.377028	0.9686562	1.341955
78	-87.81663	-255.1209	167.3043	0.7851687	0.3627573	2.360739	1.381787	1.991548
84	-96.23071	-263.653	167.4222	0.3552768	0.4921069	2.002022	1.588661	2.224728
90	-119.9305	-288.087	168.1564	1.380611	0.6561219	0.9464332	0.941354	2.062568
96	-112.4713	-279.1919	166.7205	0.972372	0.6561219	1.994984	0.9171413	2.626186
102	-113.2868	-280.7997	167.5129	1.036694	0.6946181	1.150097	0.9943818	2.508807
108	-120.6901	-287.7036	167.0135	1.87352	0.6337165	1.040383	2.483967	1.377087
114	-121.0379	-286.559	165.5211	1.207004	0.2463474	2.520025	3.623771	1.193202
120	-128.5708	-296.2768	167.7061	0.6845656	0.7359282	1.353872	1.537786	2.111592
126	-133.7536	-298.0126	164.259	1.539641	0.6092111	1.614303	0.8621852	3.998893
132	-131.0037	-297.9467	166.943	0.8268848	0.6565768	3.500943	1.144567	1.70261
138	-119.9817	-284.7754	164.7936	0.7605943	1.07292	5.677233	1.623779	1.790446
144	-116.2531	-281.6398	165.3866	0.3393598	0.8034768	3.924132	0.5270938	3.13865
150	-113.258	-280.3871	167.1291	1.728112	0.3957224	1.630822	0.8801748	2.22141
156	-107.1818	-274.8734	167.6917	0.1825543	1.042192	1.103225	0.9641622	2.763061
162	-117.6971	-286.7947	169.0976	0.9939333	0.3046601	1.142389	1.586456	1.145949
168	-114.041	-280.7009	166.6599	1.14984	0.3674905	2.607357	2.479801	1.257856
174	-114.6251	-283.1543	168.5292	0.2573093	0.5509745	1.263925	2.405244	1.396018
180	-120.7537	-288.4316	167.6779	0.4524378	0.9385986	1.071457	1.035189	2.645296
186	-101.7323	-270.3045	168.5722	0.3457747	0.4904926	2.045947	1.004297	1.831397
192	-98.86205	-266.9001	168.0381	0.3242696	0.9324478	1.382861	0.9795973	2.347882
198	-101.0499	-268.5886	167.5386	0.2222678	1.493541	1.271015	1.140074	2.347882
204	-98.82891	-267.1854	168.3565	0.6208121	0.8527573	1.600617	0.8741223	1.933429
210	-116.6191	-282.0417	165.4226	1.932029	1.450328	0.9100475	0.5837431	3.180489
216	-107.7025	-275.1715	167.469	1.14418	0.9350519	1.609792	0.8257837	2.146955
222	-109.8306	-277.7	167.8695	0.4055997	1.063348	1.609792	1.33517	1.948832
228	-105.246	-272.52	167.274	0.4175369	1.007186	3.427329	1.33517	1.404357
234	-106.7257	-273.8113	167.0856	1.936787	0.8183703	1.154379	1.29847	1.927668
240	-103.4338	-270.9367	167.5029	0.9386762	0.7767063	1.899997	1.076973	2.027211
246	-102.1177	-271.7734	169.6557	1.37412	0.3801595	0.7009192	1.076973	1.165877
252	-103.1926	-270.0831	166.8905	0.6193548	0.8422448	1.703346	1.076973	2.689189
258	-105.1765	-273.601	168.4246	1.056879	0.8422448	1.284309	1.076973	1.657994
264	-98.19218	-266.329	168.1368	0.2285775	0.8422448	2.201973	1.13029	1.828712
270	-110.0729	-277.3639	167.2909	1.056941	0.6985045	1.661062	1.738887	1.836311
276	-111.126	-276.8284	165.7024	1.256852	2.17318	2.023805	1.738887	1.624886
282	-102.2397	-270.7625	168.5228	0.4693919	0.8840813	1.371214	1.225747	1.809245
288	-101.6798	-269.3135	167.6337	0.1686874	0.8005055	1.832068	1.25238	2.351343
294	-106.3824	-272.2859	165.9035	1.28761	1.069357	1.708138	2.148908	2.065329
300	-121.0057	-286.2286	165.2228	1.380146	0.2997634	4.562846	0.8924812	2.325436
306	-117.4519	-286.1936	168.7417	0.7375577	0.8532834	1.473157	1.099036	1.503115
312	-103.3132	-271.243	167.9298	0.6087069	0.7205249	1.996065	1.700234	1.503115
318	-98.73799	-267.855	169.117	1.221015	0.4441128	1.344833	0.8076631	1.42041
324	-118.5564	-287.0493	168.4929	0.8600351	0.7201394	1.493648	1.575087	1.316569
330	-109.0939	-277.6602	168.5663	0.07299487	0.7376926	1.558276	1.473087	1.858347
336	-102.7872	-270.6932	167.906	0.201112	1.318055	1.558276	0.9537968	2.177118
342	-100.5761	-268.3629	167.7868	0.1217492	0.7711207	1.961529	0.9630207	2.414364
348	-98.95183	-267.0347	168.0829	0.05978414	0.8418383	1.326107	2.343808	1.680726
354	-116.1377	-285.343	169.2053	1.081357	0.6090493	0.9538962	1.226063	1.34982
360	-123.0576	-288.1846	165.127	0.5556683	2.122497	3.582724	1.006217	2.24313
366	-120.8063	-287.1222	166.3159	0.6128609	0.5707061	2.882584	0.8669537	2.746218
372	-115.4216	-281.9064	166.4847	0.4945113	0.6515848	3.877064	1.450149	1.879106
378	-126.0588	-292.898	166.8392	1.946807	1.71344	1.335844	1.456971	1.215145
384	-128.7317	-295.7981	167.0664	1.142838	1.383857	1.584607	1.789689	1.466787
390	-112.1805	-279.645	167.4645	1.766437	1.218635	1.254269	1.557546	1.215145
396	-108.547	-276.8819	168.3349	0.6856974	0.6731065	1.543739	1.296391	1.767504
402	-117.1913	-283.9383	166.747	1.364544	0.8074152	2.033876	1.296388	2.005121
408	-113.5785	-283.2475	169.669	0.07773907	0.5658888	0.9259675	1.21425	1.801013
414	-103.3567	-270.6078	167.251	0.8484083	0.5658888	1.401671	1.186587	2.584824
420	-99.20974	-267.6705	168.4607	0.3479688	0.5658888	1.62378	1.073501	2.072499
426	-95.59947	-264.1403	168.5408	0.3828727	0.8170704	0.6204409	0.6862185	2.713349
432	-114.6209	-280.4561	165.8352	2.193577	1.570278	1.204631	1.950202	1.620216
438	-108.1943	-276.0453	167.851	0.3450949	1.286187	1.468859	1.797283	1.620511
444	-113.8303	-277.6201	163.7898	1.174744	1.149984	3.233107	1.383608	3.138814
450	-120.0397	-284.1911	164.1515	1.174744	1.599423	3.233107	0.952763	2.922511
456	-125.6163	-291.6082	165.992	1.464265	0.8927479	2.319688	1.6352	2.004473
462	-131.4292	-298.3108	166.8816	0.1093449	0.5793645	3.680218	2.511006	1.215997
468	-131.8137	-298.8458	167.0321	0.5226713	0.6415119	2.351117	2.313762	1.614484
474	-121.8155	-290.1233	168.3078	0.3097063	0.5752577	1.238379	1.497636	2.15466
480	-127.6072	-294.3277	166.7205	0.5606072	0.5938241	1.235071	1.105315	3.213072
486	-118.5224	-285.5779	167.0554	0.0929477	1.061918	1.348085	0.6809405	3.213072
492	-116.6121	-284.9936	168.3815	0.007105629	0.4617334	1.637376	1.004837	2.42203
498	-104.924	-274.1128	169.1887	0.002103965	0.5369116	0.9209852	1.128756	2.24498
504	-110.1088	-278.8174	168.7087	0.01831476	0.8780083	0.9209852	1.285715	2.24498
510	-107.2572	-274.7911	167.5339	0.7022382	1.434098	1.458414	1.278419	1.863666
516	-104.6494	-272.3072	167.6578	0.907918	1.434098	1.458414	1.661817	1.343521
522	-110.9843	-276.5059	165.5216	0.907918	0.6179597	3.111019	3.399891	1.227918
528	-112.636	-279.5937	166.9577	1.164225	0.2124864	1.580693	2.880164	1.250946
534	-117.1722	-283.9462	166.774	1.416447	0.3052445	2.422357	1.329044	1.91508
540	-114.9585	-281.8019	166.8434	0.6577663	0.690802	2.422357	1.680957	2.019829
546	-113.1624	-280.3931	167.2307	0.9389873	0.6429475	2.245303	1.135642	2.059349
552	-110.643	-277.2646	166.6216	0.876166	0.5734436	3.004604	0.8322752	2.358882
558	-97.50809	-264.8694	167.3613	0.876166	0.3436728	2.814517	1.002892	1.915174
564	-103.2677	-272.3781	169.1103	0.5102246	0.3983738	1.139923	1.783081	1.387167
570	-96.85221	-265.896	169.0438	0.982332	0.5185556	1.420314	1.689812	0.7767616
576	-109.5802	-276.4449	166.8647	0.9155769	0.3115481	3.81804	1.574803	1.340038
582	-105.5057	-273.102	167.5963	0.4072282	0.7564509	2.76718	1.3587	1.675978
588	-90.74922	-257.9308	167.1816	1.404601	0.9463945	1.171361	0.6973618	2.505662
594	-101.2582	-269.3168	168.0586	0.4638269	0.9633156	1.341054	0.6784759	2.442921
600	-103.1259	-268.6827	165.5568	1.979185	2.971239	0.7827547	0.4978012	2.442921
606	-101.7223	-268.2606	166.5384	0.62352	0.7293288	2.746359	0.951964	2.525634
612	-103.3094	-268.4865	165.1771	0.8221179	0.7293288	4.554955	0.951964	2.536629
618	-104.5103	-273.559	169.0487	0.7494177	0.3397717	1.167759	1.59855	1.370991
624	-111.5668	-279.5198	167.9531	0.5064148	0.318634	2.06018	1.59855	1.750456
630	-107.1273	-275.6986	168.5713	0.5335385	0.5353125	1.401015	1.423557	1.791977
636	-111.976	-279.4506	167.4746	0.8536494	0.5304812	1.246798	1.172382	2.560552
642	-120.6201	-288.3444	167.7243	1.092607	0.6471393	1.115799	1.363477	2.152207
648	-127.2195	-293.8847	166.6653	0.9117139	1.027625	2.057527	1.433486	2.110143
654	-131.4614	-297.8993	166.4379	0.790643	0.6764781	3.009749	1.185451	2.24739
660	-127.6149	-293.8521	166.2372	0.6032206	0.6904333	3.977072	1.545119	1.844097
666	-126.1931	-292.3945	166.2014	0.748286	0.5809759	3.93395	1.114067	2.138976
672	-124.6071	-288.7151	164.108	1.90787	1.639011	2.158682	1.114067	2.867619
678	-110.0174	-275.8024	165.7851	1.249933	1.254553	3.07671	1.114067	2.019699
684	-106.1354	-274.3548	168.2194	0.6574981	1.260737	1.312141	1.783112	1.24119
690	-109.1499	-274.8851	165.7352	0.7097738	1.481774	2.616696	1.730277	2.076966
696	-112.6386	-279.1168	166.4782	0.9682577	0.7732417	2.905696	1.102469	2.148994
702	-108.1354	-275.8321	167.6967	0.4558133	0.9950148	1.946711	1.102469	2.032307
708	-111.1468	-275.9554	164.8086	1.505119	0.4893283	1.682075	1.102469	3.578034
714	-114.8061	-279.9488	165.1427	2.348483	0.4672733	2.304186	1.306424	2.437541
720	-119.5215	-283.872	164.3505	2.348483	1.434212	1.090291	1.823173	2.729866
726	-130.6818	-297.2776	166.5958	0.4909855	0.7539254	1.939415	1.061877	2.882047
732	-124.6413	-289.9074	165.2661	1.543386	1.625334	2.742166	1.225081	2.020468
738	-116.7916	-283.9507	167.1592	0.975507	1.89241	2.615377	1.043815	1.048932
744	-113.8386	-280.6929	166.8543	0.8181621	1.52739	2.19103	2.097507	1.112288
750	-113.7872	-278.4017	164.6145	1.11455	2.66772	3.149369	1.323372	1.910126
756	-114.3444	-280.7358	166.3914	0.235263	0.996425	3.149369	0.6109464	2.729033
762	-113.1816	-280.8978	167.7162	0.8173614	1.767902	0.8778506	1.167597	1.916081
768	-113.4762	-282.3313	168.8551	0.2300403	0.7507549	1.609759	1.511086	1.468959
774	-111.215	-278.8112	167.5962	0.1604483	0.7816901	2.668876	0.9687174	2.140877
780	-116.0866	-283.1317	167.0451	0.2662129	0.9879011	2.668876	0.969501	2.296235
786	-106.7186	-275.4953	168.7767	0.9427653	0.9879011	1.003968	1.02448	1.620034
792	-102.9281	-269.5858	166.6577	1.357067	0.9382024	1.511953	1.579373	2.102688
798	-98.94324	-264.9178	165.9746	1.401668	1.069285	2.332943	0.9248802	2.39529
804	-93.31656	-260.2275	166.911	1.401668	1.742333	1.406127	1.95457	1.112044
810	-94.45741	-263.7255	169.268	0.4606958	0.7438806	0.9958045	1.114502	1.726187
816	-94.30777	-263.0334	168.7256	0.7803655	1.022644	1.641136	1.18963	1.147156
822	-107.2802	-273.918	166.6378	1.631657	1.197992	1.104069	1.114929	2.326208
828	-97.36184	-263.8759	166.5141	1.080484	1.145028	1.13678	0.9785125	2.841901
834	-101.8811	-269.3472	167.4661	0.5546049	1.336705	1.40427	0.7026756	2.473
840	-110.3349	-277.0287	166.6938	0.02254565	0.6447537	3.2063	1.235206	2.473
846	-106.6746	-274.5565	167.8819	0.273247	1.579471	1.90532	1.310204	1.514603
852	-119.5261	-285.6928	166.1667	2.255504	1.513815	0.7540169	1.500252	2.003967
858	-103.142	-270.6695	167.5274	0.4552238	1.513815	2.037112	1.143223	1.72324
864	-103.2505	-268.1592	164.9087	2.117626	0.6451459	2.828239	1.554743	2.240632
870	-103.546	-269.3342	165.7882	2.117626	1.094239	1.607105	1.494904	2.069426
876	-109.0775	-275.9805	166.903	0.5776334	1.236904	1.737517	1.464745	2.197542
882	-103.5726	-271.2918	167.7192	0.5776334	2.047991	0.9603993	1.676207	1.493692
888	-107.3621	-274.3208	166.9587	0.7380697	2.459573	1.55809	1.1534	1.64804
894	-105.9197	-272.9205	167.0008	0.947326	0.813182	1.753813	2.185393	1.668944
900	-110.083	-277.5889	167.5059	1.507297	0.4950942	0.7608697	0.9386664	2.593139
918	-104.4709	-273.373	168.9021	0.4291913	0.8036571	1.576832	0.7425184	1.82964
924	-104.9264	-271.2712	166.3448	1.397672	0.8036571	3.245671	0.7425184	2.017204
930	-103.6969	-270.9505	167.2536	1.332136	0.5304451	3.206066	0.8671793	1.526365
936	-95.87073	-262.815	166.9442	0.7774864	1.990717	1.780834	1.472732	1.526365
906	-206.0829	-374.2438	168.1608	0.6071255	1.123982	0.839309	1.715306	1.82351
942	-94.17714	-262.9154	168.7383	1.065382	0.5170024	0.9967836	1.822387	1.279598
948	-109.7647	-275.6073	165.8426	0.9685207	0.8735571	3.61336	2.385886	1.279598
912	-106.3553	-275.5355	169.1802	1.157169	0.9552189	1.149284	0.8723238	1.167124
954	-100.3047	-267.7981	167.4934	1.566904	0.7960876	1.384753	0.7743815	2.115874
960	-112.8106	-280.2982	167.4876	0.9708182	0.7960876	1.892593	1.840955	1.469891
924	-104.2791	-272.3617	168.0825	1.235166	0.7879654	1.195676	1.259375	1.743823
966	-98.54007	-266.8734	168.3333	0.3475529	0.5511438	2.107481	1.503983	1.580652
972	-108.8288	-275.8919	167.0632	1.649821	1.012634	1.365295	1.356447	1.827101
930	-101.1102	-269.7555	168.6453	0.9933222	0.4973974	1.066929	1.036553	1.932311
978	-110.3402	-276.0482	165.708	0.656021	1.438225	4.289109	1.373172	1.658152
936	-105.453	-275.1631	169.7101	0.3495749	0.748416	0.7245917	0.6337924	2.007412
