Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-367.9012	-537.5093	169.6081	0.6052577	1.830402	0.02133713	1.435068	1.332694	0.05091968	1.270542
6	-356.483	-528.1013	171.6183	1.41231	0.9341497	0.04499535	0.04356284	0.02773807	0.04950789	1.847401
12	-371.6363	-542.941	171.3047	1.455023	1.08749	0.07210664	0.02345422	0.05492556	0.01250356	1.930735
18	-371.6794	-542.893	171.2135	1.453812	1.460098	0.05209927	0.1062656	0.05492556	0.004048843	1.699681
24	-367.676	-539.9175	172.2415	0.5279212	1.411082	0.04207817	0.1075242	0.1145164	0.08681448	1.530471
30	-374.3363	-545.4258	171.0896	0.7696875	1.314946	0.0006548966	0.4486803	0.1145164	0.3425514	1.874535
36	-379.2682	-549.4802	170.212	0.9874233	1.314946	0.001346177	1.057213	0.7121322	0.1805522	1.60619
42	-384.7621	-553.4118	168.6497	0.8475348	1.773336	0.002541015	0.6010892	1.994523	0.857499	1.410584
48	-384.1924	-551.8087	167.6163	1.188093	1.773336	0.1206035	2.777314	1.055542	0.6714536	1.002379
54	-395.027	-563.3966	168.3696	1.155972	1.604767	1.466175	1.749422	0.4531073	0.6725447	0.654756
60	-397.4234	-566.124	168.7006	1.069387	1.735297	1.219596	0.1314132	1.890486	0.2223572	1.214821
66	-398.7372	-564.303	165.5658	0.9593717	1.199302	3.990996	0.3507637	1.053773	2.033169	1.049736
72	-388.0363	-552.7251	164.6887	1.464431	1.360779	3.617049	3.63587	0.4749499	0.07963685	0.24676
78	-387.098	-554.7211	167.6231	1.117101	1.4137	4.024411	0.6053735	0.1594487	0.4051578	0.2661265
84	-386.1406	-553.2348	167.0942	0.9342852	1.055787	0.20909	0.1573378	4.365796	1.614193	0.727863
90	-373.316	-538.8248	165.5088	1.094364	1.40103	2.486759	0.06351912	3.648476	1.167773	0.8136414
96	-378.6415	-542.8871	164.2456	1.548947	1.970137	2.486759	0.1213177	3.648476	1.364964	0.8136414
102	-375.8286	-543.0937	167.2651	1.548947	1.82551	2.533537	0.02318547	1.322682	0.8779043	0.799577
108	-377.3545	-545.5412	168.1867	1.875793	1.764968	2.533537	0.02786468	0.8554407	0.103296	0.9000421
114	-366.6344	-536.5491	169.9147	1.192497	0.7208502	1.086801	0.004907497	0.7760013	0.7430968	1.62626
120	-376.8022	-541.7339	164.9317	1.276235	2.146273	4.019409	0.0002683591	2.471584	0.5275931	0.8137306
126	-364.1254	-530.5746	166.4491	1.014156	1.647675	4.17619	0.0005236151	1.606832	0.2630936	1.045487
132	-355.8345	-525.8662	170.0317	0.9748371	1.268608	1.191401	0.02103031	1.318411	0.2272201	1.159429
138	-366.0974	-535.7858	169.6884	0.8760483	0.6739546	1.361462	0.2586164	0.334613	0.9189688	1.854708
144	-356.8058	-527.8441	171.0383	1.061186	1.251284	0.8078138	0.185936	0.4370833	0.2280262	1.180033
150	-369.1459	-536.001	166.8551	1.772797	1.337123	1.418346	0.5748728	1.331339	1.340998	1.511433
156	-372.0342	-539.5239	167.4897	0.7001061	2.051812	0.07501257	2.893362	0.6452781	1.340998	1.000956
162	-366.8334	-535.2267	168.3933	1.498083	1.802334	0.1425215	1.383904	1.392628	0.1771503	1.370973
168	-378.0038	-547.4988	169.495	0.7856913	1.128784	0.09282109	1.695544	1.392628	0.1740503	1.379566
174	-369.4874	-539.0755	169.5881	1.06579	1.19594	0.2169373	1.03571	1.098355	0.03648291	1.768499
180	-362.4702	-532.9325	170.4623	1.010494	1.05543	0.03268174	0.7916951	1.088178	0.1025197	1.549311
186	-364.9957	-536.0222	171.0265	1.094242	1.21862	0.08236556	0.2869663	0.5765269	0.08192318	1.677031
192	-352.7198	-523.1542	170.4344	0.5662738	1.599639	0.06640274	0.562166	0.5765269	0.02350618	2.02768
198	-359.3334	-529.2939	169.9606	1.363941	0.8936247	0.02449586	0.4966412	1.207715	0.09244814	1.908094
204	-359.4944	-530.838	171.3436	0.6266677	0.8381716	0.02041235	0.2379139	1.198264	0.1023992	1.665925
210	-360.093	-532.2688	172.1758	0.6744416	0.8381716	0.004705955	0.01320903	1.036767	0.1023992	1.309498
216	-364.1972	-535.804	171.6068	0.8998389	1.233873	0.02928837	0.01277962	1.007923	0.04723806	1.323045
222	-367.1398	-536.7704	169.6306	1.962194	1.233873	0.04592251	0.9237381	0.9253588	0.1325806	1.358634
228	-378.0231	-549.0098	170.9866	1.01292	1.171017	0.0610607	0.4640954	0.96877	0.2291449	1.277792
234	-374.8385	-543.9992	169.1607	1.001972	1.171017	0.4635075	1.873852	0.8646305	0.476284	1.177947
240	-376.2095	-545.4156	169.206	0.8645657	1.171017	0.4841866	1.37358	0.7444076	0.476284	1.710019
246	-385.8809	-555.2308	169.3498	0.6844936	1.280676	0.8261868	1.37358	1.09548	0.03468434	1.467098
252	-369.7544	-541.0046	171.2502	0.6844936	1.367724	0.8665276	0.4877518	0.08592746	0.3028601	1.141219
258	-364.1688	-534.1505	169.9818	0.8194682	1.367724	1.372198	0.4877518	0.7828479	0.2140147	1.164833
264	-366.4948	-535.5115	169.0166	1.169631	1.600376	1.372198	1.793759	0.2078935	0.1111006	0.9306455
270	-367.0592	-537.5603	170.5012	1.084143	1.472403	0.826474	0.7773326	0.2592008	0.2721016	1.011322
276	-369.5185	-538.1403	168.6218	1.26656	2.292578	0.826474	1.368089	0.59093	0.1191465	1.114741
282	-364.9156	-533.5739	168.6582	1.145035	2.82337	0.3040849	1.411683	0.5981041	0.1431712	1.114741
288	-364.2677	-536.0014	171.7337	0.9773643	1.705762	0.1731425	0.5064047	0.06035476	0.1669385	0.8713802
294	-365.5588	-537.702	172.1431	0.6549816	1.602046	0.08310017	0.7934572	0.03091336	0.1749628	0.4134906
300	-368.1987	-536.7225	168.5237	2.340313	1.802869	0.0240489	0.481913	0.03506995	2.403319	0.3904308
306	-363.0875	-532.4231	169.3356	0.8991283	1.477581	0.2781557	0.4815841	1.585784	1.372021	0.7289082
312	-364.7002	-531.8086	167.1085	1.613873	1.788904	0.3416479	2.00214	0.196464	2.399259	0.7289082
318	-356.9648	-524.0887	167.124	0.6702688	1.592538	0.9404976	2.440332	0.2182611	2.434501	0.7289082
324	-361.0782	-527.0691	165.9909	0.6702688	1.592538	0.7067435	3.236075	0.5892689	2.434501	0.9737518
330	-369.1366	-536.3055	167.1689	1.346031	1.592538	0.1598036	1.051199	1.162414	2.592382	1.128044
336	-369.0933	-539.6312	170.5379	0.8057018	1.261656	0.01448315	0.05665699	0.2319137	1.913645	1.334601
342	-380.1636	-550.5717	170.408	1.02634	1.671916	0.6033183	0.6260782	0.008746799	0.7926726	1.064994
348	-379.4368	-549.5439	170.1071	0.7683259	1.719909	0.7601575	0.5160892	0.035192	0.9206627	1.329185
354	-383.4652	-551.9027	168.4375	0.6836125	2.230402	1.551569	0.1945282	0.1383871	1.148171	1.658814
360	-380.9064	-547.6942	166.7878	1.013996	1.465501	3.062128	0.237383	0.03326211	2.196875	1.355764
366	-386.1549	-548.44	162.2851	0.9753916	2.233142	0.8224257	1.738769	1.680748	4.700347	1.627634
372	-383.5253	-549.8089	166.2836	1.079936	1.383718	0.09735359	1.209093	2.279961	2.233356	1.531803
378	-382.0077	-551.1399	169.1321	0.4968593	0.9169064	0.03687521	0.7453903	2.205676	1.207093	1.36186
384	-366.0641	-532.4368	166.3727	1.014202	0.9169064	0.8994295	1.090611	2.623745	2.142835	1.135275
390	-364.0685	-533.0713	169.0028	0.7538185	0.7192754	2.383388	0.3212245	1.710711	0.2074069	1.097469
396	-377.0172	-547.5971	170.58	0.9901029	1.167593	1.877221	0.09364133	0.4547831	0.1608877	0.8707774
402	-380.8956	-546.8323	165.9367	0.7632067	1.666411	1.633442	1.359065	2.88459	0.3597386	1.50251
408	-391.3761	-557.8917	166.5156	1.250913	1.725413	0.1396926	2.140564	1.367083	1.050932	1.802536
414	-389.7077	-558.9234	169.2157	2.090459	1.283153	0.1162465	0.2587086	0.8714715	0.9024435	1.464247
420	-382.1129	-549.9896	167.8767	0.9841937	1.283153	0.7711244	0.7720516	0.9566837	2.083095	1.41054
426	-378.1712	-547.0831	168.9119	0.9841937	1.231252	0.898153	0.7720516	0.4419763	1.590752	1.329225
432	-369.449	-538.0236	168.5746	0.8792795	0.7985963	1.439558	0.7720516	0.3510079	1.93771	1.390207
438	-365.5892	-534.5013	168.9121	0.7063832	1.338134	1.4671	0.7046454	0.1602742	1.458122	1.390207
444	-361.9624	-532.382	170.4196	0.7063832	1.177753	0.6889342	0.112156	0.2192034	1.824598	1.047897
450	-372.2864	-539.4653	167.1788	0.8007193	0.7563601	0.4204447	0.05646654	2.28702	3.653507	1.047897
456	-388.4489	-556.0935	167.6447	0.9655322	2.499377	0.2799291	0.09884329	2.135041	1.531714	1.047897
462	-375.764	-540.1581	164.3941	0.6714303	1.185934	0.4469684	0.1771799	5.311326	2.682046	1.290153
468	-377.7328	-545.3177	167.5849	2.091541	1.227101	0.1636153	0.8646644	0.7847448	1.971139	1.502432
474	-373.6588	-539.4565	165.7977	1.14833	1.227101	0.4860987	2.739025	1.28174	2.121492	1.352526
480	-382.1856	-549.2455	167.0599	1.050521	0.8225091	0.425285	2.201271	0.302747	2.121492	1.942054
486	-375.8983	-542.9228	167.0245	1.050521	0.933312	2.033342	0.5308954	0.3427105	2.121492	1.906236
492	-364.7621	-532.8035	168.0414	1.050521	0.933312	1.899857	0.4705036	0.1619654	2.121492	1.447434
498	-364.0628	-531.5885	167.5257	0.9203869	1.066031	1.330708	0.2472465	1.287537	1.289309	2.151676
504	-365.0058	-533.7012	168.6954	1.351459	1.036711	0.2848408	0.9736546	0.6495354	1.205627	1.79974
510	-392.9766	-558.2579	165.2813	1.230526	1.55525	1.354224	1.830854	1.891924	0.579848	2.115508
516	-371.1548	-538.8212	167.6663	0.8434053	1.713114	1.144865	1.295666	1.272891	0.8417156	1.370113
522	-362.7724	-531.7251	168.9527	0.607382	1.811072	1.330533	1.112015	0.1050587	0.8417156	1.370113
528	-359.1855	-528.3455	169.16	1.13853	1.590332	1.330533	0.346693	0.258772	1.120216	1.235389
534	-365.5886	-536.6621	171.0735	0.475268	1.590332	0.6448948	0.01939163	0.4102358	0.673573	1.235389
540	-364.4	-534.788	170.388	0.6692084	1.911073	0.7341298	0.6256369	0.06625164	0.4045571	1.34646
546	-368.729	-540.1475	171.4185	0.618835	2.181701	0.04896618	0.370996	0.1153454	0.4871761	0.9446078
552	-385.9318	-557.1189	171.1872	1.026981	1.23671	0.6568677	0.881419	0.1507421	0.234217	0.8090726
558	-381.3672	-552.6378	171.2707	0.557414	1.159462	1.441987	0.6343198	0.1507421	0.1126617	0.8319685
564	-382.1591	-550.5684	168.4093	0.7681606	1.436681	0.1778292	0.1419535	0.7875135	3.135127	1.305706
570	-375.1386	-543.7035	168.5649	0.8592255	1.531732	0.1865934	0.1983589	1.617454	0.9987424	1.959663
576	-361.3406	-529.9271	168.5866	0.6101529	0.8422281	0.1175897	1.786131	0.2721057	1.357237	2.201743
582	-369.5346	-535.3359	165.8013	1.369995	1.516238	0.2435889	2.420688	2.386502	1.084989	1.339283
588	-361.8565	-530.0818	168.2253	1.369995	1.450468	1.39877	0.603736	0.5806979	0.8483734	1.601772
594	-358.781	-524.3692	165.5881	1.072125	1.496697	1.607425	2.486077	0.222909	0.8483734	2.373377
600	-372.0437	-540.336	168.2923	0.848308	1.407876	1.554759	0.2806548	0.222909	1.684746	1.729979
606	-355.4769	-525.9342	170.4573	1.11793	1.222333	0.8060932	0.3018359	0.1730474	0.5919713	1.454097
612	-374.871	-544.0063	169.1353	2.401518	1.222333	0.9013516	0.6749592	0.7205751	0.08286191	1.190692
618	-381.3598	-550.2149	168.855	1.846904	1.626777	0.6773574	1.308681	0.8091537	0.02204179	1.098778
624	-374.8268	-545.0611	170.2343	0.7016871	0.9545534	1.267738	0.05662586	1.254262	0.159716	1.480319
630	-371.0045	-542.1746	171.1701	0.9981171	1.421196	0.4325872	0.0830517	0.4189707	0.241207	1.380753
