Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2073.431	-2241.687	168.2563	0.07983921	0.736307	0.9606851	1.247056	0.42834	0.57166	0.41618	0.58382	2.01555
6	-2053.173	-2220.965	167.7924	0.2747723	0.962466	1.021016	1.247056	0.540497	0.459503	0.592552	0.407448	2.004241
12	-2056.588	-2224.147	167.5591	0.1514267	1.074329	1.069767	1.139247	0.506106	0.493894	0.534632	0.465368	2.191885
18	-2066.363	-2234.167	167.8043	0.2043859	0.7642709	1.403982	1.021822	0.480236	0.519764	0.534632	0.465368	2.060955
24	-2067.592	-2234.254	166.6622	0.5848018	1.266002	1.385048	1.000103	0.551543	0.448457	0.456361	0.543639	2.263346
30	-2062.742	-2230.153	167.411	0.39333	1.163357	1.156825	1.159322	0.47795	0.52205	0.452844	0.547156	2.004107
36	-2073.435	-2240.514	167.0787	0.1508813	1.378299	1.155398	1.159322	0.452503	0.547497	0.632002	0.367998	2.266492
42	-2062.615	-2230.154	167.5393	0.3629209	1.262263	0.8289209	1.118657	0.514253	0.485747	0.413884	0.586116	2.124098
48	-2066.09	-2233.403	167.3129	0.1648813	1.129779	1.429497	1.12752	0.571979	0.428021	0.647737	0.352263	2.121193
54	-2058.292	-2225.878	167.586	0.4098671	1.096355	1.0215	1.118998	0.540828	0.459172	0.532327	0.467673	2.037382
60	-2062.343	-2229.502	167.1592	0.4311764	1.075366	1.250242	0.9665321	0.472895	0.527105	0.564563	0.435437	2.26964
66	-2066.208	-2233.83	167.6223	0.04947399	0.9679693	1.127223	1.056606	0.493302	0.506698	0.564563	0.435437	2.305349
72	-2059.343	-2227.267	167.9244	0.2977806	1.024747	0.9312499	1.056606	0.57096	0.42904	0.535373	0.464627	2.040707
78	-2063.108	-2230.438	167.3301	0.4917257	0.8066753	1.206519	1.013906	0.501021	0.498979	0.418301	0.581699	2.291942
84	-2066.394	-2233.667	167.2732	0.3320353	1.10887	1.206519	0.9333172	0.519984	0.480016	0.527459	0.472541	2.282642
90	-2052.506	-2220.05	167.5434	0.4550413	1.09574	0.9854458	1.103552	0.583563	0.416437	0.523089	0.476911	2.076565
96	-2053.952	-2221.619	167.6668	0.2409169	1.0923	1.046662	1.054409	0.545777	0.454223	0.447383	0.552617	2.126862
102	-2059.909	-2227.296	167.3878	0.0775351	0.9623569	1.133357	0.9772755	0.545777	0.454223	0.595046	0.404954	2.494459
108	-2057.339	-2225.298	167.959	0.007221448	0.8778361	1.054061	1.109007	0.446083	0.553917	0.568298	0.431702	2.191285
114	-2057.33	-2225.246	167.9157	0.008598297	0.8778361	1.085604	1.109007	0.52041	0.47959	0.544605	0.455395	2.191285
120	-2054.604	-2221.924	167.3203	0.01050078	0.9612949	1.069652	0.9413106	0.548933	0.451067	0.440257	0.559743	2.633811
126	-2044.717	-2212.445	167.7273	0.02547745	0.96317	0.912502	0.9350177	0.548933	0.451067	0.464579	0.535421	2.468874
132	-2047.204	-2214.719	167.5143	0.005531764	1.079956	1.045135	0.9350177	0.595016	0.404984	0.449177	0.550823	2.468874
138	-2056.63	-2224.118	167.4877	0.01827644	1.155064	1.164327	1.019073	0.506351	0.493649	0.539408	0.460592	2.289128
144	-2045.518	-2213.023	167.5052	0.1205767	1.093859	1.074571	1.071795	0.506351	0.493649	0.525014	0.474986	2.273561
150	-2049.527	-2217.315	167.7885	0.1068662	1.326625	0.7145702	0.9745758	0.50496	0.49504	0.503883	0.496117	2.242485
156	-2055.393	-2222.656	167.2631	0.4220947	0.9294971	1.163255	0.9520359	0.57992	0.42008	0.498744	0.501256	2.367849
162	-2058.499	-2226.062	167.5623	0.1557338	1.070126	0.8993691	1.042443	0.469743	0.530257	0.576333	0.423667	2.367849
168	-2055.86	-2222.87	167.0106	0.3784873	1.236812	0.9569353	1.152599	0.590589	0.409411	0.51577	0.48423	2.367849
174	-2054.372	-2222.125	167.7533	0.3810088	1.236812	0.9442467	1.069621	0.490958	0.509042	0.45336	0.54664	1.936049
180	-2056.305	-2224.274	167.9694	0.4439905	0.8375212	0.8925318	1.20902	0.471807	0.528193	0.56847	0.43153	1.960464
186	-2057.142	-2224.283	167.1415	0.4439905	0.9042025	1.171523	1.221709	0.486182	0.513818	0.464063	0.535937	2.263963
192	-2066.635	-2234.607	167.972	0.3042564	0.8332699	1.035762	1.05694	0.39227	0.60773	0.544044	0.455956	2.071488
198	-2057.649	-2225.041	167.3913	0.2443649	0.9007294	1.234879	0.8952871	0.533334	0.466666	0.510337	0.489663	2.401902
204	-2064.228	-2231.773	167.5452	0.214023	0.9737717	0.8064361	0.9683788	0.533334	0.466666	0.504801	0.495199	2.499606
210	-2058.17	-2225.531	167.3606	0.6793106	0.985007	1.214113	0.9683788	0.492266	0.507734	0.410972	0.589028	2.061986
216	-2048.453	-2215.863	167.4101	0.2704878	1.06448	1.071061	1.037872	0.439294	0.560706	0.502955	0.497045	2.285119
222	-2048.559	-2216.113	167.5535	0.1223867	0.8940894	0.9740736	1.024288	0.556614	0.443386	0.562218	0.437782	2.470079
228	-2040.796	-2208.223	167.4262	0.1234125	1.234161	0.9013033	1.112838	0.554926	0.445074	0.417452	0.582548	2.329719
234	-2052.187	-2220.139	167.9518	0.09835325	0.7435061	1.286881	0.9832326	0.536919	0.463081	0.585238	0.414762	2.15533
240	-2057.898	-2225.039	167.1414	0.1387904	1.107632	1.286881	0.936198	0.433018	0.566982	0.504542	0.495458	2.442202
246	-2073.891	-2240.607	166.7155	0.3118362	1.107632	1.74177	0.7552068	0.492353	0.507647	0.504542	0.495458	2.442202
252	-2046.772	-2213.7	166.9288	0.3235375	1.302686	1.19152	1.004995	0.531728	0.468272	0.56193	0.43807	2.354529
258	-2040.193	-2207.714	167.5209	0.1313611	1.014677	0.9922048	0.9111669	0.531728	0.468272	0.514794	0.485206	2.461628
264	-2070.904	-2237.973	167.0686	0.302171	1.038067	0.9130873	1.081045	0.558962	0.441038	0.453191	0.546809	2.571556
270	-2059.062	-2226.749	167.6874	0.1643786	0.8749564	1.028703	1.054332	0.466776	0.533224	0.49649	0.50351	2.309725
276	-2058.774	-2226.344	167.5695	0.3834401	0.9611242	1.028703	1.054332	0.603124	0.396876	0.491404	0.508596	2.202255
282	-2050.365	-2217.959	167.5941	0.08210094	1.138822	1.028703	1.139328	0.517136	0.482864	0.441535	0.558465	2.202255
288	-2051.476	-2218.811	167.3344	0.43207	1.127907	1.153568	1.170039	0.487291	0.512709	0.533072	0.466928	2.045668
294	-2042.937	-2210.792	167.8552	0.03956341	0.8702999	1.126303	1.082407	0.540909	0.459091	0.501265	0.498735	2.205249
300	-2050.593	-2218.447	167.8541	0.01540334	1.13173	0.8810738	1.038108	0.526242	0.473758	0.542124	0.457876	2.240802
306	-2050.663	-2217.853	167.1907	0.4120283	1.13173	1.043638	0.9854957	0.467991	0.532009	0.539275	0.460725	2.341451
312	-2056.716	-2223.737	167.0208	0.08108024	1.222093	1.615598	1.223393	0.460986	0.539014	0.518637	0.481363	2.096854
318	-2054.493	-2222.466	167.9721	0.2685299	0.7158271	1.003118	0.8199675	0.457451	0.542549	0.58672	0.41328	2.336205
324	-2057.926	-2226.211	168.2854	0.1528476	0.8557897	1.009381	1.184442	0.495859	0.504141	0.485371	0.514629	1.861899
330	-2062.899	-2230.239	167.34	0.4187162	1.073778	0.9266056	0.9095073	0.458268	0.541732	0.488954	0.511046	2.400511
336	-2057.494	-2224.789	167.2952	0.5318516	1.068678	0.9219877	0.9058769	0.527332	0.472668	0.483229	0.516771	2.364679
342	-2044.439	-2212.336	167.8975	0.08889148	1.131427	0.933781	1.139891	0.407216	0.592784	0.489093	0.510907	2.07282
348	-2045.664	-2213.116	167.4515	0.1778486	1.210802	1.290193	1.158692	0.520206	0.479794	0.497191	0.502809	1.999569
354	-2051.608	-2219.342	167.7348	0.3622791	1.175612	0.9403646	1.170753	0.617121	0.382879	0.584087	0.415913	1.961793
360	-2056.787	-2224.229	167.4416	0.1761638	1.216364	1.15829	1.364967	0.5589	0.4411	0.563237	0.436763	1.961793
366	-2060.257	-2227.514	167.2574	0.1761638	1.2121	1.098624	1.30211	0.609815	0.390185	0.497908	0.502092	2.173057
372	-2056.212	-2224.036	167.8235	0.02908507	0.9895021	1.063066	1.115262	0.506068	0.493932	0.497908	0.502092	2.173057
378	-2057.286	-2225.099	167.8138	0.1002759	0.9895021	1.063066	0.9752132	0.535287	0.464713	0.577537	0.422463	2.233303
384	-2050.1	-2216.589	166.4891	0.5516869	1.488969	1.325495	1.043794	0.564252	0.435748	0.541118	0.458882	2.26892
390	-2051.663	-2218.882	167.2183	0.2124273	0.9321941	1.439534	1.087842	0.564252	0.435748	0.527026	0.472974	2.26892
396	-2054.337	-2221.108	166.7703	0.0674581	1.423871	1.435531	1.138783	0.597492	0.402508	0.558979	0.441021	2.319327
402	-2058.183	-2225.702	167.519	0.03043822	0.987915	0.9928172	1.136855	0.56	0.44	0.407313	0.592687	2.41478
408	-2050.003	-2217.117	167.1141	0.305218	1.171061	1.276699	0.9156074	0.546486	0.453514	0.522063	0.477937	2.331248
414	-2054.334	-2222.254	167.9203	0.4613488	0.7959164	1.237136	1.054912	0.55946	0.44054	0.560119	0.439881	1.884151
420	-2051.894	-2219.176	167.2818	0.5209681	1.194647	1.203098	0.9842373	0.530475	0.469525	0.608591	0.391409	2.083925
426	-2055.611	-2222.812	167.2013	0.1952772	1.447674	1.196314	1.103757	0.530475	0.469525	0.507187	0.492813	2.100101
432	-2047.484	-2214.27	166.7857	0.291617	1.401276	1.299622	1.035216	0.609376	0.390624	0.453505	0.546495	2.331105
438	-2046.63	-2213.915	167.2856	0.2332714	1.085973	1.117827	0.8311167	0.609376	0.390624	0.551524	0.448476	2.489319
444	-2055.689	-2223.136	167.4463	0.0655622	1.249279	0.8658497	0.9087796	0.613377	0.386623	0.396072	0.603928	2.512931
450	-2061.238	-2228.462	167.2233	0.6933973	1.380989	0.8844475	0.8927979	0.526437	0.473563	0.396072	0.603928	2.156546
456	-2053.487	-2221.189	167.7025	0.2660965	0.9037003	0.8614048	0.9809491	0.448203	0.551797	0.433382	0.566618	2.37769
