Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-344.7346	-515.077	170.3424	0.3291497	0.5102894	2.087989	1.095015
6	-330.0888	-499.2639	169.1751	1.272857	0.5728423	2.269686	1.09264
12	-340.9477	-510.6413	169.6936	1.272857	0.2577992	1.642148	1.21943
18	-328.804	-498.8386	170.0346	0.6001155	0.5277079	2.035678	1.164621
24	-343.5957	-511.8597	168.264	1.22934	0.6212573	2.232628	1.825439
30	-351.3657	-520.213	168.8473	0.8058476	0.6212573	2.245911	1.704663
36	-340.4511	-510.4573	170.0062	0.616593	0.4351349	2.407815	0.8562328
42	-333.3564	-503.4014	170.045	0.5418521	0.6758332	2.254644	0.8777696
48	-333.2364	-502.8717	169.6353	0.692215	0.606711	2.405763	1.052565
54	-333.7219	-503.6348	169.9129	0.462354	0.4051111	2.221587	1.278097
60	-338.2623	-508.2587	169.9964	0.3509981	0.3264501	2.581531	0.9759965
66	-331.7881	-501.8437	170.0555	0.4166398	0.2739107	2.272556	1.117683
72	-335.2986	-505.4404	170.1419	0.3515405	0.3264062	2.627986	0.7441504
78	-331.46	-501.2078	169.7478	0.3266955	0.2792279	2.997276	0.7716304
84	-335.0075	-503.8857	168.8782	0.8968029	0.6296152	2.997276	0.9956897
90	-331.1819	-500.9397	169.7578	0.4874761	0.6487632	2.701869	0.7741337
96	-332.6489	-503.2869	170.638	0.3196741	0.3154947	2.094717	0.832253
102	-348.054	-517.0904	169.0364	0.4871405	0.2979151	3.39538	0.9707406
108	-342.7731	-511.9866	169.2136	0.3975774	0.292674	3.39538	0.8704869
114	-349.9895	-519.2123	169.2228	0.8547821	0.4328193	2.778802	1.041908
120	-340.0037	-508.373	168.3693	1.71431	0.4146113	2.778802	1.041908
126	-329.1086	-497.9428	168.8341	0.8357231	0.9292791	2.770374	1.041908
132	-331.4572	-500.1279	168.6706	0.653779	1.207383	2.885448	0.9962614
138	-341.6137	-511.1891	169.5753	0.407313	1.493118	1.027626	1.736314
144	-330.0235	-499.6581	169.6347	0.6751874	0.7078505	1.835861	1.468284
150	-344.487	-514.7156	170.2287	0.4034747	0.607668	2.05102	1.098678
156	-344.7989	-513.0527	168.2537	0.2780667	0.6808934	4.39977	0.7553453
162	-342.6719	-511.2786	168.6067	0.9266173	0.326998	3.652798	0.6232087
168	-344.9151	-512.2266	167.3116	0.5825893	0.3203933	5.314283	0.5250505
174	-342.7308	-513.1828	170.452	0.2891754	0.3078652	2.321978	0.8134049
180	-344.238	-514.9589	170.7209	0.2896768	0.4309348	1.833034	1.054766
186	-345.1856	-514.8137	169.6282	0.5148244	0.3201755	2.989447	0.7228651
192	-334.9472	-504.3927	169.4455	0.6740337	0.4010292	2.65415	1.127404
198	-342.663	-511.424	168.761	1.453488	0.2474741	2.712754	0.9012744
204	-334.8476	-503.6855	168.838	0.5122988	0.2474741	3.542357	0.939223
210	-323.1819	-492.8327	169.6508	0.5122988	0.1625845	2.686588	0.6467775
216	-320.4119	-488.8204	168.4085	0.6905944	0.2604208	4.024277	0.6467775
222	-325.4897	-495.4668	169.9771	0.2706558	0.2604208	2.396019	1.192484
228	-326.7084	-496.8731	170.1648	0.4630807	0.4727326	2.233439	1.019412
234	-330.2829	-500.1542	169.8713	0.6604018	0.4727326	2.233439	1.110153
240	-334.0329	-504.1239	170.091	0.3050607	0.944158	1.616327	1.393962
246	-346.2667	-516.1071	169.8404	0.3009528	0.8993466	1.978471	1.344485
252	-340.5979	-510.7219	170.1241	0.3156229	0.9048153	2.015636	1.050801
258	-333.8841	-503.6396	169.7554	0.3454336	0.2843221	2.805297	0.9726039
264	-334.3852	-504.1898	169.8047	0.4694649	0.3237403	2.805297	0.8021429
270	-348.9976	-519.7327	170.7351	0.2651759	0.2921168	2.074797	0.7830814
276	-341.166	-509.6781	168.5122	1.035074	0.3498679	3.595721	0.7193844
282	-330.1084	-499.8401	169.7317	0.4153338	0.5494137	2.81643	0.857137
