Iteration	Posterior	Likelihood	Prior	tree_length
0	4.495184	-168.9609	173.4561	0.8651712
6	3.990477	-169.6301	173.6205	0.5997435
12	6.627814	-166.9379	173.5657	0.7151321
18	5.298501	-168.2257	173.5242	0.7781134
24	2.74132	-170.7955	173.5369	0.7599932
30	-11.31065	-184.6885	173.3778	0.9522851
36	-5.075591	-178.4709	173.3953	0.9337166
42	-6.503257	-179.8216	173.3184	1.012825
48	-2.436417	-175.6902	173.2538	1.074796
54	-6.391872	-180.0143	173.6225	0.5937854
60	-6.582965	-180.2083	173.6253	0.5842991
66	-0.8605757	-174.4016	173.541	0.7538343
72	-1.523102	-175.1576	173.6345	0.5436504
78	-0.6873443	-174.0579	173.3705	0.9599203
84	5.938281	-167.6026	173.5409	0.7539844
90	-4.456744	-177.8617	173.4049	0.9232533
96	0.8068833	-172.7835	173.5904	0.6708574
102	-1.193277	-174.4035	173.2102	1.114934
108	1.076858	-172.5607	173.6375	0.5175589
114	4.521555	-169.1165	173.6381	0.4939776
120	-2.743239	-175.9939	173.2507	1.077723
126	1.743976	-171.7695	173.5134	0.7928829
132	-5.601884	-179.0046	173.4027	0.9257084
138	-3.480889	-176.9144	173.4335	0.8913685
144	-11.40749	-184.6922	173.2847	1.045579
150	-15.16162	-188.552	173.3903	0.9390159
156	-0.7596366	-174.1286	173.369	0.9615643
162	-0.3896399	-173.3766	172.9869	1.305453
168	2.21623	-171.3701	173.5864	0.6785976
174	-7.542728	-181.1266	173.5839	0.6833203
180	-7.534082	-181.0755	173.5414	0.7532778
186	-16.49229	-190.1272	173.6349	0.5414011
192	-15.05508	-188.6709	173.6159	0.6130973
198	-13.02958	-186.4935	173.4639	0.855893
204	-9.063328	-182.5393	173.476	0.8411251
210	-10.00552	-183.2268	173.2213	1.104876
216	-7.722123	-181.1712	173.449	0.8735025
222	-20.14644	-192.9327	172.7862	1.462643
228	-19.48611	-192.2723	172.7862	1.462643
234	-15.83463	-189.0749	173.2403	1.087363
240	-14.64416	-187.639	172.9948	1.299065
246	-12.17041	-185.4146	173.2442	1.08374
252	0.6997449	-172.5445	173.2442	1.08374
258	5.778328	-167.7354	173.5137	0.7925147
264	7.524198	-166.1138	173.638	0.4919782
270	4.145823	-169.4613	173.6071	0.6350309
276	1.676736	-171.9345	173.6113	0.6250053
282	-5.623921	-179.0296	173.4057	0.922384
288	-8.154878	-181.4317	173.2768	1.053104
294	-9.227394	-182.4348	173.2074	1.117446
300	-12.33333	-185.6584	173.3251	1.006192
306	-15.73443	-189.1363	173.4018	0.9266006
312	-16.43837	-190.0728	173.6344	0.5443567
318	-18.14501	-191.7744	173.6294	0.4367823
324	-16.13852	-189.3573	173.2188	1.107169
330	-13.63599	-186.6571	173.0212	1.277524
336	-7.678561	-181.0763	173.3978	0.9310267
342	-2.555107	-176.027	173.4718	0.8462426
348	-8.012623	-181.0957	173.0831	1.225991
354	-5.319211	-178.9286	173.6093	0.6297522
360	-7.14192	-180.7124	173.5705	0.7071683
366	-1.550179	-174.7779	173.2277	1.09901
372	-1.775295	-174.8282	173.0529	1.2513
378	-6.462087	-179.5717	173.1096	1.203397
384	-17.5907	-191.1774	173.5867	0.6780369
390	-19.39398	-193.0318	173.6378	0.512099
396	-14.33313	-187.3736	173.0404	1.261632
402	-19.32207	-192.626	173.3039	1.02698
408	-18.53567	-191.8396	173.3039	1.02698
414	-10.34284	-183.9097	173.5668	0.7133113
420	-3.660028	-177.2269	173.5668	0.7133113
426	-2.853216	-176.3839	173.5306	0.7689606
432	-5.89845	-179.1355	173.2371	1.090344
438	-7.278774	-180.8035	173.5247	0.7773833
444	-5.889085	-179.4748	173.5857	0.679775
