Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-698.0618	-864.0583	165.9965	0.1298276	7.505791	0.7680775	0.828571	0.171429	0.500272	0.499728	1.686457
6	-706.4253	-872.8987	166.4734	0.09852701	6.302306	1.060793	0.879539	0.120461	0.394238	0.605762	1.645681
12	-715.1928	-880.204	165.0113	0.2961844	9.795636	0.921601	0.829929	0.170071	0.343157	0.656843	1.601585
18	-724.8018	-888.1318	163.3299	0.809717	14.49124	1.088659	0.846237	0.153763	0.467275	0.532725	1.319745
24	-708.332	-871.8728	163.5408	0.3111486	14.2067	1.423083	0.852178	0.147822	0.512972	0.487028	1.351988
30	-734.0314	-899.9884	165.957	0.351592	5.883738	0.6260322	0.80698	0.19302	0.496152	0.503848	2.106924
36	-726.8654	-892.6805	165.8151	0.1736039	8.218527	0.9300446	0.856011	0.143989	0.445537	0.554463	1.522893
42	-727.8238	-893.155	165.3312	0.3452515	8.739464	0.9523352	0.89549	0.10451	0.569682	0.430318	1.696076
48	-720.8878	-886.7798	165.8919	0.4102847	7.053093	0.8902603	0.934923	0.0650773	0.491896	0.508104	1.902573
54	-704.4735	-869.3725	164.8989	0.4692405	10.17953	1.262286	0.889602	0.110398	0.462764	0.537236	1.298853
60	-708.3279	-873.5262	165.1983	0.2699244	9.53569	1.203793	0.828637	0.171363	0.417113	0.582887	1.298853
66	-710.6765	-875.0524	164.3759	0.3207118	13.54667	1.203793	0.919307	0.0806929	0.417113	0.582887	1.208839
72	-710.5289	-875.3353	164.8064	0.1796026	11.11231	1.101029	0.848145	0.151855	0.296108	0.703892	1.456757
78	-714.1503	-878.8587	164.7085	0.1065153	9.785144	1.166462	0.806215	0.193785	0.480687	0.519313	1.708588
84	-698.3628	-864.0346	165.6718	0.1653181	8.618183	1.164576	0.912682	0.0873176	0.451639	0.548361	1.51185
90	-706.4472	-871.7557	165.3084	0.06026144	10.68961	1.164576	0.905815	0.0941853	0.345503	0.654497	1.340242
96	-713.5053	-878.4067	164.9015	0.05257574	11.04835	1.666542	0.905815	0.0941853	0.489509	0.510491	1.130748
102	-721.9159	-888.1707	166.2547	0.1531961	7.176046	1.285155	0.901248	0.0987521	0.485402	0.514598	1.366105
108	-711.1044	-875.4017	164.2973	0.2399888	11.55289	1.913603	0.896339	0.103661	0.503843	0.496157	1.107132
114	-717.0067	-881.553	164.5462	0.378098	12.63539	1.072912	0.933996	0.0660035	0.437038	0.562962	1.402327
120	-707.7617	-872.6007	164.839	0.1933131	11.5094	1.040799	0.852576	0.147424	0.427032	0.572968	1.320459
126	-708.9019	-873.9964	165.0945	0.04398275	10.78839	0.9201886	0.864287	0.135713	0.388889	0.611111	1.539241
132	-712.0376	-876.0668	164.0292	0.5019066	13.46539	1.151491	0.895538	0.104462	0.281563	0.718437	1.384402
138	-703.6436	-868.4724	164.8288	0.08936198	11.72906	1.114592	0.90325	0.0967497	0.285701	0.714299	1.511912
144	-705.4248	-870.0419	164.617	0.6240155	10.64991	0.9987472	0.877144	0.122856	0.547366	0.452634	1.452089
150	-718.6277	-883.8554	165.2277	0.2929433	8.697125	0.9987472	0.859685	0.140315	0.491326	0.508674	1.687709
156	-707.1652	-872.5578	165.3926	0.3134668	9.179108	0.9591902	0.836065	0.163935	0.392355	0.607645	1.423446
162	-704.1802	-869.4905	165.3103	0.1866582	9.046245	1.351161	0.836065	0.163935	0.316003	0.683997	1.355501
168	-701.9987	-867.3713	165.3726	0.3964844	9.562245	0.8677336	0.863784	0.136216	0.443023	0.556977	1.388721
174	-715.3535	-880.91	165.5565	0.2380027	8.61138	1.090622	0.842443	0.157557	0.425566	0.574434	1.413447
180	-724.7381	-890.3012	165.5631	0.2927391	7.279857	1.238609	0.853158	0.146842	0.391866	0.608134	1.671104
186	-721.2268	-886.1997	164.9729	0.3684348	10.27145	1.238609	0.901839	0.0981605	0.478684	0.521316	1.355569
192	-702.018	-867.0255	165.0075	0.2766383	10.12334	1.238609	0.873451	0.126549	0.490853	0.509147	1.350571
198	-703.0298	-868.4857	165.4558	0.003725259	10.12334	0.9112544	0.919452	0.0805482	0.320558	0.679442	1.665941
204	-712.6286	-878.8028	166.1742	0.13168	6.201421	0.6942746	0.753637	0.246363	0.370576	0.629424	1.930183
210	-697.3482	-863.1487	165.8005	0.1628383	6.805549	0.7156927	0.77498	0.22502	0.420687	0.579313	1.972952
216	-701.9329	-867.4233	165.4905	0.2767498	7.372677	0.4991038	0.802857	0.197143	0.456027	0.543973	2.115648
222	-717.733	-882.9939	165.2609	0.184276	6.695482	0.6525229	0.794377	0.205623	0.353429	0.646571	2.422415
228	-707.502	-873.1008	165.5988	0.5173167	7.762943	0.7213543	0.853443	0.146557	0.499793	0.500207	1.699501
234	-707.9614	-873.615	165.6536	0.3588305	7.225429	1.002905	0.853443	0.146557	0.335254	0.664746	1.766824
240	-708.3268	-873.5498	165.223	0.4875581	8.910708	0.8437401	0.74059	0.25941	0.4323	0.5677	1.440898
246	-708.8652	-873.8823	165.0171	0.2575253	11.17086	0.8392725	0.877397	0.122603	0.389705	0.610295	1.440898
252	-713.408	-879.3454	165.9374	0.07684536	9.674596	0.8172358	0.877397	0.122603	0.414895	0.585105	1.243619
258	-705.0325	-870.3483	165.3158	0.02654525	10.78528	0.9348421	0.892949	0.107051	0.48989	0.51011	1.433489
264	-712.203	-877.0665	164.8635	0.1922581	10.17585	1.026058	0.852261	0.147739	0.698228	0.301772	1.682388
270	-707.5969	-873.4186	165.8218	0.1922581	8.434267	0.7411108	0.888504	0.111496	0.433004	0.566996	1.665091
276	-714.8415	-880.5506	165.7091	0.1361856	7.871377	0.9795951	0.833087	0.166913	0.390513	0.609487	1.658041
282	-716.603	-882.1152	165.5122	0.4718033	7.384866	0.9390419	0.889047	0.110953	0.465437	0.534563	1.829679
288	-726.6309	-893.7749	167.144	0.5462197	4.681345	0.9390419	0.892597	0.107403	0.373338	0.626662	1.5468
294	-709.9091	-875.2769	165.3678	0.1437326	9.915778	0.8685272	0.868204	0.131796	0.358024	0.641976	1.531156
300	-702.1399	-867.6046	165.4646	0.2786603	9.298868	1.020129	0.912889	0.0871114	0.358024	0.641976	1.53718
306	-699.2221	-865.5549	166.3327	0.1283528	8.121556	0.986779	0.926495	0.0735051	0.358024	0.641976	1.40158
312	-708.0414	-872.7184	164.677	0.1004685	11.63782	1.041442	0.863964	0.136036	0.45744	0.54256	1.508071
318	-703.5665	-869.217	165.6505	0.1863776	9.038822	0.8635401	0.903511	0.0964887	0.440319	0.559681	1.591081
324	-716.7177	-881.319	164.6013	0.297537	10.95187	1.24657	0.876689	0.123311	0.379675	0.620325	1.470082
330	-710.3254	-875.8888	165.5635	0.0576463	10.90037	1.203391	0.918838	0.0811621	0.405745	0.594255	1.063693
336	-710.2049	-875.2321	165.0272	0.020124	10.48724	1.233447	0.889524	0.110476	0.472034	0.527966	1.492888
342	-701.2407	-866.9474	165.7067	0.02083671	9.611291	1.140126	0.882792	0.117208	0.390021	0.609979	1.255982
348	-697.3906	-861.9561	164.5654	0.1222909	12.05551	1.149248	0.875565	0.124435	0.352808	0.647192	1.462168
354	-704.6718	-869.7167	165.0449	0.1157911	9.517755	1.184669	0.866739	0.133261	0.469759	0.530241	1.621944
360	-697.8118	-862.5239	164.7121	0.05109101	12.0577	1.184669	0.833889	0.166111	0.475617	0.524383	1.243231
366	-699.4377	-864.8631	165.4254	0.1563062	8.998513	1.256851	0.861939	0.138061	0.411266	0.588734	1.387273
