Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1818.971	-1984.483	165.5122	0.7217179	6.138794	1.26332	0.908665	0.0913346	0.591528	0.408472	1.873538
6	-1812.956	-1976.671	163.7149	1.000742	11.64953	1.235769	0.908665	0.0913346	0.514229	0.485771	1.533991
12	-1818.624	-1983.056	164.4312	1.171769	8.465016	1.464219	0.910117	0.0898828	0.51821	0.48179	1.492169
18	-1818.69	-1981.929	163.2397	1.144466	12.67334	1.491345	0.876773	0.123227	0.457084	0.542916	1.26328
24	-1807.426	-1971.42	163.994	0.7153918	10.77362	1.241195	0.898986	0.101014	0.553458	0.446542	1.699221
30	-1817.321	-1981.046	163.7246	0.7655264	11.18265	1.280916	0.870629	0.129371	0.579863	0.420137	1.665437
36	-1814.852	-1979.692	164.8396	0.7973482	7.379882	1.241675	0.870629	0.129371	0.442805	0.557195	1.818847
42	-1807.792	-1971.972	164.1799	1.073012	9.946246	0.937109	0.918573	0.0814265	0.573931	0.426069	1.790049
48	-1808.598	-1972.19	163.5912	1.000032	10.51836	1.399689	0.910995	0.0890053	0.635865	0.364135	1.790049
54	-1805.482	-1969.585	164.1025	0.9775468	10.09551	1.064347	0.929603	0.0703967	0.577193	0.422807	1.834342
60	-1805.531	-1969.479	163.9483	1.018475	8.202027	1.064347	0.890755	0.109245	0.486513	0.513487	2.212943
66	-1806.881	-1971.581	164.7003	0.8836935	7.712934	0.8338791	0.879145	0.120855	0.478491	0.521509	2.055503
72	-1816.03	-1979.259	163.2297	1.466162	10.99082	0.938627	0.913948	0.0860516	0.548807	0.451193	1.920026
78	-1822.892	-1986.856	163.9646	1.135601	9.79579	0.9962714	0.88254	0.11746	0.493802	0.506198	1.768834
84	-1819.167	-1984.365	165.198	0.860238	7.267261	1.223437	0.93237	0.06763	0.526269	0.473731	1.768834
90	-1809.625	-1973.567	163.9425	1.251339	10.48891	1.517537	0.93237	0.06763	0.499471	0.500529	1.329542
96	-1825.325	-1989.05	163.7251	1.340665	11.1427	1.461047	0.946904	0.0530956	0.564777	0.435223	1.409737
102	-1817.182	-1981.781	164.5984	1.092987	6.991791	1.098506	0.831471	0.168529	0.501521	0.498479	1.910064
108	-1810.34	-1973.52	163.1803	1.283565	10.49152	1.302255	0.831471	0.168529	0.549524	0.450476	1.738693
114	-1802.935	-1966.899	163.964	1.395326	8.033702	0.8942956	0.886093	0.113907	0.549524	0.450476	2.100998
120	-1811.718	-1976.261	164.5426	1.164233	8.033702	1.16111	0.886183	0.113817	0.654601	0.345399	1.715196
126	-1820.739	-1984.129	163.3908	1.433341	11.77554	1.053196	0.91043	0.0895703	0.501398	0.498602	1.567352
132	-1818.955	-1982.752	163.7976	1.100071	11.77554	1.344698	0.93367	0.06633	0.531578	0.468422	1.397121
138	-1804.23	-1968.378	164.1486	0.8903765	9.103248	1.399967	0.888296	0.111704	0.531578	0.468422	1.712198
144	-1807.186	-1971.785	164.5993	0.8083017	8.248557	1.64748	0.884431	0.115569	0.613549	0.386451	1.49777
150	-1805.739	-1969.838	164.0998	1.145887	9.389217	1.156742	0.888663	0.111337	0.557337	0.442663	1.671644
156	-1811.066	-1974.845	163.7792	1.02252	11.51563	1.183123	0.937406	0.0625939	0.557337	0.442663	1.66928
162	-1839.007	-2002.872	163.8647	0.6587802	13.35857	1.345261	0.923133	0.0768674	0.613866	0.386134	1.305914
168	-1834.225	-1996.875	162.6498	1.297503	15.49589	1.251024	0.922049	0.0779511	0.572106	0.427894	1.388446
174	-1825.121	-1989.382	164.2607	1.297503	9.913415	1.251024	0.933796	0.0662044	0.525857	0.474143	1.408957
180	-1832.498	-1996.578	164.0804	0.9555297	10.87222	1.495831	0.924779	0.0752209	0.561606	0.438394	1.343265
