Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-197.9321	-361.4148	163.4827	0.1868912	3.250133	5.235295	2.214614
6	-192.3114	-356.45	164.1386	0.252032	2.627145	3.741384	2.967879
12	-203.5512	-367.9005	164.3493	0.4191237	2.625936	3.364539	2.967879
18	-203.9726	-369.342	165.3694	0.3066167	1.004773	3.845426	2.990836
24	-197.0384	-362.2134	165.175	0.4652294	0.7008085	3.457844	3.417817
30	-203.4443	-366.0343	162.59	0.1893002	0.725894	6.297243	3.416786
36	-192.6773	-359.3217	166.6445	0.2084149	0.4647408	3.54431	2.749644
42	-195.6798	-362.0065	166.3267	0.1985737	1.377538	2.095381	3.308255
48	-195.7355	-361.5317	165.7963	0.3158432	1.377538	1.976494	3.619191
54	-193.07	-360.5241	167.454	0.1779485	0.7200024	3.05497	2.447503
60	-197.4467	-363.6942	166.2475	0.307611	1.01658	3.076741	2.917272
66	-194.7125	-359.6513	164.9388	0.2506339	0.7747397	4.053584	3.291706
72	-194.3192	-358.555	164.2358	0.2730771	1.798793	3.553755	3.408225
78	-192.775	-356.4499	163.675	0.226307	1.201216	5.050987	3.213679
84	-194.9711	-361.5953	166.6242	0.2205208	1.013809	3.645886	2.389485
90	-197.9273	-361.9758	164.0486	0.1473604	3.143421	4.507353	2.389485
96	-194.9664	-360.4269	165.4605	0.255712	1.703918	3.928435	2.505659
102	-194.4481	-359.7033	165.2552	0.1908443	1.644066	3.903663	2.721535
108	-193.6189	-359.4936	165.8747	0.2836515	1.678086	3.399894	2.573936
114	-194.604	-360.2526	165.6487	0.228895	1.812298	3.908933	2.355651
120	-211.8746	-373.8352	161.9606	0.2975255	6.186334	5.839689	1.673229
126	-203.9753	-365.4103	161.435	0.2939939	2.924737	7.992848	1.820195
132	-198.0574	-359.9226	161.8653	0.1461223	2.024321	5.476655	3.629787
138	-190.442	-354.8723	164.4303	0.2082677	1.518547	5.42116	2.351278
144	-196.5955	-360.1529	163.5574	0.2136578	1.287134	6.029983	2.650997
150	-194.3453	-355.9843	161.639	0.1207289	3.760284	5.726069	2.893738
156	-197.3184	-361.7752	164.4568	0.289859	0.9495717	5.726069	2.441279
162	-197.7374	-360.2333	162.4959	0.2720982	4.280034	5.840389	1.990724
168	-209.9478	-372.2717	162.3239	0.3160248	1.178546	7.155224	2.720038
174	-187.9677	-351.8884	163.9206	0.1904551	1.853808	5.9022	2.18692
180	-188.7562	-354.6636	165.9073	0.2232346	0.7430228	4.060722	2.741178
186	-199.6913	-363.7854	164.0941	0.3172198	0.7925159	5.535847	2.860927
192	-202.3549	-366.7393	164.3844	0.3123031	1.36934	5.912624	2.087655
198	-189.5947	-354.0466	164.4518	0.2602154	2.625897	3.874463	2.692416
204	-201.4643	-364.2882	162.8239	0.2191171	2.353612	5.131183	3.068562
210	-215.8681	-377.1829	161.3147	0.2040892	5.182106	5.846219	2.478112
216	-200.9326	-365.7153	164.7826	0.2207794	3.098055	4.35117	1.987186
222	-206.9845	-369.7101	162.7256	0.2419701	2.613181	5.081136	3.024161
228	-201.9305	-365.9022	163.9717	0.3420701	2.648107	5.276228	2.044834
234	-190.9205	-354.3755	163.455	0.2789942	2.423949	4.875545	2.772597
240	-203.1616	-365.7882	162.6266	0.1539952	2.74339	3.527033	3.98433
246	-198.1439	-360.4383	162.2944	0.1096186	3.321468	5.228245	2.974666
252	-190.762	-355.0708	164.3088	0.2337423	2.683872	2.678049	3.482453
258	-189.4585	-355.5843	166.1258	0.2965396	1.162682	2.678049	3.148372
264	-212.4064	-375.0415	162.6351	0.2140919	2.678393	2.73709	4.42093
270	-210.9428	-375.002	164.0592	0.1715172	2.722069	2.763652	3.597778
276	-203.0162	-367.431	164.4148	0.2070494	3.120676	3.825361	2.559696
282	-205.5994	-370.7898	165.1905	0.2625377	1.202273	4.325335	2.715999
288	-212.5414	-374.458	161.9167	0.4214158	1.621342	3.186696	4.942728
294	-193.5647	-357.8737	164.3091	0.1721231	2.112191	4.349468	2.790284
300	-185.7151	-348.3139	162.5988	0.1308626	2.963049	4.830803	3.163745
306	-190.8379	-353.2813	162.4434	0.1308626	3.008566	6.124445	2.451028
312	-185.0461	-346.7123	161.6662	0.6974662	4.042011	5.67097	2.451028
318	-189.4205	-351.7847	162.3642	0.6324846	4.042011	5.037925	2.451028
324	-192.0741	-354.7398	162.6657	0.2849809	4.042011	6.160494	1.742011
330	-187.9865	-349.9827	161.9962	0.212619	4.569389	6.840327	1.570469
336	-187.7079	-349.8796	162.1717	0.2312989	2.764827	7.665458	1.657588
342	-189.9937	-352.0812	162.0876	0.4058373	1.13893	6.834408	3.02673
348	-202.6415	-365.3837	162.7422	0.4783632	1.42738	6.834408	2.408616
354	-195.2401	-360.4823	165.2421	0.1784356	1.981289	4.089444	2.438004
360	-195.8453	-360.085	164.2396	0.262882	1.673147	3.393785	3.57083
366	-213.051	-377.6251	164.5741	0.4359721	2.474722	3.461169	2.832849
372	-204.3215	-369.7464	165.425	0.2498825	1.013195	4.513467	2.57915
378	-195.0467	-360.4398	165.3931	0.1580358	1.541156	3.435358	2.999022
384	-194.4256	-361.3418	166.9162	0.304298	1.008755	3.534572	2.223856
390	-184.9651	-350.9445	165.9794	0.3478982	0.7017187	3.768494	2.822894
396	-202.7874	-368.0767	165.2893	0.6245456	1.584924	5.086736	1.682815
402	-193.9822	-359.6692	165.687	0.2848928	1.569488	4.657824	1.948718
408	-193.5726	-359.6482	166.0757	0.3157087	1.187998	4.277758	2.164043
414	-206.4087	-369.5782	163.1695	0.1180951	1.794791	2.936642	4.464104
420	-222.8112	-383.9857	161.1745	0.1920115	1.206022	3.413695	5.572584
426	-213.2445	-374.7845	161.54	0.2438127	1.139018	6.723386	3.511236
432	-223.6756	-385.8373	162.1618	0.2094162	1.413554	3.400887	4.913093
438	-224.4672	-387.8257	163.3585	0.2472721	1.287951	3.400887	4.288263
444	-221.059	-384.9218	163.8629	0.3279659	0.7590313	4.355451	3.707
450	-214.5824	-377.879	163.2966	0.293444	1.720279	4.806702	3.252705
456	-209.202	-370.9097	161.7077	0.2131403	1.422109	7.387129	2.872769
462	-217.8654	-382.75	164.8846	0.2319325	2.31927	2.66995	3.31453
468	-215.93	-380.8312	164.9012	0.1525254	1.457317	2.398635	3.942095
474	-209.3681	-374.1939	164.8257	0.2193716	1.694483	2.898647	3.532008
480	-195.7191	-361.0221	165.303	0.1512953	1.68442	2.898647	3.297649
486	-201.7568	-363.8651	162.1083	0.1761531	3.041835	3.691303	4.052328
492	-195.6008	-359.5345	163.9337	0.1761531	1.896107	2.386127	4.260648
498	-195.8084	-360.6423	164.8339	0.2257631	1.221068	1.947352	4.325037
504	-200.0692	-365.9121	165.8429	0.4764099	1.258422	2.726687	3.124732
510	-202.7137	-368.0709	165.3572	0.61774	1.258422	4.047818	2.530983
516	-200.4618	-367.8902	167.4284	0.4441837	0.5901297	1.690296	3.200533
522	-206.3545	-373.1748	166.8203	0.329787	0.8949508	2.271807	3.115902
528	-207.8159	-371.0821	163.2662	0.5182901	0.9768384	3.645035	4.223312
534	-202.0063	-365.7919	163.7856	0.7105179	2.962552	3.057026	3.168282
540	-200.6059	-364.7194	164.1135	0.2844033	1.137468	3.735104	3.72922
546	-196.3087	-360.8011	164.4924	0.1808997	2.072994	3.483024	3.214494
552	-188.0443	-354.1742	166.1299	0.4171955	0.9851624	2.799257	3.107297
558	-194.0658	-361.0054	166.9396	0.4171955	0.7068799	3.13707	2.575655
564	-190.6297	-356.7092	166.0795	0.398933	2.148345	3.557357	2.008423
570	-186.9741	-351.9043	164.9302	0.398933	2.234321	3.8239	2.530251
576	-187.376	-352.4528	165.0768	0.3314467	2.027979	3.300254	2.906993
582	-197.579	-363.3063	165.7273	0.2620256	1.651514	2.686077	3.124295
588	-189.0711	-355.1439	166.0728	0.3081722	1.599148	3.318553	2.530876
594	-196.4511	-362.5138	166.0627	0.2251541	1.313841	3.318553	2.754476
600	-189.8442	-355.2262	165.382	0.3098577	0.9659324	2.795702	3.623086
606	-209.0018	-374.5512	165.5494	0.2072581	0.8808196	3.824222	3.029349
612	-183.9257	-347.0662	163.1405	0.1351297	2.534011	3.716138	3.680826
618	-190.1078	-354.9393	164.8315	0.295398	1.305605	3.710503	3.221234
624	-192.5886	-357.8882	165.2996	0.295398	1.750087	4.17038	2.403866
630	-186.1564	-352.6069	166.4506	0.1814959	0.5028171	4.027897	2.574639
636	-189.5187	-355.8175	166.2988	0.3717509	0.5028171	4.08358	2.516048
