Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-444.0053	-613.4111	169.4058	1.210665	0.9925431	2.32391
6	-439.9035	-609.7336	169.8301	1.055484	1.108501	2.073841
12	-434.1816	-603.888	169.7064	1.006534	1.352099	2.026937
18	-422.4295	-591.5196	169.0901	0.9616608	1.18354	2.558189
24	-431.3932	-600.3053	168.9121	1.179701	1.31674	2.450417
30	-437.6827	-606.0322	168.3495	1.022006	1.069283	3.042031
36	-433.1925	-601.635	168.4425	1.485851	1.372004	2.524818
42	-435.1715	-604.1683	168.9967	0.9200312	1.372004	2.524818
48	-436.2322	-605.8694	169.6371	1.191277	1.012441	2.174658
54	-436.8864	-606.3967	169.5103	1.180125	1.30251	2.075102
60	-439.5781	-608.324	168.7459	1.515002	1.038765	2.526367
66	-450.9941	-619.7658	168.7717	1.452426	1.31246	2.375178
72	-439.982	-608.316	168.3341	1.786132	0.9833717	2.663057
78	-453.3396	-622.1662	168.8266	1.391446	1.452461	2.288032
84	-442.7334	-612.7175	169.9841	0.5730957	1.452461	2.046915
90	-446.8664	-616.1988	169.3325	1.206622	1.668369	1.932414
96	-435.1837	-604.3287	169.145	0.786436	1.613136	2.362695
102	-449.8411	-618.5418	168.7007	1.005352	1.058341	2.847134
108	-443.5564	-612.2705	168.714	1.005352	0.8191525	2.983441
114	-438.6867	-607.689	169.0023	0.9437615	0.7845257	2.867609
120	-431.2994	-600.6902	169.3908	0.6922619	0.9638821	2.66994
126	-437.0103	-606.6126	169.6023	1.296309	0.9980123	2.139768
132	-430.5061	-600.0527	169.5466	1.726818	1.212568	1.762084
138	-429.4432	-598.4009	168.9577	1.321454	1.212568	2.399983
144	-427.8881	-596.5441	168.656	1.100695	1.328089	2.651386
150	-436.3243	-605.4539	169.1296	1.100695	1.255773	2.401178
156	-430.8958	-599.2137	168.3179	1.15762	1.132899	2.941706
162	-433.182	-602.1955	169.0134	1.267743	1.372299	2.296254
168	-437.7052	-607.666	169.9608	0.6803878	1.411759	2.029169
174	-434.2986	-602.2867	167.9882	1.895705	0.9941434	2.80944
180	-438.1525	-606.8524	168.6999	1.778124	1.155163	2.331217
186	-434.388	-603.595	169.207	1.716694	1.148927	2.041969
192	-432.1007	-600.6525	168.5518	1.716694	1.056813	2.520993
198	-431.3784	-599.1109	167.7325	1.758053	1.13133	2.954154
204	-431.4443	-600.0189	168.5747	1.017715	0.8185479	3.059902
210	-430.7771	-599.743	168.9658	1.283613	0.9194417	2.601066
216	-429.9661	-599.276	169.3099	1.329191	1.227236	2.160149
222	-427.6568	-596.2626	168.6058	1.192439	1.293877	2.64739
228	-433.9044	-602.878	168.9736	0.8542373	1.14354	2.720595
234	-432.9017	-601.1465	168.2448	1.137971	1.030886	3.058504
240	-446.9491	-615.2063	168.2573	1.43274	1.117965	2.825841
246	-441.8411	-609.9739	168.1327	1.695959	0.8814184	2.897053
252	-441.5786	-609.8389	168.2604	1.515987	1.352193	2.632557
258	-444.1494	-613.4502	169.3008	1.021882	1.163067	2.401283
264	-443.2523	-611.778	168.5257	1.206936	1.008906	2.861699
270	-447.54	-615.881	168.341	0.8933454	1.001682	3.163954
276	-435.0629	-604.1643	169.1014	1.146085	1.00867	2.5455
282	-434.1866	-603.3048	169.1182	1.137185	1.000643	2.5455
288	-439.8099	-607.8669	168.057	1.286233	0.8459232	3.19358
294	-442.8129	-611.8785	169.0657	0.801952	1.167201	2.68101
300	-437.8445	-607.1527	169.3083	0.7171299	1.226684	2.544224
306	-440.6797	-609.625	168.9454	1.234799	1.226684	2.452028
312	-449.342	-618.0671	168.7251	1.656117	0.9191721	2.532858
318	-461.2472	-629.7115	168.4643	1.269421	0.9191721	2.916045
324	-433.3302	-601.8058	168.4756	1.325181	1.037469	2.804697
330	-437.4682	-606.3074	168.8392	0.9212389	1.114652	2.779768
336	-437.1719	-605.8884	168.7165	1.730903	0.9798175	2.458143
342	-444.7759	-613.8583	169.0824	1.04562	0.9995984	2.624885
348	-439.641	-608.1256	168.4846	1.516085	1.238661	2.563944
354	-438.7343	-607.9047	169.1705	0.8873599	1.464243	2.378149
360	-442.3318	-611.4417	169.1099	0.9450501	1.323017	2.469113
366	-441.5966	-610.8381	169.2415	0.8119961	1.323017	2.469113
372	-438.5407	-607.3208	168.78	2.08377	1.486197	1.889315
378	-436.8041	-605.4263	168.6222	1.75277	1.272199	2.320548
384	-434.7884	-603.288	168.4996	1.059153	1.132894	2.891171
390	-448.78	-617.6511	168.871	1.45901	1.149086	2.411737
396	-444.3365	-613.1287	168.7922	1.45901	1.409688	2.296333
402	-446.7132	-615.9458	169.2326	0.6967457	1.306623	2.553258
408	-445.345	-614.0442	168.6992	1.32242	1.159642	2.594103
414	-459.7006	-628.451	168.7504	0.9383051	1.152533	2.800394
420	-451.7185	-620.6333	168.9148	0.8809492	0.9879213	2.835244
426	-447.533	-616.7255	169.1925	0.8311856	1.031655	2.668789
432	-452.9756	-620.6987	167.7231	0.9261052	0.9310815	3.549374
438	-453.904	-622.8387	168.9347	0.9261052	0.9310815	2.830372
444	-449.0663	-617.9527	168.8864	1.45783	1.390463	2.248985
450	-439.0601	-608.3295	169.2695	1.062432	1.031451	2.478308
456	-434.9077	-604.6272	169.7195	1.046384	1.142528	2.130032
462	-433.2096	-602.6895	169.4799	0.9129157	1.387873	2.212935
468	-440.7722	-609.2861	168.5139	0.930734	1.074455	2.995099
474	-442.4091	-611.8345	169.4254	0.9096531	1.090789	2.438949
480	-445.8114	-614.9945	169.1831	1.05359	1.630998	2.156622
486	-436.4209	-606.1485	169.7276	1.002246	1.209409	2.10987
492	-439.5553	-608.7366	169.1813	1.188991	1.918414	1.87713
498	-436.4477	-604.5438	168.096	1.511584	1.131531	2.870349
504	-442.4218	-611.3188	168.897	0.6115854	1.010848	2.984333
510	-454.9744	-623.1001	168.1257	1.425226	1.197504	2.861715
516	-442.5149	-611.2375	168.7225	0.9806183	1.072425	2.84036
522	-446.3036	-614.8127	168.509	0.833902	0.7165096	3.268063
528	-432.5294	-601.4928	168.9635	0.9510217	0.8279612	2.860416
534	-430.8228	-599.8321	169.0093	0.7542342	0.9519728	2.87463
540	-428.013	-596.432	168.4189	1.037758	0.8556173	3.118733
546	-428.1695	-597.4496	169.2801	1.037758	1.004623	2.503849
552	-431.0829	-600.8199	169.737	0.8166097	1.095362	2.296785
558	-436.5478	-605.8876	169.3398	0.5658671	1.139041	2.659459
564	-425.6843	-594.2927	168.6084	0.9014033	1.144139	2.913835
570	-435.6137	-604.6593	169.0456	1.253622	1.402083	2.265404
576	-442.647	-611.8761	169.2291	0.5775609	1.267098	2.643181
582	-436.2548	-605.1322	168.8773	1.08938	1.146454	2.63386
588	-433.4168	-602.9911	169.5742	1.08938	1.215097	2.149487
594	-441.4493	-610.2331	168.7838	0.7538513	1.447356	2.710461
600	-458.1168	-626.8534	168.7366	1.573549	1.295886	2.336101
606	-451.523	-620.2269	168.7038	0.7818223	1.111971	2.946506
612	-441.6368	-610.1719	168.5352	1.165578	1.027995	2.869115
618	-442.8242	-611.7387	168.9145	1.087247	0.9511262	2.73234
624	-440.7574	-610.0359	169.2785	1.034284	0.9511262	2.540365
630	-434.3284	-603.6138	169.2854	0.8528366	1.208384	2.488351
636	-434.6223	-603.3324	168.7101	0.7611234	0.6858917	3.209008
642	-444.3841	-613.7301	169.3461	1.163849	1.077155	2.337459
648	-444.4143	-613.3044	168.8901	1.329046	1.273711	2.399404
654	-437.8471	-605.6664	167.8194	1.230256	0.9146535	3.325654
660	-440.2233	-609.7444	169.5211	0.9502437	1.153252	2.313168
666	-430.3715	-600.2216	169.8501	0.6784743	0.9918706	2.373759
672	-434.6823	-603.9637	169.2814	1.093204	1.234423	2.323183
678	-453.2489	-622.4077	169.1588	0.7079893	1.111355	2.71294
684	-449.8116	-618.4995	168.6879	1.707806	1.135054	2.391399
690	-457.3593	-626.2938	168.9345	0.9088477	1.102135	2.736744
696	-452.3377	-621.9141	169.5764	0.9366469	1.374961	2.143318
702	-447.478	-616.208	168.73	1.262737	1.299681	2.523994
708	-446.3482	-615.1263	168.7781	1.525433	1.376889	2.286449
714	-437.7727	-606.4736	168.701	0.8174286	1.120599	2.922173
720	-444.0656	-613.4727	169.4071	0.8705306	1.298006	2.344059
726	-448.8374	-617.2249	168.3874	1.367509	0.930522	2.898272
732	-447.0678	-614.9994	167.9317	1.818324	1.271318	2.7159
738	-434.9378	-603.6441	168.7063	1.593295	1.182181	2.415775
744	-433.4503	-602.6546	169.2044	0.9827626	1.068412	2.545589
750	-444.2328	-613.1589	168.9261	0.7576779	1.154184	2.800418
756	-437.4319	-606.7911	169.3593	0.8683961	0.9013692	2.623737
762	-438.4953	-606.8286	168.3334	1.005634	1.072744	3.059409
768	-440.9331	-609.8914	168.9583	1.341426	1.032507	2.500593
774	-434.3191	-603.5874	169.2683	0.8166622	1.112384	2.580896
780	-437.0825	-606.9343	169.8518	1.009396	1.389794	1.902198
786	-450.0628	-620.2258	170.163	0.6769323	1.543753	1.805149
792	-434.8629	-604.339	169.4762	1.141894	1.545036	1.961746
798	-429.2026	-598.536	169.3334	1.232252	0.9098814	2.408756
804	-431.5054	-601.1133	169.6079	0.6830146	1.018756	2.506576
810	-448.9336	-618.0684	169.1348	1.244294	1.156	2.37125
816	-449.2456	-617.9311	168.6855	1.101711	1.108851	2.767146
822	-432.3472	-601.5592	169.2119	0.8425519	1.112147	2.600259
828	-428.4154	-597.9644	169.549	0.8957716	1.144237	2.335743
834	-443.258	-612.8314	169.5734	0.8549657	1.504185	2.113823
840	-439.4004	-609.0776	169.6772	0.5532691	1.525978	2.209282
846	-438.1595	-608.3204	170.1609	0.6412879	1.292013	1.998801
852	-439.6072	-608.9078	169.3006	0.9034667	1.197897	2.453978
858	-420.6729	-590.082	169.4092	0.9161486	1.076685	2.453978
864	-422.2689	-591.7124	169.4435	1.213313	0.9471819	2.327136
870	-424.9554	-593.5307	168.5753	1.399243	0.9751008	2.7385
876	-434.2959	-603.8516	169.5557	0.7043337	1.325393	2.333952
882	-441.4811	-610.566	169.085	1.241132	1.307987	2.308275
888	-442.899	-612.2393	169.3403	0.7527603	1.319393	2.445258
894	-450.0385	-619.3391	169.3007	1.078513	0.9610132	2.49282
900	-435.1065	-604.2017	169.0952	0.8854768	1.235247	2.570021
906	-433.5868	-602.624	169.0373	0.8980285	1.273618	2.574431
912	-430.9461	-600.6701	169.724	0.8980285	1.246979	2.155611
918	-432.064	-601.5843	169.5203	0.8329917	1.489887	2.171883
924	-452.4775	-621.9998	169.5223	0.9393576	1.167463	2.310274
930	-450.2845	-618.5374	168.2529	0.855221	0.8966955	3.300507
936	-439.4052	-608.5261	169.1208	1.106275	1.009516	2.557467
942	-448.8858	-618.3832	169.4974	0.90242	1.53531	2.112458
948	-455.2743	-623.9803	168.706	0.7903456	1.31661	2.81641
954	-449.8729	-619.2995	169.4266	0.7935676	1.551298	2.217693
960	-456.2536	-625.9664	169.7128	0.7557392	1.551298	2.054574
966	-451.9555	-621.633	169.6775	0.6628184	1.355113	2.261119
