Iteration	Posterior	Likelihood	Prior	tree_length
0	-26.94069	-200.1069	173.1662	1.154288
6	-33.99673	-207.4638	173.4671	0.8520088
12	-21.03503	-194.5021	173.4671	0.8520088
18	-26.59251	-199.5407	172.9482	1.336634
24	-18.98525	-192.5328	173.5476	0.7439829
30	-18.48435	-191.7275	173.2432	1.084708
36	-14.62183	-188.0613	173.4394	0.8846388
42	-15.45262	-189.046	173.5934	0.6648031
48	-19.15597	-192.7409	173.5849	0.6813227
54	-20.7358	-194.324	173.5883	0.674977
60	-18.83015	-192.4479	173.6177	0.6078962
66	-15.1163	-188.315	173.1987	1.125294
72	-23.34837	-196.5471	173.1987	1.125294
78	-18.23419	-191.3056	173.0714	1.235829
84	-13.94813	-187.0787	173.1306	1.185381
90	-17.63171	-190.877	173.2453	1.082731
96	-17.98739	-191.4267	173.4393	0.8848101
102	-22.38904	-195.9193	173.5302	0.7695283
108	-24.72757	-198.3651	173.6375	0.5177013
114	-29.80096	-202.194	172.393	1.748525
120	-31.7066	-204.7163	173.0097	1.28692
126	-21.17724	-194.1989	173.0216	1.277152
132	-24.84451	-197.8591	173.0146	1.282893
138	-22.11816	-195.7249	173.6067	0.6360126
144	-11.8873	-185.439	173.5517	0.7376464
150	-23.45608	-196.7518	173.2958	1.034919
156	-17.60343	-190.6563	173.0529	1.251302
162	-21.37738	-194.8945	173.5171	0.787896
168	-20.46544	-193.4972	173.0318	1.26877
174	-26.09646	-199.7323	173.6358	0.5349329
180	-22.80919	-195.8505	173.0413	1.260941
186	-17.93577	-191.0516	173.1159	1.198057
192	-22.27893	-195.3425	173.0636	1.242324
198	-11.15018	-184.2138	173.0636	1.242324
204	-13.9393	-187.4789	173.5396	0.7559972
210	-16.08319	-189.7175	173.6344	0.4577518
216	-10.13693	-183.7478	173.6109	0.6259073
222	-6.797245	-180.4353	173.638	0.5068173
228	-7.964307	-181.5144	173.5501	0.7401453
234	-11.05147	-184.6655	173.614	0.6180698
240	-15.57731	-188.7404	173.1631	1.156982
246	-10.95589	-184.1708	173.2149	1.110703
252	-13.48552	-186.1688	172.6832	1.539876
258	-22.79991	-195.8354	173.0355	1.265734
264	-12.4562	-186.0078	173.5516	0.7377501
270	-14.6028	-187.9139	173.3111	1.019951
276	-17.03096	-190.6557	173.6247	0.4225233
282	-11.84344	-185.472	173.6285	0.5725556
288	-9.688032	-182.8093	173.1213	1.193375
294	-13.94523	-187.3295	173.3843	0.9454568
300	-13.24684	-186.6311	173.3843	0.9454568
306	-11.81388	-185.3037	173.4898	0.8238392
312	-15.93557	-189.4254	173.4898	0.8238392
318	-22.39327	-195.8831	173.4898	0.8238392
324	-13.54933	-186.7556	173.2063	1.118461
330	-4.197556	-177.723	173.5254	0.7763329
336	-6.282351	-179.853	173.5707	0.7068276
342	-11.03748	-184.494	173.4565	0.8647083
348	-12.55441	-185.9989	173.4445	0.8788089
354	-11.07905	-184.5479	173.4688	0.8499127
360	-20.1224	-193.5317	173.4093	0.9184635
366	-16.07589	-189.244	173.1682	1.152557
372	-21.09638	-194.6187	173.5223	0.7807177
378	-10.99448	-184.588	173.5936	0.6644855
384	-17.20061	-190.6869	173.4863	0.8283358
390	-27.95849	-201.4284	173.4699	0.8486342
396	-21.66017	-195.0563	173.3961	0.9327831
402	-10.27913	-183.5632	173.2841	1.046157
408	-8.420973	-182.0252	173.6042	0.6417055
414	-11.05013	-184.405	173.3549	0.9761141
420	-18.262	-191.5077	173.2457	1.082383
426	-6.998482	-180.3029	173.3044	1.026523
432	-12.79989	-186.377	173.5772	0.6955029
438	-23.38707	-196.8148	173.4277	0.8979749
444	-18.82889	-192.1963	173.3674	0.9632063
450	-15.60982	-189.1044	173.4946	0.8177435
456	-26.87629	-199.7829	172.9066	1.369567
462	-33.6383	-206.8013	173.163	1.157128
468	-27.24608	-200.1335	172.8874	1.384654
474	-24.51042	-197.6717	173.1613	1.15861
480	-13.67404	-187.3017	173.6277	0.5758141
486	-15.50976	-188.8808	173.371	0.9594159
492	-12.65637	-186.0081	173.3517	0.9793685
498	-10.76904	-183.7669	172.9978	1.296607
504	-15.21703	-187.9865	172.7694	1.475381
510	-10.13975	-183.4937	173.354	0.9770352
516	-17.54986	-190.6802	173.1303	1.1856
522	-20.11558	-193.0741	172.9585	1.328388
528	-21.32821	-194.4414	173.1132	1.200375
534	-29.4064	-201.9627	172.5563	1.6326
540	-43.69241	-216.5219	172.8295	1.429553
546	-33.60517	-206.4406	172.8355	1.425003
552	-24.10848	-197.6074	173.4989	0.8121481
558	-19.08582	-192.3629	173.277	1.052883
564	-14.49618	-187.8994	173.4032	0.9251172
570	-10.79928	-184.2846	173.4854	0.8294904
576	-11.45447	-184.8147	173.3602	0.9706503
582	-13.41489	-186.6717	173.2569	1.071954
588	-22.34813	-195.563	173.2149	1.110674
594	-23.88619	-197.2161	173.3299	1.001343
600	-26.77209	-199.8839	173.1118	1.201535
606	-9.220764	-182.8448	173.6241	0.5886013
612	-14.19406	-187.5182	173.3242	1.007066
618	-22.83855	-196.006	173.1675	1.153166
624	-26.83481	-199.8181	172.9833	1.308423
