Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-15.70433	-189.0105	173.3062	0.00281758	0.00637217	0.00207214	0.003604	0.0263526	0.00367484	0.0198554	0.00170786	0.00916318	0.0137723	0.00885031	0.00418402	0.00241924	0.0153048	0.0160876	0.000666319	0.0250489	0.0134163	0.00931482	0.00468602	0.0127287	0.00226274	0.031271	0.0285799	0.000122968	0.0102507	0.0235112	0.0331271	0.00634192	0.00304217	0.00193487	0.0122746	0.0176742	0.00512903	0.00306299	0.0105909	0.00266134	0.000506895	0.0119182	0.00116374	0.0241212	0.00927446	0.0120538	0.00284153	0.019732	0.00353944	8.03854e-05	0.0084457	0.00165569	0.00973327	0.000401173	0.0299921	0.0571456	0.000156264	0.00387878	0.00197004	0.000855356	0.0138931	0.00905119	0.00167876	0.00742996	0.0118795	0.0316525	0.0045584	0.00422751	0.00892827	0.00147011	0.00138085	0.00276849	0.0117045	0.00111826	0.000671559	0.0187711	0.0162844	0.0143117	0.0111309	0.00306936	0.0100298	0.00554112	0.000576008	0.00304104	0.00819132	0.0463771	0.0017854	0.00266091	0.032795	0.00928941	0.0266608	0.0113477	0.0146732	0.00268575	0.00593986	0.000110984	0.0172743	0.00233423	0.0510657	0.00306656	0.00274932	0.00621779	0.00202193	0.00351669	0.0257142	0.00358581	0.0193744	0.00166648	0.00894118	0.0134386	0.00863589	0.00408265	0.00236063	0.014934	0.0156978	0.000650176	0.024442	0.0130913	0.00908914	0.00457249	0.0124203	0.00220792	0.0305134	0.0278875	0.000119989	0.0100023	0.0229416	0.0323246	0.00618827	0.00296847	0.00188799	0.0119772	0.017246	0.00500477	0.00298878	0.0103343	0.00259686	0.000494615	0.0116294	0.00113555	0.0235368	0.00904977	0.0117617	0.00277269	0.0192539	0.00345369	7.84379e-05	0.00824109	0.00161558	0.00949746	0.000391454	0.0292655	0.0557612	0.000152478	0.00378481	0.00192231	0.000834633	0.0135565	0.0088319	0.00163809	0.00724995	0.0115917	0.0308856	0.00444796	0.00412509	0.00871197	0.0014345	0.0013474	0.00270141	0.0114209	0.00109117	0.000655289	0.0183163	0.0158899	0.0139649	0.0108612	0.002995	0.00978679	0.00540687	0.000562053	0.00296737	0.00799287	0.0452535	0.00174214	0.00259644	0.0320005	0.00906436	0.0260149	0.0110728	0.0143177	0.00262068	0.00579596	0.000108295	0.0168558	0.00227768	0.0498285	0.00299226	1.024829
36	-11.16765	-184.6406	173.473	0.0156836	0.00157659	0.0365818	0.000144282	0.00554504	0.00271276	0.00802757	0.00182516	0.0131409	0.00285868	0.000199771	0.00738099	0.00183758	0.00596523	0.00273352	0.00157266	0.0238497	0.0139846	0.00788352	0.00486029	0.00663564	0.00033603	0.0246618	0.0306624	0.00312017	0.00929163	0.0164895	0.0110661	0.026225	0.00545214	0.000204435	0.00978806	0.00475225	0.00753357	0.000420046	0.0171601	0.00504071	0.00196771	0.010249	0.0073237	0.00222393	0.0164855	0.0176259	0.00639753	0.000823301	0.00858984	0.000785511	0.00105076	0.00487499	0.015257	0.0144612	0.0374071	0.00866269	0.00618794	0.0122349	0.00460733	0.00591765	0.00239065	0.0163667	0.000587723	0.00456642	0.002675	0.00208098	0.00832679	0.0106923	0.0186575	0.000838629	0.000556028	0.00593062	0.00842744	0.000117767	0.000273201	0.00352163	0.0220251	0.0109687	0.0242382	0.0037718	0.00192837	0.0138046	0.002854	0.0065257	0.0156572	0.0236232	0.00361242	0.00203929	0.0381172	0.0083799	0.00329769	0.00951782	0.0052984	0.00970792	0.00542838	0.000845257	0.00562994	0.00476656	0.00186963	0.0146276	0.0185631	0.00186605	0.0432982	0.000170772	0.0065631	0.00321082	0.00950142	0.00216025	0.0155535	0.00338353	0.000236449	0.00873613	0.00217496	0.00706044	0.00323539	0.0018614	0.0282284	0.0165521	0.00933092	0.00575263	0.00785394	0.000397724	0.0291896	0.0362919	0.00369302	0.0109976	0.0195169	0.0130978	0.0310398	0.00645315	0.000241969	0.0115851	0.00562475	0.00891672	0.000497165	0.0203106	0.00596617	0.00232897	0.0121306	0.00866832	0.00263224	0.0195122	0.020862	0.00757211	0.000974458	0.0101669	0.00092973	0.00124368	0.00577003	0.0180582	0.0171162	0.044275	0.0102531	0.00732403	0.0144812	0.00545322	0.00700412	0.00282957	0.0193716	0.000695627	0.00540481	0.00316612	0.00246304	0.00985558	0.0126554	0.0220829	0.0009926	0.000658114	0.00701947	0.0099747	0.000139389	0.000323361	0.0041682	0.0260689	0.0129825	0.0286882	0.00446429	0.00228242	0.016339	0.00337798	0.00772381	0.0185318	0.0279604	0.00427565	0.00241369	0.0451155	0.00991843	0.00390313	0.0112653	0.00627118	0.0114903	0.00642502	0.00100044	0.00666359	0.00564169	0.00221289	0.0173132	0.8448813
72	-22.85225	-196.0036	173.1513	0.00694424	0.00560346	0.0169264	0.000870907	0.029419	0.000687771	0.00993406	0.00194099	0.00800355	0.00796483	0.00929619	0.000661995	0.00855096	0.0152977	0.0137599	0.00286423	0.0450765	0.0234028	0.0122106	0.00380288	0.0187368	0.00606364	0.00765073	0.0372056	0.00645307	0.0145356	0.0065545	0.0288938	0.0232945	0.00237016	0.000988873	0.00518528	0.0195749	0.00997952	0.00330549	0.0374297	0.011655	0.00170354	0.0507581	0.0153761	0.0151291	0.00294737	0.0132336	0.0251431	0.0021044	0.0111423	0.018457	0.0052504	0.00214723	0.0078976	0.000225602	0.0214537	0.0044447	0.0171862	0.00266097	0.0103826	0.0293488	0.00102891	0.0069651	0.00869886	0.0111432	0.00362856	0.00555681	0.00413215	0.0210033	0.00124689	0.006647	0.0048419	0.0120796	0.0103846	0.0068794	0.0139076	0.000317833	0.0313293	0.00181948	0.0255962	0.00287442	0.0444235	0.0229536	0.00765187	0.00303851	0.0205157	0.00184857	0.00760502	0.00713603	0.0352881	0.0138659	0.0160365	0.0149318	0.00125831	0.00387926	0.000180441	0.0136426	0.0221357	0.0126103	0.00147368	0.0166847	0.00594882	0.00480024	0.0145001	0.000746068	0.0252019	0.000589183	0.00851007	0.00166276	0.00685629	0.00682312	0.00796363	0.000567102	0.00732523	0.0131049	0.0117875	0.00245366	0.0386151	0.0200482	0.0104603	0.00325776	0.016051	0.00519445	0.00655404	0.0318724	0.00552806	0.012452	0.00561495	0.024752	0.0199554	0.00203041	0.000847123	0.004442	0.0167689	0.00854901	0.00283167	0.0320644	0.00998431	0.00145934	0.0434822	0.013172	0.0129605	0.00252488	0.0113366	0.021539	0.00180275	0.00954515	0.0158113	0.00449779	0.00183944	0.00676552	0.000193263	0.0183784	0.00380758	0.0147226	0.00227954	0.00889431	0.0251419	0.000881422	0.00596669	0.00745193	0.00954588	0.00310843	0.00476027	0.00353983	0.0179926	0.00106815	0.00569419	0.00414784	0.0103481	0.00889606	0.00589327	0.0119141	0.000272273	0.0268384	0.00155867	0.0219271	0.00246239	0.0380557	0.0196634	0.00655502	0.00260296	0.0175749	0.00158359	0.00651489	0.00611312	0.0302297	0.0118783	0.0137378	0.0127914	0.00107794	0.00332319	0.000154576	0.011687	0.0189626	0.0108027	0.00126244	0.0142931	1.16733
108	-26.0718	-199.2479	173.1761	0.00919282	0.00756158	0.00171352	0.00182813	0.0868145	0.00618507	0.0136371	0.000565201	0.00615864	0.00039699	0.0127177	0.00462689	0.00719688	0.00530158	0.00264651	0.00612952	0.00804853	0.00137787	0.0262394	0.0105966	0.000633823	0.00648645	0.021336	0.0237093	0.00445487	0.00326735	0.00807648	0.0438581	0.017217	0.0030036	0.00174139	0.000494112	0.0344604	0.0113464	0.00240933	0.0279908	0.0191476	0.00041565	0.00588253	0.00642783	0.00530884	0.0133099	0.0382721	0.0068624	0.0148238	0.00579042	0.00612226	0.00764788	0.00212372	0.0251727	0.000234672	0.0130745	0.0142822	0.010126	0.00706716	0.0140113	0.0361385	0.00129576	0.00340252	0.0102379	0.0141623	0.00526508	0.0170366	0.00165202	0.00862508	0.0103482	0.0325409	0.0564855	0.00532855	0.0121038	0.0155622	0.00358525	0.000667839	0.0318383	0.0260225	0.00557431	0.000815003	0.0038458	0.0110491	0.0261321	0.0183588	0.0151054	0.00507618	0.00235943	0.00312223	0.00823082	0.00262988	0.0132162	0.00563402	0.00251113	0.00566423	0.00173936	0.0118678	0.0063033	0.022759	0.0299166	0.00580258	0.00802491	0.00660091	0.00149583	0.00159587	0.0757851	0.00539928	0.0119046	0.000493394	0.00537621	0.000346554	0.011102	0.00403906	0.00628254	0.00462803	0.00231028	0.00535079	0.00702599	0.00120282	0.0229058	0.0092503	0.000553298	0.00566238	0.0186253	0.0206971	0.00388889	0.00285224	0.0070504	0.0382861	0.0150296	0.002622	0.00152015	0.000431337	0.0300823	0.00990489	0.00210323	0.0244347	0.016715	0.000362843	0.00513518	0.0056112	0.00463438	0.0116189	0.0334098	0.00599056	0.0129405	0.00505477	0.00534445	0.00667624	0.00185391	0.0219746	0.000204857	0.0114134	0.0124677	0.0088395	0.0061693	0.0122312	0.0315473	0.00113114	0.00297025	0.00893724	0.012363	0.00459618	0.0148722	0.00144214	0.00752929	0.00903346	0.0284067	0.0493092	0.00465158	0.010566	0.0135851	0.00312976	0.000582993	0.0277934	0.0227164	0.00486611	0.00071146	0.0033572	0.00964533	0.0228121	0.0160264	0.0131863	0.00443128	0.00205968	0.00272556	0.00718512	0.00229576	0.0115371	0.00491824	0.0021921	0.00494461	0.00151838	0.0103601	0.00550249	0.0198675	0.0261158	0.00506538	1.145536
144	-35.03334	-208.0131	172.9797	0.0320115	0.00112163	0.017663	0.00424283	0.00171548	0.00358071	0.0101451	0.000573481	0.00828277	0.00613307	0.00300555	0.0282553	0.0018542	0.00656247	0.0212489	0.00560386	0.00828555	0.00320964	0.0184388	0.0139814	0.0163344	0.0246702	0.0347032	0.0364593	0.013428	0.000899988	0.0178028	0.0098259	0.00534107	0.011368	0.022848	0.00338762	0.0365267	0.0129054	0.00120411	0.0122242	0.0290641	0.0048153	0.0164694	0.0033459	0.00142953	0.00828338	0.0226344	0.000282843	0.0119134	0.00214591	0.0180351	0.0114775	0.000249994	0.00441088	0.0264732	0.12929	0.0118525	0.0102275	0.0264521	0.0103653	0.00641461	0.002447	0.00690752	0.0123042	0.0195737	0.00227147	0.0260985	0.0115715	0.0266954	0.00803166	0.00873944	0.0304566	0.00313912	0.00112236	0.000374239	0.00429294	0.00994456	0.000478506	0.00128702	0.000473692	0.0479007	0.0119764	0.00543675	0.0195712	0.00126196	0.00310584	0.0335238	0.00622923	0.00559809	0.0180605	0.00190743	0.0261393	0.0180064	0.00492845	0.0239409	0.0151105	0.0217175	0.00110156	0.00952977	0.042163	0.00638406	0.0244124	0.000855373	0.01347	0.00323565	0.00130825	0.0027307	0.00773678	0.000437345	0.00631656	0.00467717	0.00229207	0.0215479	0.00141404	0.00500463	0.0162047	0.00427358	0.00631868	0.00244771	0.0140617	0.0106624	0.0124568	0.0188139	0.0264652	0.0278044	0.0102404	0.000686344	0.0135767	0.00749337	0.00407317	0.00866943	0.0174242	0.00258345	0.0278558	0.00984187	0.000918271	0.00932231	0.0221647	0.00367222	0.0125598	0.00255163	0.00109018	0.00631702	0.0172613	0.0002157	0.00908533	0.0016365	0.0137539	0.00875294	0.000190649	0.0033638	0.0201889	0.098598	0.00903887	0.00779965	0.0201727	0.00790475	0.00489187	0.00186611	0.00526777	0.00938332	0.0149272	0.00173225	0.0199031	0.00882458	0.0203583	0.00612505	0.00666482	0.0232266	0.00239394	0.000855924	0.0002854	0.00327385	0.00758386	0.000364915	0.000981498	0.000361244	0.0365297	0.0091334	0.00414615	0.0149253	0.000962391	0.00236856	0.0255657	0.00475049	0.00426918	0.0137732	0.00145463	0.0199342	0.013732	0.00375851	0.0182576	0.0115234	0.016562	0.000840069	0.00726754	0.0321541	0.00486858	1.311279
180	-22.88889	-195.7205	172.8316	0.0022474	0.0191679	0.0272154	0.00459576	0.0116199	0.0128925	0.0377035	0.000185067	0.0103571	0.000141761	0.00532177	0.0155591	0.00869877	0.000242201	0.00631426	0.00385822	0.0100695	0.00290406	0.0435398	0.0227335	0.00213261	0.0165088	0.05128	0.0172624	0.00316773	0.00792994	0.00853398	0.0422062	0.0148261	0.0112399	0.010215	0.0187492	0.022608	0.0232906	0.0179186	0.0328811	0.0499964	0.0136063	0.0316181	0.00985027	0.00553967	0.00325062	0.0184715	0.0011066	0.00411937	0.00862299	0.00585452	0.00396202	0.00168929	0.0105576	0.00433868	0.0627598	0.00379143	0.0029845	0.0136125	0.00427251	0.00602693	0.0133332	0.021084	0.00978837	0.00389926	0.0142831	0.00439032	0.00740229	0.00733187	0.000664006	0.00876065	0.0228312	0.00381	0.00329769	0.0175272	0.00311167	0.00774206	0.0176027	0.0156759	0.000500576	0.0626621	0.0196655	0.00339328	0.0208469	0.0336622	0.0420071	0.0720632	0.0135635	0.00185741	0.00857665	0.00456124	0.00421871	0.0207983	0.00221743	0.00126198	0.00167529	0.0268732	0.0147144	0.037556	0.0372041	0.00342034	0.00157383	0.013423	0.0190586	0.00321835	0.00813726	0.00902845	0.0264033	0.0001296	0.00725293	9.92732e-05	0.00372677	0.0108958	0.00609164	0.000169611	0.0044218	0.00270187	0.00705152	0.00203368	0.0304904	0.01592	0.00149344	0.0115609	0.0359108	0.0120887	0.00221833	0.00555324	0.00597625	0.0295565	0.0103825	0.00787116	0.00715344	0.0131299	0.0158321	0.0163101	0.0125482	0.0230262	0.0350119	0.0095283	0.0221418	0.00689802	0.00387936	0.00227637	0.0129354	0.000774941	0.00288474	0.00603858	0.00409985	0.00277455	0.00118299	0.00739337	0.00303832	0.04395	0.00265509	0.00209001	0.00953265	0.00299199	0.00422059	0.00933711	0.0147649	0.00685468	0.0027306	0.0100023	0.00307449	0.00518374	0.00513442	0.000464996	0.00613498	0.0159884	0.0026681	0.00230933	0.0122741	0.00217906	0.00542167	0.0123269	0.0109777	0.000350548	0.0438815	0.0137715	0.00237627	0.0145988	0.0235733	0.0294171	0.050465	0.00949839	0.00130072	0.00600612	0.00319418	0.00295431	0.0145648	0.00155284	0.00088375	0.00117318	0.018819	0.0103043	0.0263	0.0260536	0.00239522	1.427984
216	-10.73339	-184.2433	173.5099	0.00119871	0.00773022	0.00446039	0.00676954	0.00276518	0.00154841	0.0120867	0.0103782	0.0293808	0.00161536	0.00931391	0.00138115	0.00714334	0.00152957	0.00604122	0.000331484	0.0226975	0.000237402	0.0184803	0.017589	0.00884784	0.0173722	0.0376784	0.0146378	0.00173619	0.00445454	0.0111506	0.0186572	0.0256245	0.000725644	0.00736497	0.00702452	0.0118457	0.00592335	0.00498276	0.00947255	0.0203135	0.00218599	0.00997012	0.012324	0.00335593	0.0057823	0.0239134	0.000637832	0.0131011	0.000547625	0.0142288	0.000681205	0.000753374	0.00397989	0.00383334	0.0196089	0.00447684	0.00314011	0.00418067	0.00488348	0.0193536	0.0001973	0.0126441	0.0078487	0.00143471	0.0071411	0.0103167	0.00432692	0.00082338	0.000691763	0.00378144	0.0159765	0.00517243	0.000816752	0.00176395	0.000697651	0.0116476	0.00160647	0.00884398	0.000161983	0.00619278	0.0046954	0.000843102	0.00167674	0.0119928	0.0277614	0.0416117	0.000943801	0.00185888	0.00170915	0.00234932	0.0199916	0.0153823	0.00104989	0.00406273	0.00229359	0.0045843	0.00266592	0.0101528	0.0135798	0.0049606	0.00150275	0.00969086	0.00559169	0.00848652	0.00346652	0.00194113	0.0151523	0.0130105	0.0368328	0.00202507	0.0116762	0.00173145	0.00895513	0.00191752	0.00757348	0.00041556	0.0284543	0.000297615	0.0231676	0.0220501	0.0110919	0.0217783	0.0472349	0.0183504	0.00217654	0.00558436	0.0139788	0.0233893	0.0321237	0.000909692	0.00923298	0.00880618	0.0148502	0.00742571	0.00624656	0.0118751	0.0254657	0.00274044	0.0124989	0.0154498	0.00420711	0.00724889	0.0299786	0.000799608	0.016424	0.000686522	0.0178377	0.000853981	0.000944455	0.00498932	0.0048056	0.0245823	0.00561231	0.00393655	0.00524103	0.00612209	0.0242623	0.000247342	0.0158511	0.0098394	0.0017986	0.00895233	0.0129333	0.00542437	0.00103222	0.000867217	0.00474054	0.0200287	0.00648433	0.00102391	0.00221134	0.000874598	0.0146018	0.00201392	0.0110871	0.000203067	0.00776347	0.00588632	0.00105694	0.00210202	0.0150345	0.0348027	0.0521658	0.00118318	0.00233035	0.00214264	0.00294518	0.0250622	0.0192838	0.00131617	0.00509318	0.00287532	0.00574703	0.00334208	0.0127279	0.0170241	0.00621877	0.7976811
252	-13.74403	-187.1887	173.4447	0.00533247	0.00215162	0.00964959	0.00709878	0.022832	0.0151613	0.0189198	0.0125369	0.0085022	0.00939166	0.0152988	1.02711e-05	0.0109502	0.0134373	0.000849231	0.000411468	0.00517134	0.000158003	0.0158094	0.0104443	0.00271472	0.0143729	0.0237011	0.0224897	0.00700906	0.00414093	0.00653394	0.0189782	0.0271438	0.000555214	0.00893618	0.00417571	0.00237175	0.00425359	0.00462179	0.0111111	0.0145476	0.000701974	0.0218843	0.00487475	0.00741977	0.00497294	0.0110529	0.00816467	0.041995	0.00817503	0.0100241	0.00555493	0.00377521	0.00627987	0.00608217	0.0445488	0.0150269	0.0072547	0.00241361	0.00503138	0.0064309	0.000396156	0.00426201	0.00312579	0.0117936	0.0039716	0.00237869	0.018473	0.000149158	0.0123633	0.0115973	0.0223919	0.0120504	0.00494967	0.00622778	0.0021568	0.005212	0.00158468	0.00854351	0.00757448	0.0153628	0.00657206	0.0067067	0.0154788	0.00209283	0.0230909	0.00203029	0.00341835	0.00106037	0.00231446	0.00305567	0.0258768	0.00278939	0.0139584	0.00380838	0.00387565	0.00815874	0.00251877	0.00152533	0.00838708	0.00384148	0.00606954	0.00244902	0.0109834	0.00807999	0.0259879	0.017257	0.021535	0.0142698	0.0096774	0.0106898	0.0174135	1.16908e-05	0.0124637	0.0152946	0.000966614	0.000468342	0.00588614	0.000179842	0.0179946	0.011888	0.00308995	0.0163596	0.0269771	0.0255983	0.00797787	0.00471329	0.00743708	0.0216014	0.0308957	0.000631957	0.0101714	0.00475289	0.00269958	0.00484153	0.00526062	0.0126469	0.0165584	0.000799002	0.0249092	0.00554855	0.00844534	0.00566031	0.0125806	0.00929321	0.0477996	0.009305	0.0114097	0.00632275	0.00429703	0.00714789	0.00692286	0.0507064	0.0171039	0.00825746	0.00274722	0.00572683	0.00731979	0.000450913	0.00485112	0.00355785	0.0134238	0.00452057	0.00270747	0.0210264	0.000169774	0.0140721	0.0132003	0.025487	0.013716	0.00563383	0.0070886	0.00245491	0.00593241	0.00180372	0.00972441	0.00862144	0.0174862	0.00748047	0.00763372	0.0176183	0.00238211	0.0262826	0.00231092	0.00389085	0.00120693	0.00263437	0.00347804	0.0294535	0.00317495	0.0158878	0.00433478	0.00441135	0.00928646	0.00286692	0.00173616	0.00954636	0.00437246	0.878563
288	-30.60811	-203.6946	173.0865	0.0100288	0.00770767	0.000959748	0.0131159	0.010254	0.0179894	0.00296571	0.0257462	0.00570277	0.0118164	0.00331586	0.0214184	0.0154263	0.013599	0.00399533	0.00272239	0.0386376	0.00158942	0.00980911	0.0163318	0.00768945	0.0242265	0.0181515	0.0117763	0.00427713	0.000771221	0.0269949	0.0583599	0.0462315	0.0150657	0.00223461	0.00708956	0.0173569	0.0217274	0.00277533	0.0169348	0.00253293	0.00178901	0.00574303	0.0111989	0.000941215	0.00954326	0.00724046	0.00909403	0.00988285	0.00887016	0.0133806	0.0112771	0.0118029	0.00425845	0.00698572	0.0104411	0.0256848	0.000104417	0.00151805	0.00559743	0.00635067	0.00861581	0.00633395	0.0290891	0.00142764	0.00175706	0.00189878	0.0454494	0.000519812	0.00447673	0.0167402	0.00427425	0.00971488	0.0126264	0.00307977	0.00428514	0.018309	0.00988652	0.0201283	0.00633736	0.0251025	0.0225147	0.0159016	0.0104338	0.000131247	0.00321547	0.00259876	0.0285738	0.0071848	0.0117118	0.00649403	0.0317855	0.0456402	0.0287529	0.0174107	0.0134015	0.00310464	0.00363777	0.0444358	0.0041786	0.0128789	0.00819971	0.0063019	0.000784703	0.0107237	0.00838379	0.0147084	0.0024248	0.0210504	0.00466266	0.00966123	0.0027111	0.017512	0.0126128	0.0111187	0.00326664	0.00222586	0.0315906	0.00129953	0.00802007	0.0133531	0.006287	0.019808	0.0148409	0.00962848	0.00349704	0.000630561	0.0220714	0.0477159	0.0377996	0.0123179	0.00182705	0.00579652	0.0141912	0.0177647	0.00226915	0.0138462	0.00207096	0.00146272	0.00469558	0.00915637	0.000769551	0.0078027	0.0059199	0.00743541	0.00808035	0.00725237	0.0109402	0.00922033	0.00965022	0.00348177	0.00571162	0.00853681	0.0210002	8.53728e-05	0.00124118	0.00457654	0.0051924	0.00704441	0.00517873	0.0237836	0.00116726	0.0014366	0.00155247	0.0371601	0.000425006	0.00366024	0.013687	0.00349468	0.00794302	0.0103235	0.00251806	0.00350359	0.0149697	0.00808336	0.0164572	0.00518151	0.0205241	0.0184084	0.0130014	0.00853082	0.000107309	0.00262901	0.00212478	0.0233623	0.00587439	0.00957574	0.00530961	0.0259883	0.037316	0.0235088	0.0142352	0.0109573	0.0025384	0.00297429	0.0363313	0.00341648	0.01053	1.223071
324	-41.18289	-214.2523	173.0694	0.0146036	0.0108424	0.000425107	0.0257853	0.00437403	0.00384092	0.00281969	0.00496095	0.0233916	0.0364655	0.0149663	0.000315967	0.00543737	0.0148422	0.00240978	0.00129708	0.0323422	0.00464956	0.00577835	0.00218203	0.010101	0.0211892	0.0144115	0.0278413	0.00322348	0.00103054	0.0109512	0.0601271	0.0538627	0.0169755	0.00303223	0.0296351	0.0145415	0.030978	0.00475763	0.0199763	0.0140036	0.0137952	0.00418761	0.0124916	3.65754e-05	0.0133391	0.0114518	0.0150698	0.0227536	0.00161751	0.0574358	0.00226838	0.00782877	0.00258693	0.00469931	0.00404931	0.0045083	0.0080525	0.00127867	0.0027865	0.0104575	0.0286717	0.00753601	0.00435015	0.000807324	0.00648715	0.00200386	0.0313236	0.000898341	0.00870711	0.00176471	0.0127319	0.00607347	0.0142955	0.0333297	0.00198069	0.0223634	0.0195512	0.00028468	0.0248224	0.000706661	0.000195297	0.00126828	0.0192293	0.000210331	0.00772002	0.00906088	0.00323812	0.00854854	0.00330602	0.00976344	0.0209351	0.0366949	0.039765	0.0153076	0.0347792	0.000409342	0.00085785	0.0118386	0.00110434	0.0354557	0.0118015	0.00876195	0.000343537	0.0208376	0.00353474	0.00310392	0.00227865	0.00400904	0.0189033	0.0294685	0.0120946	0.000255339	0.00439405	0.0119943	0.00194739	0.0010482	0.0261364	0.0037574	0.0046696	0.00176334	0.0081628	0.0171234	0.0116462	0.0224991	0.00260496	0.000832801	0.00884988	0.0485899	0.0435275	0.0137183	0.0024504	0.0239487	0.0117513	0.0250339	0.00384474	0.0161433	0.0113166	0.0111482	0.00338409	0.0100947	2.95573e-05	0.0107796	0.0092544	0.0121782	0.0183877	0.00130714	0.046415	0.00183313	0.00632659	0.00209055	0.0037976	0.00327233	0.00364325	0.00650739	0.00103332	0.00225182	0.00845091	0.0231702	0.00609	0.00351544	0.000652415	0.0052424	0.00161936	0.0253132	0.000725967	0.00703639	0.0014261	0.0102889	0.00490809	0.0115525	0.0269344	0.00160064	0.0180723	0.0157997	0.000230056	0.0200594	0.000571067	0.000157823	0.00102492	0.0155395	0.000169973	0.0062387	0.00732228	0.00261679	0.00690825	0.00267166	0.00789003	0.0169181	0.0296539	0.0321349	0.0123704	0.0281058	0.000330798	0.000693245	0.00956699	0.000892437	0.0286524	1.23744
