Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-815.8759	-984.7975	168.9215	0.3948109	1.061647	3.296451	0.6649617
6	-819.6252	-986.2308	166.6056	0.6209544	1.487105	5.006388	0.5766248
12	-813.5036	-981.8137	168.3101	0.35536	0.7074586	4.336588	0.4601043
18	-809.3489	-976.8321	167.4832	0.4208797	1.633423	4.200133	0.4571332
24	-814.8573	-980.5258	165.6685	0.51523	1.793067	5.748921	0.3838046
30	-815.0725	-977.7846	162.7121	1.67416	2.31448	7.113448	0.3905056
36	-812.0788	-972.293	160.2143	0.6532377	2.31448	10.58024	0.3255739
42	-810.8858	-974.0973	163.2115	0.6532377	2.070598	7.781543	0.3255739
48	-808.8742	-972.4764	163.6021	0.4470439	2.032979	7.640212	0.3369051
54	-812.5097	-978.5329	166.0232	0.5260135	1.797218	5.391203	0.4050242
60	-814.4216	-976.2423	161.8207	0.8311528	3.037388	8.273088	0.3395293
66	-817.1116	-983.8029	166.6913	0.740857	1.114089	5.171089	0.5329552
72	-824.8777	-989.0046	164.1269	1.173925	2.672934	5.940963	0.4298096
78	-812.2507	-977.8335	165.5828	0.4360506	2.672934	5.198352	0.3783836
84	-812.8774	-977.5584	164.6809	0.6514429	2.420282	6.095108	0.4129052
90	-807.0872	-970.4092	163.3219	0.9656741	2.559936	7.000681	0.3591872
96	-809.1583	-974.5374	165.3791	0.917569	1.25496	6.151658	0.4110629
102	-814.0427	-981.2768	167.2341	0.7103184	0.6415334	5.114615	0.4492014
108	-815.7519	-980.9783	165.2264	1.351466	0.8602574	6.269976	0.4308326
114	-801.9746	-968.3989	166.4243	0.7429385	2.399332	4.291796	0.5319958
120	-815.9873	-980.6781	164.6907	2.815765	1.350679	4.861281	0.5549525
126	-814.0513	-979.941	165.8897	1.945207	1.018544	4.861281	0.5488085
132	-809.7546	-977.1873	167.4327	1.210103	1.181077	3.863614	0.638528
138	-813.5792	-979.7031	166.1239	1.331511	1.669722	4.599018	0.6087034
144	-814.6346	-980.7153	166.0807	1.545861	1.472597	4.599018	0.6367828
150	-810.2212	-976.5952	166.3739	2.007519	1.016578	4.291708	0.6313648
156	-808.9899	-973.8893	164.8994	1.274552	2.533338	5.15423	0.6313648
162	-813.6026	-979.1225	165.5199	0.3237159	3.494976	4.756156	0.3210217
168	-807.0857	-976.034	168.9483	0.7828781	1.009852	2.937312	0.6568747
174	-806.7595	-972.755	165.9955	1.536976	1.414296	4.767479	0.5834367
180	-801.8423	-969.794	167.9517	0.7306061	0.7896679	4.239385	0.5556601
186	-812.1857	-978.0175	165.8318	1.768597	1.829365	4.229979	0.7617276
192	-805.8837	-972.161	166.2774	1.533326	1.43299	4.449908	0.6422285
198	-800.498	-968.1778	167.6798	1.22204	0.9595162	3.800791	0.6884302
204	-818.5394	-985.8393	167.3	1.083985	2.061263	3.331246	0.6041953
210	-800.389	-965.3796	164.9906	1.086976	1.535983	6.117817	0.536418
216	-797.2727	-962.6901	165.4174	0.8684551	1.384571	6.052501	0.536418
222	-805.7929	-971.9809	166.188	0.8684551	1.163287	5.499997	0.5066581
228	-812.6525	-976.7734	164.1209	1.121999	3.116993	5.693084	0.5072642
234	-812.7652	-979.1286	166.3634	0.485353	2.24232	4.735875	0.4778389
240	-825.6934	-991.5951	165.9017	0.8551024	2.857178	4.34393	0.5996922
246	-819.7698	-984.7886	165.0188	0.8962928	2.677031	5.332451	0.5331537
252	-805.9077	-972.2852	166.3775	0.2891598	1.715904	5.332451	0.3801084
258	-805.786	-972.1408	166.3548	0.4677875	1.483714	5.414505	0.4333359
264	-816.1621	-983.0008	166.8387	0.2898256	0.9625187	5.618339	0.4333359
270	-809.0269	-975.563	166.5362	2.383692	1.137507	3.572115	0.7432291
276	-806.7356	-973.864	167.1284	1.910911	1.076385	3.551992	0.6782072
282	-810.9749	-976.0886	165.1137	2.671696	1.617155	4.199336	0.8109275
288	-818.5563	-985.3549	166.7987	0.6870893	2.094743	4.199336	0.6103407
294	-804.4926	-970.5252	166.0326	1.292319	2.089938	4.366423	0.6039324
300	-809.1652	-973.4889	164.3237	1.08112	2.431891	6.026713	0.5470196
306	-810.2036	-971.6675	161.4639	2.333602	3.029564	7.172203	0.3929953
312	-792.9174	-956.7098	163.7924	1.52851	2.173002	6.318151	0.4633515
318	-799.551	-965.2883	165.7373	1.83558	1.674138	4.457413	0.6567522
324	-799.1602	-966.6484	167.4883	0.7604632	2.016122	3.470311	0.6812213
330	-802.0667	-969.8801	167.8134	1.486479	1.194356	2.761395	1.147781
336	-806.826	-975.6237	168.7977	0.9358472	1.194356	2.666417	0.7944596
342	-819.7346	-986.5847	166.8501	1.233853	2.044756	3.616261	0.6710882
348	-810.1923	-976.8919	166.6996	1.041599	1.931085	4.076031	0.6261833
354	-820.2813	-986.0121	165.7307	0.4581832	2.31954	5.301375	0.6410197
360	-835.4466	-1001.217	165.7707	0.7914941	1.196735	5.951229	0.4324325
366	-809.0753	-975.9755	166.9002	1.246285	1.415997	4.147947	0.5963333
372	-810.9979	-976.5027	165.5047	1.269567	2.890163	4.279282	0.6573733
378	-800.0601	-966.3699	166.3099	1.532515	1.435655	4.352686	0.7538766
384	-804.2288	-969.755	165.5262	2.55116	1.247827	4.352686	0.6617772
390	-811.8267	-978.3624	166.5357	0.7870321	1.086062	5.302447	0.5663309
396	-800.6021	-966.4752	165.8731	0.8580831	2.424086	4.705137	0.5536827
402	-809.399	-976.5896	167.1907	0.8580831	1.979268	3.739576	0.591918
408	-813.4311	-980.3204	166.8893	1.204718	1.557079	3.970507	0.7779574
414	-805.6241	-973.1857	167.5616	1.361126	1.704073	3.036664	0.7349321
420	-795.7444	-963.5262	167.7818	1.177627	1.231531	3.352709	0.8593181
426	-796.7723	-964.0605	167.2882	1.134972	1.677508	3.530099	0.7792441
432	-807.4914	-973.1069	165.6155	1.261169	4.025662	3.462922	0.5984582
438	-811.5279	-975.7866	164.2587	1.248917	1.366666	6.836708	0.4216649
444	-801.007	-967.1062	166.0993	1.166581	1.187383	5.264817	0.4689196
450	-799.441	-966.0851	166.6441	1.057365	1.247137	4.771878	0.4823958
456	-811.2381	-979.5996	168.3615	1.057365	0.6705921	3.597565	0.6137702
462	-803.4563	-966.7926	163.3364	0.8372137	2.422924	7.26307	0.4473167
468	-802.8622	-968.1351	165.2729	1.373042	1.467972	5.59605	0.4073068
474	-807.4187	-974.5698	167.1511	0.5014788	1.520605	4.541771	0.4111675
480	-811.7411	-977.1305	165.3894	1.013923	2.060008	5.331798	0.5090493
486	-822.155	-988.1742	166.0192	0.9376292	1.353113	5.410164	0.4562185
492	-816.3962	-984.3075	167.9112	0.4327182	2.506745	2.969925	0.7009228
498	-818.5543	-985.0979	166.5437	0.4643046	1.917465	4.821339	0.392648
504	-829.3123	-997.0977	167.7854	0.711763	1.351148	3.86411	0.5803206
510	-814.9595	-981.2973	166.3378	1.361239	1.285417	4.705849	0.636711
516	-813.0534	-980.6933	167.6399	1.713473	1.046011	3.113257	0.8935793
522	-805.663	-974.5674	168.9044	0.545266	1.361587	2.851089	0.6976022
528	-819.719	-987.9066	168.1876	0.7415669	1.384608	3.349461	0.6976022
534	-816.0872	-982.1667	166.0796	1.002831	1.985054	4.643379	0.7156623
540	-824.3564	-990.4381	166.0817	1.253395	2.36772	4.126068	0.6194439
546	-802.3047	-971.2286	168.9238	0.4625805	0.9310755	3.400994	0.5183617
552	-807.043	-974.7056	167.6626	0.4428794	1.777901	3.846381	0.6236618
558	-808.5744	-976.0735	167.4991	0.7455635	1.833035	3.656696	0.6284982
564	-812.4399	-978.7621	166.3222	0.7686557	1.220089	5.405453	0.5470544
570	-816.478	-982.4917	166.0137	0.7498111	0.9614787	5.983111	0.5783154
576	-812.3257	-977.9553	165.6296	2.780175	1.558603	3.624177	0.8170436
582	-822.9825	-989.0193	166.0368	1.48025	2.692283	3.624177	0.7538898
588	-821.756	-989.4673	167.7113	1.128177	1.368453	3.42341	0.7483348
594	-814.2923	-980.2008	165.9085	1.28637	1.882372	4.645474	0.6678937
600	-817.015	-984.3807	167.3658	1.045089	2.489524	2.866814	0.7774361
606	-812.1122	-977.5401	165.4279	1.686398	1.984803	4.660749	0.6168503
612	-815.3474	-982.8459	167.4985	0.4764153	2.347053	3.527164	0.4980416
