Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1623.984	-1793.973	169.9894	1.040142	0.8116625	0.5899095	1.833583
6	-1621.564	-1790.878	169.3143	1.041365	1.156343	0.5573372	2.078018
12	-1614.899	-1784.705	169.8062	1.038742	0.9058378	0.7188665	1.807882
18	-1614.831	-1784.232	169.4012	1.259286	0.8780303	0.6951925	1.969704
24	-1612.187	-1782.314	170.1276	0.9091284	0.9434736	0.7944836	1.591635
30	-1626.527	-1796.407	169.8793	1.14692	0.9504726	0.8905676	1.523921
36	-1627.589	-1797.906	170.3168	0.9969991	0.6826124	0.8406879	1.539736
42	-1623.609	-1793.467	169.8584	1.285372	0.8245838	0.8124147	1.588583
48	-1621.583	-1791.303	169.7198	1.248218	0.9665462	0.7882774	1.630761
54	-1620.291	-1790.123	169.8313	1.248218	0.8082498	0.833543	1.630761
60	-1621.543	-1791.653	170.11	1.184479	0.8803643	0.8235558	1.424782
66	-1618.822	-1789.084	170.2619	0.9949309	0.7112735	1.020612	1.42719
72	-1621.796	-1791.675	169.8786	0.8745392	1.201325	1.020612	1.442772
78	-1624.659	-1794.987	170.328	1.036256	0.7839141	1.117932	1.206282
84	-1624.846	-1795.215	170.3693	0.6945757	0.7956726	1.045723	1.488263
90	-1618.496	-1788.718	170.2226	0.8895559	0.8097006	0.990891	1.488263
96	-1616.285	-1786.051	169.7658	0.768026	1.023316	0.9508428	1.779441
102	-1627.965	-1797.483	169.5172	1.062857	0.9799747	0.9508428	1.779441
108	-1622.44	-1792.165	169.7248	1.070853	0.9799747	0.8891681	1.671028
114	-1629.062	-1798.765	169.7031	1.049552	0.9389318	0.6240952	1.913234
120	-1625.373	-1795.003	169.6298	1.04863	0.8867869	0.6695844	1.967587
126	-1620.993	-1790.712	169.7187	1.400395	0.8707433	0.7151757	1.646904
132	-1624.978	-1794.313	169.3351	1.539227	0.9671262	0.8720009	1.646904
138	-1623.786	-1793.951	170.1651	0.7572943	1.026226	0.890893	1.541714
144	-1622.915	-1793.485	170.5697	0.7360552	0.805224	0.8400512	1.456003
150	-1618.551	-1788.572	170.0212	0.9241991	0.7834923	1.047447	1.588885
156	-1608.888	-1778.812	169.9244	0.8141818	1.171726	0.785682	1.648229
162	-1614.734	-1784.475	169.7406	0.8419749	1.231494	0.5885477	1.854602
168	-1614.063	-1784.148	170.0847	0.7967226	1.130294	0.5958746	1.710542
174	-1617.144	-1786.597	169.4534	0.8095467	1.192893	0.6737695	2.037519
180	-1621.816	-1791.993	170.1773	1.002514	0.6802527	0.7086912	1.732848
186	-1627.287	-1796.995	169.7074	1.002942	0.7801285	0.6688761	2.016522
192	-1636.344	-1806.386	170.042	1.050865	0.7206784	0.7749793	1.721297
198	-1624.813	-1794.999	170.1859	0.9419023	0.7568779	0.6641623	1.75052
204	-1616.656	-1786.127	169.471	1.053609	1.22413	0.9398245	1.65506
210	-1617.453	-1787.239	169.786	1.095488	1.004956	0.7508994	1.690675
216	-1619.306	-1789.364	170.0584	0.8477163	0.8908732	0.7201799	1.774354
222	-1619.035	-1788.855	169.8197	0.8477163	1.078898	0.8635466	1.709567
228	-1619.783	-1789.842	170.0585	0.9383203	1.078898	0.777987	1.533732
234	-1616.193	-1786.159	169.966	0.9383203	0.8987794	0.9405579	1.614131
240	-1622.691	-1792.542	169.8505	1.046965	0.9757266	0.7566688	1.695856
246	-1625.045	-1794.959	169.914	1.046965	1.013798	0.8400684	1.562383
252	-1631.401	-1801.251	169.8495	0.9725587	0.7797071	0.7175675	1.909124
258	-1619.58	-1789.58	169.9997	1.144002	0.7552168	0.7939422	1.648745
264	-1632.4	-1802.462	170.0612	1.17689	0.7092386	0.8479567	1.572749
270	-1616.539	-1786.359	169.8206	1.142637	1.09031	0.8410593	1.503579
276	-1629.522	-1799.463	169.9411	1.162851	0.8414139	0.8410593	1.58303
282	-1624.299	-1794.869	170.5691	1.036249	0.5245166	0.8410593	1.415939
288	-1615.21	-1785.445	170.2347	0.8711773	0.7925631	1.004469	1.495158
294	-1614.798	-1785.117	170.3191	0.8112627	0.8489068	0.9239397	1.495158
300	-1623.967	-1793.463	169.4958	1.001406	0.973134	0.796135	1.946452
306	-1619.741	-1789.247	169.5067	1.048914	1.032846	0.6051039	1.995372
312	-1611.762	-1782.026	170.2639	0.8278313	0.7648499	1.089163	1.461545
318	-1621.434	-1791.66	170.226	1.005498	0.776047	1.103092	1.334292
324	-1622.49	-1792.204	169.7141	1.285872	0.9962	0.7433044	1.619435
330	-1613.662	-1783.239	169.5767	1.10117	1.26166	0.7546537	1.6517
336	-1614.145	-1783.814	169.6692	0.9437759	1.231066	0.7722493	1.706598
342	-1613.108	-1782.949	169.8411	0.8161454	1.060085	0.6194838	1.898077
348	-1623.71	-1793.449	169.7396	0.9670692	0.9487326	0.6826445	1.898077
354	-1623.346	-1793.464	170.1184	0.7343002	0.9192292	0.8062829	1.729092
360	-1617.99	-1787.86	169.8699	1.163666	0.8827245	0.7435344	1.674792
366	-1622.781	-1792.755	169.9737	0.9163399	0.7110204	0.8049247	1.847535
372	-1631.496	-1801.469	169.9727	0.8360831	0.8901646	0.8944667	1.720835
378	-1624.138	-1794.044	169.9059	0.9087367	0.8192219	0.6395327	1.940894
384	-1613.046	-1782.682	169.6356	1.101086	1.016796	0.7340532	1.795726
390	-1609.994	-1779.706	169.7121	1.188552	0.8399906	0.7468022	1.795726
396	-1612.219	-1782.262	170.0427	0.9924205	1.052213	0.7762172	1.526368
402	-1613.781	-1783.435	169.6541	1.280215	0.7967796	0.9443723	1.663996
408	-1618.851	-1788.462	169.6109	1.182625	1.051972	0.6900377	1.762815
414	-1619.174	-1788.827	169.6535	0.9546122	1.097783	0.6753895	1.868791
420	-1627.041	-1796.782	169.7408	1.03335	0.7080706	0.7343096	1.975767
426	-1624.518	-1793.996	169.4786	0.9431868	1.015369	0.785593	1.975767
432	-1615.987	-1785.762	169.7754	0.9369182	0.8398027	0.6698233	1.975767
438	-1622.353	-1793.016	170.6625	0.7169357	0.6888528	0.6852887	1.597329
444	-1620.414	-1790.548	170.1339	0.9553545	0.8082538	0.7671126	1.670072
450	-1620.783	-1790.437	169.6542	0.9553545	1.302628	0.6978754	1.712236
456	-1617.344	-1787.079	169.7349	1.201812	0.8757288	0.7949554	1.712236
462	-1632.746	-1802.817	170.0712	1.096772	0.7838084	0.6728962	1.698009
468	-1618.279	-1788.259	169.9802	0.9529612	0.8083052	0.6452716	1.863881
474	-1635.428	-1805.34	169.9125	0.6662869	1.04044	0.6578341	1.932554
480	-1627.389	-1797.307	169.9183	1.255259	0.7250011	0.7828419	1.656992
486	-1625.891	-1795.523	169.632	1.174336	0.9585471	0.9339641	1.647142
492	-1630.236	-1800.127	169.8903	1.026756	1.211711	0.6229399	1.609399
498	-1624.105	-1794.276	170.1719	0.8676286	0.9783533	0.8210335	1.544322
504	-1619.593	-1789.302	169.7087	0.9076686	1.187578	0.945879	1.610364
510	-1623.362	-1793.744	170.3812	0.7373032	0.8459864	1.023696	1.428304
516	-1631.942	-1802.138	170.1966	0.9691383	0.8662563	0.8478804	1.51389
522	-1628.279	-1798.218	169.9385	0.9943666	1.007924	0.8524353	1.578237
528	-1618.263	-1788.248	169.985	0.9421736	0.7490505	0.7576037	1.830109
534	-1626.627	-1796.109	169.4824	1.287153	0.7738781	0.8943118	1.830109
540	-1619.614	-1789.454	169.8401	1.021068	0.8837499	0.8508549	1.71973
546	-1608.47	-1778.521	170.0503	0.8875025	1.071029	0.6999671	1.639341
552	-1617.34	-1787.129	169.7888	0.9736273	0.8286789	0.7424324	1.900446
558	-1623.064	-1792.469	169.4047	0.9736273	1.021566	0.7528028	2.022496
564	-1618.148	-1787.843	169.695	0.9670846	1.191805	0.7473682	1.716776
570	-1616.403	-1786.05	169.6466	1.249511	0.7803344	0.8867914	1.742535
576	-1613.11	-1783.423	170.3124	0.7024387	0.7803344	0.6890527	1.791549
582	-1618.493	-1788.061	169.5678	0.9211981	1.068994	0.8836343	1.82727
588	-1623.695	-1793.825	170.1302	0.9494571	0.7694261	0.8355684	1.654766
594	-1624.043	-1794.292	170.2495	0.7255728	1.121119	0.7997534	1.498588
600	-1614.173	-1784.179	170.0061	0.7895459	1.022788	0.8588887	1.660579
606	-1616.497	-1786.218	169.721	1.295086	0.8676086	0.8184541	1.646135
612	-1619.529	-1789.035	169.5067	1.169047	0.8947005	0.6242376	1.994871
618	-1616.666	-1786.454	169.7878	0.910703	0.8947005	0.6495142	1.962179
624	-1616.384	-1786.166	169.7821	0.9973028	0.8001999	0.6918383	1.941986
630	-1611.347	-1781.62	170.273	0.9353946	0.9709791	0.7548976	1.473307
636	-1618.82	-1788.739	169.9191	0.8619522	0.8888735	0.7093135	1.869502
642	-1615.319	-1784.743	169.4234	1.283351	0.9562041	0.8685296	1.766928
648	-1615.909	-1786.134	170.2255	0.9004791	0.8862053	0.9137852	1.479216
654	-1612.582	-1782.651	170.0685	0.9004791	0.8862053	0.7473454	1.714881
660	-1624.143	-1794.033	169.8896	1.084583	0.9586046	1.064849	1.42501
666	-1623.613	-1793.825	170.212	0.9150497	0.7679434	0.97837	1.51683
672	-1631.609	-1801.737	170.128	0.7777559	1.251517	0.7185736	1.51683
678	-1621.494	-1791.078	169.5834	1.038056	1.070245	0.7651178	1.816894
684	-1620.975	-1790.762	169.7867	1.247246	1.004988	1.033624	1.368081
690	-1619.527	-1789.342	169.8155	1.039204	1.004988	0.7062313	1.740965
696	-1621.955	-1791.725	169.7709	0.8250446	1.080792	0.9046694	1.729372
702	-1636.971	-1807.268	170.2969	0.7285382	1.002203	0.8776879	1.491462
708	-1632.734	-1802.384	169.6507	1.257949	0.9932433	0.6861448	1.726899
714	-1621.977	-1791.563	169.5859	0.9847863	1.120978	0.7959746	1.795708
720	-1633.08	-1803.089	170.0095	1.140681	0.8138084	0.7805123	1.612972
726	-1617.829	-1787.479	169.6503	1.029129	1.06741	0.9825492	1.624701
732	-1622.962	-1792.671	169.7098	1.210187	0.9106472	0.6732076	1.78501
738	-1615.562	-1785.665	170.1025	1.021815	0.9205741	0.8807925	1.479766
744	-1610.888	-1781.253	170.3654	0.8115461	0.895494	0.8054624	1.514468
750	-1616.676	-1786.879	170.2029	0.6999436	1.040092	0.7810748	1.623559
756	-1615.08	-1784.969	169.889	0.8019918	1.187059	0.85207	1.623559
762	-1612.795	-1783.061	170.2657	1.070751	0.7143101	0.7273907	1.585013
