Iteration	Posterior	Likelihood	Prior	tree_length
0	-653.6925	-826.8873	173.1947	1.128883
6	-654.1936	-827.2572	173.0637	1.242288
12	-663.4742	-836.5121	173.0379	1.263726
18	-655.2057	-828.1806	172.9749	1.315155
24	-658.7624	-832.1469	173.3845	0.9452073
30	-664.4319	-837.5582	173.1263	1.189049
36	-672.3379	-845.3825	173.0446	1.258181
42	-682.8956	-855.6831	172.7875	1.461713
48	-693.2988	-866.0704	172.7716	1.473781
54	-663.9694	-836.9661	172.9967	1.297497
60	-651.2045	-824.4692	173.2646	1.064647
66	-653.3558	-826.2672	172.9114	1.365795
72	-649.8014	-823.1225	173.3211	1.010149
78	-658.5676	-831.7309	173.1634	1.156782
84	-670.3176	-843.7674	173.4498	0.8725739
90	-648.9829	-822.36	173.377	0.9531391
96	-649.0402	-822.2219	173.1817	1.140555
102	-653.6741	-826.9507	173.2766	1.053355
108	-654.4074	-827.845	173.4376	0.8866926
114	-652.1576	-825.4739	173.3163	1.014887
120	-655.3291	-828.4825	173.1535	1.165482
126	-659.1329	-831.9772	172.8444	1.418137
132	-660.8947	-834.0067	173.112	1.201391
138	-659.6984	-832.9496	173.2512	1.077233
144	-651.3459	-824.4441	173.0981	1.2132
150	-660.0875	-832.9423	172.8548	1.410061
156	-653.6995	-826.6921	172.9926	1.300831
162	-661.6446	-834.7769	173.1323	1.183931
168	-668.7876	-841.8616	173.074	1.233628
174	-664.6697	-837.9497	173.28	1.050096
180	-661.1226	-834.4026	173.28	1.050096
186	-669.4097	-842.1149	172.7052	1.523581
192	-669.5803	-842.5116	172.9313	1.350067
198	-654.7922	-827.5024	172.7102	1.519847
204	-668.0707	-841.2612	173.1906	1.132625
210	-652.5688	-825.6974	173.1286	1.187101
216	-654.3565	-827.3166	172.9601	1.327061
222	-651.0181	-824.0605	173.0424	1.259991
228	-658.1535	-831.1959	173.0424	1.259991
234	-664.4699	-837.1087	172.6388	1.57261
240	-659.0806	-832.451	173.3704	0.9600383
246	-658.9564	-832.1269	173.1704	1.150547
252	-660.7607	-833.5039	172.7431	1.49521
258	-661.2117	-833.9548	172.7431	1.49521
264	-653.3416	-826.5852	173.2436	1.084319
270	-643.4285	-816.6759	173.2474	1.080755
276	-655.3815	-828.3454	172.9639	1.324069
282	-654.7588	-827.7597	173.001	1.294057
288	-660.3076	-833.4094	173.1017	1.210163
294	-656.9079	-830.0096	173.1017	1.210163
300	-663.3005	-836.455	173.1544	1.164612
306	-664.1048	-837.1952	173.0905	1.219713
312	-665.3363	-838.4717	173.1354	1.181208
318	-656.1682	-829.3372	173.169	1.1518
324	-651.6781	-824.9197	173.2416	1.086195
330	-657.0876	-830.2906	173.203	1.121438
336	-662.3046	-835.3357	173.0311	1.269321
342	-660.838	-833.8931	173.0551	1.249414
348	-658.1306	-831.1857	173.0551	1.249414
354	-659.8429	-832.8106	172.9677	1.32098
360	-650.2788	-823.0168	172.738	1.499028
366	-655.678	-828.8732	173.1952	1.128462
372	-659.4282	-832.6866	173.2585	1.070454
378	-657.8242	-830.8663	173.0421	1.260253
384	-650.046	-823.1757	173.1297	1.186118
390	-655.0334	-827.9359	172.9025	1.37285
396	-647.0785	-820.1923	173.1138	1.199806
402	-646.3062	-819.336	173.0299	1.270342
408	-656.7089	-829.803	173.0941	1.216619
414	-660.5001	-833.5032	173.0032	1.292257
420	-659.4803	-832.3557	172.8753	1.394094
426	-664.6859	-837.995	173.3091	1.021957
432	-656.4795	-829.4169	172.9374	1.345222
438	-659.6705	-832.4887	172.8182	1.438271
444	-656.2484	-829.1395	172.8911	1.381756
450	-659.92	-832.8964	172.9763	1.314021
456	-663.1074	-836.2907	173.1833	1.139099
462	-657.9604	-831.1437	173.1833	1.139099
468	-664.8885	-838.0595	173.171	1.15006
474	-663.2134	-836.2047	172.9914	1.301827
480	-658.6118	-831.623	173.0111	1.285746
486	-654.828	-827.8392	173.0111	1.285746
492	-647.9155	-820.7134	172.7979	1.45378
498	-646.6033	-819.5002	172.8968	1.377271
504	-642.978	-815.8748	172.8968	1.377271
510	-649.8136	-822.9708	173.1572	1.16223
516	-650.4357	-823.5929	173.1572	1.16223
522	-653.6155	-826.6006	172.9852	1.306884
528	-656.9382	-830.428	173.4898	0.8239227
534	-653.8022	-826.7949	172.9927	1.300742
540	-650.2211	-823.3297	173.1086	1.2043
546	-654.8673	-827.9451	173.0777	1.230481
552	-659.0717	-831.8138	172.7421	1.495956
558	-661.8997	-835.1382	173.2385	1.088995
564	-662.1234	-834.9002	172.7768	1.469824
570	-654.2945	-827.179	172.8845	1.386965
576	-656.1754	-829.208	173.0326	1.268091
582	-660.9218	-833.9544	173.0326	1.268091
588	-660.1292	-833.3129	173.1836	1.138813
594	-651.5774	-824.5827	173.0053	1.290504
600	-652.9729	-825.9295	172.9566	1.329904
606	-655.323	-828.7036	173.3806	0.9494055
612	-655.3273	-828.2818	172.9545	1.331558
618	-649.3033	-822.5675	173.2643	1.065004
624	-658.6675	-832.0927	173.4252	0.900867
630	-646.8374	-819.9011	173.0637	1.242282
636	-646.6021	-819.7852	173.1831	1.139312
642	-648.0503	-821.2838	173.2336	1.093601
648	-642.5677	-815.7412	173.1735	1.147817
654	-640.6092	-813.665	173.0558	1.248856
660	-643.226	-816.2597	173.0337	1.267176
666	-636.3315	-809.6267	173.2952	1.03547
672	-639.3714	-812.6449	173.2735	1.056281
678	-648.8541	-822.052	173.1979	1.126079
684	-644.4046	-817.5056	173.101	1.21076
690	-650.8301	-823.8962	173.066	1.240312
696	-647.1685	-820.4992	173.3307	1.00062
702	-658.7446	-831.6307	172.8861	1.38572
708	-666.723	-839.6905	172.9675	1.321131
714	-651.9546	-824.9131	172.9585	1.328352
720	-650.3135	-823.382	173.0685	1.23825
726	-654.2724	-827.709	173.4366	0.887865
732	-654.7067	-828.1141	173.4074	0.9205219
738	-655.4975	-828.6435	173.146	1.172015
744	-661.2821	-834.5644	173.2824	1.047818
750	-652.1618	-825.3246	173.1628	1.157275
756	-654.5341	-827.5489	173.0148	1.282726
762	-658.5622	-831.7566	173.1944	1.129197
768	-660.3905	-833.3925	173.002	1.293226
774	-655.7328	-828.8981	173.1654	1.154999
780	-656.5555	-829.737	173.1815	1.140699
786	-649.2077	-822.1823	172.9746	1.3154
792	-654.6531	-828.0026	173.3496	0.981536
798	-651.354	-824.7433	173.3893	0.940085
804	-641.4501	-814.6926	173.2425	1.085308
810	-639.8634	-812.9005	173.0371	1.264373
816	-640.9271	-814.1016	173.1745	1.146952
822	-655.6345	-828.7825	173.1479	1.170308
828	-664.1806	-837.3285	173.1479	1.170308
834	-666.1976	-839.2719	173.0743	1.233342
840	-656.2074	-829.0664	172.8591	1.40675
846	-658.2527	-831.5881	173.3355	0.9958095
852	-660.2429	-833.4782	173.2353	1.092026
858	-664.5783	-837.7377	173.1594	1.160291
864	-668.3107	-841.1877	172.8769	1.392846
870	-650.448	-823.6829	173.2349	1.092393
876	-654.1502	-827.5832	173.433	0.8919563
882	-649.3287	-822.1046	172.776	1.47043
888	-650.988	-824.2336	173.2456	1.082469
894	-657.2372	-830.3128	173.0756	1.232289
900	-650.1815	-823.1141	172.9326	1.349071
906	-658.8944	-832.0399	173.1455	1.172448
912	-659.7854	-833.0277	173.2423	1.085558
918	-654.0204	-827.2626	173.2423	1.085558
924	-656.4064	-829.5912	173.1848	1.13776
930	-656.7416	-829.9554	173.2138	1.111695
936	-653.4058	-826.3196	172.9139	1.363856
942	-650.3076	-823.4337	173.126	1.189325
948	-651.0594	-824.1854	173.126	1.189325
954	-661.0821	-834.1342	173.0521	1.251916
960	-663.178	-836.351	173.1729	1.148327
966	-655.2161	-828.1871	172.971	1.318313
972	-654.9035	-827.7955	172.892	1.381074
978	-650.254	-823.1468	172.8928	1.380437
984	-653.0429	-825.7538	172.7109	1.519339
990	-659.113	-832.3252	173.2122	1.113133
996	-659.9577	-833.283	173.3253	1.006006
1002	-656.5456	-829.3889	172.8433	1.418943
1008	-647.6441	-820.4033	172.7592	1.4831
1014	-645.3753	-818.8099	173.4346	0.8901419
1020	-658.5224	-831.6265	173.1041	1.208126
1026	-651.7762	-824.7159	172.9397	1.34337
1032	-640.9945	-814.3932	173.3986	0.930087
1038	-647.4371	-820.625	173.1879	1.135057
1044	-660.9359	-834.1126	173.1767	1.145013
1050	-659.5412	-832.9561	173.4149	0.9123041
1056	-652.9396	-825.8757	172.9361	1.346271
1062	-648.8471	-821.7181	172.8711	1.397424
1068	-647.6197	-820.8457	173.226	1.100541
1074	-654.4498	-827.3499	172.9002	1.374673
