Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-454.2984	-719.6871	265.3887	0.823493	0.0212818	0.000369064	0.00406328	0.00710956	0.000174144	0.00109291	0.000769705	0.00378303	0.00764273	0.00164501	0.000937447	0.00578451	0.000105411	0.0178465	0.00014003	0.00120616	0.00505134	0.0018136	0.00500492	0.00686511	0.00165709	0.000804229	0.0126605	0.00627089	0.00500549	0.00271067	0.013914	0.000555356	0.0089092	0.00466477	9.54633e-05	0.00497989	0.0165974	0.00288197	0.0021134	0.1788834
6	-449.5737	-715.0167	265.443	0.823912	0.0212927	0.000369252	0.00406534	0.00711318	0.000174233	0.00109346	0.0036251	0.00378495	0.00764662	0.00164585	0.000937924	0.00578745	0.000668323	0.0178556	0.000140101	0.00120677	0.00505391	0.00181452	0.00500747	0.0068686	0.00165793	0.000804638	0.012667	0.00627408	0.00500803	0.00185196	0.0139211	0.000555639	0.00891373	0.002745	9.55119e-05	0.00498242	0.0166058	0.00173902	0.00211448	0.1951041
12	-459.3573	-724.7972	265.4399	0.781834	0.00137757	5.33249e-05	0.00373847	0.013622	0.000243197	0.00207706	0.00327587	0.00234929	0.0167486	0.0161408	0.00114522	0.0126388	0.00694079	0.00641393	0.000454273	0.00332338	0.00229752	0.00183058	0.00384064	0.00147231	0.000664182	0.0032944	0.0148274	0.00570943	0.0021002	0.00788037	0.0188264	0.00713879	0.00601794	0.00312115	0.00819221	0.000751683	0.00469567	0.00208594	0.0328766	0.1941087
18	-469.3802	-734.5994	265.2192	0.790839	0.00139343	5.39391e-05	0.00378153	0.0137789	0.00137441	0.00210098	0.00310389	0.00106906	0.0169415	0.0146478	0.00115841	0.0127844	0.00702073	0.00648781	0.000459505	0.00336165	0.00232399	0.00185166	0.00414056	0.00434728	0.000671832	0.00333234	0.0149982	0.00577519	0.00212439	0.00797113	0.0190432	0.00183863	0.00608726	0.0031571	0.00828657	0.000760341	0.00474975	0.00210996	0.0260735	0.1395845
24	-460.9469	-726.3649	265.418	0.795513	0.00140167	5.42579e-05	0.00380388	0.0138603	0.00138254	0.0021134	0.00261865	0.00107538	0.0170417	0.0147344	0.00289548	0.0128599	0.00706223	0.00652615	0.000462221	0.00338152	0.00233772	0.00186261	0.00416503	0.00437297	0.00169051	0.00335204	0.0150869	0.00580932	0.00213695	0.00801824	0.0191558	0.00184949	0.00350474	0.00317576	0.00137953	0.00218763	0.00477782	0.00212244	0.0262276	0.1873518
30	-464.8428	-730.2237	265.3809	0.794836	0.00140048	0.000122596	0.00380064	0.0138485	0.00138136	0.0021116	0.00261642	0.00107447	0.0170272	0.0147218	0.00289302	0.012849	0.00248441	0.0065206	0.000461828	0.00337864	0.00282299	0.00186102	0.00416149	0.00436925	0.00655626	0.00334919	0.015074	0.00580438	0.00213513	0.00801142	0.0191395	0.00184792	0.00350176	0.00317305	0.00137836	0.00218577	0.00477376	0.00212063	0.0262053	0.1767372
36	-467.4524	-732.8463	265.3939	0.789135	0.00139043	9.80206e-05	0.00377338	0.0137492	0.000751714	0.00209645	0.00259765	0.00106676	0.016905	0.0146162	0.00287227	0.0224985	0.00246659	0.00647383	0.000458515	0.00335441	0.00280275	0.00184767	0.00413164	0.00433791	0.00650923	0.00332516	0.0149659	0.00383738	0.00211981	0.00795396	0.0190022	0.00183466	0.00347664	0.00315029	0.00136847	0.00217009	0.00473951	0.00210542	0.0260173	0.1803455
42	-458.6061	-723.8455	265.2394	0.788394	0.00138913	0.000320091	0.00376983	0.0137363	0.000751008	0.00209448	0.00259521	0.00190838	0.0168891	0.0146025	0.00286957	0.0235568	0.00246428	0.00646774	0.000458084	0.00335126	0.00322767	0.00184594	0.00412776	0.00433384	0.00526991	0.00332204	0.0149518	0.00383378	0.00171867	0.00794648	0.0189843	0.00183294	0.00347337	0.00314734	0.00136718	0.00216806	0.00473506	0.00210344	0.0259929	0.1435822
48	-466.5313	-731.8251	265.2938	0.789705	0.00139144	0.000320623	0.0037761	0.0137591	0.000752257	0.00209797	0.00259953	0.00191156	0.0169172	0.0146268	0.00287434	0.023596	0.00246837	0.0064785	0.000458846	0.00335683	0.00323304	0.00184901	0.00413462	0.00434105	0.00527868	0.00332756	0.0137093	0.00384016	0.00172153	0.0079597	0.0190159	0.00183599	0.00347915	0.00315257	0.00136946	0.00264525	0.00474294	0.00123727	0.0260361	0.15516
54	-468.4412	-733.9079	265.4667	0.792373	0.00139614	0.000321706	0.00378886	0.0138056	0.000754798	0.0040413	0.00260831	0.00111397	0.0169744	0.0057872	0.00288405	0.0236757	0.00247671	0.00650039	0.000460396	0.00336817	0.00324396	0.00185525	0.00414859	0.00435571	0.00529651	0.0033388	0.0137556	0.00385313	0.00172735	0.00798659	0.0190801	0.00184219	0.0034909	0.00316322	0.00137408	0.00265418	0.00475896	0.00562048	0.0261241	0.2029326
