Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-226.034	-396.2436	170.2096	0.2211539	1.729791	0.5115756	0.9926073	0.7924067
6	-223.3791	-393.4407	170.0616	0.07322884	1.612988	0.4433068	0.8540851	1.3459
12	-228.3849	-398.4686	170.0837	0.06351022	1.261707	0.9381533	1.37366	0.7302484
18	-229.5052	-398.6346	169.1294	0.4300788	2.026257	0.7774579	1.423542	0.7302484
24	-228.584	-397.6168	169.0327	0.3707879	1.329083	0.9796702	1.7881	0.9971649
30	-238.1628	-406.7823	168.6195	0.6139453	2.531723	0.338138	1.553491	0.8252205
36	-223.8272	-394.2838	170.4566	0.2622372	1.033773	0.4427546	1.21465	1.008973
42	-225.9286	-394.9746	169.046	0.5133546	2.47139	0.4315396	1.246616	0.8477138
48	-228.2912	-397.9709	169.6796	0.595828	1.698057	0.3639193	1.303334	0.6785147
54	-230.1631	-399.6172	169.454	0.3022113	2.762675	0.3639193	0.8776209	0.8050521
60	-227.3083	-397.6878	170.3795	0.2089243	1.124277	0.6332652	1.24666	0.8788087
66	-231.9638	-401.8242	169.8604	0.2953034	1.116806	0.5262911	1.63528	1.021475
72	-225.0596	-394.4221	169.3624	0.9239564	1.273745	0.4834187	1.63528	0.7111819
78	-233.8651	-404.6604	170.7953	0.5700321	0.4558987	0.3131639	1.363815	0.6444298
84	-230.0377	-397.5167	167.479	0.9333748	2.436751	1.068941	1.89679	0.806503
90	-235.2485	-403.1223	167.8738	0.5252886	2.34548	0.5989447	2.544094	0.6134085
96	-232.4268	-401.5965	169.1697	0.369759	2.028692	0.4967384	1.66317	0.7506483
102	-239.4872	-409.7339	170.2467	0.4983603	1.137234	0.3611627	1.123189	0.9879982
108	-240.6358	-409.586	168.9502	1.405041	0.9962837	0.3426056	1.936499	0.4334465
114	-231.547	-401.0355	169.4885	0.4167646	0.7424989	0.4553273	2.566585	0.6921614
120	-223.5433	-393.5509	170.0077	0.7208996	0.8564879	0.4112765	1.704042	0.5481692
126	-226.8174	-397.8617	171.0444	0.3519192	0.4906305	0.3268973	1.030831	1.017699
132	-230.814	-400.2845	169.4705	1.197202	0.9531631	0.6787573	1.421364	0.7118832
138	-223.8395	-391.7814	167.9419	2.069386	1.794885	0.3765185	1.352925	0.8625003
144	-239.2012	-408.3515	169.1504	0.2081721	2.030212	0.3625396	1.795208	0.8716736
150	-230.9142	-399.6467	168.7325	0.03426332	2.75302	0.5192959	1.795208	0.8302313
156	-226.6954	-395.1605	168.4651	0.6604244	1.901915	0.7015572	2.065621	0.677543
162	-233.5956	-403.7409	170.1453	0.2009181	1.205997	0.865501	1.142234	0.9316805
168	-236.9842	-405.542	168.5578	1.487032	1.341524	1.034817	1.155196	0.9180825
174	-244.5289	-414.6176	170.0887	0.1619704	1.027525	1.080238	1.31582	0.7947076
180	-239.5293	-408.936	169.4067	0.03507643	2.313719	0.6231864	1.158138	1.062077
186	-235.5486	-404.8387	169.2901	0.03548964	2.313719	0.622481	1.409273	0.9266945
192	-222.2808	-391.5548	169.274	0.1492153	2.56088	0.7129895	1.246643	0.6301954
198	-230.5431	-399.8025	169.2593	0.815318	1.70544	0.6150983	1.101632	1.008663
204	-222.1022	-391.4637	169.3615	0.6231772	1.6308	0.8750611	1.195843	0.8074281
210	-235.5435	-403.7117	168.1681	1.676182	2.18346	0.2892232	1.288457	0.6803875
216	-231.208	-400.3046	169.0966	1.676182	0.8481844	0.6584721	1.456435	0.6803875
222	-241.5927	-411.9026	170.3099	0.7097784	0.7621044	0.831979	1.027641	0.8319425
228	-235.3375	-405.3596	170.0221	0.4726134	1.289038	1.121722	0.6796807	0.9067412
234	-236.8501	-405.788	168.9379	0.6738366	1.208731	1.137097	1.342552	1.180327
240	-231.2444	-400.0559	168.8115	0.5620512	1.51426	0.7040837	1.924393	0.9836436
246	-228.1858	-399.1433	170.9575	0.02296299	0.9438122	0.2734182	1.041326	0.9836436
252	-225.5419	-396.5346	170.9928	0.01092268	1.029024	0.332151	0.921695	1.033253
258	-215.166	-386.2516	171.0856	0.1277176	0.7260512	0.4752616	0.6308993	1.338384
264	-221.3051	-391.0732	169.7681	0.4187641	2.076833	0.431963	0.9476011	0.8322801
270	-224.012	-393.4094	169.3973	0.3753971	2.270673	0.5006022	0.9601335	1.055274
276	-232.2019	-402.0285	169.8266	0.4238206	1.482891	0.8409938	1.022757	0.9016256
282	-228.1493	-398.5702	170.4209	0.02350804	1.030934	0.8225976	1.358734	0.8162233
