Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-203.9374	-373.4756	169.5382	0.2125011	1.396788	1.399169	1.702219
6	-207.5193	-376.2863	168.767	0.1970399	1.850993	1.876485	1.626455
12	-206.5692	-373.9986	167.4294	0.4316848	2.099701	0.9478825	2.80978
18	-218.2283	-385.4365	167.2082	0.5112546	2.587363	1.675932	2.201873
24	-210.7037	-378.9298	168.2261	0.5142758	1.49484	1.797128	2.056537
30	-205.4458	-374.3523	168.9064	0.3306668	1.431203	1.261429	2.121616
36	-210.7967	-379.8171	169.0205	0.1923513	1.431203	2.005883	1.629597
42	-228.4636	-396.0155	167.5519	1.225493	0.2146594	3.651685	1.300425
48	-238.9869	-405.0329	166.046	2.254321	0.3579564	3.327219	1.985058
54	-241.8373	-408.2727	166.4354	1.875966	0.5906484	3.159971	2.014691
60	-261.2924	-426.0594	164.7669	1.384849	1.328194	4.113539	2.335587
66	-261.2718	-426.9071	165.6353	2.096099	1.051035	1.991105	2.841577
72	-243.2544	-403.3971	160.1427	5.784828	1.721373	3.020823	2.922971
78	-219.1585	-388.2529	169.0944	0.9905751	0.4861934	1.677323	1.868042
84	-241.0703	-408.0975	167.0272	2.041982	1.130389	2.101873	1.868042
90	-241.866	-404.9857	163.1198	1.931388	2.117169	2.556883	3.51498
96	-242.4605	-407.4579	164.9974	2.018183	1.450276	1.246523	3.477908
102	-227.2862	-389.6077	162.3215	6.049506	0.5889038	1.36969	3.095459
108	-225.3072	-387.1135	161.8063	6.393483	0.5045081	1.875855	2.931078
114	-222.2723	-388.5515	166.2792	2.612755	0.4015294	2.263438	2.291069
120	-223.6821	-387.1747	163.4926	5.87764	0.4897067	1.748028	2.291069
126	-233.684	-395.9026	162.2186	5.061647	0.4889645	3.826104	2.298985
132	-233.3153	-395.947	162.6316	6.587692	0.3242092	2.340854	2.024831
138	-228.5897	-396.8844	168.2946	0.8249059	0.6877872	1.670662	2.401176
144	-232.3531	-397.4366	165.0835	3.0199	0.6877872	2.598686	2.456635
150	-247.1547	-412.9268	165.7722	1.640544	1.187988	3.144744	2.236294
156	-230.5405	-392.3921	161.8516	6.350456	0.4027903	3.214863	2.121757
162	-212.1248	-378.9546	166.8298	1.503476	1.150297	1.981573	2.414575
168	-218.0156	-379.0919	161.0763	6.357792	1.55233	0.9415167	3.355442
174	-218.1322	-380.1749	162.0427	5.742073	0.6686041	1.887426	3.09587
180	-215.3509	-380.6638	165.3128	3.244648	0.3372069	1.623397	2.895413
186	-218.5195	-382.7285	164.209	3.244648	0.5715452	1.617839	3.497993
192	-218.8604	-385.6972	166.8369	2.516688	0.6825066	1.334646	2.468366
198	-216.9154	-383.2533	166.3379	2.818456	0.455447	1.321574	2.70296
204	-226.1456	-393.7764	167.6308	0.05887465	1.264387	1.58429	2.984943
210	-216.408	-384.1153	167.7074	0.05887465	0.691332	1.58429	3.274493
216	-228.4147	-396.2175	167.8029	0.05887465	0.6119956	1.558249	3.274493
222	-226.7463	-394.5978	167.8516	0.05887465	0.9407484	1.344146	3.18822
228	-233.904	-402.2396	168.3356	0.06201167	0.722059	1.4177	2.980953
234	-238.4139	-407.2477	168.8338	0.06877082	1.025355	1.4177	2.489369
240	-230.1741	-398.9351	168.761	0.06527646	0.7354344	1.4177	2.713293
246	-223.968	-391.8471	167.879	0.0733829	1.481848	1.219577	2.920778
252	-225.4522	-394.0194	168.5672	0.08156728	1.481848	0.9561544	2.656982
258	-216.203	-385.0573	168.8544	0.08156728	0.7908742	0.9639988	2.890448
264	-214.5815	-383.8425	169.261	0.08156728	1.117227	1.231726	2.27054
270	-210.4011	-380.1137	169.7125	0.08156728	0.696097	1.231726	2.246196
276	-224.3032	-393.7145	169.4112	0.08261213	0.7149871	1.221028	2.432889
282	-229.1933	-397.6037	168.4104	0.07408031	0.9837833	1.378543	2.797028
288	-221.1473	-390.0318	168.8845	0.0697667	0.9071599	1.378543	2.55518
294	-239.6335	-408.4777	168.8442	0.06594104	0.9047162	1.464148	2.530872
300	-242.395	-405.7268	163.3318	1.949916	3.147217	2.3585	3.040132
306	-220.6321	-386.1645	165.5324	2.939154	0.750556	2.550374	2.215931
312	-222.3921	-383.1622	160.7701	6.209849	1.23069	1.427121	3.516869
318	-228.713	-391.9089	163.1959	2.724851	2.215497	1.112621	3.801192
324	-222.6683	-390.3177	167.6494	0.06781683	1.444831	1.044021	3.187263
330	-226.0414	-392.7991	166.7577	0.06781683	1.028605	1.137284	3.889649
336	-224.5479	-392.9539	168.406	0.06871651	1.028605	0.8107614	3.117692
342	-229.2898	-393.7334	164.4436	1.656697	0.9591812	1.505023	4.133481
348	-226.0587	-392.227	166.1683	1.991281	0.6940953	1.949721	2.818967
354	-222.0317	-388.9022	166.8705	1.264421	0.8608227	1.350832	3.097971
360	-217.5266	-380.408	162.8815	4.605176	1.161172	1.177496	3.406678
366	-227.7109	-386.4272	158.7162	7.617745	0.9772967	1.084949	4.229055
372	-216.3578	-378.7534	162.3957	3.694013	1.26942	1.084949	4.203285
378	-236.1756	-394.8205	158.6449	5.49657	1.319657	1.515309	5.027301
384	-229.2071	-390.4399	161.2328	5.49657	0.9159614	0.7312129	4.240124
390	-220.7034	-389.2719	168.5685	0.5871541	0.9994299	0.991744	2.613039
