Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1108.475	-1275.24	166.7646	1.203963	5.145298	1.199791
6	-1111.248	-1277.435	166.1877	1.203963	5.35077	1.495738
12	-1110.593	-1276.007	165.4144	1.377898	6.207101	1.295296
18	-1118.751	-1285.373	166.6224	1.148409	5.318213	1.220932
24	-1106.153	-1273.095	166.9418	1.1475	4.888821	1.31254
30	-1112.098	-1280.042	167.9446	1.183847	3.560908	1.535343
36	-1125.693	-1291.991	166.2981	1.621183	4.728591	1.565925
42	-1116.172	-1282.525	166.3529	1.301137	5.383751	1.263786
48	-1117.82	-1284.134	166.3142	1.829706	4.382983	1.653697
54	-1122.984	-1289.064	166.0804	1.687329	4.962584	1.504844
60	-1123.013	-1290.215	167.2024	1.188693	4.324972	1.515473
66	-1118.544	-1286.68	168.1368	1.33001	3.262856	1.505313
72	-1108.925	-1276.427	167.5024	1.083429	4.241494	1.431263
78	-1112.529	-1280.325	167.7964	0.941347	3.738809	1.689641
84	-1118.582	-1286.17	167.5883	1.372767	3.589927	1.636389
90	-1114.48	-1282.878	168.3979	0.8971027	2.343909	2.252095
96	-1117.847	-1285.921	168.074	0.9066862	2.768541	2.180874
102	-1121.192	-1289.719	168.5272	1.158024	3.021206	1.522648
108	-1116.4	-1284.462	168.0617	1.158024	3.028548	1.848731
114	-1111.66	-1279	167.34	1.247697	4.548809	1.180238
120	-1118.667	-1285.907	167.2392	1.348636	4.103264	1.534079
126	-1109.225	-1276.367	167.1428	1.352414	4.228143	1.510009
132	-1117.289	-1284.891	167.602	1.425874	3.695497	1.510009
138	-1117.697	-1286.036	168.3392	0.9001188	3.438114	1.544195
144	-1122.099	-1289.993	167.8931	1.181251	3.438114	1.664007
150	-1119.482	-1286.796	167.3137	1.198736	4.745192	1.071186
156	-1118.357	-1284.386	166.0293	0.9870535	5.770622	1.462117
162	-1111.748	-1279.078	167.3306	0.8642292	4.759909	1.331356
168	-1117.899	-1283.975	166.0759	1.420346	5.585171	1.22738
174	-1125.936	-1292.161	166.2254	1.076846	5.585171	1.384666
180	-1119.944	-1286.6	166.6565	1.218137	4.919972	1.456271
186	-1128.32	-1295.625	167.3051	1.276723	4.108187	1.534846
192	-1131.89	-1297.853	165.9631	1.437862	5.449627	1.413339
198	-1134.562	-1300.98	166.4179	1.203509	5.447186	1.238179
204	-1135.409	-1302.754	167.3453	1.042403	4.152178	1.644372
210	-1128.689	-1296.311	167.6221	0.9891727	4.187102	1.453409
216	-1128.374	-1295.057	166.6828	1.383093	4.407205	1.692069
222	-1123.977	-1291.531	167.5543	1.272558	3.715722	1.642476
228	-1119.176	-1287.425	168.2486	1.519908	3.083104	1.412508
234	-1124.042	-1290.523	166.4811	0.9204353	5.450059	1.412508
240	-1120.228	-1287.791	167.5628	1.037405	3.469925	1.969472
246	-1122.806	-1289.578	166.772	1.696246	3.926508	1.747295
252	-1121.201	-1289.249	168.0474	0.9358931	3.411436	1.747295
258	-1127.387	-1295.611	168.2246	1.016251	3.411436	1.562738
264	-1119.884	-1287.111	167.2272	1.265424	3.443155	2.058821
270	-1115.44	-1283.276	167.8357	1.407503	2.692541	2.058821
276	-1129.227	-1297.047	167.8201	0.7988854	3.858709	1.688799
282	-1129.401	-1297.484	168.0831	1.080397	3.36134	1.655153
288	-1122.949	-1291.393	168.4436	1.073821	3.295398	1.442342
294	-1120.291	-1288.157	167.8657	1.033417	4.279416	1.143378
300	-1132.969	-1300.575	167.6058	1.008062	4.3348	1.336274
