Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-398.3594	-567.4935	169.134	1.262634	0.5415323	1.280649	1.957662
6	-392.7661	-561.9487	169.1825	0.9977576	0.6647141	1.212111	2.078947
12	-403.6024	-572.0012	168.3988	1.914773	0.6886783	1.154222	2.050722
18	-407.6634	-577.1517	169.4883	0.8415637	0.6773623	1.154222	2.010189
24	-400.4739	-569.368	168.8941	0.6377137	0.713436	0.8125095	2.705729
30	-390.0568	-559.7908	169.734	0.5752933	0.5559273	1.025574	2.159164
36	-392.008	-561.2376	169.2295	0.7697206	0.8133827	1.025574	2.22549
42	-394.6494	-563.9756	169.3261	0.9021972	0.7820547	1.266936	1.937473
48	-383.3203	-552.142	168.8217	1.491772	0.6267482	1.350248	1.928046
54	-381.9345	-552.2381	170.3036	0.5642878	0.7125747	1.341989	1.457104
60	-385.6392	-556.1195	170.4803	0.8163084	0.4841623	1.051485	1.508819
66	-386.8177	-556.6259	169.8083	0.9095313	0.3869441	1.032945	1.956106
72	-385.2076	-553.9945	168.7869	0.8717666	0.7442347	0.8422364	2.59958
78	-388.3482	-556.866	168.5178	1.061136	0.6411619	0.7390339	2.770034
84	-393.1899	-560.8461	167.6562	0.8443416	0.6938386	0.5902459	3.47276
90	-414.4068	-583.8367	169.4299	0.7015162	0.3744765	0.7376623	2.52101
96	-402.0424	-571.2967	169.2543	0.99292	0.4304203	0.9385106	2.318028
102	-388.0934	-558.4926	170.3993	0.5157283	0.3462406	0.9385106	1.858149
108	-409.4947	-578.711	169.2163	0.5695279	1.162223	1.599123	1.736276
114	-402.3395	-572.4314	170.0919	1.012421	0.5204565	0.9081161	1.736276
120	-388.0254	-558.1648	170.1394	0.62228	0.3765075	0.7180114	2.12589
126	-388.9952	-558.6212	169.626	1.096024	0.4810196	1.020804	1.938278
132	-384.024	-553.2289	169.2049	0.6377475	0.8105357	0.9163449	2.390072
138	-393.3802	-563.2892	169.9091	0.6567653	0.3864306	0.8880564	2.145169
144	-408.4068	-578.3672	169.9604	0.7362304	0.6109191	1.248176	1.732574
150	-397.6854	-567.8312	170.1458	0.4902604	0.5232046	0.8869965	2.03358
156	-399.5145	-568.996	169.4815	0.8095319	0.5917971	0.7070182	2.372346
162	-406.9532	-576.0946	169.1414	0.8095319	0.6093977	1.032773	2.372346
168	-396.3775	-565.8753	169.4978	0.5480424	0.5441633	1.021672	2.332373
174	-382.3938	-551.555	169.1612	0.834786	0.5446793	0.7804296	2.534517
180	-386.6584	-556.3912	169.7328	0.540599	0.6118553	0.9209589	2.21591
186	-385.7562	-555.6645	169.9083	0.9732507	0.4037439	0.8093384	1.994216
192	-382.2062	-552.0612	169.8549	0.6771628	0.5838973	1.317859	1.810757
198	-391.5032	-561.0795	169.5763	0.6771628	0.5988695	0.8755866	2.280508
204	-391.8827	-561.8237	169.941	0.7044044	0.5091423	0.881754	2.0663
210	-390.8308	-560.3024	169.4716	1.130133	0.5731148	0.9790321	2.005197
216	-390.6676	-560.4755	169.808	1.130133	0.353938	0.8189019	1.95256
222	-397.4719	-566.4583	168.9865	1.005774	0.5134679	1.139664	2.324768
228	-397.0798	-565.349	168.2693	0.9391134	0.7128964	0.9806552	2.8092
234	-388.3792	-557.0485	168.6692	0.8931943	0.6501025	0.7776268	2.751597
240	-395.1348	-563.4617	168.3269	1.041599	0.9115442	1.204781	2.452849
246	-402.0872	-571.396	169.3088	0.8752086	0.7464604	1.399112	1.900969
252	-402.0178	-571.1825	169.1647	1.090226	0.5944697	0.7013424	2.398478
258	-406.1467	-575.2201	169.0734	0.6140362	0.6881654	1.104177	2.440316
264	-404.6573	-573.0155	168.3582	0.8193651	0.6881654	1.266446	2.66636
270	-407.5344	-575.7947	168.2603	1.029179	0.7821329	0.8953594	2.771776
276	-405.6605	-574.8116	169.1511	0.8414051	0.4349513	0.8546355	2.529778
282	-396.2114	-564.59	168.3786	1.053698	0.6069591	0.6912892	2.905575
288	-400.5958	-570.4916	169.8958	0.884227	0.3539274	0.7423114	2.107874
294	-405.9003	-574.5162	168.6158	0.7301457	0.6369611	0.8112515	2.866969
300	-395.6841	-564.8754	169.1913	0.7750419	0.47188	0.88431	2.515876
306	-391.3965	-561.1304	169.7339	0.5627832	0.8143268	1.01964	2.01796
312	-402.2105	-570.8346	168.6241	0.9318135	0.6140804	0.9384842	2.676036
318	-399.6684	-569.3805	169.7121	0.8230173	0.4118589	0.721476	2.275784
324	-411.6771	-581.4087	169.7316	0.7225603	0.5343394	0.721476	2.284495
330	-409.3608	-578.8282	169.4674	0.9004651	0.5804162	1.182006	2.021664
336	-390.5317	-559.7775	169.2458	1.173529	0.4239222	0.8538425	2.263995
342	-384.3014	-554.151	169.8496	0.9649406	0.4239222	1.114811	1.82887
348	-395.1559	-564.3093	169.1534	0.9026327	0.7150026	1.662394	1.82887
354	-393.3008	-562.2586	168.9578	1.11281	0.8613422	1.075162	2.118303
360	-389.9128	-559.3684	169.4556	0.9841774	0.5386068	1.021005	2.101269
366	-381.18	-550.5769	169.397	0.9658283	0.5038353	1.021005	2.166671
372	-384.0915	-552.9348	168.8433	1.17414	0.8773654	0.8071819	2.315746
378	-397.1957	-565.97	168.7743	0.6043121	1.134976	0.7541905	2.576856
384	-382.5278	-551.869	169.3412	0.8174473	0.7100386	0.9729761	2.221172
390	-385.4168	-554.5445	169.1277	0.9078048	0.6866951	0.9979844	2.298689
396	-388.0569	-557.7934	169.7365	0.673526	0.6785747	1.123232	1.970935
402	-387.3551	-557.4645	170.1093	0.5493916	0.6016886	1.324672	1.691896
408	-382.2168	-552.2675	170.0506	0.5225533	0.4689371	1.095404	1.966209
414	-389.011	-558.9991	169.9881	0.5225533	0.6187397	1.040815	1.973837
420	-381.2989	-550.4814	169.1825	0.5410628	0.7645919	1.11236	2.356949
426	-377.9139	-546.6742	168.7603	0.8722148	0.8913271	1.11236	2.356949
432	-390.7592	-559.2037	168.4444	0.8633867	0.5672254	0.6952366	2.996841
438	-387.0526	-556.7818	169.7291	0.5348889	0.2662862	0.6301434	2.454994
444	-392.7303	-562.7152	169.9849	0.4768056	0.4343558	0.748332	2.265233
450	-391.2457	-560.5996	169.3539	0.5670563	0.7214642	1.37423	2.091332
456	-390.8813	-560.2986	169.4173	1.228052	0.5065255	1.289031	1.798034
462	-393.3896	-562.7358	169.3462	0.7652566	0.9619154	1.118163	1.994687
468	-405.6999	-574.9791	169.2793	0.8573764	0.5557197	1.214482	2.164365
474	-394.644	-564.7017	170.0577	0.7596497	0.4182383	0.6935352	2.108524
480	-408.6949	-578.2588	169.5639	0.6113655	0.2451408	0.4580376	2.609668
486	-398.5278	-567.5014	168.9735	1.317548	0.3032098	0.5418853	2.538536
492	-379.6348	-549.1707	169.5359	0.752094	0.3984064	0.7240035	2.431604
498	-382.6578	-551.9698	169.312	0.9522543	0.3984064	0.6644753	2.486077
504	-384.1434	-554.3987	170.2552	0.5818406	0.3992568	0.5295744	2.192625
510	-398.8996	-568.8884	169.9888	0.7262532	0.4078569	1.092121	1.91202
516	-400.6817	-569.7248	169.0432	0.7019894	0.8965492	0.9063254	2.408758
522	-388.9744	-558.8284	169.8539	0.5771162	0.4535229	0.8475985	2.236818
528	-383.3201	-552.2869	168.9668	0.865434	0.698228	0.7808064	2.556648
534	-389.9866	-559.285	169.2985	1.025552	0.4648037	0.6529623	2.440666
540	-397.9621	-566.8546	168.8925	0.8214786	0.6599831	0.5582236	2.78708
546	-387.5763	-557.0737	169.4974	0.7205005	0.5500244	0.5366444	2.542931
552	-392.6558	-561.3459	168.6901	1.110577	0.82542	0.7561388	2.51654
558	-398.5058	-568.151	169.6452	0.5763839	0.5091394	0.5633042	2.52971
564	-400.0059	-568.8145	168.8086	0.6542585	0.5391281	0.6645783	2.927841
570	-382.817	-552.5929	169.7759	0.8251137	0.3272159	0.5839747	2.321298
576	-387.863	-557.4239	169.5609	1.071361	0.3272159	0.5538287	2.321298
582	-392.5937	-563.0104	170.4168	0.4965745	0.4657008	1.068113	1.746755
588	-389.0781	-558.3693	169.2912	0.4512753	0.4657008	0.9277794	2.588403
594	-402.1497	-570.7466	168.5969	0.9652232	0.6359611	0.9528378	2.651938
600	-390.4333	-560.0863	169.653	1.062747	0.445872	1.175006	1.849568
606	-385.2024	-554.8531	169.6507	1.062747	0.3708664	0.9153569	2.038411
612	-380.0605	-549.7818	169.7213	1.062747	0.4484171	0.6905432	2.126979
618	-391.0664	-560.5817	169.5153	0.692219	0.4976434	0.7433394	2.440842
624	-390.6244	-560.5897	169.9652	0.506165	0.5181976	0.9824985	2.085555
630	-389.2122	-558.6874	169.4752	0.5292132	0.7486028	0.9930004	2.261356
636	-388.4695	-557.6299	169.1604	1.074879	0.6015848	1.371272	1.972675
642	-394.5781	-563.531	168.9529	1.001732	0.8384844	1.068245	2.212672
648	-387.1107	-556.4818	169.3711	0.9736389	0.6914018	0.8184957	2.212672
654	-396.9549	-566.3557	169.4009	1.683338	0.4308635	0.8149802	1.866332
660	-402.3917	-571.736	169.3443	1.376485	0.5650478	1.17162	1.801824
666	-401.0623	-569.7217	168.6594	1.298125	0.9961373	1.352619	1.921783
672	-389.2343	-558.9295	169.6952	1.002621	0.4209607	1.096205	1.921783
678	-392.2987	-562.2615	169.9628	1.156708	0.3741419	0.6715141	1.930225
684	-405.1851	-574.8617	169.6766	0.7674973	0.3741419	0.8073264	2.282001
690	-400.2667	-568.512	168.2453	1.215287	1.05155	0.9518309	2.466852
696	-399.5767	-569.3427	169.766	0.6693146	0.6175215	1.220776	1.923843
702	-409.2624	-577.8511	168.5887	0.56104	1.33796	1.220776	2.296298
708	-391.7015	-561.2135	169.5121	0.8450745	0.4477854	0.8003366	2.331092
714	-379.6698	-549.1993	169.5294	0.7490806	0.4948892	0.6016112	2.488654
720	-384.579	-554.0767	169.4978	0.9701292	0.4864564	0.749791	2.280557
726	-398.2979	-567.9383	169.6404	1.007383	0.8298963	1.114671	1.72166
732	-385.5266	-554.7117	169.1851	1.635477	0.4259455	0.9117952	1.977256
738	-384.8313	-554.0792	169.2479	0.5980062	0.5565456	0.9117952	2.52891
744	-385.6173	-553.992	168.3748	0.9263065	0.6393453	0.6785011	2.975769
750	-405.0425	-573.716	168.6735	1.561804	0.3870611	0.455884	2.645094
756	-398.8916	-567.7068	168.8152	1.393577	0.4975241	0.7614088	2.43769
762	-394.0459	-563.2983	169.2523	0.6393984	0.839566	1.019767	2.275062
768	-403.332	-572.6866	169.3546	0.9628695	0.7917432	0.8144593	2.171568
774	-397.9508	-567.2328	169.282	0.6099295	0.6245861	0.9873653	2.419969
