Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-273.3557	-441.4433	168.0876	2.066056	3.164851
6	-283.3539	-449.8454	166.4915	2.351251	3.928369
12	-287.0132	-453.7157	166.7026	2.185135	3.902619
18	-280.0972	-447.3635	167.2663	1.909191	3.737043
24	-294.0029	-460.1114	166.1085	2.004995	4.343199
30	-298.1002	-464.5704	166.4701	2.21078	4.020938
36	-281.1297	-447.7431	166.6135	1.954335	4.085457
42	-288.7839	-455.1636	166.3797	1.350053	4.559375
48	-276.6652	-443.3723	166.7071	2.232906	3.872596
54	-271.5128	-437.7925	166.2797	1.268739	4.661062
60	-274.3201	-441.4312	167.111	2.051022	3.744801
66	-292.8283	-459.9544	167.126	1.87869	3.835432
72	-305.2953	-471.9343	166.6389	1.872227	4.117704
78	-285.8143	-453.043	167.2287	2.295177	3.535042
84	-292.0665	-458.967	166.9005	2.623386	3.535042
90	-286.8023	-454.012	167.2097	1.782321	3.842711
96	-285.7019	-454.0084	168.3065	2.798245	2.588854
102	-282.5778	-449.0739	166.4961	2.616313	3.773409
108	-285.5881	-452.8272	167.2391	2.012543	3.693055
114	-276.3665	-444.4353	168.0688	2.565426	2.876893
120	-276.3674	-443.2862	166.9188	2.290699	3.717395
126	-273.2401	-441.2931	168.053	2.290699	3.051603
132	-270.0645	-438.3546	168.2901	2.233004	2.943977
138	-275.1852	-442.4645	167.2793	1.715002	3.841409
144	-276.3107	-443.0639	166.7532	2.117228	3.91254
150	-275.5345	-442.9996	167.4651	1.946124	3.600555
156	-262.649	-429.8468	167.1978	1.914659	3.773372
162	-276.5	-445.0628	168.5628	1.907985	2.975428
168	-285.1179	-452.8548	167.7369	2.497009	3.117143
174	-284.6952	-451.1987	166.5035	2.680284	3.73226
180	-277.3479	-445.4611	168.1132	2.841386	2.681533
186	-274.7852	-442.7512	167.966	2.988574	2.681533
192	-274.2455	-442.108	167.8624	2.213235	3.211116
198	-279.6874	-446.7369	167.0495	3.123742	3.153236
204	-300.3279	-467.0364	166.7085	2.096324	3.95011
210	-304.5222	-471.3017	166.7794	3.025817	3.370547
216	-285.7252	-452.611	166.8857	3.745608	2.878621
222	-269.5446	-437.7313	168.1867	3.006542	2.533905
228	-287.1721	-454.9954	167.8233	2.730826	2.925267
234	-278.7825	-446.5719	167.7893	2.987997	2.78999
240	-289.4608	-456.5248	167.064	3.481055	2.930755
246	-295.6772	-464.1192	168.4421	2.472947	2.70585
252	-282.8856	-450.4507	167.5651	2.376466	3.290385
258	-284.6992	-451.0615	166.3623	2.953678	3.655816
264	-276.2022	-444.673	168.4708	2.226946	2.838385
270	-288.3431	-455.5769	167.2338	1.872844	3.776729
276	-297.3903	-464.2644	166.8741	2.04681	3.883546
282	-287.4895	-452.5416	165.0522	1.775466	5.06278
288	-289.9455	-455.9677	166.0222	2.207806	4.277311
294	-294.8529	-461.9144	167.0615	1.836858	3.896504
300	-296.3692	-463.1032	166.734	2.371028	3.777695
306	-293.839	-460.4997	166.6607	1.99796	4.033624
312	-282.9558	-449.7046	166.7487	2.298442	3.810995
318	-279.3191	-446.0679	166.7487	2.298442	3.810995
324	-283.3028	-450.5226	167.2199	3.112001	3.058709
330	-276.4396	-444.1656	167.726	3.465354	2.535071
336	-273.5197	-440.9071	167.3874	3.465354	2.743979
342	-277.4927	-444.3865	166.8937	3.123865	3.245467
348	-268.6721	-436.7301	168.0579	2.781211	2.752282
354	-273.644	-441.3442	167.7002	2.696776	3.019713
360	-273.8339	-441.1278	167.294	3.491815	2.784839
366	-278.0164	-444.8938	166.8775	2.042435	3.884139
372	-281.4082	-448.656	167.2478	2.185225	3.587904
378	-286.735	-454.2358	167.5008	2.277756	3.386217
384	-292.7186	-460.1466	167.4281	2.350497	3.386217
390	-293.8823	-460.5436	166.6612	2.682548	3.639704
396	-300.4581	-467.3123	166.8541	1.932393	3.960567
402	-292.512	-460.135	167.623	2.602291	3.122291
408	-291.3376	-459.3342	167.9966	2.614823	2.890697
414	-295.6415	-462.8796	167.238	2.021971	3.688201
420	-293.973	-461.7296	167.7565	2.051425	3.368966
426	-287.1099	-454.0736	166.9637	2.859169	3.360189
432	-295.6026	-462.9054	167.3028	2.211388	3.540685
438	-287.4352	-454.474	167.0388	2.211388	3.693893
444	-288.8162	-455.8894	167.0732	2.413527	3.556699
450	-285.0168	-451.5961	166.5794	2.050217	4.050247
456	-289.1644	-455.8074	166.643	2.156446	3.953178
462	-287.8615	-455.6836	167.8221	2.397145	3.125885
468	-274.7851	-442.4226	167.6374	2.274407	3.307889
474	-276.1418	-443.2001	167.0584	2.193072	3.693158
480	-283.8626	-451.1086	167.246	2.894171	3.172883
486	-280.8897	-447.8117	166.922	2.343214	3.685187
492	-282.2841	-448.6456	166.3615	2.337614	4.010565
498	-301.5525	-467.2235	165.6709	2.497694	4.312034
504	-292.9328	-460.3602	167.4274	2.66911	3.198752
510	-284.5659	-451.32	166.7541	1.866872	4.055143
516	-280.4955	-447.6051	167.1096	1.91324	3.824995
522	-283.0371	-450.6451	167.608	2.741474	3.048147
528	-285.1491	-452.5705	167.4214	1.939546	3.629735
534	-285.8659	-453.7095	167.8436	2.772702	2.887709
540	-278.1356	-445.9792	167.8436	2.772702	2.887709
546	-275.8576	-443.692	167.8344	2.184815	3.244539
552	-269.7156	-436.7102	166.9946	1.822231	3.943199
558	-271.4463	-438.5636	167.1173	1.478535	4.069459
564	-284.0474	-450.878	166.8306	2.226507	3.805256
570	-289.6774	-457.1452	167.4678	2.318649	3.381573
576	-280.9896	-447.9078	166.9182	2.235792	3.749455
582	-281.1843	-448.6749	167.4906	2.235792	3.416781
588	-278.9698	-445.9906	167.0207	1.708747	3.993198
594	-278.6102	-445.7092	167.099	1.630496	3.993198
600	-295.4135	-461.9561	166.5426	2.227118	3.970181
606	-283.2336	-450.9593	167.7257	1.75696	3.559079
