Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-130.7598	-300.4092	169.6495	1.392996	2.681421
6	-118.7113	-289.0512	170.3399	0.8447688	2.589138
12	-129.882	-301.301	171.419	0.6718631	2.003387
18	-135.6658	-306.3965	170.7307	1.467785	1.944651
24	-129.6559	-299.6222	169.9663	1.397195	2.482443
30	-127.4927	-297.6241	170.1315	1.339875	2.41324
36	-126.4505	-296.1415	169.691	1.136238	2.809161
42	-131.9742	-300.8142	168.84	1.387536	3.172887
48	-134.5961	-302.9227	168.3266	1.387536	3.475122
54	-144.0857	-312.0136	167.9279	2.00069	3.384907
60	-140.4499	-309.0911	168.6412	1.538052	3.206606
66	-155.5011	-323.5287	168.0275	1.835629	3.409818
72	-146.9464	-314.9906	168.0443	1.839418	3.398048
78	-143.1578	-312.5372	169.3793	2.082164	2.466788
84	-144.0846	-313.5011	169.4165	1.387496	2.826968
90	-147.5844	-317.0632	169.4789	1.692228	2.61519
96	-142.7241	-312.4485	169.7244	1.427077	2.61519
102	-134.0223	-303.1819	169.1596	1.224408	3.076877
108	-139.5571	-310.485	170.9279	0.975253	2.133474
114	-132.4619	-302.7866	170.3248	1.597727	2.133474
120	-136.3121	-307.3312	171.0192	1.119092	1.978268
126	-135.1295	-304.6367	169.5073	1.232837	2.862834
132	-131.7262	-300.787	169.0608	1.026318	3.252307
138	-130.2413	-299.9949	169.7536	1.391331	2.61823
144	-133.5754	-302.8826	169.3072	1.202066	3.001693
150	-134.0264	-303.4409	169.4145	1.093751	3.001693
156	-138.2269	-307.3088	169.0819	1.617538	2.899176
162	-130.5912	-299.4282	168.8369	1.617312	3.046535
168	-134.0229	-303.6085	169.5856	0.9095432	3.009389
174	-135.3473	-305.8751	170.5277	0.9440887	2.410073
180	-153.3795	-324.4837	171.1042	0.7564687	2.158986
186	-133.237	-303.1767	169.9397	1.161477	2.641556
192	-136.1117	-305.4188	169.3071	1.989935	2.560245
198	-141.0682	-311.7055	170.6373	0.9635921	2.32832
204	-135.6874	-304.006	168.3186	1.142508	3.618922
210	-135.5824	-306.5053	170.9229	0.9904047	2.126868
216	-126.6223	-297.3106	170.6882	0.9479246	2.305788
222	-128.1113	-298.4313	170.3201	0.9479246	2.537813
228	-130.8428	-300.8719	170.0292	1.132756	2.60388
234	-138.7804	-308.1193	169.3389	1.295954	2.92735
240	-143.572	-312.9736	169.4016	1.231758	2.92735
246	-129.9946	-299.2055	169.2109	1.231758	3.041893
252	-143.1593	-312.2905	169.1312	1.231758	3.089494
258	-152.9137	-321.7934	168.8797	1.744916	2.951695
264	-158.4072	-327.5252	169.118	1.306584	3.053746
270	-153.7835	-321.9999	168.2164	1.782531	3.326372
276	-155.5503	-324.6817	169.1313	1.800139	2.769529
282	-144.5064	-315.4662	170.9598	1.347849	1.866879
288	-147.4455	-317.5517	170.1063	1.162043	2.538007
294	-134.9096	-305.0542	170.1446	1.114125	2.543724
300	-130.0255	-298.3568	168.3313	1.732761	3.284773
306	-136.1778	-307.4675	171.2897	0.8886937	1.951051
312	-138.5935	-308.609	170.0155	1.082945	2.642928
318	-135.8349	-304.3817	168.5468	1.305771	3.392346
324	-132.4051	-301.2235	168.8184	0.9952308	3.413191
330	-134.5578	-304.3509	169.7931	1.211271	2.701481
336	-143.1006	-311.1084	168.0078	1.906388	3.385334
342	-145.1582	-313.4429	168.2847	2.01044	3.169483
348	-157.5945	-325.6975	168.103	1.118143	3.757636
354	-131.8012	-301.3961	169.5948	1.258356	2.794468
360	-144.8675	-314.9533	170.0858	0.7621686	2.794468
366	-133.9168	-303.061	169.1443	1.080454	3.170843
372	-130.24	-299.6465	169.4065	1.080454	3.014464
378	-127.3093	-297.6375	170.3282	1.045796	2.471648
384	-118.7454	-288.1146	169.3693	1.981749	2.525897
390	-122.8653	-292.7029	169.8377	1.256971	2.646527
396	-125.8688	-295.8716	170.0028	1.536332	2.37686
402	-126.803	-296.8163	170.0133	1.238811	2.548782
408	-134.6639	-304.0062	169.3423	1.25784	2.947667
414	-131.3535	-300.9859	169.6324	1.220972	2.793932
420	-136.057	-306.0227	169.9657	0.8859175	2.793932
426	-127.5356	-297.8572	170.3217	1.415292	2.246111
432	-127.1186	-297.2673	170.1488	0.9314109	2.654115
438	-129.1735	-298.6854	169.512	1.427931	2.7453
444	-134.2564	-304.2101	169.9537	1.693642	2.316514
450	-134.0837	-303.4445	169.3607	1.296237	2.914
456	-140.5452	-311.2326	170.6875	1.167278	2.165421
462	-132.2555	-302.9112	170.6557	0.6962037	2.480909
468	-133.9895	-304.3708	170.3814	0.7919879	2.59535
474	-140.4915	-310.8224	170.3309	0.8783107	2.57413
480	-130.8122	-300.987	170.1748	0.8368946	2.695728
