Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-469.9763	-735.2609	265.2847	0.768251	0.00237315	0.00675243	0.000620985	0.000288332	0.000897423	0.0140707	0.0138961	0.00488016	0.00362904	0.0070607	0.00224502	0.0036567	0.00396461	0.00135705	0.00312952	0.00472971	0.000979469	0.0070071	0.0122372	0.00227873	0.00383294	0.00293754	0.00259742	0.0473076	0.0141283	0.00367958	0.0126941	0.0073046	0.00586302	0.00465382	0.00543371	0.0189508	0.00224876	0.00370776	0.000354456	0.1531135
6	-470.575	-735.982	265.4071	0.786963	0.00275072	0.0069169	0.00063611	0.000295355	0.000972646	0.0144134	0.0142345	0.00499902	0.00435313	0.00723268	0.0022997	0.00374577	0.00406118	0.00139011	0.00320574	0.00484491	0.001284	0.00717777	0.0125352	0.00233423	0.0039263	0.00750776	0.00266068	0.0211686	0.0144724	0.0037692	0.0130032	0.00748252	0.00600583	0.00319971	0.00556605	0.0194124	0.000806969	0.00379807	0.000573911	0.1841239
12	-485.6006	-751.0062	265.4055	0.704858	0.00023996	0.0192899	0.00636037	0.000320003	0.00460542	0.0105366	0.00558627	0.00878569	0.00328729	0.016889	0.00566549	0.00632225	0.00540313	0.00257414	0.00381923	0.0056904	0.00130054	0.00979745	0.00666233	0.00356846	0.00595567	0.0132671	0.0100073	0.0187082	0.0183901	0.00676445	0.00609857	0.011351	0.00309361	0.00125887	0.0233899	0.0224839	0.0167705	0.00594794	0.00495042	0.183677
18	-479.2859	-744.6874	265.4015	0.70835	0.000241149	0.0193855	0.00512292	0.000542793	0.00462823	0.0105888	0.00561394	0.00882921	0.00330357	0.0169727	0.00569355	0.00635357	0.0054299	0.00258689	0.00383815	0.00571859	0.00130698	0.00522854	0.00669533	0.00521872	0.00598518	0.0133328	0.0100569	0.0188009	0.0148343	0.00679796	0.00612877	0.0114072	0.00310893	0.0039911	0.0235057	0.0225953	0.0168536	0.00597741	0.00497495	0.1825053
24	-467.5893	-732.9298	265.3405	0.723195	8.40746e-05	0.0197917	0.00523028	0.000554169	0.00472522	0.0108107	0.00573159	0.00901424	0.00337281	0.0173284	0.00581287	0.00648672	0.00554369	0.00264111	0.00391859	0.00583843	0.00133437	0.00533812	0.00683564	0.00532808	0.00141414	0.0136122	0.0102677	0.0191949	0.0151452	0.00694043	0.00625722	0.0116463	0.00317408	0.00407474	0.00789994	0.0230688	0.0172068	0.00610268	0.00507921	0.1662012
30	-470.1828	-735.5326	265.3497	0.726148	8.44179e-05	0.0198725	0.00525164	0.000556432	0.00474452	0.0108548	0.005755	0.00905106	0.00338658	0.0173992	0.0016346	0.00651321	0.00524077	0.00265189	0.00520726	0.00586228	0.00133982	0.00535992	0.00686356	0.0085512	0.00141992	0.0136678	0.0103096	0.0192733	0.0152071	0.00696877	0.00628277	0.0116938	0.00318705	0.00409138	0.00390163	0.023163	0.0172771	0.0061276	0.00509995	0.1685171
36	-486.1897	-751.5561	265.3664	0.723425	0.000133946	0.019798	0.00523195	0.000554345	0.00472673	0.0108141	0.00573341	0.00901711	0.00337388	0.0173339	0.00162847	0.00648878	0.00522112	0.00264195	0.00718309	0.00584029	0.00133479	0.00533982	0.00683782	0.00851913	0.00141459	0.0136166	0.0102709	0.019201	0.01515	0.00694263	0.00710047	0.01165	0.00317509	0.00407604	0.00388699	0.0230761	0.0180765	0.00610462	0.00508082	0.1728475
42	-479.2964	-744.7335	265.4371	0.752728	0.00141588	0.00661599	0.00443763	0.000255134	0.000930332	0.0137864	0.0140686	0.00478155	0.0114163	0.00466239	0.000620839	0.00687606	0.00365316	0.00132963	0.00383841	0.00353744	0.000491236	0.00686551	0.0119899	0.00516082	0.000874423	0.00718115	0.00254493	0.0202477	0.0120395	0.00360523	0.0139287	0.0164582	0.00315671	0.00462891	0.00565781	0.0185679	0.000993978	0.0275543	0.00309936	0.1932173
48	-488.7021	-754.1889	265.4868	0.741165	0.00139413	0.00651436	0.00436946	0.000251215	0.00222488	0.0135746	0.0138525	0.0047081	0.0156722	0.00450061	0.00130584	0.00677043	0.00359704	0.00130921	0.00377944	0.00196568	0.00048369	0.00676005	0.0118057	0.00508154	0.00086099	0.00707084	0.00250584	0.0199367	0.0118546	0.00354985	0.0137148	0.0162054	0.00310822	0.00693056	0.00907386	0.0182827	0.000954582	0.0271311	0.00773427	0.210008
54	-494.8426	-760.4744	265.6318	0.74647	0.00187371	0.00656099	0.00459482	0.000253013	0.00224081	0.0136718	0.0139517	0.00474179	0.0157844	0.00453282	0.00131518	0.00681889	0.00362279	0.00131858	0.00380649	0.00197975	0.000487151	0.00680843	0.0118902	0.00511791	0.000867153	0.00712145	0.00252377	0.0034006	0.0171575	0.00357526	0.0138129	0.0163214	0.00313046	0.0146679	0.00454296	0.0184135	0.00150953	0.0273253	0.00778962	0.2782765
