Iteration	Posterior	Likelihood	Prior	tree_length
0	-1489.314	-1662.258	172.9446	1.339504
6	-1488.863	-1661.783	172.9202	1.358832
12	-1478.599	-1651.513	172.9141	1.363706
18	-1486.649	-1659.563	172.9141	1.363706
24	-1488.416	-1661.33	172.9141	1.363706
30	-1484.241	-1657.313	173.0728	1.234634
36	-1490.212	-1663.216	173.0035	1.292019
42	-1498.925	-1671.929	173.0035	1.292019
48	-1494.461	-1667.474	173.0123	1.284782
54	-1494.374	-1667.197	172.8226	1.434912
60	-1485.19	-1658.152	172.9622	1.325363
66	-1486.418	-1659.411	172.9932	1.300383
72	-1487.82	-1660.813	172.9932	1.300383
78	-1502.331	-1675.234	172.9027	1.37269
84	-1493.157	-1666.232	173.0747	1.233054
90	-1489.59	-1662.554	172.9642	1.323778
96	-1489.649	-1662.565	172.9165	1.361759
102	-1497.593	-1670.706	173.1139	1.199782
108	-1496.244	-1669.235	172.991	1.302116
114	-1495.091	-1667.992	172.9013	1.373769
120	-1504.96	-1678.037	173.0774	1.230737
126	-1489.366	-1662.246	172.8801	1.390381
132	-1493.718	-1666.532	172.8146	1.441016
138	-1499.332	-1672.482	173.1505	1.168084
144	-1500.805	-1673.92	173.1152	1.198658
150	-1499.82	-1672.87	173.0505	1.253304
156	-1495.135	-1668.204	173.0681	1.238574
162	-1493.176	-1666.219	173.0431	1.25942
168	-1515.55	-1688.542	172.9915	1.301748
174	-1492.707	-1665.72	173.0129	1.28426
180	-1496.73	-1669.908	173.1782	1.143639
186	-1489.402	-1662.472	173.0695	1.237434
192	-1495.909	-1668.826	172.9162	1.361997
198	-1497.222	-1669.962	172.7393	1.498073
204	-1497.301	-1670.127	172.8251	1.432938
210	-1486.924	-1660.023	173.0996	1.211934
216	-1480.885	-1653.972	173.0872	1.222489
222	-1488.752	-1661.677	172.925	1.355088
228	-1495.448	-1668.442	172.994	1.299752
234	-1483.641	-1656.306	172.6651	1.553246
240	-1490.636	-1663.676	173.0395	1.262366
246	-1480.912	-1653.827	172.9151	1.36286
252	-1501.564	-1674.54	172.9758	1.314483
258	-1502.114	-1674.993	172.8791	1.391181
264	-1500.227	-1673.38	173.1528	1.166076
270	-1509.057	-1682.142	173.0849	1.224431
276	-1497.293	-1670.222	172.9284	1.352395
282	-1500.161	-1673.029	172.8677	1.400071
288	-1497.775	-1670.736	172.9607	1.326626
294	-1502.731	-1675.818	173.0863	1.223212
300	-1489.849	-1662.898	173.049	1.254477
306	-1481.399	-1654.391	172.9912	1.301973
312	-1485.626	-1658.587	172.9612	1.326187
318	-1488.274	-1661.459	173.1855	1.137123
324	-1494.117	-1667.369	173.2516	1.076913
330	-1491.525	-1664.585	173.0599	1.245429
336	-1497.981	-1671.153	173.1722	1.148936
342	-1506.116	-1679.125	173.0092	1.287321
348	-1513.429	-1686.374	172.9449	1.339242
354	-1505.01	-1677.829	172.8194	1.437351
360	-1493.958	-1666.66	172.7015	1.526302
366	-1492.667	-1665.763	173.0963	1.214786
372	-1487.596	-1660.631	173.0353	1.265855
378	-1499.684	-1672.893	173.2095	1.115622
384	-1490.899	-1663.766	172.867	1.400619
390	-1486.932	-1659.912	172.9799	1.31115
396	-1485.382	-1658.24	172.8575	1.407993
402	-1493.613	-1666.589	172.9753	1.314816
408	-1491.308	-1664.295	172.9866	1.305694
414	-1487.244	-1660.267	173.0232	1.275867
420	-1508.714	-1681.537	172.8233	1.434375
426	-1503.604	-1676.534	172.9293	1.351694
432	-1502.671	-1675.549	172.8785	1.391601
438	-1513.469	-1686.245	172.7768	1.469824
444	-1503.858	-1676.779	172.9211	1.358133
450	-1497.266	-1670.194	172.9285	1.35229
456	-1503.141	-1676.066	172.925	1.355061
462	-1490.358	-1663.362	173.004	1.291582
468	-1489.782	-1662.786	173.004	1.291582
474	-1493.07	-1665.976	172.9057	1.370317
480	-1499.44	-1672.43	172.99	1.302946
486	-1487.69	-1660.68	172.99	1.302946
492	-1487.246	-1660.245	172.999	1.295653
498	-1485.637	-1658.82	173.1837	1.138732
504	-1497.015	-1669.875	172.8604	1.405723
510	-1499.095	-1672.173	173.078	1.230228
516	-1493.488	-1666.609	173.1206	1.193995
522	-1488.916	-1662.036	173.1206	1.193995
528	-1488.445	-1661.536	173.0909	1.219326
534	-1486.022	-1658.928	172.9063	1.369799
540	-1496.509	-1669.465	172.9562	1.330201
546	-1506.2	-1679.127	172.9271	1.353399
552	-1511.264	-1684.192	172.9271	1.353399
558	-1504.373	-1677.315	172.9427	1.340969
564	-1498.152	-1671.139	172.9876	1.304907
570	-1482.699	-1655.688	172.9892	1.303631
576	-1489.091	-1662.08	172.9892	1.303631
582	-1482.797	-1655.896	173.0983	1.213026
588	-1489.392	-1662.282	172.8902	1.382486
594	-1493.2	-1666.435	173.2346	1.092632
600	-1488.52	-1661.477	172.9569	1.329674
606	-1498.471	-1671.428	172.9569	1.329674
612	-1492.31	-1665.267	172.9569	1.329674
618	-1487.491	-1660.709	173.2182	1.1077
624	-1501.854	-1674.68	172.8254	1.432728
630	-1496.179	-1669.118	172.9389	1.344061
636	-1497.095	-1670.161	173.0664	1.24002
642	-1496.042	-1669.006	172.9635	1.324345
648	-1490.868	-1663.937	173.0687	1.238032
654	-1486.12	-1659.189	173.0687	1.238032
660	-1487.807	-1660.805	172.9984	1.296145
666	-1498.571	-1671.487	172.916	1.362224
672	-1487.437	-1660.551	173.1138	1.199871
678	-1498.959	-1672.152	173.1937	1.129815
