Iteration	Posterior	Likelihood	Prior	tree_length
0	-3078.771	-3245.532	166.7614	5.099535
6	-3090.807	-3257.57	166.7628	5.098713
12	-3077.027	-3243.774	166.7469	5.107572
18	-3064.957	-3231.704	166.7469	5.107572
24	-3063.73	-3230.476	166.7469	5.107572
30	-3060.845	-3228.265	167.4197	4.733102
36	-3074.701	-3241.227	166.5258	5.229929
42	-3073.764	-3240.627	166.8627	5.043297
48	-3071.124	-3237.795	166.6702	5.150052
54	-3067.831	-3234.725	166.8935	5.02621
60	-3079.749	-3246.501	166.752	5.104724
66	-3073.166	-3239.605	166.4385	5.278204
72	-3076.73	-3244.325	167.5949	4.635031
78	-3078.538	-3245.319	166.7815	5.088361
84	-3069.204	-3236.449	167.2452	4.830518
90	-3065.309	-3232.747	167.4388	4.72242
96	-3063.705	-3230.529	166.8244	5.064594
102	-3069.449	-3236.441	166.9924	4.971293
108	-3080.85	-3247.48	166.6296	5.172501
114	-3071.807	-3238.928	167.121	4.899742
120	-3077.886	-3245.022	167.1359	4.891455
126	-3080.319	-3246.918	166.5992	5.189362
132	-3072.079	-3238.551	166.4721	5.259608
138	-3082.708	-3250.097	167.3884	4.750594
144	-3081.205	-3248.19	166.9842	4.975819
150	-3096.523	-3263.311	166.7885	5.084516
156	-3096.994	-3263.713	166.7187	5.123167
162	-3093.599	-3260.584	166.9844	4.9757
168	-3095.242	-3262.199	166.9569	4.990989
174	-3080.166	-3246.888	166.7218	5.121477
180	-3076.021	-3242.743	166.7218	5.121477
186	-3070.134	-3237.459	167.3253	4.785837
192	-3066.149	-3233.671	167.5219	4.675921
198	-3071.286	-3237.691	166.4046	5.296884
204	-3071.119	-3238.012	166.8932	5.026394
210	-3076.029	-3242.976	166.947	4.996526
216	-3072.333	-3239.626	167.293	4.803845
222	-3077.737	-3244.588	166.8512	5.049726
228	-3074.788	-3241.639	166.8512	5.049726
234	-3079.813	-3246.423	166.6094	5.183728
240	-3082.187	-3249.16	166.9729	4.982128
246	-3070.583	-3237.216	166.6331	5.170591
252	-3073.723	-3240.573	166.8499	5.050413
258	-3072.696	-3239.292	166.5959	5.191171
264	-3076.445	-3244.003	167.5576	4.655915
270	-3087.019	-3254.378	167.3582	4.767438
276	-3087.785	-3254.447	166.6627	5.154218
282	-3076.504	-3243.2	166.6954	5.136071
288	-3077.48	-3244.414	166.9341	5.003654
294	-3074.699	-3241.633	166.9341	5.003654
300	-3066.18	-3233.114	166.9341	5.003654
306	-3062.24	-3229.045	166.8056	5.07499
312	-3057.434	-3224.052	166.618	5.178927
318	-3063.233	-3230.059	166.8254	5.064036
324	-3070.358	-3238.055	167.6968	4.577883
330	-3080.226	-3247.327	167.101	4.910854
336	-3069.609	-3236.779	167.1697	4.872596
342	-3078.337	-3245.32	166.9836	4.976198
348	-3075.986	-3243.185	167.1993	4.856121
354	-3075.98	-3242.829	166.8494	5.050695
360	-3069.383	-3236.233	166.8494	5.050695
366	-3072.585	-3239.728	167.143	4.887459
372	-3084.961	-3252.104	167.143	4.887459
378	-3081.028	-3247.994	166.9659	4.986001
384	-3082.166	-3248.733	166.5677	5.206785
390	-3073.277	-3240.004	166.7263	5.118965
396	-3067.752	-3234.887	167.1348	4.892046
402	-3069.127	-3236.507	167.3798	4.755395
408	-3074.05	-3241.703	167.6522	4.602867
414	-3069.076	-3236.522	167.4464	4.718159
420	-3073.378	-3240.559	167.1806	4.866549
426	-3072.744	-3240.363	167.6182	4.621944
432	-3070.4	-3237.901	167.501	4.687594
438	-3069.972	-3236.758	166.7862	5.08578
444	-3075.472	-3242.646	167.1738	4.870315
450	-3072.967	-3240.168	167.2009	4.855203
456	-3060.989	-3227.645	166.6561	5.157864
462	-3073.644	-3240.588	166.944	4.998195
468	-3067.888	-3235.278	167.3903	4.749507
474	-3079.877	-3247.043	167.1659	4.874715
480	-3073.792	-3240.928	167.1363	4.891188
486	-3077.207	-3244.344	167.1363	4.891188
492	-3076.919	-3243.744	166.8244	5.06455
498	-3084.552	-3250.879	166.327	5.339718
504	-3078.664	-3245.193	166.5286	5.228399
510	-3076.067	-3242.596	166.5286	5.228399
516	-3068.122	-3235.367	167.245	4.830613
522	-3073.525	-3240.77	167.245	4.830613
528	-3063.387	-3230.543	167.1564	4.880021
534	-3075.618	-3243.514	167.8968	4.465419
540	-3075.967	-3243.43	167.4632	4.708759
546	-3084.001	-3250.203	166.2026	5.408333
552	-3066.529	-3233.518	166.9888	4.973263
558	-3072.535	-3239.471	166.9361	5.002581
564	-3073.339	-3240.315	166.9763	4.980257
570	-3070.377	-3237.083	166.7056	5.130413
576	-3059.412	-3226.392	166.9805	4.977895
