Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-672.9573	-842.9879	170.0306	0.36893	0.3567773	2.064072	0.219733	0.780267	0.344865	0.655135	0.7448958
6	-671.3546	-841.9133	170.5587	0.1768504	0.5557632	1.227992	0.259102	0.740898	0.344865	0.655135	1.134833
12	-659.9295	-830.6802	170.7508	0.2333615	0.4792783	0.9705191	0.348205	0.651795	0.55444	0.44556	1.071425
18	-664.3555	-834.1483	169.7928	0.08523778	1.052639	1.077263	0.406304	0.593696	0.533689	0.466311	1.444649
24	-666.2718	-836.4907	170.2189	0.03703066	0.8905746	1.077263	0.51464	0.48536	0.464005	0.535995	1.259389
30	-668.1996	-838.3319	170.1323	0.3984286	0.8197546	1.064939	0.561221	0.438779	0.513542	0.486458	1.096095
36	-668.6776	-838.9936	170.316	0.7098278	0.4718165	1.170439	0.206105	0.793895	0.434575	0.565425	1.002523
42	-661.7764	-832.1882	170.4118	0.09961153	0.7432565	1.359343	0.388605	0.611395	0.36296	0.63704	0.954533
48	-661.6979	-832.0587	170.3608	0.06404553	0.4916271	1.816243	0.312686	0.687314	0.337834	0.662166	0.8435004
54	-662.1947	-832.9768	170.7821	0.2123002	0.5691401	1.222599	0.231698	0.768302	0.538372	0.461628	0.8587409
60	-656.4769	-827.0073	170.5304	0.2123002	0.6328111	1.127015	0.333829	0.666171	0.526415	0.473585	1.051058
66	-661.4216	-831.6937	170.2721	0.3314724	0.7933909	1.132339	0.549175	0.450825	0.355741	0.644259	1.025914
72	-658.1867	-828.2316	170.0449	0.5513996	0.7933909	1.085034	0.459429	0.540571	0.492718	0.507282	1.035317
78	-658.0266	-827.7245	169.6979	0.5513996	0.9519607	1.366686	0.516155	0.483845	0.492718	0.507282	0.9399568
84	-652.5353	-823.071	170.5358	0.2455537	0.5091315	1.209012	0.362957	0.637043	0.405126	0.594874	1.023164
90	-666.2571	-836.7332	170.4761	0.4042713	0.5091315	1.092179	0.380533	0.619467	0.405126	0.594874	1.03105
96	-672.7291	-841.9469	169.2177	0.7061355	1.298061	1.132533	0.554268	0.445732	0.475167	0.524833	1.154236
102	-665.4366	-835.7906	170.3541	0.7227546	0.6292869	0.6563193	0.427377	0.572623	0.39527	0.60473	1.154236
108	-669.1304	-839.696	170.5655	0.2574661	0.7409082	0.9966174	0.343139	0.656861	0.40364	0.59636	1.015079
114	-668.0252	-838.2633	170.2381	0.2051915	0.6244337	1.583421	0.303242	0.696758	0.489082	0.510918	0.923808
120	-663.4568	-833.9458	170.489	0.2916862	0.4748872	1.303686	0.303242	0.696758	0.489082	0.510918	0.9763223
126	-662.1954	-832.4261	170.2307	0.2344294	0.828136	1.312456	0.301394	0.698606	0.447092	0.552908	0.9938265
132	-667.3823	-836.9558	169.5736	0.7231419	1.056188	1.312456	0.384185	0.615815	0.477254	0.522746	0.8619447
138	-670.5445	-839.6433	169.0988	0.5643338	1.363777	1.529506	0.611601	0.388399	0.436502	0.563498	0.9917851
144	-666.7841	-836.7443	169.9602	0.2550128	0.9256335	1.166974	0.469156	0.530844	0.418591	0.581409	1.199095
150	-672.2083	-842.2572	170.0489	0.8102662	0.5987774	1.072001	0.28724	0.71276	0.445145	0.554855	1.063399
156	-672.7939	-843.1342	170.3402	0.1205371	0.4975756	1.269475	0.487074	0.512926	0.445145	0.554855	1.218789
162	-665.7934	-835.3571	169.5638	0.2733484	1.756892	0.7559852	0.567261	0.432739	0.440655	0.559345	1.193379
168	-653.7894	-824.1743	170.3848	0.1849351	0.9472957	0.8411303	0.407087	0.592913	0.358618	0.641382	1.193579
174	-653.0824	-823.1846	170.1022	0.4802849	0.8008881	1.264107	0.348102	0.651898	0.38918	0.61082	0.9311115
180	-657.8802	-827.8137	169.9335	1.338411	0.5130855	1.01883	0.303563	0.696437	0.436406	0.563594	0.6971897
