Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-714.3535	-880.872	166.5185	0.02432	0.114269	0.0358789	0.0424702	0.0761608	0.012169	0.031698	0.0274898	0.0193453	0.0733727	0.00124849	0.122209	0.0261029	0.0848555	0.0588601	0.295363	0.0236983	0.0341709	0.164487	0.0160324	0.0148318	0.0320779	0.035656	0.0242939	0.087553	0.0154609	0.0321179	0.0605177	0.0441953	0.0569853	0.0126362	0.00184352	0.0558417	0.0244414	0.0556017	0.0705421	0.109714	0.00765408	0.135687	0.0139322	0.0172141	0.0424884	0.0728184	0.136794	0.00280403	0.0467128	0.0271281	0.00641172	0.0244274	0.00305639	0.106635	0.0154528	0.118332	0.00724538	0.0120541	0.0319661	0.0684958	0.0305741	0.0509423	0.023882	0.0365913	0.0199908	0.106752	0.051884	0.047758	0.1238	0.0295422	0.0979911	0.0194827	0.056604	0.0230314	0.0162724	0.023477	0.17137	0.0477676	0.0684375	0.0391499	0.0317283	0.0194983	0.0443988	0.00888294	0.137384	0.218872	0.01786	0.165571	0.0313856	0.0515053	0.0480218	0.0678393	0.109391	0.0593302	0.0466293	0.00886971	0.0010709	0.0842002	0.0470827	0.0259287	0.0182555	0.0218886	0.00687269	0.00813526	0.0145888	0.00233101	0.00607182	0.00526574	0.00370564	0.0140547	0.000239152	0.0234095	0.00500008	0.0162543	0.0112748	0.0565774	0.00453945	0.00654551	0.0315078	0.00307104	0.00284107	0.00614459	0.00682998	0.00465355	0.016771	0.00296157	0.00615225	0.0115923	0.00846571	0.0109157	0.00242049	0.000353131	0.0106966	0.0046818	0.0106506	0.0135125	0.0210159	0.00146616	0.0259912	0.00266874	0.00329741	0.00813875	0.0139485	0.0262032	0.000537118	0.00894795	0.00519645	0.00122818	0.00467913	0.000585458	0.0204262	0.00296002	0.0226668	0.00138787	0.00230898	0.00612318	0.0131205	0.00585653	0.0097581	0.00457466	0.00700915	0.00382928	0.0204486	0.0099385	0.00914815	0.0237142	0.00565887	0.0187704	0.00373196	0.0108426	0.00441172	0.00311701	0.00449707	0.0328263	0.00915	0.0131094	0.00749926	0.00607763	0.00373495	0.00850469	0.00170155	0.0263163	0.0419254	0.00342112	0.0317155	0.00601199	0.00986596	0.00919868	0.0129948	0.0209541	0.0113648	0.00893196	0.00169901	0.000205133	0.0161287	0.00901879	0.0049667	0.00349689	0.972124	0.991987	1.00748	1.02807	5.220508
36	-710.1092	-876.1745	166.0653	0.1040591	0.198408	0.0584623	0.0337025	0.0358449	0.00691971	0.0338064	0.0199578	0.0435357	0.0115409	0.00605322	0.0778695	0.0314085	0.0324836	0.0532313	0.220768	0.0220281	0.0592886	0.110561	0.09119	0.0136412	0.0267137	0.0137057	0.0784462	0.0657795	0.0755608	0.0190067	0.0492659	0.0190389	0.0572779	0.00943534	0.00693335	0.0574088	0.0245933	0.0274941	0.14578	0.225671	0.0165322	0.083393	0.000222062	0.0241396	0.115059	0.0115289	0.0636031	0.00166102	0.0225067	0.0195195	0.0172156	0.0309226	0.0204473	0.00612365	0.019483	0.049396	0.124426	0.070219	0.0288402	0.0825627	0.0342969	0.0836833	0.00944025	0.0155657	0.00901133	0.0100421	0.0314735	0.00178443	0.0451904	0.156931	0.040431	0.0843545	0.046631	0.0331229	0.060203	0.0966047	0.0508665	0.00490113	0.105771	0.0581579	0.0637206	0.111786	0.00974261	0.0142629	0.372132	0.0575523	0.0100745	0.0301313	0.0978747	0.167979	0.074328	0.0230533	0.0212282	0.0550231	0.00488138	0.0494214	0.146578	0.0201733	0.100377	0.135629	0.011574	0.0365622	0.0107733	0.00621062	0.00660541	0.00127515	0.00622977	0.00367777	0.00802265	0.00212673	0.00111547	0.0143496	0.00578787	0.005986	0.00980934	0.0406826	0.00405928	0.0109255	0.020374	0.0168043	0.00251377	0.00492273	0.00252564	0.0144559	0.0121217	0.0139242	0.00350251	0.0090786	0.00350844	0.010555	0.00173872	0.00127766	0.0105792	0.00453199	0.00506655	0.0268639	0.0415862	0.00304652	0.0153675	4.09209e-05	0.00444839	0.0212027	0.00212451	0.0117206	0.000306089	0.00414749	0.003597	0.00317244	0.00569834	0.00376798	0.00112845	0.00359028	0.00910258	0.0229289	0.0129398	0.00531459	0.0152144	0.00632015	0.0154209	0.00173963	0.00286841	0.00166058	0.00185053	0.00579985	0.000328829	0.00832757	0.0289189	0.00745052	0.0155446	0.00859304	0.0061038	0.0110941	0.0178021	0.00937355	0.000903169	0.0194911	0.0107172	0.0117423	0.0205996	0.00179534	0.00262833	0.0685755	0.0106056	0.0018565	0.00555252	0.0180361	0.0309547	0.013697	0.0042482	0.00391188	0.0101395	0.000899529	0.00910726	0.027011	0.00371749	0.0184972	0.0249934	0.00213283	0.882392	0.962163	1.02813	1.12108	5.426598
72	-704.8109	-871.3402	166.5293	0.137897	0.174946	0.0445052	0.00335403	0.0528633	0.0177575	0.0289432	0.0872053	0.041711	0.0599781	0.0138816	0.120314	0.0419457	0.0852684	0.0878477	0.239497	0.0243577	0.0564117	0.157141	0.0121237	0.0315923	0.0561784	0.0278185	0.0588733	0.0818807	0.0293956	0.0133891	0.030291	0.0281348	0.0993913	0.0313045	0.000951317	0.0548258	0.0226217	0.0820075	0.13722	0.11013	0.0312175	0.128916	0.00994924	0.00702106	0.112675	0.0166891	0.0509051	0.00803334	0.00576825	0.00608963	0.0113533	0.0273568	0.0823759	0.013231	0.00662159	0.0145502	0.100179	0.0186793	0.0647217	0.105306	0.0215178	0.0677834	0.0228679	0.0335107	0.0789854	0.0908885	0.0121666	0.000279793	0.00142473	0.0841099	0.0897576	0.007662	0.0729634	0.0463806	0.00232664	0.0109531	0.0431476	0.0356062	0.0266969	0.0332221	0.0152496	0.0880095	0.006391	0.00542398	0.304728	0.00118919	0.00347795	0.0504433	0.0223715	0.0954178	0.00157857	0.0352066	0.0540791	0.0494724	0.0812982	0.0894818	0.0405428	0.0499427	0.0660983	0.218379	0.0229523	0.0339591	0.00863896	0.000651056	0.0102614	0.00344693	0.0056182	0.0169275	0.00809657	0.0116424	0.00269458	0.0233542	0.00814213	0.0165516	0.0170522	0.046489	0.0047281	0.0109502	0.0305029	0.00235335	0.00613242	0.0109049	0.00539989	0.011428	0.015894	0.00570602	0.00259897	0.00587983	0.00546129	0.019293	0.00607656	0.000184661	0.0106423	0.00439113	0.0159186	0.026636	0.0213775	0.00605966	0.0250241	0.00193126	0.00136287	0.0218715	0.00323954	0.00988125	0.00155936	0.00111968	0.00118207	0.0022038	0.00531026	0.0159901	0.00256829	0.00128533	0.00282436	0.0194459	0.00362587	0.0125632	0.0204411	0.00417685	0.0131575	0.00443892	0.0065048	0.015332	0.0176425	0.00236167	5.43111e-05	0.000276556	0.0163267	0.017423	0.00148728	0.014163	0.00900299	0.000451627	0.00212611	0.00837543	0.00691156	0.00518216	0.00644879	0.00296011	0.0170836	0.00124057	0.00105286	0.0591513	0.000230835	0.000675109	0.00979161	0.00434256	0.0185217	0.000306419	0.006834	0.0104974	0.00960315	0.0157809	0.0173694	0.00786981	0.00969444	0.0128304	0.0423898	0.0044553	0.845238	0.947956	1.03503	1.16081	5.151682
108	-716.6126	-882.5561	165.9436	0.2563042	0.286921	0.0142983	0.0439958	0.0753903	0.0326806	0.012702	0.102785	0.0221177	0.0912706	0.0033533	0.154995	0.025593	0.0933852	0.0147398	0.261917	0.040512	0.101932	0.0497826	0.0341701	0.0144968	0.00332747	0.0383765	0.0609008	0.0431139	0.00372956	0.0352239	0.0264222	0.0753353	0.18114	0.0364681	0.022102	0.0207189	0.0100855	0.0349208	0.0584458	0.140521	0.032414	0.156565	0.0614717	0.0165201	0.115373	0.0489054	0.0649524	0.0269741	0.0485553	0.00234258	0.0297399	0.0169941	0.0851716	0.0205934	0.0723749	0.00690659	0.145583	0.0469423	0.119159	0.0849302	0.0171366	0.103502	0.00313532	0.0223109	0.0152315	0.0325447	0.115088	0.0225882	0.0107078	0.102625	0.031821	0.0684105	0.136958	0.0193931	0.0238551	0.0508404	0.0454448	0.0327537	0.0383041	0.0209911	0.00976647	0.131269	0.0270487	0.00642453	0.135597	0.0351744	0.000579841	0.1207	0.0127575	0.054138	0.027056	0.00265573	0.0390259	0.0607407	0.0638459	0.0249457	0.0413649	0.0217209	0.0760103	0.043715	0.0912994	0.0530371	0.00264303	0.0081326	0.0139358	0.00604099	0.00234795	0.0189997	0.00408843	0.0168713	0.000619855	0.0286507	0.00473085	0.0172622	0.00272463	0.0484152	0.00748861	0.018842	0.00920228	0.00631632	0.00267972	0.000615081	0.00709387	0.0112575	0.00796958	0.000689406	0.00651111	0.00488413	0.0139257	0.0334837	0.00674111	0.00408553	0.00382988	0.0018643	0.00645508	0.0108037	0.0259751	0.00599171	0.0289409	0.011363	0.00305373	0.0213266	0.00904012	0.0120064	0.00498613	0.00897542	0.000433024	0.00549741	0.00314134	0.0157439	0.00380667	0.0133784	0.00127668	0.0269109	0.00867724	0.0220264	0.0156993	0.00316768	0.0191322	0.000579561	0.00412416	0.00281553	0.00601587	0.0212739	0.00417541	0.00197933	0.0189701	0.00588209	0.0126456	0.0253166	0.0035848	0.00440959	0.00939781	0.00840043	0.00605449	0.00708048	0.00388018	0.00180533	0.024265	0.00499993	0.00118757	0.025065	0.00650195	0.000107183	0.0223113	0.00235822	0.0100074	0.00500129	0.000490909	0.00721391	0.0112279	0.0118019	0.0046112	0.00764627	0.0040151	0.0140504	0.00808069	0.0168766	0.72059	0.891799	1.05003	1.29952	5.409814
144	-709.902	-875.6807	165.7787	0.3240125	0.0963313	0.0148811	0.0169981	0.04395	0.155952	0.00622233	0.10155	0.0110257	0.0102959	0.00820302	0.164678	0.0953022	0.00740605	0.024655	0.141629	0.0199604	0.115653	0.092178	0.0270375	0.0244823	0.0703974	0.0477424	0.0831079	0.0557978	0.0314629	0.0156371	0.015849	0.0792154	0.0779479	0.0668277	0.0198082	0.0609803	0.0313937	0.0791387	0.0359674	0.0998773	0.0714946	0.189689	0.0217478	0.0156665	0.127345	0.0330393	0.0525172	0.0111328	0.04999	0.00819153	0.00338994	0.00577302	0.0697718	0.197382	0.0615109	0.133466	0.0193089	0.0703661	0.0948916	0.0676597	0.0220694	0.0218607	0.00556019	0.026673	0.0219661	0.00242345	0.00568563	0.144007	0.0447657	0.00829359	0.0782274	0.0693362	0.0075805	0.0215361	0.119839	0.0468112	0.07915	0.0298301	0.0744397	0.0116812	0.0563595	0.000294694	0.0508972	0.00187299	0.111305	0.171821	0.00721997	0.0955221	0.063916	0.0597343	0.0148407	0.0491323	0.116123	0.142843	0.0114599	0.0590108	0.00464625	0.179334	0.036693	0.00669977	0.0279824	0.0176324	0.00272382	0.00311132	0.00804455	0.0285452	0.00113893	0.0185877	0.00201814	0.00188455	0.00150147	0.0301424	0.017444	0.0013556	0.00451283	0.0259237	0.00365354	0.021169	0.0168722	0.00494892	0.00448121	0.0128855	0.00873872	0.015212	0.0102132	0.00575893	0.00286219	0.00290098	0.0144995	0.0142675	0.0122321	0.00362566	0.0111618	0.00574626	0.0144855	0.00658343	0.0182814	0.0130863	0.0347204	0.00398069	0.00286757	0.0233092	0.00604748	0.00961268	0.00203774	0.00915011	0.00149937	0.00062049	0.00105669	0.0127709	0.0361285	0.0112589	0.0244294	0.00353429	0.0128797	0.0173688	0.0123844	0.00403956	0.00400135	0.00101773	0.0048822	0.00402065	0.000443585	0.00104069	0.0263589	0.00819387	0.00151805	0.0143187	0.0126912	0.00138753	0.00394194	0.0219352	0.00856827	0.0144875	0.00546007	0.0136254	0.00213812	0.010316	5.39404e-05	0.00931617	0.00034283	0.0203732	0.0314499	0.00132154	0.0174843	0.0116991	0.0109337	0.00271642	0.00899312	0.021255	0.0261458	0.00209761	0.0108013	0.000850444	0.0328251	0.00671625	0.00122632	0.00512187	0.653626	0.855786	1.05206	1.37745	5.46332
180	-723.219	-888.7682	165.5492	0.3217965	0.112177	0.00739384	0.00114411	0.00839834	0.0179874	0.00377011	0.090921	0.0219522	0.0736972	0.0178318	0.133466	0.0202026	0.025398	0.00126895	0.271294	0.0447517	0.0357297	0.198944	0.079282	0.0699359	0.0200654	0.0238093	0.130729	0.0341596	0.030273	0.0398428	0.0157721	0.0538516	0.084238	0.0314656	0.0315585	0.0566349	0.0279653	0.0143683	0.00683836	0.111981	0.0532444	0.0642498	0.0338901	0.0467666	0.068774	0.00173409	0.0819215	0.0309998	0.0769625	0.0078179	0.00142932	0.0348876	0.12601	0.220258	0.0502231	0.228493	0.0544151	0.0689272	0.0572152	0.0747522	0.137335	0.026753	0.0131884	0.00129503	0.0404052	0.0179746	0.00606632	0.136752	0.0557583	0.00466613	0.102285	0.013628	0.0139735	0.00236124	0.0929924	0.0684415	0.0686739	0.115097	0.0569683	0.0537255	0.0540858	0.0118362	0.0614992	0.0341065	0.0463844	0.118152	0.0207145	0.169965	0.0915283	0.130327	0.00554649	0.0349878	0.0332326	0.0537296	0.00937186	0.0299549	0.0576526	0.149646	0.0589299	0.00608905	0.052561	0.0200648	0.00132252	0.000204645	0.0015022	0.00321737	0.000674352	0.0162629	0.00392654	0.0131821	0.00318955	0.0238728	0.00361361	0.0045429	0.000226975	0.0485259	0.00800466	0.0063909	0.0355847	0.014181	0.0125093	0.00358907	0.00425873	0.0233833	0.00611007	0.00541487	0.0071266	0.00282113	0.00963234	0.0150675	0.0056282	0.00564482	0.0101302	0.0050021	0.00257003	0.00122316	0.0200298	0.00952372	0.0114922	0.00606185	0.00836506	0.0123015	0.000310174	0.0146532	0.00554488	0.0137661	0.00139837	0.00025566	0.00624027	0.0225392	0.0393972	0.0089833	0.0408702	0.00973313	0.0123289	0.010234	0.0133708	0.0245649	0.00478525	0.00235899	0.00023164	0.0072272	0.00321509	0.00108507	0.0244605	0.00997337	0.000834621	0.0182955	0.00243762	0.00249942	0.00042235	0.0166334	0.012242	0.0122836	0.0205872	0.0101898	0.00960978	0.00967422	0.00211711	0.0110002	0.00610056	0.00829669	0.0211337	0.00370517	0.0304013	0.0163715	0.0233113	0.000992091	0.00625821	0.00594425	0.00961051	0.00167633	0.00535798	0.0103122	0.0267669	0.0105407	0.00108914	0.00940148	0.655764	0.857003	1.05207	1.37493	5.590711
216	-717.1197	-883.3959	166.2763	0.1569672	0.109625	0.0258173	0.0346533	0.0600759	0.0330551	0.035847	0.0253266	0.101578	0.0383837	0.0111397	0.129781	0.0729681	0.0661206	2.21168e-05	0.252443	0.00462014	0.0916949	0.0692121	0.0466599	0.0327803	0.00971225	0.0299958	0.0218817	0.0251214	0.00156997	0.0307302	0.088224	0.0449658	0.05428	0.045	0.0196786	0.0115165	0.0613006	0.100054	0.0375402	0.143223	0.0091582	0.172862	0.021718	0.00568392	0.149518	0.0266774	0.105537	0.0325471	0.0363462	0.0124279	0.0255465	0.00904843	0.0916418	0.179304	0.00306549	0.216487	0.155245	0.0671538	0.0131089	0.045841	0.0372382	0.0349896	0.0160739	0.0222174	0.0212541	0.0171834	0.0462671	0.0624724	0.0705813	0.0266177	0.00103659	0.0760903	0.0174754	0.010492	0.0844102	0.117658	0.0279801	0.0733855	0.0258002	0.0559073	0.00958288	0.0203597	0.086214	0.0181714	0.107824	0.242672	0.0431115	0.119097	0.0194042	0.0259829	0.00162603	0.00799496	0.0110907	0.0308508	0.0468286	0.0349683	0.0111272	0.106163	0.0232924	0.00574566	0.118341	0.0207581	0.00488863	0.00656176	0.0113756	0.00625914	0.0067878	0.00479571	0.0192344	0.00726814	0.00210936	0.0245747	0.0138169	0.0125202	4.18792e-06	0.0478013	0.000874844	0.0173629	0.0131056	0.00883528	0.00620711	0.00183906	0.00567984	0.0041434	0.00475685	0.000297282	0.0058189	0.0167056	0.00851449	0.0102782	0.00852097	0.00372624	0.0021807	0.0116075	0.0189457	0.00710842	0.0271199	0.00173415	0.0327322	0.0041124	0.00107628	0.0283119	0.0050515	0.0199839	0.00616294	0.00688233	0.00235329	0.00483735	0.00171336	0.0173528	0.0339521	0.000580465	0.0409928	0.0293964	0.0127159	0.00248223	0.00868021	0.00705122	0.00662545	0.00304367	0.00420697	0.00402455	0.00325377	0.00876089	0.0118294	0.0133649	0.00504019	0.000196284	0.0144081	0.00330905	0.00198671	0.0159835	0.022279	0.00529816	0.0138959	0.00488539	0.0105863	0.00181456	0.00385521	0.016325	0.00344084	0.020417	0.045951	0.00816336	0.0225515	0.00367427	0.00491997	0.000307895	0.00151388	0.00210008	0.00584174	0.00886721	0.0066214	0.00210699	0.0201025	0.00441052	0.00108797	0.0224085	0.824576	0.939568	1.03842	1.18323	5.281096
252	-721.1918	-887.303	166.1113	0.05494715	0.159244	0.073861	0.0251981	0.0264309	0.039549	0.0286323	0.0428622	0.00569703	0.0220542	0.0200318	0.0698265	0.0212534	0.0462277	0.00353991	0.108626	0.0110852	0.0505152	0.158829	0.0150792	0.0174314	0.0408278	0.0141656	0.0222714	0.0829386	0.010785	0.0496342	0.0358299	0.0902998	0.0531878	0.0183962	0.0455457	0.0882716	0.00150548	0.056196	0.0181007	0.2542	0.0323793	0.0870502	0.0298484	0.00846756	0.120397	0.131792	0.170887	0.0259244	0.0436564	0.0061639	0.0194522	0.00223857	0.0693382	0.0770665	0.00659567	0.251296	0.22749	0.00405859	0.00670972	0.011113	0.0147951	0.00981218	0.0122257	0.104856	0.00450403	0.114306	0.000421933	0.0564474	0.0236524	0.037376	0.00164203	0.0521466	0.0952534	0.0434781	0.0785353	0.115324	0.0170018	0.120125	0.0900628	0.0351108	0.0141521	0.000311113	0.057246	0.0100763	0.0938774	0.187651	0.0843326	0.081499	0.0340464	0.101988	0.0239947	0.0234276	0.0392139	0.0805444	0.0153971	0.0456754	0.0520351	0.239189	0.0143883	0.0126671	0.0294988	0.0293358	0.0136066	0.00464194	0.00486906	0.00728565	0.0052746	0.00789599	0.0010495	0.00406278	0.00369022	0.0128633	0.00391527	0.00851599	0.000652117	0.0200109	0.0020421	0.00930583	0.0292591	0.00277787	0.00321118	0.00752123	0.00260957	0.0041028	0.0152788	0.0019868	0.00914353	0.00660052	0.0166349	0.00979816	0.00338891	0.00839035	0.0162612	0.000277338	0.0103523	0.00333448	0.0468284	0.00596486	0.0160362	0.00549863	0.00155988	0.0221794	0.0242784	0.0314805	0.00477575	0.00804232	0.0011355	0.00358346	0.000412385	0.0127734	0.0141971	0.00121504	0.0462933	0.0419078	0.000747668	0.00123605	0.00204723	0.00272552	0.00180758	0.0022522	0.0193163	0.000829724	0.0210572	7.77278e-05	0.0103986	0.00435721	0.00688535	0.000302492	0.00960636	0.0175474	0.00800947	0.0144676	0.0212447	0.00313204	0.0221292	0.0165912	0.00646805	0.00260707	5.73127e-05	0.0105458	0.00185623	0.0172939	0.0345687	0.0155356	0.0150136	0.00627196	0.0187881	0.00442027	0.0043158	0.00722392	0.0148378	0.00283643	0.00841424	0.00958581	0.0440631	0.00265058	0.00233351	0.00543422	0.937332	0.981162	1.01613	1.06364	5.428341
288	-713.8804	-879.9914	166.111	0.001428619	0.14983	0.0230484	0.160111	0.0409649	0.0304881	0.0293642	0.0150444	0.0257105	0.0465489	0.0200785	0.134727	0.0912264	0.0222831	0.0367173	0.208657	0.0526669	0.0285673	0.195709	0.0408172	0.00522459	0.013888	0.0219349	0.0991373	0.0395676	0.00172619	0.0251842	0.0344535	0.0367935	0.225357	0.025771	0.0167481	0.0279617	0.00389613	0.049528	0.0395195	0.138968	0.0128037	0.149119	0.0276238	0.00452675	0.0912678	0.0779369	0.0440793	0.0216783	0.038049	0.0132033	0.0836295	0.00370358	0.165257	0.129804	0.0301708	0.151488	0.0141091	0.00440851	0.00378647	0.0814418	0.0154573	0.0225033	0.0255681	0.0366815	0.00391362	0.0756482	0.00388922	0.0210564	0.159712	0.138747	0.0146305	0.00981964	0.154924	0.00183064	0.0221381	0.0694667	0.0633109	0.0862525	0.124416	0.0214354	0.0201489	0.00983396	0.0984854	0.0194493	0.0212292	0.19157	0.0503691	0.0513666	0.129557	0.0889366	0.0199746	0.0344533	0.0282991	0.0156149	0.0423063	0.0959129	0.0181182	0.046376	0.0516712	0.0134576	0.0331192	0.0274516	0.0042229	0.0293353	0.00750553	0.005586	0.00538008	0.00275642	0.00471065	0.00852863	0.00367876	0.0246845	0.0167144	0.00408269	0.00672729	0.03823	0.00964956	0.00523406	0.0358575	0.00747848	0.000957243	0.00254454	0.00401888	0.0181638	0.00724953	0.00031627	0.00461422	0.00631253	0.00674125	0.0412896	0.00472174	0.00306856	0.00512312	0.000713843	0.00907445	0.00724071	0.0254616	0.00234588	0.0273214	0.00506119	0.000829386	0.016722	0.0142795	0.00807615	0.00397187	0.00697128	0.0024191	0.0153225	0.000678566	0.0302782	0.0237826	0.00552785	0.0277555	0.00258504	0.000807722	0.000693752	0.0149217	0.00283207	0.00412303	0.00468455	0.00672074	0.000717048	0.0138602	0.000712577	0.00385793	0.0292623	0.0254211	0.00268058	0.00179914	0.0283849	0.000335408	0.00405611	0.0127276	0.0115997	0.0158031	0.0227953	0.00392737	0.00369165	0.00180177	0.0180444	0.00356348	0.00388959	0.0350993	0.00922857	0.00941132	0.0237373	0.0162948	0.00365972	0.00631249	0.00518492	0.00286094	0.00775131	0.017573	0.00331959	0.00849695	0.00946713	0.00246568	0.00606806	0.998357	0.999544	1.00045	1.00164	5.457957
324	-711.1197	-877.3586	166.2389	0.1381171	0.133695	0.00133315	0.0435277	0.0177539	0.00622877	0.0190788	0.136957	0.0261402	0.0336951	0.0289243	0.223765	0.0518613	0.0473979	0.0317405	0.252728	0.024883	0.0696387	0.15503	0.0490262	0.00744534	0.0136787	0.0323511	0.0614613	0.0209771	0.00402892	0.0334079	0.00675415	0.0273389	0.0540979	0.00534089	0.068943	0.0488815	0.0448222	0.0428148	0.0510902	0.236624	0.0813468	0.25954	0.0302213	0.0129284	0.135729	0.0337472	0.068843	0.0673881	0.0317992	0.0181141	0.0052077	0.00392359	0.0781951	0.0624173	0.0358716	0.243665	0.044287	0.0219739	0.0406158	0.0551405	0.0419904	0.00715168	0.014132	0.0825912	0.010045	0.000327708	0.00451075	0.0708093	0.0586338	0.0120993	0.0275254	0.0489059	0.0647375	0.00391747	0.052741	0.00313736	0.0500067	0.0835475	0.0690327	0.0588632	0.0403669	0.00197321	0.0528654	0.0355321	0.0796552	0.17726	0.0330002	0.107719	0.0327627	0.0542908	0.0253358	0.026574	0.00274872	0.13524	0.0235489	0.0624588	0.0382263	0.0816972	0.0179437	0.0168265	0.0569786	0.0251679	0.000250963	0.00819403	0.00334215	0.00117256	0.00359156	0.0257819	0.00492086	0.00634306	0.00544495	0.0421235	0.0097628	0.00892257	0.0059751	0.0475756	0.0046842	0.0131094	0.0291842	0.00922912	0.00140157	0.002575	0.00609005	0.01157	0.00394892	0.000758438	0.006289	0.00127146	0.00514651	0.0101839	0.00100541	0.0129784	0.00920187	0.00843771	0.00805982	0.00961765	0.044544	0.0153134	0.048858	0.00568912	0.00243375	0.0255509	0.00635287	0.0129596	0.0126857	0.00598615	0.00340996	0.000980342	0.00073861	0.0147201	0.01175	0.00675278	0.0458695	0.00833695	0.00413655	0.00764587	0.0103801	0.00790464	0.00134629	0.00266032	0.0155477	0.00189096	6.16906e-05	0.000849142	0.0133297	0.0110377	0.00227768	0.00518161	0.00920646	0.0121867	0.000737458	0.00992841	0.000590604	0.00941369	0.0157277	0.0129953	0.0110809	0.007599	0.000371454	0.00995184	0.00668887	0.014995	0.0333689	0.00621223	0.020278	0.00616754	0.0102202	0.00476943	0.00500252	0.000517442	0.0254588	0.00443304	0.0117578	0.00719605	0.0153794	0.00337788	0.00316756	0.0107261	0.844998	0.947861	1.03507	1.16107	5.312128
