Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-197.6877	-363.6536	165.9658	0.05177197	1.278562	1.59826	1.928268	2.874269
6	-202.2589	-367.6654	165.4065	0.163553	1.098693	2.277813	1.928268	2.89952
12	-203.7154	-371.3626	167.6472	0.3218557	0.841453	1.157724	1.928268	2.190362
18	-198.7196	-364.6459	165.9262	0.03121081	1.456314	1.15015	2.829055	2.516824
24	-196.2643	-361.9959	165.7316	0.009333756	1.692572	1.377045	1.487474	3.195445
30	-198.3517	-364.2609	165.9093	0.08426166	1.254591	1.765715	1.991126	2.772979
36	-210.3897	-377.086	166.6963	0.2632674	0.8916385	1.400695	2.978536	1.975169
42	-202.3748	-368.5035	166.1287	0.1391205	0.7597391	1.669135	2.244552	2.802541
48	-204.6955	-370.1332	165.4377	0.09685612	1.854314	1.336733	2.243748	2.802541
54	-199.5812	-366.1495	166.5683	0.3055858	0.6910406	1.269878	2.046106	2.822377
60	-200.7132	-366.8395	166.1263	0.5690825	1.861531	1.638699	2.772461	1.500506
66	-193.9896	-359.4747	165.4851	0.04304804	1.218081	1.638699	2.245854	2.991253
72	-188.5277	-355.2157	166.688	0.103071	1.553237	1.030102	2.070886	2.487718
78	-191.4996	-358.3418	166.8422	0.1163696	0.8734121	1.030102	1.453894	3.164499
84	-193.7594	-356.7565	162.9972	0.3221807	0.6175401	1.634434	1.193924	5.190398
90	-193.8236	-360.1077	166.284	0.5289376	0.5543895	0.8348865	1.004377	3.794896
96	-191.5973	-357.0794	165.4821	0.8199146	0.6244024	0.9691584	1.326144	3.794896
102	-187.267	-354.127	166.86	0.8199146	0.7062838	1.083346	2.164255	2.354849
108	-184.8959	-351.6777	166.7818	0.4203893	0.7280306	1.219051	2.487375	2.354849
114	-210.2685	-376.219	165.9505	0.2487834	1.190751	3.078708	2.484113	1.695782
120	-201.2043	-366.9	165.6958	0.1828577	0.6876649	2.201139	1.824873	3.055481
126	-215.3413	-380.5719	165.2306	0.06850574	0.8342738	1.112808	1.11981	4.291699
132	-202.5408	-368.8842	166.3434	0.2297231	0.8252741	1.559444	2.043044	2.761875
138	-194.004	-359.3797	165.3756	0.1906082	1.134901	1.23731	1.65437	3.590464
144	-198.2751	-364.7789	166.5038	0.03837294	0.7636841	1.262048	1.121711	3.532468
150	-208.8466	-372.5711	163.7245	0.2558472	0.4756678	3.839074	1.118036	3.998993
156	-195.5102	-360.8269	165.3167	0.06921439	0.4756678	2.482993	1.365275	3.58087
162	-203.9854	-369.8991	165.9137	0.02131827	1.993971	1.189949	2.873549	2.171458
168	-196.3562	-361.6348	165.2786	0.04115389	1.819412	1.810291	3.0347	2.187161
174	-196.2243	-362.1829	165.9585	0.2526922	0.469232	2.543411	1.766264	2.828392
180	-208.6323	-373.4734	164.8411	0.53369	0.4892682	1.673931	1.362333	3.97373
186	-215.7399	-380.6586	164.9187	0.5159138	0.7994217	2.000341	1.142511	3.751811
192	-201.6118	-368.4394	166.8276	0.03635296	1.776126	0.7391513	2.648067	2.126498
198	-196.9809	-362.278	165.2972	0.009885886	3.196127	1.039994	3.587287	1.594256
204	-192.8411	-358.6848	165.8437	0.1850881	1.91552	1.587214	1.84681	2.564902
210	-195.9215	-362.137	166.2155	0.257084	1.144331	1.114657	1.646573	3.12819
216	-207.0108	-373.4181	166.4073	0.02079	0.8136318	1.180006	1.524878	3.382363
222	-205.4806	-371.1734	165.6927	0.2680712	2.424423	1.034554	2.363902	2.356894
228	-197.5362	-363.4976	165.9615	0.2084552	1.228158	1.783769	2.361403	2.440775
234	-194.2655	-360.9693	166.7039	0.05300758	1.339554	1.214689	1.689367	2.756287
240	-197.607	-363.3303	165.7234	0.09781176	2.532428	1.575987	2.678285	1.843089
246	-205.9856	-371.5992	165.6136	0.05142388	2.273558	1.403131	2.296958	2.43292
252	-199.1843	-366.4031	167.2188	0.002872816	1.439808	1.111415	1.916639	2.329239
258	-209.981	-376.7361	166.7551	0.01624867	1.082255	1.622577	1.801923	2.595223
264	-213.3974	-379.674	166.2767	0.1353225	0.943338	1.734018	1.700851	2.89998
270	-210.2017	-375.2202	165.0185	0.1321586	0.4966825	1.754487	1.700851	3.864201
276	-210.8148	-375.879	165.0643	0.4498402	0.6700298	1.606767	1.336239	3.864201
282	-191.902	-358.7728	166.8708	0.2953436	0.3240414	1.189781	1.194791	3.317347
288	-196.818	-363.3447	166.5267	0.05640753	0.8952957	1.056617	1.709892	3.206756
294	-193.7999	-360.6949	166.8949	0.05650132	0.4272032	1.131785	1.275092	3.428131
300	-198.0381	-364.2916	166.2535	0.05731673	0.7960597	2.735363	1.495617	2.681409
306	-204.4012	-368.9999	164.5987	0.3739952	1.461693	2.693686	1.456842	3.136808
312	-193.0188	-359.3772	166.3585	0.2571961	0.5263654	2.038172	1.416865	3.017851
318	-188.6031	-355.1309	166.5278	0.2626069	1.007337	1.798231	1.416865	2.769196
324	-190.0989	-356.2505	166.1515	0.24583	1.526501	1.648002	1.439431	2.769196
330	-201.3858	-368.9409	167.5551	0.1599521	1.033254	1.089097	1.396223	2.609525
336	-191.5031	-358.1678	166.6647	0.4103905	1.130978	1.759987	1.817726	2.285768
342	-195.4372	-362.4657	167.0285	0.1101862	0.6051032	1.494538	1.497685	2.909296
348	-201.1637	-367.3982	166.2345	0.5209299	1.106146	1.343151	2.216308	2.49591
354	-209.0168	-375.0933	166.0765	0.165337	1.030832	0.7919198	1.075354	3.849738
360	-214.3706	-378.7118	164.3412	0.07428557	0.8623816	1.815658	1.428637	4.226744
366	-202.3125	-369.0998	166.7873	0.07230336	0.7622459	0.9907739	1.435354	3.321338
372	-212.6938	-377.1363	164.4425	0.01375653	0.4481251	1.043696	1.132766	4.972582
378	-205.5658	-370.7672	165.2014	0.2684798	0.9537024	1.677852	1.301018	3.714846
384	-200.8967	-366.8408	165.9441	0.06254895	0.8638959	1.174475	1.602775	3.557449
390	-202.9659	-370.3794	167.4135	0.05033588	0.9973438	1.480536	1.369886	2.568059
396	-209.1528	-376.3879	167.2351	0.009289723	0.7571695	1.346491	1.99392	2.543095
402	-212.5586	-377.9784	165.4198	0.4783613	0.5927656	1.750664	1.61423	3.443476
408	-204.9505	-369.5737	164.6232	0.3060095	0.8708315	1.585358	1.458055	4.030954
414	-206.6802	-372.4677	165.7875	0.2840686	0.8361708	1.566379	1.97695	3.09388
420	-206.3234	-372.4054	166.0819	0.09771369	0.7924419	0.9308233	1.788596	3.530672
426	-209.7096	-374.4772	164.7676	0.1307011	0.8180899	1.236789	1.881283	4.026075
432	-207.4735	-374.4659	166.9925	0.2401183	0.5517142	0.9978193	1.073118	3.418487
438	-216.2124	-380.5334	164.321	0.01244949	1.236183	1.187267	1.193936	4.527643
444	-205.5618	-371.8879	166.3261	0.01684135	1.536662	1.422579	1.476058	2.901586
450	-210.808	-376.8668	166.0588	0.2165881	0.856798	1.422579	1.287322	3.448297
456	-197.6332	-361.9535	164.3203	0.3256179	0.4771403	1.857168	1.25189	4.362036
462	-200.448	-365.9648	165.5168	0.07411675	0.8168879	1.553297	1.212565	3.839888
468	-204.4275	-369.6185	165.191	0.1555191	0.819618	1.546457	1.160025	4.012191
474	-197.9733	-363.8809	165.9076	0.02066352	1.24976	1.694841	1.256888	3.29269
480	-200.7884	-366.8183	166.0299	0.3732365	0.6638913	0.6804377	1.153987	3.976705
486	-212.271	-378.3097	166.0387	1.624877	0.4927946	0.6804377	1.611496	3.050986
492	-198.9067	-365.2448	166.3381	0.3301029	0.8935936	0.8523013	1.702404	3.282282
498	-196.7091	-361.9913	165.2822	0.3083991	0.973849	1.079885	1.204492	4.017667
504	-194.9558	-360.9404	165.9847	0.1123994	0.7437793	1.409163	1.685802	3.391029
510	-194.1156	-359.5755	165.4599	0.1375776	1.189874	1.620684	1.832388	3.222669
516	-196.2715	-362.7108	166.4394	0.2880041	1.112839	1.592944	2.113886	2.425863
522	-213.8786	-380.1771	166.2986	0.7620248	0.3933542	1.204604	2.020469	2.882671
528	-203.7195	-369.3394	165.6199	0.3293969	0.9256763	1.45062	2.470588	2.882671
534	-197.1827	-364.6548	167.4721	0.6661591	1.175356	0.6612088	2.264144	1.958293
540	-200.4712	-367.2108	166.7396	0.2510283	2.191814	0.9365547	2.121003	2.030355
546	-212.8769	-380.8649	167.9881	0.2510283	0.9246574	0.873652	1.729927	2.27345
552	-200.8757	-367.088	166.2123	0.5847543	1.278314	1.320642	1.322573	2.927768
558	-201.3134	-368.8102	167.4968	0.5847543	0.6090997	0.7241748	1.782872	2.617313
564	-196.6987	-363.5797	166.881	0.3158527	0.5239816	1.937502	1.756403	2.508605
