Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-507.4233	-772.9599	265.5365	0.780408	0.00751722	0.00933173	0.00188056	0.00397882	0.000787751	0.00618862	0.00029354	0.0318885	0.00260764	0.00676504	0.0089494	0.00199208	0.000487132	0.00563194	0.0156478	0.00994202	0.00196347	0.00601295	0.000816904	0.00314825	0.00221867	0.00669137	0.0023967	0.0106216	0.0159623	0.00300239	0.000169275	0.00897052	0.000469318	0.00319849	8.73088e-05	0.0108774	0.0111842	0.0083878	0.00952366	0.2294748
6	-522.4716	-788.0533	265.5817	0.771744	0.00543323	0.00922813	0.00185969	0.00393465	0.000779006	0.00611992	0.000290282	0.0315345	0.00257869	0.00668994	0.00885004	0.00196996	0.00147385	0.00556942	0.0154741	0.00983165	0.00194168	0.00594619	0.000807835	0.00311329	0.00219404	0.0194642	0.00237009	0.0105037	0.015785	0.00296906	0.000396006	0.00887093	0.000464107	0.00316298	8.63396e-05	0.0107566	0.0100945	0.00829468	0.00941793	0.2502865
12	-515.2996	-780.8377	265.5381	0.806008	0.0029479	0.00322394	0.0102952	0.00103654	0.000258362	0.00172767	1.87317e-05	0.0256155	0.000322884	0.00565014	0.0139615	0.00781802	0.00209778	0.00280367	0.0171889	0.00810484	0.00210754	0.00402082	0.000197511	0.00154079	0.00146604	0.016133	0.00306798	0.00570296	0.010498	0.00252496	0.0125422	0.0051459	0.000635318	0.00472514	0.00154387	0.00570207	0.00277484	0.00633698	0.00425473	0.2301294
18	-519.99	-785.5003	265.5103	0.800222	0.00292674	0.00320079	0.0102213	0.0010291	0.000256507	0.00588761	1.85972e-05	0.0213447	0.00193491	0.00560958	0.0138612	0.00776189	0.00208272	0.00278354	0.0135579	0.0170333	0.00209241	0.00399195	0.000196093	0.00152973	0.00145551	0.0160172	0.00304596	0.00566202	0.0104226	0.00250683	0.0124521	0.00510896	0.000630757	0.00469122	0.00153279	0.00566114	0.00275492	0.00629148	0.00422419	0.218824
24	-521.3306	-786.9812	265.6506	0.790093	0.00306605	0.00316028	0.0100919	0.00101607	0.00025326	0.00581309	1.83618e-05	0.0210745	0.00191042	0.00553858	0.0136858	0.00766365	0.00205636	0.00274831	0.0252013	0.0168177	0.00206593	0.00394143	0.000193611	0.00151037	0.00143709	0.0158145	0.0030074	0.00559036	0.0102907	0.0024751	0.0122945	0.00570986	0.000622774	0.00463184	0.00151339	0.00558949	0.00272005	0.00621185	0.00417072	0.2907232
30	-508.2591	-773.806	265.5469	0.76616	0.0139574	0.00916137	0.00653277	0.00390618	0.000773369	0.00607564	0.000237772	0.0287806	0.00256003	0.00664154	0.00878601	0.000625793	0.00122705	0.00552912	0.0182422	0.0174171	0.00192763	0.00590317	0.00080199	0.00910135	0.00217817	0.0193234	0.00205932	0.0124221	0.00836198	0.00294758	0.00102466	0.00175627	0.0013531	0.0031401	8.57149e-05	0.0106788	0.0100214	0.000949419	0.00934979	0.2339549
36	-513.4135	-779.021	265.6075	0.770084	0.0140289	0.00920828	0.00656622	0.00392619	0.000500603	0.00610675	0.00023899	0.028928	0.00257314	0.00667555	0.00883101	0.000628998	0.00123333	0.00555744	0.0183356	0.0175063	0.0019375	0.0059334	0.000806097	0.00563609	0.00218932	0.0194223	0.00206987	0.0124857	0.0084048	0.00296268	0.0010299	0.00176526	0.00136003	0.00228796	8.61538e-05	0.0107335	0.0100727	0.000490064	0.00939767	0.2639352
42	-509.5632	-775.2117	265.6485	0.779852	0.0142069	0.00932509	0.00664952	0.00397599	0.00128829	0.00618422	0.000242021	0.0159942	0.00260579	0.00676023	0.00894303	0.000314856	0.00124897	0.00562794	0.0185682	0.0177284	0.00196208	0.00600867	0.000781377	0.00570758	0.00221709	0.0196687	0.00209612	0.0126441	0.00851142	0.00300026	0.00104297	0.00156417	0.00137728	0.00231698	0.000502143	0.0108696	0.0102005	0.00049628	0.00951688	0.2892703
48	-520.2409	-785.8894	265.6485	0.778479	0.0141819	0.00930867	0.00663781	0.00396899	0.00128602	0.00617333	0.000241595	0.0159661	0.0026012	0.00674833	0.00852778	0.000314302	0.00124678	0.00561803	0.0185355	0.0176972	0.00195862	0.00599809	0.00293995	0.00569753	0.00221319	0.0196341	0.00209243	0.0126219	0.00849643	0.00299498	0.00104113	0.00156142	0.00137486	0.0023129	0.000501259	0.0108505	0.0101826	0.000495407	0.00950012	0.2892703
54	-527.7918	-793.4431	265.6513	0.766176	0.00804245	0.00916155	0.0065329	0.00390626	0.00117679	0.00607577	0.000237777	0.0157137	0.00256009	0.00664167	0.016909	0.000309335	0.00171222	0.00552924	0.0182426	0.0174175	0.00192767	0.00590329	0.00229709	0.00560749	0.00217821	0.0320582	0.00205936	0.0124224	0.00836215	0.00294764	0.00102468	0.00153674	0.00135313	0.00227635	0.000493337	0.010679	0.0100216	0.000300066	0.010207	0.2911997
