Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1233.323	-1399.255	165.9327	1.470121	0.8197163	5.347701	0.1004324	0.4794324	0.1069786	1.19655	0.8229971
6	-1247.974	-1412.715	164.7415	1.565314	0.8922352	6.201416	0.1174848	0.4221207	0.1791219	1.19655	0.9858912
12	-1237.446	-1402.517	165.0711	2.109089	0.8922352	5.429638	0.1186431	0.4857645	0.09591339	1.404783	0.7094225
18	-1243.151	-1406.916	163.7655	1.598798	0.9633397	6.624717	0.090966	0.6711466	0.05336659	1.773067	0.7119965
24	-1236.678	-1402.23	165.5522	1.598798	0.8577135	5.942985	0.07042102	0.2976164	0.08017758	1.170989	0.6551143
30	-1234.579	-1399.788	165.2094	1.349377	0.9233561	6.063714	0.01843455	0.3838708	0.08541538	1.329647	0.9236856
36	-1229.812	-1394.928	165.1158	1.488761	0.9201018	6.077461	0.04928404	0.3467561	0.05741713	1.31439	0.9236856
42	-1232.213	-1397.267	165.0534	2.772351	1.019508	5.735299	0.04645722	0.2343995	0.08765672	0.7618769	0.777876
48	-1227.378	-1395.515	168.1377	1.317394	1.018175	4.099223	0.02321761	0.1932707	0.04712436	0.7064535	0.6813774
54	-1231.95	-1400.818	168.8679	1.170231	1.068718	3.463938	0.02900884	0.205937	0.04456812	0.7064535	0.6464594
60	-1232.697	-1401.766	169.0696	1.088517	0.8072471	3.701414	0.0700586	0.1799182	0.0369448	0.6074388	0.6312022
66	-1236.131	-1403.128	166.9972	2.196312	1.044914	4.291294	0.1001669	0.1984162	0.01620317	0.8183506	0.3886419
72	-1234.148	-1401.635	167.4872	1.642412	0.9897227	4.237119	0.08248379	0.2462665	0.04387457	0.8183506	0.7072854
78	-1238.639	-1406.08	167.4414	1.561861	1.008644	4.307803	0.03009198	0.3067888	0.07688312	0.8183506	0.6880054
84	-1247.689	-1414.776	167.086	1.496753	0.9369604	4.995081	0.05491089	0.3182431	0.04271359	0.6685277	0.5509921
90	-1235.509	-1401.829	166.3203	2.117089	0.8770945	5.246269	0.02441977	0.283501	0.04786551	0.7415247	0.6048885
96	-1244.658	-1410.625	165.9665	2.318873	0.7861345	4.871364	0.06995452	0.3437296	0.0450343	1.207984	0.7643772
102	-1239.624	-1404.753	165.1287	2.043927	0.8300941	5.638585	0.06995452	0.4431353	0.09204232	1.398929	0.6044165
108	-1250.516	-1415.12	164.6036	1.912261	0.9997624	5.169472	0.1619559	0.6297987	0.1427399	1.790054	0.9265293
114	-1244.887	-1406.766	161.8789	1.863595	0.9045377	5.856911	0.1240253	1.223483	0.1640719	3.387425	0.9265293
120	-1256.874	-1419.11	162.2361	1.268512	1.104226	5.856911	0.2135008	1.057785	0.2234071	3.299423	1.02746
126	-1254.999	-1419.584	164.5844	1.261551	0.7853695	4.916412	0.1464019	0.9936091	0.1034047	2.545046	0.9475406
132	-1250.451	-1413.578	163.1266	2.451587	0.8559677	5.365451	0.1299873	0.5615981	0.1351178	3.000405	0.7830146
138	-1257.992	-1422.286	164.2943	1.99367	0.8441598	5.365451	0.1715714	0.5982381	0.1524123	1.956483	0.9733551
144	-1241.629	-1404.75	163.1209	2.58763	0.7889288	5.8583	0.125331	0.6676772	0.1083041	2.185515	1.025081
150	-1239.729	-1401.954	162.225	1.729502	0.880629	7.225065	0.0588295	0.6676772	0.1650074	2.355382	1.009351
156	-1242.592	-1406.526	163.9338	1.448433	1.13809	5.718333	0.1032871	0.5886048	0.08238478	2.537564	0.6776276
162	-1239.779	-1404.361	164.5826	1.706995	0.704176	5.901919	0.09884853	0.4998625	0.118809	1.967715	0.6413452
168	-1247.324	-1412.088	164.7632	1.327016	1.070211	6.065619	0.01953646	0.4462635	0.07464193	1.782697	0.6692414
174	-1234.205	-1400.431	166.2257	1.024557	0.8408283	5.681237	0.03430783	0.4462635	0.0969358	1.201364	0.6549557
180	-1232.658	-1396.52	163.8621	2.571062	0.7763855	5.681237	0.1219043	0.5291622	0.09863378	1.985384	0.8188961
186	-1232.988	-1399.326	166.3385	0.7113527	0.7763855	5.419415	0.06077811	0.5291622	0.1273139	1.594113	0.6239714
192	-1231.975	-1397.547	165.5715	1.136145	0.7194977	5.743654	0.08333108	0.5047443	0.07868954	1.545391	0.8906339
198	-1240.454	-1406.56	166.1058	0.9926968	1.172944	5.043069	0.08333108	0.4724701	0.08951768	1.393849	0.9295662
204	-1246.889	-1412.402	165.5129	1.781361	0.8282754	4.826355	0.09457836	0.5583621	0.1566702	1.590223	0.9722511
210	-1244.592	-1411.982	167.3894	0.9499948	0.923115	3.542232	0.0781085	0.5029471	0.1274655	1.590223	1.168768
216	-1231.182	-1397.375	166.1931	1.367202	0.9066546	3.741321	0.08081642	0.4975282	0.09803246	1.975296	1.374212
