Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-120.7347	-287.1095	166.3747	1.111357	3.135974	1.712948	2.073129
6	-129.2673	-296.3759	167.1086	0.704722	2.604926	1.766095	2.073129
12	-119.5255	-286.0958	166.5704	1.118573	5.4837	0.9759984	1.502306
18	-110.479	-276.1933	165.7143	1.049468	5.843983	2.349662	0.9748315
24	-116.9453	-284.3903	167.445	1.625131	2.742499	1.561947	1.238029
30	-108.5632	-276.7326	168.1695	1.494169	1.883761	0.9677645	1.754742
36	-107.1554	-274.5383	167.3829	0.9749568	3.109713	1.216535	1.832833
42	-114.9755	-281.4837	166.5082	0.5154795	4.307529	1.495607	2.039517
48	-112.7907	-280.1686	167.3778	1.138745	2.06375	2.100561	1.65645
54	-102.8094	-268.8624	166.053	2.113805	2.39973	1.561312	2.078771
60	-103.5179	-270.9507	167.4328	1.846914	1.558677	0.8771803	2.265458
66	-101.6955	-270.8134	169.1179	0.7532679	1.369692	1.233141	1.752527
72	-106.1868	-272.9563	166.7695	1.036248	4.239465	1.481064	1.532329
78	-110.3503	-277.279	166.9287	1.036248	4.464025	1.360367	1.40646
84	-115.35	-280.8747	165.5247	1.014386	5.03888	0.9424357	2.451291
90	-113.9881	-280.1646	166.1765	0.790104	6.150328	1.071225	1.727365
96	-105.1605	-271.3067	166.1462	1.795091	2.776013	1.260294	2.236753
102	-111.0955	-278.6335	167.5379	1.187786	1.479658	1.809574	2.067376
108	-104.3938	-270.9528	166.559	0.539916	3.611261	0.9698859	2.594175
114	-109.09	-276.7458	167.6558	0.1320376	2.413813	1.119981	2.594175
120	-118.3007	-286.3605	168.0598	0.2019254	2.413813	1.119981	2.296226
126	-108.2081	-274.8514	166.6433	0.5774994	2.413813	1.002927	3.010645
132	-120.7742	-288.83	168.0558	0.252417	2.413813	1.002927	2.341166
138	-121.5437	-286.4628	164.9191	2.30234	2.428704	1.500221	2.701788
144	-116.0272	-282.6817	166.6545	0.717561	4.158132	1.453723	1.891804
150	-116.5273	-282.2263	165.699	0.5689609	5.837974	2.322859	1.428654
156	-109.007	-275.3581	166.3511	0.4132282	5.957742	1.821278	1.389082
162	-117.5511	-285.383	167.8318	1.357893	2.104059	1.267495	1.745943
168	-117.8784	-284.7306	166.8522	1.025285	4.302275	0.8750278	1.88505
174	-116.5045	-283.699	167.1945	1.210496	1.726738	1.514244	2.319499
180	-121.273	-289.4219	168.1489	0.3328212	1.780715	1.443604	2.284937
186	-112.4003	-277.5934	165.193	1.14745	6.236325	1.289676	1.979805
192	-111.0064	-277.5775	166.5711	0.9296711	3.210723	1.696509	2.040777
198	-115.0983	-280.7874	165.689	0.7777172	5.552449	1.104647	2.229606
204	-106.1484	-274.3843	168.2359	0.05786815	2.7354	1.020132	2.183402
210	-113.1564	-280.4714	167.315	0.003344436	5.084445	1.299299	1.683583
216	-116.1699	-283.6702	167.5003	0.007279326	3.672115	2.114011	1.536876
222	-112.7346	-279.4112	166.6766	0.006917257	6.139036	1.623633	1.536876
228	-114.843	-282.1142	167.2713	0.1460919	4.101802	1.334715	1.963839
234	-126.091	-293.463	167.372	0.9333367	2.470474	0.8729363	2.397589
240	-129.3027	-296.8736	167.571	1.192994	2.664312	1.355328	1.674127
246	-119.1758	-284.4608	165.285	0.7276443	6.462668	2.063192	1.599562
252	-115.4869	-283.2244	167.7375	1.22566	3.414469	0.9622854	1.431919
258	-106.9224	-271.5039	164.5815	2.195208	2.419113	1.44611	3.008744
264	-112.3413	-277.13	164.7886	2.195208	2.381016	1.268707	3.008744
270	-109.9284	-274.666	164.7376	1.912063	3.089128	1.08274	3.008744
276	-100.8149	-268.2295	167.4146	0.7469417	2.117343	2.236733	1.779414
282	-103.6736	-269.6415	165.9678	2.017978	2.109769	1.826626	2.17609
288	-108.2906	-277.4903	169.1997	0.5054829	2.109769	0.7727398	1.72806
294	-110.7747	-278.2626	167.4879	0.9975351	3.078629	1.261075	1.72806
300	-122.8202	-290.6412	167.8209	0.491653	2.538806	1.152785	2.180369
306	-119.3267	-284.2653	164.9386	2.258339	3.121802	1.253925	2.556964
312	-108.135	-275.7929	167.6579	1.155327	2.473814	1.536441	1.612168
318	-101.3366	-267.0038	165.6672	0.7673134	3.250138	1.291109	2.947084
324	-106.9393	-273.8727	166.9334	0.7673134	2.973546	1.114277	2.393232
330	-102.9181	-269.7954	166.8773	1.112147	2.72676	0.6617107	2.606464
336	-102.4371	-270.9433	168.5061	1.112147	1.258918	1.289469	1.960542
342	-108.1442	-275.2712	167.127	1.924101	1.258918	1.098286	2.451434
348	-111.2173	-280.903	169.6857	0.9601727	0.6730471	1.722801	1.319105
354	-125.3429	-293.3889	168.046	1.557314	0.685742	2.753867	1.319105
360	-111.2618	-279.5138	168.252	0.385963	1.984082	1.2149	2.218111
366	-111.6727	-279.5528	167.8801	0.4112831	2.419118	1.316184	2.147798
372	-109.5966	-276.2289	166.6323	0.9186005	3.676161	1.506492	1.932126
378	-109.8019	-277.2958	167.4939	0.2708791	3.676161	1.187171	2.002812
384	-113.5698	-282.4151	168.8453	1.452652	1.619059	0.9712295	1.462805
390	-107.9522	-275.0975	167.1453	0.7136819	3.470568	1.389387	1.891438
396	-108.827	-277.3886	168.5616	1.331833	1.468957	1.525371	1.455064
402	-109.254	-277.4058	168.1518	0.5978105	2.029955	1.449673	1.964937
408	-119.139	-282.5212	163.3822	2.113499	3.712217	2.587315	2.54601
414	-108.9069	-276.0057	167.0987	1.525238	2.681562	1.500726	1.66113
420	-110.7421	-278.5523	167.8102	0.6710717	3.491241	0.877319	1.806687
426	-107.5298	-275.038	167.5082	0.5840304	2.53411	1.936095	1.806687
432	-115.267	-281.5876	166.3206	1.823351	2.894411	1.455758	1.918291
438	-98.86295	-267.0557	168.1928	0.4231354	1.516067	1.164888	2.52816
444	-104.1221	-272.2477	168.1256	0.6192902	2.528231	1.164888	1.890975
450	-112.3168	-279.5603	167.2434	0.3546413	1.498211	1.164888	3.15642
456	-109.993	-275.691	165.698	1.44482	4.175061	1.230076	2.185445
462	-114.6791	-281.8822	167.2031	1.510795	1.746967	1.307596	2.242435
468	-118.2949	-283.5912	165.2963	0.5212979	4.032447	0.9603527	3.218352
474	-113.0243	-281.1013	168.077	0.2855413	1.749529	0.875367	2.73184
480	-122.3879	-289.6559	167.2681	0.7030888	2.259342	1.054063	2.597157
486	-114.1694	-282.7792	168.6098	0.7282116	1.967697	1.054063	1.870206
492	-115.8687	-284.5113	168.6425	0.9518669	1.008148	1.917579	1.716143
498	-116.0851	-282.7317	166.6466	0.3035274	4.591358	1.884237	1.716143
504	-108.1178	-276.707	168.5892	0.1173945	2.49921	1.19992	1.9083
510	-106.7818	-274.2634	167.4816	0.08075774	4.290387	0.9237179	2.067968
516	-108.5061	-276.0153	167.5092	0.5396086	2.991011	0.9870125	2.244639
522	-109.8924	-276.1247	166.2324	1.738845	3.549526	1.13241	1.954932
528	-114.0201	-280.2664	166.2463	1.166207	5.216189	1.068678	1.732341
534	-112.9172	-280.3635	167.4463	1.793148	1.67745	1.037448	2.117252
540	-120.7171	-286.9521	166.2351	0.6375129	1.795817	0.5068385	3.806379
546	-121.7719	-287.9503	166.1784	0.5605703	3.892258	1.346039	2.475712
552	-104.0186	-271.8098	167.7911	0.1871671	2.922412	0.9937012	2.316466
558	-109.3638	-277.1959	167.8321	0.03029273	3.468825	1.167143	2.038941
564	-116.1609	-283.6964	167.5355	0.6851081	3.389821	1.027527	1.927196
570	-114.8073	-280.8024	165.995	0.3689276	6.929432	2.178436	1.058888
576	-109.8679	-278.3031	168.4352	1.168177	2.061405	1.774109	1.0487
582	-114.8591	-281.3239	166.4648	0.4693619	4.26481	1.584406	2.056212
588	-103.6982	-271.8588	168.1606	1.533689	1.657125	0.9130442	1.90963
594	-106.4826	-273.1846	166.7021	0.5788959	3.554274	1.405935	2.226912
600	-100.5532	-269.6602	169.1071	1.31019	0.9957553	0.9770875	1.806951
606	-109.2012	-278.6671	169.4659	0.2181299	1.541434	1.55503	1.539072
612	-116.2375	-284.6916	168.4541	0.4838106	2.315447	1.156362	1.87812
