Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-755.1685	-926.1251	170.9566	0.7014816	1.20157	1.463261
6	-747.3436	-917.8382	170.4946	1.245736	1.29303	1.334849
12	-754.5318	-924.6547	170.1229	1.648835	1.171013	1.423097
18	-743.0202	-913.2775	170.2574	1.488874	1.477696	1.184834
24	-752.7327	-923.2536	170.5209	1.474339	1.080204	1.30814
30	-740.4558	-911.0688	170.6131	1.233558	1.276183	1.261876
36	-743.7147	-914.4533	170.7386	1.015359	1.276183	1.335883
42	-757.647	-928.0511	170.4041	1.254437	1.45839	1.267081
48	-745.9202	-916.6248	170.7046	1.012552	1.539028	1.146424
54	-742.9017	-913.4602	170.5585	1.199414	1.653176	1.002292
60	-745.0831	-915.5669	170.4838	1.194369	1.646656	1.08507
66	-738.4273	-909.7063	171.279	0.8596316	1.18462	1.08507
72	-747.9561	-918.7396	170.7835	1.11845	1.095331	1.362188
78	-736.2377	-907.3976	171.1599	0.6667497	1.42312	1.143119
84	-744.3265	-914.9921	170.6656	1.189097	1.047965	1.436336
90	-736.4672	-907.2204	170.7532	1.172991	1.095442	1.343277
96	-732.9496	-903.1326	170.1831	1.523368	1.122588	1.501982
102	-732.1573	-902.8624	170.705	1.073022	1.137475	1.425811
108	-743.5508	-914.2886	170.7378	0.8918713	1.137475	1.53756
114	-740.355	-911.446	171.0909	0.8918713	1.055913	1.328839
120	-748.0357	-918.6761	170.6404	0.7844691	1.277046	1.584069
126	-744.2115	-914.03	169.8185	1.425029	1.958709	1.200421
132	-743.4788	-913.8935	170.4147	1.138508	1.433935	1.370274
138	-753.9752	-924.245	170.2698	1.323821	1.125291	1.576205
144	-745.8623	-916.0123	170.15	1.665597	1.515422	1.101788
150	-751.4284	-922.1094	170.681	1.214722	1.127056	1.342835
156	-757.6029	-928.6524	171.0495	0.8331267	1.173525	1.314252
162	-749.3767	-919.7374	170.3607	1.376246	1.447532	1.213689
168	-744.2585	-915.1828	170.9243	1.054883	0.820216	1.513791
174	-758.6321	-929.2591	170.627	0.7892505	1.078543	1.732509
180	-745.8919	-916.407	170.5151	1.064142	1.078543	1.617861
186	-739.1985	-910.1168	170.9183	1.064142	1.048641	1.33518
192	-748.8367	-919.6947	170.8579	0.9006081	0.9270055	1.597533
198	-735.8172	-906.5968	170.7797	1.15549	1.199792	1.250879
204	-748.2984	-918.6462	170.3478	0.9928772	1.005767	1.837015
210	-752.7498	-923.8613	171.1115	0.8998306	0.927	1.407982
216	-751.9333	-922.8235	170.8902	0.8998306	1.233474	1.341043
222	-748.4531	-919.3687	170.9156	0.9311893	0.9719166	1.499298
228	-739.6237	-909.8397	170.216	1.045437	0.9241565	1.946395
234	-748.6526	-919.138	170.4854	1.045437	0.9585969	1.737782
240	-735.4552	-905.8476	170.3924	0.9820247	1.114992	1.737782
246	-745.5112	-915.8636	170.3524	1.176449	1.456012	1.372369
252	-742.1211	-912.6112	170.4901	1.176449	1.508706	1.217216
258	-753.6824	-924.2979	170.6155	0.8355744	1.509445	1.390173
264	-751.7886	-922.6542	170.8656	0.9215441	0.9439159	1.564311
270	-757.1473	-928.2732	171.1259	0.6492587	0.9439159	1.564311
276	-757.1447	-927.4993	170.3546	1.396181	1.067158	1.504979
282	-761.3565	-931.9464	170.5898	1.180889	1.041235	1.504979
288	-752.2408	-922.9957	170.7549	1.071135	0.8872676	1.577486
294	-745.9449	-916.5608	170.6159	1.071135	1.02621	1.577486
300	-745.3183	-916.0574	170.7391	1.31049	0.9927497	1.32895
306	-747.1102	-917.3857	170.2755	1.31049	0.9927497	1.677117
312	-732.2978	-902.8473	170.5495	1.103486	1.012883	1.612101
318	-747.0135	-918.0015	170.988	0.9316381	1.255378	1.216689
324	-739.9525	-910.4623	170.5097	1.477198	1.145078	1.261993
330	-745.349	-915.8977	170.5488	1.347207	1.102582	1.364762
336	-760.3061	-931.2759	170.9698	0.748424	1.271798	1.364762
342	-751.6626	-922.232	170.5695	1.121403	0.8851857	1.676665
348	-752.8458	-923.5712	170.7254	1.074293	1.258496	1.313419
354	-760.4534	-931.1202	170.6668	0.951615	1.042148	1.615824
360	-759.9346	-930.1048	170.1702	0.7024356	1.011795	2.141307
366	-752.0329	-922.9898	170.9568	0.6979959	1.155598	1.500217
372	-749.3242	-920.1381	170.8139	0.7718703	1.764766	1.057527
378	-751.9793	-922.5643	170.585	1.4811	0.9541072	1.352708
384	-751.0777	-921.7703	170.6925	1.00956	1.320202	1.342161
390	-752.7033	-922.5551	169.8518	1.864583	1.329532	1.361114
396	-748.794	-919.1747	170.3807	1.413902	1.089582	1.455581
402	-733.4571	-904.2324	170.7753	1.10837	1.075989	1.391699
408	-746.9987	-917.3054	170.3066	1.072871	0.7653886	1.973712
414	-744.9373	-915.5896	170.6523	0.7602759	1.030253	1.76811
420	-734.5206	-905.7358	171.2151	0.7602759	1.030253	1.352837
426	-735.3048	-905.9476	170.6429	1.084058	1.050638	1.530101
432	-740.5514	-911.1462	170.5948	0.8655023	1.24623	1.582022
438	-743.2084	-913.8894	170.681	0.9348957	1.298026	1.426971
444	-739.0959	-909.5435	170.4475	1.290469	1.483081	1.179779
450	-741.4214	-911.163	169.7416	1.87615	1.873844	0.9692255
456	-744.9807	-914.5935	169.6128	2.439582	1.437932	1.069811
462	-744.5753	-914.7149	170.1396	1.248499	1.605683	1.366305
468	-746.4878	-916.8186	170.3308	1.834364	0.8677125	1.36838
474	-750.8105	-921.8542	171.0437	0.6977413	1.155707	1.434429
480	-753.1036	-924.1177	171.0141	1.02128	1.185733	1.177218
486	-750.289	-920.5951	170.3061	1.107191	1.101251	1.72019
492	-747.1096	-917.7845	170.6748	0.8913981	0.9479385	1.72019
498	-751.0301	-921.4112	170.3811	1.320073	0.8490854	1.697564
504	-743.3521	-913.9763	170.6241	0.7854401	1.340924	1.548433
510	-735.4171	-906.1854	170.7683	0.8338599	0.8759689	1.74504
516	-734.4609	-905.4332	170.9724	0.6909603	0.8080259	1.74504
