Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-260.8534	-423.9524	163.099	2.089005	1.060146	1.080986	4.919194
6	-264.2697	-427.9048	163.6351	1.678284	0.9456348	1.056988	4.896137
12	-258.192	-421.3672	163.1752	1.166668	0.9456348	0.9375454	5.485538
18	-257.0919	-421.5484	164.4565	0.9999025	0.9292016	0.791938	4.95843
24	-274.7515	-439.2107	164.4592	0.8087411	0.6110767	0.8811895	5.179358
30	-268.8118	-433.6268	164.815	0.9928997	0.8201807	1.086383	4.658152
36	-261.0432	-425.2658	164.2226	0.9944567	1.176179	1.057134	4.806924
42	-263.5729	-428.133	164.56	1.149585	1.176179	1.161563	4.47262
48	-263.6052	-428.4342	164.8291	0.8133005	0.8635419	1.129741	4.701909
54	-272.8041	-438.8867	166.0826	0.65472	0.9566171	1.693037	3.701907
60	-269.2985	-435.4295	166.1311	0.9680823	1.15841	1.63112	3.417028
66	-266.6004	-431.5202	164.9198	0.9747724	0.9138239	1.605243	4.265034
72	-269.1057	-433.7768	164.671	1.710019	1.22577	1.263401	4.023155
78	-272.254	-435.1795	162.9255	1.48642	0.9726296	1.150705	5.320603
84	-256.8711	-419.9147	163.0435	1.318486	1.378194	1.115318	5.142585
90	-253.4702	-418.8494	165.3792	0.8926828	1.103202	1.115318	4.221561
96	-251.4796	-417.3573	165.8777	0.7324506	0.9407142	1.169035	4.088486
102	-254.3729	-419.0601	164.6873	1.231099	1.394002	1.131517	4.252639
108	-259.1045	-424.8566	165.7521	0.8908338	1.230912	1.326741	3.816779
114	-253.3426	-418.0581	164.7155	1.877141	0.8032666	1.292128	4.136321
120	-256.2999	-421.9962	165.6963	1.877141	0.8221127	1.471032	3.457648
126	-261.3404	-425.3599	164.0195	2.164556	0.8991832	1.141865	4.424755
132	-260.3877	-424.8614	164.4737	1.003773	1.281741	1.374605	4.424755
138	-260.1627	-426.0909	165.9282	0.7477267	0.8811132	1.257918	4.034616
144	-267.3358	-433.0251	165.6892	1.352453	0.8103877	1.361161	3.810736
150	-258.2101	-422.9591	164.749	1.636716	0.8777946	0.9882605	4.369276
156	-272.6889	-436.4441	163.7552	1.170962	1.270715	0.9385248	4.983623
162	-261.2857	-424.9871	163.7014	1.170962	1.304368	0.9596261	4.983623
168	-256.3114	-420.558	164.2466	0.774609	1.065186	1.073134	4.967081
174	-252.4949	-415.8897	163.3948	1.937284	1.094078	1.297205	4.686064
180	-254.317	-418.7019	164.3849	0.9040723	1.442083	1.343947	4.461333
186	-268.3026	-433.5109	165.2083	0.7250991	1.090859	1.287981	4.319671
192	-259.6127	-424.4676	164.8548	0.5338002	1.090859	1.347193	4.576095
198	-278.6687	-443.7511	165.0824	0.583941	1.212539	1.160375	4.464374
204	-278.9393	-443.513	164.5736	0.8886404	0.8720777	1.200076	4.759189
210	-266.9366	-431.952	165.0155	1.13996	1.204449	1.200076	4.183003
216	-258.8489	-423.1747	164.3259	1.13996	0.6863168	0.8932997	5.027598
222	-256.2239	-420.9377	164.7138	1.806985	0.8024258	1.058837	4.304869
228	-268.8573	-432.6669	163.8096	0.7378309	1.135535	1.307867	5.059964
234	-275.6154	-440.3073	164.6919	1.128508	0.8533386	1.064364	4.645433
240	-275.7127	-439.3591	163.6463	1.328052	1.220249	1.078206	4.908521
246	-259.0454	-424.8855	165.8402	1.358222	0.987722	1.420377	3.58434
252	-259.3292	-424.3115	164.9823	1.141063	0.7762674	1.324016	4.37132
258	-282.638	-447.5554	164.9174	1.316853	0.9062927	1.737344	4.003096
264	-272.4962	-437.0257	164.5295	1.318767	0.9062927	2.040914	4.050179
270	-267.9218	-432.5181	164.5963	1.755252	0.7362918	1.494375	4.18651
276	-265.0844	-429.3635	164.2791	1.417976	0.5895308	1.136799	4.813822
282	-266.1016	-430.2838	164.1822	1.417976	0.8281045	1.028015	4.806916
288	-262.1791	-426.9554	164.7763	1.293445	0.8281045	1.095972	4.503181
294	-271.9679	-434.8489	162.881	1.029415	1.283636	1.373731	5.297872
300	-272.545	-437.9099	165.3649	0.7283355	0.5376506	0.8388757	4.773752
306	-261.0069	-424.5939	163.5869	0.9928122	0.915166	0.8415452	5.423811
312	-271.2297	-432.8194	161.5896	0.8624564	0.915166	0.7795032	6.617893
318	-265.2212	-430.752	165.5309	1.53268	0.5539532	0.9606398	4.163104
324	-263.9477	-428.9211	164.9735	0.8217453	0.752305	0.7957312	4.863576
330	-269.7971	-434.6759	164.8788	0.9313671	0.7398561	0.7957312	4.862453
336	-267.455	-433.0253	165.5702	0.7754242	0.4774725	0.8197519	4.665845
342	-268.0864	-432.4445	164.3581	1.10431	0.4774725	1.044854	5.034302
348	-274.6042	-440.4583	165.8542	0.9765909	0.4476283	1.044854	4.275747
354	-272.3471	-435.8189	163.4718	1.214127	0.6790248	0.8291122	5.498124
360	-262.2608	-426.7628	164.502	1.310217	0.7792059	1.093576	4.675966
366	-269.9127	-434.0611	164.1484	1.008849	0.812038	1.171774	4.977965
372	-275.5313	-439.094	163.5628	1.051581	1.117875	0.8853404	5.268971
378	-273.4363	-438.1379	164.7015	1.300606	1.467902	0.8940332	4.300889
384	-264.2241	-429.1508	164.9267	1.188972	0.7909787	1.020989	4.538655
390	-272.6401	-436.9954	164.3553	1.328625	1.084759	0.9236959	4.673557
396	-269.2391	-434.2395	165.0005	1.375052	1.04404	1.228077	4.135629
402	-258.3861	-425.0019	166.6159	1.447502	0.9192973	1.669185	2.969578
408	-262.679	-427.5443	164.8653	1.352043	1.240118	1.374111	4.03133
414	-263.3842	-427.9596	164.5753	0.9701287	1.136978	1.203271	4.563017
420	-258.5972	-423.8111	165.2138	0.9116475	1.136978	1.017293	4.340999
426	-261.2459	-427.6216	166.3756	1.039638	0.6811531	1.017293	3.861019
432	-273.4152	-436.7124	163.2972	1.158775	1.05616	1.133305	5.253741
438	-273.3517	-436.8794	163.5277	0.6978053	0.570113	0.8701877	5.774004
444	-270.9424	-434.0945	163.1521	1.23193	0.776391	0.7165333	5.675888
450	-256.1218	-419.229	163.1072	1.291925	1.083266	1.078739	5.301693
456	-253.2839	-418.4	165.116	1.217202	0.7450649	0.8816102	4.519646
462	-265.8864	-430.3673	164.481	1.054865	0.757983	0.9164346	4.938469
468	-269.1272	-433.1694	164.0422	0.8750968	0.7607657	0.8885612	5.294997
474	-265.0935	-429.5621	164.4686	0.8724276	0.7607657	0.7534484	5.13536
480	-283.0444	-445.3027	162.2583	0.8047094	0.5634407	0.5871721	6.566367
486	-279.5842	-441.7617	162.1775	1.493763	0.8550694	0.9685623	5.891682
492	-271.4841	-434.4311	162.947	0.6788869	0.662549	0.8685049	6.05937
498	-272.4939	-435.3757	162.8818	1.53342	0.6229263	0.7518218	5.723383
504	-280.0327	-443.6951	163.6624	0.9782086	0.4704075	0.6713478	5.695457
510	-270.8298	-435.2283	164.3985	0.840256	0.612006	1.113047	5.066985
516	-272.798	-436.1186	163.3206	0.8105494	1.132239	0.9392631	5.496925
522	-273.4783	-437.1415	163.6631	0.7429432	0.7366107	1.052575	5.496925
528	-270.7854	-433.9073	163.1218	0.9889618	1.162859	0.9777098	5.471047
534	-260.3585	-426.159	165.8005	1.158107	0.6562301	0.9289337	4.185229
540	-268.1953	-433.4526	165.2573	0.7395268	1.045488	1.140348	4.39328
546	-277.725	-442.4809	164.7559	0.6855476	0.8289815	0.9147484	4.949082
552	-276.0773	-440.4068	164.3295	1.084148	0.6409915	0.9342388	5.056029
558	-262.766	-428.0695	165.3036	1.117277	0.7861812	1.073113	4.339547
564	-258.9021	-423.9044	165.0023	0.6465396	0.7751444	1.233921	4.682121
570	-254.1221	-417.2717	163.1496	1.178981	0.9468264	1.098531	5.403643
576	-252.4751	-416.9966	164.5215	1.51101	0.7311079	0.9887508	4.642294
582	-251.006	-416.5967	165.5907	2.534057	0.8828267	1.653676	3.061298
588	-272.9282	-435.8211	162.893	0.9935351	0.8828267	1.280299	5.581465
594	-266.7094	-431.8058	165.0965	0.8893651	1.227619	1.311341	4.202813
600	-271.6774	-436.5292	164.8518	1.298543	0.6942298	0.9969362	4.585269
606	-264.3895	-430.5498	166.1604	1.240809	0.6941706	1.219668	3.746823
612	-267.3995	-432.8608	165.4613	0.8618604	1.249138	1.534796	3.87059
618	-264.5684	-428.688	164.1196	0.8618604	1.159318	1.50382	4.697983
624	-268.0737	-433.7884	165.7146	0.8618604	1.201902	1.734033	3.636248
