Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-762.0058	-924.758	162.7523	4.727971	0.7647056	0.8309368	4.713406	0.5612324
6	-751.3957	-913.4099	162.0142	4.727971	0.7358429	1.058321	5.255772	0.5445957
12	-752.7144	-914.6029	161.8885	3.581866	0.7911871	1.050653	6.47166	0.4198206
18	-769.3607	-929.3141	159.9534	5.485626	1.081447	0.7917878	6.47166	0.4198206
24	-767.0445	-933.4644	166.4198	1.383586	0.6771323	1.344096	3.9685	0.4636104
30	-765.5412	-931.2738	165.7326	2.33827	0.6886284	0.9386884	4.094106	0.5014343
36	-758.5498	-923.9217	165.3719	2.563802	1.38834	1.159488	3.302552	0.6099649
42	-745.1998	-909.9122	164.7124	1.633827	1.249873	1.267499	4.939102	0.4701195
48	-756.3833	-921.3765	164.9932	3.346275	0.8337464	1.065023	3.549942	0.5784237
54	-752.9673	-917.7152	164.7479	1.11684	1.741985	0.7783386	5.440628	0.4513038
60	-752.5273	-918.0045	165.4772	0.5464307	1.09024	0.8647746	5.764248	0.3495938
66	-765.3214	-932.3572	167.0358	0.9371138	0.7125972	0.9901192	4.116431	0.4675012
72	-761.0775	-927.3628	166.2854	0.890089	0.7717295	1.059067	4.740617	0.3571953
78	-767.131	-931.6713	164.5403	0.866534	1.356421	1.057082	5.984904	0.4915339
84	-756.7904	-919.2436	162.4532	2.299865	0.8028816	1.462425	6.72771	0.3432689
90	-752.7887	-919.5536	166.7648	0.2093175	0.6724662	1.115322	4.837539	0.2508107
96	-761.9521	-927.4223	165.4702	0.3384133	0.6120582	0.8475878	6.28681	0.2341549
102	-750.0007	-915.4172	165.4165	0.2235342	1.382485	1.160919	5.411808	0.2410276
108	-740.2724	-906.9372	166.6649	0.1361617	1.17838	0.8097028	4.917306	0.3141059
114	-746.4786	-913.2416	166.763	0.1814819	0.4395944	0.7951061	5.345822	0.2480351
120	-737.7146	-903.9574	166.2428	0.1814819	0.6650232	1.158337	5.345822	0.2480351
126	-750.3708	-916.785	166.4142	0.1814819	0.5683633	1.067095	5.345822	0.2480351
132	-763.5053	-927.4729	163.9677	0.3769069	0.5951855	1.525063	7.003512	0.197016
138	-765.679	-929.476	163.7969	0.9547696	0.4248554	0.8951502	7.511098	0.2852693
144	-775.207	-937.5403	162.3334	4.569887	1.185148	0.9788661	4.688088	0.6668914
150	-765.5372	-931.1561	165.6189	2.123114	0.659631	0.6406701	4.688088	0.6668914
156	-772.7075	-936.414	163.7065	2.70734	1.466027	1.235875	4.688088	0.5676673
162	-753.9291	-919.6391	165.7101	2.267271	0.9492759	0.8017928	4.050313	0.6062717
168	-753.5376	-918.5934	165.0558	2.957556	1.111786	1.011664	3.622074	0.65845
174	-757.5742	-921.2611	163.6868	3.818287	1.628217	1.011664	3.622074	0.6848131
180	-766.2795	-929.6034	163.3239	1.666686	1.869796	0.7068826	6.169852	0.3045439
186	-751.8306	-916.5057	164.6751	1.383086	0.3647814	1.047746	6.121855	0.3329961
192	-754.0036	-919.7501	165.7465	0.895341	1.626702	1.226419	4.291841	0.3765031
198	-746.4429	-912.4903	166.0474	1.938608	0.5897937	1.297873	3.904681	0.4594042
204	-738.6158	-903.0176	164.4017	2.36237	0.7530512	1.314316	4.944716	0.3979615
210	-743.79	-908.5295	164.7395	1.578711	0.9350519	1.251907	5.296453	0.4823919
216	-751.7388	-916.922	165.1832	2.283215	0.5390788	1.265757	4.492398	0.5516358
222	-753.614	-920.818	167.2039	1.641637	0.5862053	1.218991	3.123522	0.5516358
228	-755.115	-922.8421	167.7271	1.016373	0.7778134	0.9238476	3.332383	0.6072841
234	-751.6563	-917.5687	165.9124	2.405939	1.184277	1.338532	2.859021	0.765934
240	-752.3174	-919.3142	166.9968	1.720303	0.6387006	0.6731757	3.725961	0.613462
246	-745.8869	-912.0101	166.1232	2.395921	0.8571844	0.6482741	3.725961	0.6484288
252	-761.9554	-929.2603	167.3048	1.106732	1.190524	1.049601	3.01546	0.8053877
258	-764.1127	-929.6228	165.5101	2.95479	0.9212874	0.8116027	3.477629	0.7910038
264	-772.1861	-936.1156	163.9295	2.95479	0.6677927	1.244601	4.973395	0.6124706
270	-753.5104	-919.3677	165.8573	1.0744	0.9264287	1.218458	4.721191	0.4578248
276	-757.092	-924.1474	167.0554	0.8584462	0.741266	1.283802	3.859927	0.501184
282	-754.9051	-921.5523	166.6472	1.571803	1.484026	1.331078	2.679005	0.762061
288	-756.1817	-924.6283	168.4466	1.266022	0.666743	0.8785895	2.305407	0.9159165
294	-749.8374	-915.4736	165.6362	2.370046	0.9766579	1.030914	3.784204	0.5340543
300	-764.0479	-928.8791	164.8312	2.779166	0.6606284	1.053823	4.418883	0.6671095
306	-757.1222	-922.8979	165.7758	1.960779	0.9556576	1.099571	3.953897	0.6840754
312	-763.2893	-926.9402	163.6509	2.835633	1.270684	0.9129921	5.115563	0.5973212
318	-751.7169	-916.1991	164.4822	2.732408	0.9344571	1.025954	4.608436	0.5973212
324	-751.8464	-915.19	163.3436	1.439451	0.5685946	1.025954	7.364746	0.384409
330	-755.2862	-921.638	166.3517	0.6260956	1.15897	0.6086412	5.005502	0.3843135
336	-750.8539	-915.0994	164.2455	1.595762	1.354041	0.7703852	5.805032	0.3843135
