Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2058.151	-2219.992	161.8402	1.475755	11.24722	1.267789	0.862292	0.137708	0.542357	0.457643	2.417738
6	-2048.137	-2209.323	161.1862	1.431163	11.93163	1.041383	0.837131	0.162869	0.611737	0.388263	2.834278
12	-2052.957	-2214.972	162.0151	1.676851	8.306106	1.041383	0.844361	0.155639	0.486667	0.513333	2.902831
18	-2067.211	-2226.875	159.6636	1.753662	11.35911	1.004579	0.793082	0.206918	0.514572	0.485428	3.598071
24	-2069.575	-2232.201	162.6263	1.263251	8.458428	0.7686039	0.878931	0.121069	0.556206	0.443794	2.981026
30	-2070.327	-2232.722	162.395	1.324142	9.323375	1.78958	0.887515	0.112485	0.512353	0.487647	2.279548
36	-2057.256	-2219.526	162.2702	1.243186	11.4883	1.180967	0.851029	0.148971	0.532496	0.467504	2.279548
42	-2061.174	-2223.932	162.7585	1.394843	9.112575	1.356552	0.891995	0.108005	0.532496	0.467504	2.338363
48	-2060.694	-2222.538	161.8438	1.345087	13.31183	1.14758	0.909661	0.0903386	0.532496	0.467504	2.315809
54	-2066.503	-2227.209	160.7058	1.597721	12.8664	1.406715	0.828766	0.171234	0.577614	0.422386	2.619838
60	-2071.707	-2233.604	161.897	1.247756	10.38812	1.329215	0.878976	0.121024	0.577614	0.422386	2.69258
66	-2067.718	-2230.738	163.0201	1.247756	9.527625	1.325856	0.818392	0.181608	0.577614	0.422386	2.057013
72	-2065.552	-2226.778	161.2266	1.435809	13.52462	1.636787	0.809898	0.190102	0.577614	0.422386	2.106722
78	-2046.385	-2208.243	161.8586	1.50434	11.17828	1.145038	0.852098	0.147902	0.583765	0.416235	2.46655
84	-2058.859	-2220.833	161.9744	1.568695	10.19277	1.275698	0.852098	0.147902	0.583765	0.416235	2.46655
90	-2050.501	-2212.077	161.5757	1.468365	10.62838	1.275698	0.812987	0.187013	0.583765	0.416235	2.631654
96	-2057.782	-2218.063	160.2815	1.633381	12.95588	1.082543	0.793771	0.206229	0.531875	0.468125	2.989088
102	-2061.962	-2222.905	160.9433	1.257277	12.95588	1.253594	0.793771	0.206229	0.575544	0.424456	2.71793
108	-2065.936	-2228.354	162.4176	1.430629	10.06233	1.214003	0.875962	0.124038	0.5371	0.4629	2.379623
114	-2068.93	-2231.283	162.3527	1.30399	8.771995	1.242596	0.828796	0.171204	0.608504	0.391496	2.688353
120	-2061.004	-2222.212	161.2072	1.738696	12.83737	1.131886	0.85917	0.14083	0.524813	0.475187	2.438648
126	-2066.604	-2228.743	162.1391	1.513704	9.886396	1.149903	0.906467	0.0935329	0.604993	0.395007	2.667461
132	-2067.701	-2229.908	162.2073	1.585421	8.795813	1.102498	0.815635	0.184365	0.607587	0.392413	2.667461
138	-2071.942	-2233.021	161.0794	1.682925	12.32992	1.328125	0.866259	0.133741	0.530708	0.469292	2.53386
144	-2071.901	-2233.216	161.3141	1.472533	8.533198	0.9595609	0.825502	0.174498	0.658454	0.341546	3.4428
150	-2054.723	-2216.629	161.906	1.510339	8.442406	1.14075	0.856118	0.143882	0.57056	0.42944	3.003562
156	-2076.686	-2236.662	159.9752	1.488413	14.85713	1.404295	0.856118	0.143882	0.655192	0.344808	2.882576
162	-2064.276	-2226.142	161.8662	1.488413	9.555288	1.044207	0.897791	0.102209	0.519233	0.480767	2.943819
168	-2061.418	-2223.486	162.0673	1.308423	8.523426	1.057704	0.796941	0.203059	0.519233	0.480767	2.972346
174	-2064.711	-2226.705	161.9935	1.445964	8.523426	1.088797	0.819301	0.180699	0.558974	0.441026	2.945782
180	-2063.143	-2227.384	164.2416	1.179214	5.087283	1.011077	0.734075	0.265925	0.505171	0.494829	2.604124
186	-2053.988	-2216.195	162.2061	1.717714	8.106139	0.9663603	0.857427	0.142573	0.630432	0.369568	2.896656
192	-2044.907	-2206.775	161.868	1.692574	8.106139	1.423912	0.886982	0.113018	0.590913	0.409087	2.888486
198	-2055.234	-2217.061	161.8268	1.668986	8.725135	1.030103	0.860904	0.139096	0.599713	0.400287	2.974634
204	-2052.961	-2214.823	161.8624	1.63304	9.179752	1.114368	0.894037	0.105963	0.580515	0.419485	2.892655
210	-2046.169	-2208.152	161.9826	1.501105	9.496802	1.422975	0.859573	0.140427	0.479416	0.520584	2.561916
216	-2059.06	-2221.302	162.2421	1.162995	10.7358	1.359465	0.838911	0.161089	0.66578	0.33422	2.397049
222	-2056.006	-2219.145	163.1392	1.439158	6.97303	1.027097	0.854138	0.145862	0.66578	0.33422	2.74632
