Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-5.248881	-270.963	265.7141	0.456843	0.00354913	0.0128926	0.00115999	0.000460301	0.00503398	0.0127702	0.00337748	0.0154245	0.00814742	0.0204973	0.0206263	0.00460163	0.00827334	0.00334065	0.0141385	0.0261791	0.00263596	0.00713482	0.0136256	0.027704	0.00816246	0.00940661	0.0372089	0.0294154	0.0408163	0.004294	0.0947474	0.0117191	0.00675915	0.0156864	0.043342	0.0230727	0.00166109	0.00428164	0.00101144	0.694093
6	6.02682	-259.7446	265.7714	0.499153	0.00440826	0.0140867	0.00126742	0.000502933	0.00581833	0.0139529	0.00369029	0.016853	0.008902	0.0223957	0.0225366	0.00502782	0.00903958	0.00365004	0.015448	0.0286037	0.00288009	0.00779562	0.0148876	0.0302699	0.00891843	0.0257192	0.0406551	0.0321397	0.0445965	0.0046917	0.000413741	0.0128045	0.00738516	0.0113419	0.0473562	0.0252096	0.00181493	0.00467819	0.00110512	0.5389701
12	-2.127544	-267.899	265.7714	0.508987	0.00449511	0.0143642	0.00841463	0.000872796	0.00593295	0.0142278	0.00470394	0.0171851	0.00907737	0.0228369	0.0229806	0.01004	0.00921766	0.00372195	0.0157523	0.0215205	0.00293683	0.00794919	0.0151809	0.0308662	0.00909413	0.0262259	0.041456	0.0327729	0.0236215	0.00478412	0.000421892	0.0130567	0.00413685	0.0114229	0.0482891	0.0257063	0.00185069	0.00477035	0.00112689	0.5389701
18	-2.791623	-268.5636	265.772	0.504846	0.00445853	0.0142473	0.00834617	0.000865695	0.00588468	0.014112	0.00466567	0.0170452	0.00900352	0.0226511	0.0227936	0.00995828	0.00914267	0.00369167	0.0156242	0.0213454	0.00291293	0.0042104	0.0150573	0.0432217	0.00902014	0.0260125	0.0411187	0.0325063	0.0234293	0.0047452	0.00041846	0.0129505	0.00410319	0.0357661	0.0150889	0.0254971	0.00405508	0.00473154	0.00647281	0.5347328
24	-1.46516	-267.2393	265.7742	0.489286	0.0014639	0.0138082	0.00808892	0.000839012	0.0057033	0.0136771	0.00452186	0.0165199	0.00872601	0.021953	0.0220911	0.00965134	0.00886087	0.00357789	0.0151426	0.0206875	0.0259117	0.00408063	0.0145932	0.0418895	0.00200595	0.0252108	0.0398513	0.0315044	0.0227072	0.00459894	0.000405562	0.029158	0.00397672	0.0346637	0.0146238	0.0247113	0.0039301	0.00530612	0.0062733	0.5079604
30	0.2044728	-265.5693	265.7738	0.483655	0.00144705	0.0136493	0.00799583	0.000829357	0.00563767	0.0135197	0.00446982	0.0163298	0.00862559	0.0217003	0.00591974	0.00954028	0.00824651	0.00353671	0.0196365	0.0204494	0.0256135	0.00403367	0.0144253	0.0414075	0.00198286	0.0249206	0.0393927	0.0311418	0.0224459	0.00454602	0.000400895	0.0288224	0.00393096	0.0342648	0.00704177	0.0244269	0.00418523	0.0356276	0.00620111	0.5167048
36	1.932598	-263.8396	265.7722	0.495254	0.00148176	0.0139766	0.00818759	0.000849246	0.00577287	0.0138439	0.00457702	0.0167214	0.00883245	0.00861324	0.0060617	0.00976907	0.00844428	0.00362153	0.0376881	0.0209398	0.0100431	0.00413041	0.0147713	0.0424005	0.00203042	0.0255183	0.0403374	0.0318886	0.0229842	0.00465504	0.000472607	0.0295137	0.00402523	0.0251533	0.00721065	0.0250127	0.00238646	0.036482	0.00634983	0.5331307
42	-2.924062	-268.6463	265.7222	0.486958	0.00145694	0.0137425	0.00805044	0.000835021	0.00567617	0.013612	0.00450035	0.0164413	0.0086845	0.00502147	0.00596016	0.00960543	0.00830283	0.00356086	0.0370568	0.0205891	0.00987485	0.00406122	0.0145238	0.0416902	0.00199641	0.0250908	0.0396618	0.0538132	0.0225992	0.00457707	0.00046469	0.0290193	0.0039578	0.0247319	0.00708986	0.0245937	0.00234648	0.0358709	0.00398318	0.6792037
48	1.525476	-264.2048	265.7303	0.47704	0.00142726	0.0134626	0.00788648	0.000818014	0.0135709	0.0133348	0.00440869	0.0161064	0.0033147	0.0049192	0.0125459	0.0094098	0.00813373	0.00348834	0.0363021	0.0110906	0.00967373	0.0039785	0.014228	0.0408412	0.00195575	0.0245798	0.038854	0.0527172	0.0315867	0.00448385	0.000455226	0.0284283	0.00387719	0.0242282	0.0113842	0.0240928	0.00224964	0.0351403	0.00998586	0.6634519
54	2.347315	-263.3829	265.7303	0.478678	0.0019249	0.0135088	0.00826884	0.000820822	0.0136174	0.0133805	0.00442383	0.0161617	0.00332608	0.00493608	0.012589	0.0094421	0.00816165	0.00350032	0.0364267	0.0111287	0.00970694	0.00399216	0.0142769	0.0409814	0.00196246	0.0246642	0.0389874	0.0269223	0.0316951	0.00449924	0.000456788	0.0285258	0.0038905	0.0504547	0.00566505	0.0241755	0.00356717	0.035261	0.0100201	0.6634519
60	4.212534	-261.5614	265.7739	0.52874	0.00165842	0.0116386	0.00712408	0.000707186	0.0316108	0.0115281	0.00381138	0.0139243	0.00286561	0.00425272	0.0108461	0.00813492	0.00703173	0.00301573	0.0313837	0.0336754	0.00836309	0.00285769	0.0123003	0.0353078	0.00219381	0.0212496	0.0335899	0.0231952	0.0273072	0.00387636	0.00039355	0.0114585	0.00335189	0.0434697	0.00767135	0.00937933	0.00307332	0.0303794	0.00863293	0.5141033
66	2.312693	-263.4602	265.7729	0.512064	0.0027868	0.0112715	0.00689939	0.000684881	0.0306138	0.0123595	0.00369117	0.00666191	0.00277522	0.00411859	0.010504	0.00787834	0.00680995	0.00292061	0.0303938	0.0326133	0.00809931	0.00276755	0.0119124	0.0341942	0.00212462	0.0144429	0.0325304	0.0224636	0.0264459	0.00375409	0.000381137	0.0110971	0.0107735	0.0420986	0.00742939	0.0090835	0.00297639	0.0294212	0.0429577	0.5266742
72	4.062859	-261.7087	265.7716	0.477478	0.00282368	0.0114207	0.00699068	0.000693943	0.0310189	0.0125231	0.00374001	0.00675006	0.00281195	0.00417309	0.010643	0.00798258	0.00690006	0.00295925	0.030796	0.0330448	0.0110155	0.00412321	0.0449167	0.0346466	0.00215273	0.014634	0.023723	0.0227608	0.0267958	0.00380377	0.00038618	0.0116363	0.0109161	0.0426557	0.00752769	0.00920369	0.00301577	0.0298105	0.0435262	0.537863
78	-1.565581	-267.3392	265.7736	0.481445	0.00284714	0.0115156	0.00704876	0.000699709	0.0312766	0.0126271	0.00377108	0.00147865	0.00283531	0.00420776	0.0107314	0.0080489	0.00695739	0.00609807	0.0310519	0.0333194	0.011107	0.0044756	0.0452899	0.0349345	0.00217062	0.0147556	0.0239201	0.0229499	0.0270185	0.00383537	0.000389389	0.0117329	0.0110068	0.0430101	0.00117721	0.00928016	0.00304083	0.0300582	0.0438878	0.4819398
84	9.049346	-256.718	265.7674	0.474542	0.00280632	0.0113505	0.0069477	0.000689677	0.0308282	0.0124461	0.00371702	0.00145745	0.00279466	0.00414743	0.00497444	0.00793351	0.00685764	0.00601064	0.0306067	0.0328417	0.0109478	0.00441143	0.0446406	0.0196779	0.00213949	0.014544	0.0732749	0.0226209	0.0266311	0.00378038	0.000383806	0.0115647	0.010849	0.0273918	0.00116033	0.00914711	0.00299723	0.0296272	0.0432585	0.5612727
90	4.490685	-261.2621	265.7528	0.474916	0.00280853	0.0113594	0.00695317	0.00069022	0.0308525	0.0124559	0.00371995	0.0014586	0.00279686	0.0041507	0.00497836	0.00793976	0.00686304	0.00601538	0.0306308	0.0328675	0.0109564	0.00387099	0.0446757	0.0196934	0.00214118	0.0145555	0.0733326	0.0226387	0.0266521	0.00378336	0.000140089	0.0115738	0.0108575	0.0274134	0.00116125	0.00915432	0.00299959	0.0296505	0.0432926	0.6110579
96	4.516764	-261.2365	265.7532	0.486309	0.00287591	0.0116319	0.00711998	0.000684913	0.0315926	0.0127547	0.00380919	0.00149359	0.00286395	0.00425027	0.00509779	0.00813023	0.00702768	0.00615968	0.0313656	0.033656	0.0112193	0.00612033	0.0457475	0.00978557	0.00305639	0.0149046	0.0750918	0.0231818	0.0106837	0.00387412	0.00014345	0.0118515	0.011118	0.028071	0.0011891	0.00937392	0.00307155	0.0303619	0.0443312	0.6098393
102	5.193241	-260.581	265.7742	0.492977	0.00291534	0.0117914	0.00795076	0.000694304	0.0350604	0.0129296	0.00386141	0.00151407	0.00290322	0.00356702	0.00516768	0.00174884	0.00712404	0.00624414	0.0189913	0.0341175	0.0113731	0.00620425	0.0463747	0.00991974	0.0030983	0.015109	0.0761214	0.0234996	0.0108302	0.00483211	0.000145417	0.012014	0.0112704	0.0284559	0.00286037	0.00950245	0.00311366	0.0307781	0.044939	0.49426
108	5.178713	-260.5793	265.758	0.491003	0.00290366	0.0117442	0.00791892	0.000691523	0.03492	0.0128778	0.00384595	0.00150801	0.0028916	0.00355273	0.00514699	0.00174184	0.0146546	0.00621913	0.015361	0.0339808	0.0113275	0.0061794	0.046189	0.00988001	0.00308589	0.0150485	0.0758166	0.0234055	0.0107868	0.00481276	0.000144834	0.0119659	0.0112253	0.0283419	0.00284892	0.00946439	0.00310119	0.0306549	0.0447591	0.4151458
114	-5.898297	-271.6179	265.7196	0.362493	0.0035572	0.0143875	0.00680968	0.00138769	0.0427796	0.0157763	0.0137844	0.00184742	0.00354242	0.00435236	0.00630544	0.00213389	0.017953	0.0076189	0.0188184	0.0416291	0.0165911	0.00757023	0.056585	0.0121038	0.001504	0.0114531	0.092881	0.0286735	0.0132147	0.00589599	0.000353263	0.0282541	0.0137518	0.034721	0.00349014	0.0115946	0.00379919	0.0375545	0.0548332	0.6840853
120	-10.50783	-276.0893	265.5815	0.353614	0.00347008	0.0140351	0.00664289	0.0016626	0.0392712	0.0153898	0.0134467	0.00180217	0.00345566	0.00424576	0.006151	0.00145362	0.0175133	0.00743229	0.0183574	0.0406094	0.0161847	0.00908172	0.055199	0.0160963	0.00146716	0.0111725	0.090606	0.0279712	0.012891	0.00575158	0.00159218	0.0547517	0.013415	0.0267203	0.00340465	0.0113106	0.00370614	0.0366347	0.0534901	0.8778166
126	-10.66692	-276.3961	265.7291	0.558087	0.00150279	0.00467561	0.00470552	0.00117771	0.0278179	0.0109015	0.03081	0.00127658	0.00244783	0.0030075	0.00435709	0.000669437	0.0124056	0.0052647	0.0130036	0.0287659	0.0114645	0.00643308	0.00949636	0.0114019	0.00103927	0.00685729	0.0641812	0.0198135	0.00913142	0.00407416	0.00112783	0.0387836	0.00950258	0.0189275	0.0024117	0.00801192	0.00262526	0.0259504	0.03789	0.6657337
132	8.342694	-257.4201	265.7628	0.556966	0.00149977	0.00466622	0.00469607	0.00117535	0.027762	0.0108796	0.0322821	0.00127401	0.00426426	0.00300146	0.00434834	0.000668092	0.0123807	0.00525412	0.0129775	0.0287081	0.0114415	0.00642015	0.00947729	0.00646472	0.00103718	0.00684351	0.0640523	0.0197737	0.00911307	0.00406597	0.00304549	0.0387057	0.00790597	0.0221148	0.00240686	0.00799582	0.00261999	0.0258982	0.0378139	0.5797086
138	-5.413133	-271.1797	265.7665	0.502437	0.00179861	0.00559599	0.00563179	0.00140954	0.0332938	0.0130474	0.0387146	0.00152787	0.00511394	0.00359953	0.00521478	0.000801214	0.0148477	0.00630104	0.0155633	0.0239846	0.0137213	0.00769941	0.0113657	0.00203711	0.00114062	0.00820713	0.0768151	0.0237138	0.0109289	0.00487615	0.00365232	0.0263811	0.00948129	0.0265213	0.00538848	0.00958905	0.00319126	0.0310586	0.0453486	0.4401779
144	12.01512	-253.7512	265.7663	0.55086	0.00197196	0.00613532	0.00617457	0.00154539	0.00408303	0.0143049	0.0424458	0.00167512	0.00560681	0.00394644	0.010976	0.000878433	0.0162786	0.00690832	0.0170632	0.0262962	0.0150437	0.00844146	0.0124611	0.00223345	0.00125055	0.00899811	0.0152405	0.0259993	0.0119822	0.0053461	0.00376596	0.0289236	0.0103951	0.0290774	0.00590781	0.0105132	0.00349882	0.034052	0.0497191	0.4395234
150	9.404471	-256.3692	265.7737	0.548281	0.000370366	0.00610659	0.00614566	0.00153815	0.00406391	0.0142379	0.042247	0.00166728	0.00558056	0.00195395	0.0109246	0.00087432	0.0162024	0.00687597	0.0169833	0.0261731	0.0149733	0.00840193	0.0124027	0.00222299	0.00124469	0.00895597	0.0151692	0.0258775	0.0119261	0.00532106	0.00374832	0.0287882	0.0103464	0.0289412	0.0164909	0.010464	0.00112061	0.0338925	0.0494863	0.4829253
156	14.40013	-251.3561	265.7562	0.549246	0.000371018	0.00611733	0.00615647	0.00154086	0.00407107	0.0142629	0.036799	0.00167021	0.00559038	0.00195739	0.0109438	0.000875858	0.0162309	0.00688807	0.0170132	0.0262191	0.0149996	0.00841672	0.0124246	0.00282413	0.00124688	0.00897173	0.0151958	0.025923	0.0119471	0.00533043	0.00375492	0.0288389	0.00966604	0.0289921	0.0165199	0.0104824	0.00112258	0.0378163	0.0495734	0.410818
162	17.09596	-248.6762	265.7722	0.54793	0.000370129	0.00610267	0.00614172	0.00153717	0.00406131	0.0142288	0.0367108	0.00166621	0.00557698	0.0019527	0.0109176	0.00182319	0.016192	0.00687157	0.0169725	0.0261563	0.0149637	0.00839655	0.0123948	0.00281737	0.0012439	0.00895024	0.0151594	0.0258609	0.0133651	0.00531765	0.00374592	0.0287698	0.00964288	0.0289227	0.0164803	0.0104573	0.00111989	0.0377257	0.0494546	0.4681355
168	-1.425673	-267.1984	265.7728	0.546502	0.000369164	0.00608677	0.00612571	0.00153316	0.00405073	0.0141917	0.0366151	0.00166186	0.00962997	0.00408134	0.0108892	0.00181844	0.00627139	0.00685366	0.0169282	0.0260881	0.0149247	0.00338321	0.0123625	0.00135776	0.00144446	0.00892691	0.0151199	0.00847116	0.0133303	0.00530379	0.00373616	0.0286948	0.00961775	0.0288473	0.0164374	0.0206992	0.00111698	0.057204	0.0493257	0.5284581
174	-2.46314	-268.207	265.7438	0.535563	0.000349344	0.00477106	0.00579681	0.00145084	0.002703	0.0104416	0.0346492	0.00157264	0.00911292	0.00386221	0.0102508	0.0017208	0.00593467	0.00875088	0.0160193	0.0246874	0.0141233	0.00320156	0.0116987	0.00128486	0.0013669	0.00844761	0.0143081	0.00801633	0.0126146	0.00501903	0.00189299	0.0271541	0.00910136	0.0412674	0.0155548	0.0195878	0.001057	0.0541327	0.0725346	0.6338048
180	-3.941752	-269.7117	265.7699	0.529582	0.00030726	0.00471779	0.00573208	0.00143464	0.00267282	0.010325	0.0342623	0.00155508	0.00901116	0.00430316	0.0101363	0.00170159	0.0058684	0.00865316	0.0207468	0.0190817	0.0139656	0.00538716	0.0115681	0.00127051	0.00135164	0.00835328	0.0141483	0.00792682	0.00991802	0.00496298	0.00187185	0.0387391	0.00899973	0.0408066	0.0153811	0.0193691	0.000635734	0.0535282	0.0717247	0.5483727
186	-15.85386	-281.6206	265.7668	0.536626	0.000311346	0.00478053	0.0134353	0.00145372	0.00270837	0.0104623	0.034718	0.00268754	0.00913101	0.0043604	0.0102711	0.00172422	0.00594645	0.00876825	0.0210227	0.0193354	0.0141514	0.00545881	0.011722	0.00128741	0.00136962	0.00846438	0.0143365	0.00803225	0.0267452	0.00502899	0.00189675	0.00787824	0.00911943	0.0398831	0.0155857	0.0116935	0.00268555	0.0542401	0.0726786	0.563922
192	-5.221161	-270.9854	265.7642	0.551979	0.000320255	0.00491731	0.0138197	0.00149532	0.00542593	0.0107617	0.0357113	0.00415043	0.00939226	0.00448515	0.010565	0.00177355	0.00611659	0.00901912	0.0216242	0.0198887	0.0145563	0.00561499	0.0120573	0.00291079	0.00289668	0.00205525	0.0147467	0.00826206	0.0275105	0.00517287	0.00235658	0.00810365	0.00938035	0.0121564	0.0160316	0.0120281	0.00216413	0.055792	0.0747581	0.5745517
198	1.866729	-263.899	265.7658	0.540622	0.000564912	0.00481614	0.0135353	0.00146455	0.0125648	0.0105402	0.0349765	0.00406504	0.00536058	0.0203226	0.0103476	0.00173706	0.00677521	0.00883355	0.0211793	0.0194794	0.00470225	0.00549946	0.0118093	0.0028509	0.00283708	0.00201296	0.0144433	0.0147149	0.0269444	0.00318009	0.00230809	0.00793692	0.014203	0.0119063	0.0157018	0.0117806	0.0021196	0.0546441	0.0732199	0.4374121
204	-8.544911	-274.2344	265.6895	0.536876	0.000560997	0.00478277	0.0134415	0.0014544	0.0124777	0.0104672	0.0138152	0.00403687	0.00532343	0.0201818	0.0102759	0.00172502	0.00672826	0.00877234	0.0210325	0.0193445	0.00466967	0.0183543	0.0110611	0.00283115	0.00281742	0.00199901	0.0143432	0.0311808	0.0267577	0.00315806	0.0022921	0.00788192	0.0141045	0.0118238	0.015593	0.011699	0.00209654	0.0533274	0.0727126	0.7350646
210	-11.70728	-277.4663	265.759	0.597152	0.000447965	0.00314185	0.0107333	0.00116136	0.00996365	0.00835822	0.0110316	0.0032235	0.00425085	0.0161155	0.00820548	0.000523136	0.00537263	0.00700486	0.0167948	0.0154469	0.0037288	0.0146562	0.00883244	0.00226071	0.00224976	0.00159624	0.0147473	0.0248983	0.0213665	0.00252176	0.00183028	0.00629384	0.0112627	0.0298221	0.0107011	0.00934184	0.00167412	0.0425828	0.0707058	0.4175863
216	-13.52683	-279.2733	265.7465	0.596381	0.000328256	0.0031378	0.0107194	0.00115987	0.0099508	0.00834744	0.0110174	0.00321934	0.00424536	0.0160947	0.00819489	0.000522461	0.00536569	0.00699582	0.0167731	0.0154269	0.00372399	0.0146373	0.00882104	0.0022578	0.00224686	0.00159418	0.0147283	0.0248662	0.0213389	0.00251851	0.00182791	0.00769523	0.0112482	0.0297836	0.0106873	0.00932979	0.00167196	0.0425278	0.0706146	0.6274906
222	-3.938856	-269.6853	265.7465	0.62715	0.000306123	0.0013187	0.00999664	0.00175886	0.00927984	0.00778459	0.0102745	0.00300227	0.00395911	0.0150094	0.00764233	0.000487233	0.00602952	0.00637022	0.0156422	0.0143867	0.00347289	0.0136504	0.00354593	0.00210556	0.00209536	0.00148669	0.0137352	0.0231895	0.0199001	0.00234869	0.00170466	0.00878768	0.0104897	0.0277754	0.00996669	0.0087007	0.00113352	0.0396603	0.0658532	0.6274906
228	-8.921626	-274.6955	265.7739	0.613474	0.00135667	0.00146498	0.0111055	0.00195396	0.0103092	0.0086481	0.0114142	0.0033353	0.0101411	0.0166744	0.00849006	0.000541279	0.00669835	0.00707684	0.0173773	0.0159826	0.00385813	0.0151645	0.00393926	0.00233912	0.00232778	0.00165161	0.0152588	0.00929341	0.0159532	0.00260922	0.00189375	0.0065735	0.0116533	0.0308564	0.0100411	0.00206589	0.00125926	0.0440596	0.0731581	0.5142814
234	-11.17207	-276.946	265.7739	0.607692	0.00819829	0.00145117	0.0110009	0.00193555	0.010212	0.0085666	0.0113066	0.00330387	0.0100455	0.0165172	0.0105784	0.00093819	0.00663521	0.00701014	0.0172135	0.015832	0.00382177	0.0150216	0.00390213	0.00231708	0.00230585	0.00163604	0.0151149	0.00920582	0.0158029	0.00258463	0.00187591	0.00651154	0.0115435	0.0305656	0.00994644	0.00204642	0.00124739	0.0436444	0.0724686	0.5142814
240	-9.669682	-275.3844	265.7147	0.537606	0.000415224	0.0136291	0.0295676	0.000749253	0.0158927	0.0302917	0.011167	0.00651493	0.0105283	0.0202056	0.0138043	0.000730548	0.00341959	0.0065886	0.00597456	0.0128757	0.0011312	0.00998733	0.00510469	0.00695097	0.0182929	0.00302781	0.0130626	0.0121283	0.00420298	0.00840408	0.00742059	0.00545714	0.0435464	0.0200754	0.0220617	0.000591335	0.00515643	0.0373464	0.0560909	0.6930824
246	-0.08695177	-265.8471	265.7602	0.54588	0.000346428	0.0138389	0.0300227	0.000760784	0.0161373	0.0307579	0.0113388	0.0066152	0.0106904	0.0205166	0.0140168	0.000741791	0.00347222	0.00669	0.00479936	0.0130739	0.00354616	0.010141	0.00896217	0.00705795	0.0185745	0.0136066	0.0132637	0.012315	0.00426767	0.00853343	0.0075348	0.00554112	0.0442166	0.0203843	0.014445	0.000600436	0.00488466	0.0154714	0.0569542	0.4206326
252	10.66557	-255.1065	265.7721	0.544891	0.000865177	0.0152159	0.0299682	0.000759405	0.0161081	0.0307021	0.0148468	0.00660321	0.010671	0.0204794	0.0139914	0.000740447	0.00346593	0.00304043	0.00479066	0.0130502	0.00353974	0.0101227	0.00894593	0.00704515	0.0185408	0.013582	0.0132396	0.0122927	0.00425994	0.00851796	0.00752114	0.00553108	0.0441364	0.0203474	0.0144188	0.000599347	0.0048758	0.0154434	0.0568509	0.4673155
258	-4.09384	-269.8679	265.7741	0.48781	0.000936679	0.0164734	0.032445	0.000822166	0.0174393	0.0332395	0.0160738	0.00714893	0.00651228	0.0221719	0.0151477	0.000801641	0.00375237	0.00329171	0.00518658	0.0141287	0.00383228	0.0109592	0.00968526	0.0191711	0.0200731	0.0147044	0.0143338	0.0133086	0.00699462	0.00922192	0.00814272	0.00598819	0.0477841	0.022029	0.0156105	0.00064888	0.00527876	0.0273028	0.0615493	0.5105879
264	-13.14819	-278.9042	265.7561	0.480594	0.000922823	0.0124993	0.031965	0.000810004	0.0171813	0.0327478	0.015836	0.00704318	0.00450366	0.00991369	0.0433508	0.00331028	0.00727025	0.00324301	0.00510986	0.0139197	0.00377559	0.0107971	0.00911228	0.0188875	0.0197761	0.0144869	0.0141218	0.0131117	0.00689115	0.00908551	0.00802227	0.00589961	0.0470772	0.0199775	0.0153795	0.000639281	0.00520067	0.0268989	0.0606388	0.6017123
270	-15.15801	-280.9314	265.7734	0.472553	0.000907382	0.0122902	0.0314302	0.000796451	0.0168939	0.0321999	0.0155711	0.00692533	0.00279991	0.00974782	0.0426255	0.00439208	0.0071486	0.00318875	0.0246148	0.0136868	0.00134497	0.0106165	0.00895982	0.0185715	0.0194453	0.0142445	0.0138855	0.0128923	0.00677585	0.00893349	0.00788804	0.0058009	0.0462895	0.0196432	0.0151222	0.000628585	0.00511366	0.0264488	0.0596243	0.5219965
