Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-806.8899	-971.8138	164.9239	1.225893	5.066668	0.5437539	0.957513	0.0424865	0.491552	0.508448	2.929626
6	-798.7279	-962.5369	163.809	1.554644	8.861017	0.5380201	0.950995	0.0490048	0.445821	0.554179	2.379323
12	-822.0308	-984.1161	162.0853	1.930315	11.44405	0.6140053	0.945315	0.054685	0.521892	0.478108	2.609885
18	-828.715	-991.0604	162.3454	1.194826	10.48952	0.7148127	0.912074	0.0879255	0.521892	0.478108	2.885366
24	-800.0796	-964.2585	164.1789	1.365139	7.1072	0.6624519	0.941487	0.0585132	0.516806	0.483194	2.557139
30	-823.9698	-986.046	162.0762	1.449517	9.763086	0.8174395	0.940327	0.0596725	0.550772	0.449228	3.08509
36	-821.2678	-985.1216	163.8538	1.553952	8.775809	0.6302711	0.94394	0.0560605	0.393462	0.606538	2.282636
42	-816.7675	-979.6269	162.8594	1.160782	12.11053	0.7022568	0.917644	0.0823556	0.436546	0.563454	2.313831
48	-813.7085	-976.8366	163.1281	1.791919	9.187255	0.747953	0.901184	0.0988161	0.465808	0.534192	2.245774
54	-807.7614	-970.6712	162.9098	1.791919	9.187255	0.9674775	0.90917	0.0908298	0.459874	0.540126	2.269765
60	-803.2299	-966.7675	163.5376	1.57863	7.538719	0.9894271	0.910645	0.0893546	0.593444	0.406556	2.398489
66	-811.5401	-975.4229	163.8827	1.212147	7.58775	0.3679781	0.950098	0.0499025	0.593444	0.406556	2.948351
72	-813.0721	-975.242	162.1699	1.825796	8.295925	0.4235377	0.942901	0.057099	0.613057	0.386943	3.372854
78	-806.5763	-970.2162	163.6399	1.099911	8.295925	0.4235377	0.873897	0.126103	0.561837	0.438163	2.701447
84	-801.0609	-964.7125	163.6516	1.391291	11.37219	0.6254366	0.979883	0.0201172	0.417666	0.582334	2.281512
90	-808.2192	-971.388	163.1687	1.476787	10.56241	0.8275454	0.895162	0.104838	0.538872	0.461128	2.057374
96	-801.1941	-964.0949	162.9007	1.360782	10.56241	0.7843999	0.929511	0.0704894	0.530612	0.469388	2.446894
102	-800.6052	-962.8045	162.1992	1.866925	12.72358	0.6239585	0.960877	0.0391235	0.514935	0.485065	2.440494
108	-803.9515	-966.6871	162.7356	1.214911	12.72358	0.756872	0.914215	0.0857854	0.562113	0.437887	2.199739
114	-796.3928	-959.3877	162.9949	1.440994	10.82471	0.8612639	0.909745	0.0902548	0.486611	0.513389	2.16053
120	-812.7143	-973.2511	160.5368	1.731293	14.94682	0.5219274	0.909745	0.0902548	0.454502	0.545498	3.010207
126	-803.5934	-968.6133	165.0199	1.310267	5.481198	0.5305627	0.959325	0.0406748	0.454502	0.545498	2.715935
132	-815.3556	-979.4308	164.0752	1.085066	9.277377	0.970908	0.891559	0.108441	0.558863	0.441137	1.895374
138	-806.497	-970.4181	163.9211	1.245745	8.134082	0.6676102	0.868831	0.131169	0.494879	0.505121	2.304871
144	-806.1248	-969.805	163.6802	0.8554448	7.698096	0.6213292	0.882862	0.117138	0.5291	0.4709	2.861392
150	-807.0725	-968.5135	161.441	1.911992	10.31145	0.7238765	0.955549	0.0444514	0.437163	0.562837	3.220383
156	-807.6479	-968.0684	160.4205	1.556768	10.73631	0.6944816	0.911884	0.0881155	0.585657	0.414343	3.779348
162	-811.6075	-975.7443	164.1367	1.307755	7.96412	0.6072619	0.954721	0.0452789	0.416561	0.583439	2.523522
168	-811.9639	-974.57	162.6062	1.386518	11.54545	0.9045987	0.954721	0.0452789	0.521294	0.478706	2.480059
174	-804.3508	-966.8188	162.468	1.6247	10.40732	0.7294481	0.892758	0.107242	0.507318	0.492682	2.498218
180	-813.1387	-974.6174	161.4787	1.618019	10.96812	0.4699643	0.899627	0.100373	0.464596	0.535404	3.172916
186	-801.4941	-965.4709	163.9768	1.777248	5.714002	0.5851042	0.920646	0.0793541	0.477929	0.522071	2.77193
192	-798.0763	-960.6099	162.5336	1.804631	9.51029	0.5677993	0.904096	0.0959041	0.479934	0.520066	2.661693
198	-805.5799	-969.0224	163.4425	1.572864	7.382258	0.6251473	0.904096	0.0959041	0.433966	0.566034	2.701802
204	-809.9797	-974.3908	164.4112	1.344765	8.465508	0.4531509	0.950565	0.0494353	0.523316	0.476684	2.269651
210	-812.6544	-976.4237	163.7693	1.344765	7.839175	0.6350276	0.922889	0.0771114	0.461192	0.538808	2.580003
216	-811.2934	-974.7683	163.4749	1.344765	9.063884	0.5033576	0.890771	0.109229	0.578428	0.421572	2.470577
222	-809.4883	-973.4438	163.9555	1.249834	6.563422	0.4448173	0.905025	0.0949747	0.525356	0.474644	2.904423
228	-810.8148	-973.1372	162.3224	1.193171	8.738668	0.808432	0.905025	0.0949747	0.60708	0.39292	3.193029
234	-811.7635	-973.2108	161.4473	1.990295	8.68732	0.5982657	0.913186	0.0868144	0.609544	0.390456	3.398405
240	-796.6109	-958.1042	161.4933	1.837699	12.60627	0.9041588	0.906886	0.0931141	0.604928	0.395072	2.506386
246	-801.7029	-966.7925	165.0896	1.406257	6.646387	1.088911	0.957036	0.0429638	0.407719	0.592281	1.898849
252	-802.2892	-965.8663	163.5771	0.8736617	10.52189	0.9714784	0.882896	0.117104	0.527302	0.472698	2.066432
258	-804.3668	-967.5723	163.2055	1.222134	8.619487	0.6165274	0.882896	0.117104	0.527302	0.472698	2.71671
264	-804.6236	-967.6001	162.9765	1.222134	9.816845	0.6165274	0.906794	0.0932058	0.527302	0.472698	2.662091
270	-803.34	-965.2301	161.89	1.840702	11.27067	0.9097731	0.906794	0.0932058	0.527302	0.472698	2.483087
276	-800.5442	-963.0768	162.5326	1.788414	10.61956	0.6435669	0.93854	0.0614598	0.49045	0.50955	2.525271
282	-800.9287	-965.8421	164.9134	1.011882	8.281988	0.8657505	0.93854	0.0614598	0.49045	0.50955	1.862356
288	-795.9647	-960.7137	164.7491	1.064129	7.654196	0.75897	0.915471	0.0845293	0.569793	0.430207	2.079445
294	-799.6134	-964.6854	165.072	1.110003	6.731043	1.15068	0.915436	0.0845644	0.488241	0.511759	1.818076
300	-801.9609	-965.7113	163.7503	1.27817	10.17202	0.833996	0.943925	0.0560753	0.6178	0.3822	2.089091
306	-797.9602	-961.0661	163.1059	1.738125	7.730141	0.7728713	0.876231	0.123769	0.485857	0.514143	2.556209
312	-817.6559	-981.2737	163.6179	1.677452	8.424336	0.7291969	0.871241	0.128759	0.459763	0.540237	2.118711
318	-811.5918	-974.6731	163.0813	1.704978	10.09795	0.7654845	0.928501	0.0714987	0.459763	0.540237	2.217001
324	-808.7625	-970.2633	161.5008	1.523894	15.71584	0.9875704	0.921156	0.0788443	0.457621	0.542379	2.172937
330	-804.7331	-966.6447	161.9115	1.88068	9.094	0.5438432	0.927606	0.0723938	0.469128	0.530872	3.170954
336	-803.492	-966.5775	163.0855	1.506394	6.504108	0.4833819	0.89518	0.10482	0.529785	0.470215	3.237509
342	-804.9542	-970.0611	165.1069	1.155929	6.524495	0.7602039	0.905763	0.0942366	0.513911	0.486089	2.054808
348	-794.447	-959.238	164.791	1.268786	6.190957	0.8515432	0.908309	0.0916909	0.50667	0.49333	2.232988
354	-804.2428	-967.6577	163.415	1.502653	8.916703	0.9576587	0.922875	0.0771254	0.533258	0.466742	2.245991
360	-798.1768	-960.684	162.5072	1.591484	13.63568	0.7831535	0.929098	0.0709015	0.452853	0.547147	1.977343
366	-794.2574	-958.3711	164.1137	1.591484	8.366759	0.6989352	0.923642	0.0763576	0.534459	0.465541	2.035093
372	-793.842	-957.0805	163.2385	1.301798	9.759104	0.7242996	0.927582	0.0724184	0.543308	0.456692	2.467729
378	-793.5891	-956.9299	163.3408	1.394989	9.759104	0.56906	0.9174	0.0825995	0.543308	0.456692	2.404503
384	-791.9156	-953.7114	161.7958	1.653874	10.16663	0.56906	0.92708	0.0729204	0.474689	0.525311	3.140944
390	-791.2241	-952.2729	161.0488	1.782012	15.09054	0.6652764	0.938348	0.0616524	0.497917	0.502083	2.66375
396	-801.5852	-962.906	161.3209	1.540714	15.09054	0.6992245	0.905584	0.0944155	0.497917	0.502083	2.502498
402	-794.8846	-958.9981	164.1135	1.281204	7.922169	1.003471	0.905584	0.0944155	0.497917	0.502083	2.085536
408	-800.0306	-962.1987	162.1681	1.804078	9.798013	0.8583668	0.905584	0.0944155	0.566393	0.433607	2.657487
414	-805.4577	-967.6166	162.1589	1.738918	14.73876	0.9837707	0.941322	0.0586783	0.540673	0.459327	1.843998
420	-811.1003	-974.3843	163.284	1.352095	11.1612	0.8380931	0.86849	0.13151	0.532242	0.467758	1.86475
426	-797.0541	-960.6125	163.5584	1.352095	7.652784	0.8000209	0.870239	0.129761	0.411308	0.588692	2.51405
432	-790.1604	-953.6919	163.5315	1.270655	7.652784	0.5013862	0.909057	0.090943	0.509394	0.490606	2.850341
438	-806.2885	-969.2191	162.9306	1.559374	7.652784	0.5154312	0.943213	0.0567872	0.554746	0.445254	3.16289
444	-802.8778	-965.9267	163.049	1.343152	13.35384	0.7361094	0.936175	0.0638246	0.443891	0.556109	1.896107
450	-803.8426	-968.2312	164.3886	1.616175	7.106522	0.8331041	0.912144	0.0878564	0.453828	0.546172	2.035749
456	-798.9635	-961.6353	162.6719	1.891648	8.053546	0.51014	0.900088	0.0999125	0.571636	0.428364	2.875661
462	-803.4018	-967.6703	164.2685	1.147562	6.519319	0.7585783	0.881799	0.118201	0.504481	0.495519	2.535055
468	-801.9146	-965.4896	163.575	1.147562	10.06882	0.6443987	0.881577	0.118423	0.500314	0.499686	2.194206
474	-804.5144	-967.5997	163.0852	1.41103	9.011733	0.6046662	0.956632	0.0433682	0.500314	0.499686	2.873221
480	-810.2081	-974.0986	163.8904	1.711891	6.811006	1.190757	0.946097	0.0539033	0.4356	0.5644	2.295701
486	-807.0093	-971.0461	164.0368	1.279983	8.083896	0.9131054	0.924476	0.0755241	0.590803	0.409197	2.231416
492	-811.2558	-975.0638	163.808	1.3199	8.178945	0.4440868	0.924476	0.0755241	0.540912	0.459088	2.614864
498	-800.7417	-966.2818	165.5401	1.214966	3.841988	0.71489	0.887975	0.112025	0.400202	0.599798	2.614864
504	-808.6396	-972.2557	163.6161	1.433256	7.843655	0.7670486	0.903726	0.0962742	0.595848	0.404152	2.484134
510	-806.4767	-971.5786	165.1019	0.9595547	6.285452	0.7706318	0.884003	0.115997	0.548235	0.451765	2.192236
516	-817.1456	-982.5013	165.3556	1.565241	5.567	0.7706318	0.95122	0.0487801	0.443198	0.556802	2.111502
522	-807.3602	-970.8048	163.4446	1.398366	9.053767	0.9457856	0.868483	0.131517	0.443198	0.556802	2.119881
528	-811.2902	-975.975	164.6848	0.9074481	7.575801	0.9180089	0.907792	0.0922077	0.593029	0.406971	2.119881
534	-816.999	-977.1971	160.1981	1.728803	19.07604	1.078158	0.934275	0.0657248	0.546264	0.453736	2.394165
540	-802.676	-964.8608	162.1847	1.689511	14.0913	1.15336	0.923153	0.0768467	0.527793	0.472207	1.769204
546	-804.4403	-966.9962	162.5559	1.223391	13.62731	0.7848548	0.877485	0.122515	0.527793	0.472207	2.025382
552	-803.7159	-965.0788	161.3629	1.827773	13.29797	0.9999662	0.877485	0.122515	0.527793	0.472207	2.3252
558	-806.698	-969.7234	163.0255	1.633325	10.78045	0.761398	0.908714	0.091286	0.441525	0.558475	2.09006
564	-807.7787	-970.8961	163.1174	1.697223	9.933923	0.7524219	0.899866	0.100134	0.421131	0.578869	2.149207
570	-796.7211	-961.1581	164.437	1.166271	7.481984	0.6776677	0.906022	0.0939782	0.462391	0.537609	2.277555
