Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1568.302	-1735.214	166.9118	1.927935	0.8614258	2.980187	0.5538701	1.764155	0.3095224	0.3370154	0.5291821
6	-1577.412	-1744.059	166.647	1.287657	0.8487525	3.598236	0.3728181	2.431369	0.2479461	0.1452794	0.4181238
12	-1564.965	-1731.625	166.6602	1.022896	0.6367633	3.969895	0.2484244	2.431369	0.1916242	0.4096667	0.4413368
18	-1566.881	-1733.104	166.2232	2.226393	0.9524536	3.705155	0.29096	1.813267	0.2706129	0.1920009	0.6168617
24	-1581.46	-1747.745	166.2846	3.760563	0.7538413	2.802595	0.3880353	1.668982	0.2928281	0.1140242	0.7303906
30	-1563.508	-1730.714	167.2062	1.753947	0.7617315	2.867646	0.3880353	1.555298	0.3696651	0.3811144	1.032146
36	-1576.385	-1743.814	167.4295	0.8467668	0.7020411	2.260516	0.2879142	2.070527	0.3535784	0.4613519	1.697235
42	-1569.898	-1735.493	165.5944	3.606317	0.7978548	2.779957	0.2874301	2.170361	0.2217057	0.4613519	0.8529151
48	-1554.941	-1720.482	165.5407	1.780739	0.8995182	3.165947	0.3147172	2.340359	0.533271	0.7692423	0.9774061
54	-1565.052	-1731.832	166.7805	1.780739	0.8914329	3.034176	0.4320244	1.700629	0.284795	0.4404561	0.9770856
60	-1564.66	-1730.615	165.9557	1.732049	0.9703755	3.621269	0.300054	1.751035	0.45494	0.6141448	0.9134826
66	-1569.178	-1735.581	166.4034	1.732049	0.7315265	3.15395	0.5617965	2.579535	0.3579676	0.09694357	0.5322396
72	-1577.359	-1743.485	166.1259	2.51725	0.7277956	2.835563	0.7529097	2.151389	0.3145107	0.3158117	0.5881407
78	-1573.406	-1737.955	164.549	2.557571	1.018281	3.114712	0.5618086	3.418217	0.1209966	0.4116505	0.4124051
84	-1570.263	-1735.308	165.0448	2.557571	0.5746626	3.637509	0.2854541	2.788697	0.3909607	0.4607723	0.4545456
90	-1577.703	-1742.501	164.7983	1.549714	0.8083534	4.933009	0.2511664	2.133125	0.7691362	0.3588492	0.4537619
96	-1578.595	-1744.618	166.0225	2.00701	0.6722437	3.294961	0.2181579	2.558479	0.5921203	0.2775402	0.442191
102	-1565.009	-1728.948	163.939	5.023589	0.8708965	2.693361	0.2646474	2.785757	0.5551472	0.5592441	0.5599582
108	-1550.778	-1716.098	165.3199	2.600487	0.8056907	3.945779	0.1679534	2.094674	0.3562892	0.4866592	0.4769406
114	-1569.656	-1734.356	164.6998	1.977136	0.6816827	4.459355	0.5219588	0.2101109	0.3512562	2.730973	0.5895369
120	-1572.843	-1737.243	164.3995	2.65263	0.814797	4.13522	0.1538915	0.7482384	0.629941	2.25635	0.525758
126	-1573.338	-1740.256	166.9181	1.26639	0.6809112	3.35441	0.3075809	0.3118101	0.4764394	2.270137	0.4997675
132	-1565.553	-1731.519	165.9657	2.075655	0.9465119	3.12374	0.4281943	0.4125402	0.3347394	2.358372	0.6208996
138	-1557.716	-1723.333	165.6168	2.362904	0.9465119	3.500133	0.3347746	0.3198679	0.2495223	2.390588	0.5469984
144	-1560.974	-1727.522	166.5474	2.115234	0.6640261	3.110451	0.3961337	0.1520929	0.2353128	2.4392	0.5626801
150	-1559.065	-1724.103	165.038	2.806419	0.8324267	3.62606	0.355985	0.5216278	0.2227411	2.42633	0.5431955
156	-1562.106	-1726.04	163.9337	2.997412	0.9508734	4.293591	0.3415836	0.2528403	0.7430615	2.340618	0.6451152
162	-1563.984	-1728.522	164.5381	1.710993	0.63345	3.533412	0.8520459	0.4429023	0.6144134	3.230936	0.6775929
168	-1570.988	-1734.93	163.942	1.826754	0.875076	3.533412	0.7894393	0.8030875	0.5206543	3.286283	0.6894819
174	-1560.991	-1723.563	162.5723	2.912395	0.7437899	3.682831	4.324315	0.50412	0.207962	0.8998452	0.5834162
180	-1557.915	-1722.514	164.5988	1.12645	0.8501629	3.154005	3.695262	0.7624708	0.6146058	0.7827904	0.5616815
186	-1556.427	-1719.192	162.7648	3.018954	0.8017784	3.154005	3.808149	0.6391469	1.22163	0.47613	0.5714186
192	-1574.14	-1737.601	163.4612	1.388373	0.9583285	4.084393	0.7254645	1.128694	0.4740377	3.373595	0.5479763
198	-1563.785	-1729.753	165.9676	0.8791361	0.6737012	3.283189	0.3684097	0.8311767	0.1934049	3.373595	0.5820295
204	-1560.065	-1725.851	165.7866	1.493974	0.6406775	3.224078	0.5554448	0.3429148	0.1509085	3.373595	0.4010663
210	-1555.942	-1720.828	164.8857	1.286764	0.6406775	3.987537	0.4402898	0.2376028	0.3887032	3.705604	0.4367966
216	-1561.881	-1726.715	164.8346	2.032601	0.6882804	2.894317	0.3770413	0.363294	0.3234375	4.122192	0.4064627
222	-1549.224	-1711.776	162.5526	1.641317	0.7892572	4.112618	1.186745	0.6911618	0.5161471	4.122826	0.4871841
228	-1564.973	-1728.195	163.2214	2.417515	0.9099375	2.912143	0.3415504	1.152747	0.6509099	4.122826	0.566145
234	-1573.987	-1737.736	163.7483	2.148436	1.015824	2.788912	0.5246239	1.117267	0.2164701	4.122826	0.5186072
240	-1580.322	-1742.836	162.5138	3.367085	0.7495633	3.478242	1.00135	0.4713419	0.319156	4.101541	0.5348518
246	-1571.371	-1734.318	162.947	1.651099	0.7575787	3.821098	0.711156	0.4927264	0.3560188	4.864767	0.5784303
252	-1574.541	-1736.93	162.389	1.751477	0.6242368	4.133406	0.9246428	0.2438409	0.8640085	4.676278	0.5430058
258	-1574.923	-1736.889	161.9656	3.640699	0.6242368	4.797437	0.3695436	0.2573624	0.6244763	3.808282	0.536201
264	-1564.246	-1731.63	167.384	1.130733	0.7581458	3.343623	0.5352834	1.453695	0.3053905	0.3976335	0.9733382
