Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-73.42208	-243.6562	170.2341	0.5802566	0.2889287	0.6078797	1.50387	1.019684
6	-65.83269	-237.2554	171.4227	0.2729611	0.6017585	0.5679996	0.7055622	0.8670281
12	-55.68745	-226.5832	170.8958	0.1106188	0.8485307	0.7329364	0.7935485	1.101807
18	-59.94234	-231.3413	171.3989	0.1592322	0.515825	0.5567689	0.7935485	0.9986969
24	-67.56205	-237.3894	169.8273	1.031487	1.132776	0.5567689	1.110159	0.7767675
30	-63.26355	-233.6379	170.3743	0.7909651	0.8252057	0.3923268	1.095572	0.8986517
36	-56.53779	-225.617	169.0792	1.556163	0.8969531	0.8243898	0.7823766	1.312456
42	-61.49559	-232.6609	171.1653	0.2969273	0.8437158	0.3304031	0.4407969	1.219135
48	-70.7035	-240.6213	169.9178	0.5988939	0.8890748	0.08648081	0.5373431	1.001943
54	-77.15079	-246.4137	169.2629	0.5292907	1.569476	0.1835175	1.409965	0.9971252
60	-86.10447	-252.0164	165.912	3.989268	0.4191218	0.4820481	1.106704	2.088429
66	-86.31387	-256.6452	170.3314	0.9570322	0.6570269	0.4676921	0.7538017	1.231043
72	-85.45403	-254.6279	169.1739	0.155617	2.464373	0.1621609	0.7538017	1.240855
78	-83.67865	-253.8679	170.1892	0.5275164	1.085266	0.2772417	0.6069329	1.462269
84	-65.75984	-236.7449	170.9851	0.2006218	0.7541592	0.2268789	0.7208254	1.195497
90	-67.22886	-238.3415	171.1127	0.2502138	0.3606859	0.5443158	0.7208254	1.296039
96	-73.14191	-243.3245	170.1826	0.6323155	0.1692471	0.4528785	1.263102	1.088647
102	-82.33317	-253.0747	170.7416	0.2065258	0.3186589	0.1486761	0.9651923	1.149271
108	-70.81502	-241.9111	171.0961	0.4506179	0.3531653	0.1967431	0.7808294	0.9686869
114	-61.27348	-231.6204	170.3469	0.2343456	1.561122	0.6323485	0.8135063	0.9021737
120	-45.18166	-215.6899	170.5083	0.537373	0.8741479	0.4435188	1.142765	0.9085287
126	-52.90287	-222.5182	169.6154	1.341772	0.5884397	0.2555488	1.22675	1.125552
132	-56.02707	-226.0999	170.0728	0.8615948	0.695777	0.220011	0.9360416	1.259063
138	-54.49881	-224.0154	169.5166	0.6430116	1.032675	0.4643987	1.546771	1.208175
144	-54.01238	-222.1966	168.1842	2.581787	0.2353681	0.6399071	1.273378	1.185721
150	-50.38741	-219.7758	169.3884	0.4385834	1.085063	0.8052902	1.889254	0.8770979
156	-51.47418	-217.5341	166.06	4.890342	0.3454015	0.5958483	1.53951	0.8770979
162	-64.07679	-229.7944	165.7176	5.234153	0.7339074	0.4385934	1.475839	0.7847091
168	-58.13132	-224.8408	166.7095	3.41646	0.7874097	0.4385934	2.142378	0.9163225
174	-53.52658	-223.259	169.7324	1.240719	0.3456599	0.2106353	1.074663	1.259401
180	-50.35501	-220.2749	169.9199	1.240719	0.1788776	0.3014786	1.284934	0.7193206
186	-47.62099	-217.6943	170.0733	1.0021	0.6172342	0.3320404	1.552641	0.639815
192	-51.32361	-221.3371	170.0135	0.7364177	0.5859816	0.3417626	1.06934	1.476334
198	-63.19959	-228.9025	165.7029	3.767805	1.494384	0.9270657	1.561357	1.050529
204	-40.23756	-208.6089	168.3713	1.15723	1.966294	0.4526238	0.7713243	1.627051
210	-48.25592	-215.7314	167.4755	1.15723	2.42339	0.2909668	0.3811055	2.241017
216	-48.81474	-216.7785	167.9638	1.231339	1.799974	0.7445749	0.3501792	2.087517
222	-48.04802	-219.3031	171.2551	0.2962942	0.4980048	0.7875368	0.7258086	0.8716762
228	-54.12713	-224.937	170.8099	0.475153	0.8933278	0.4172993	0.865676	0.9392752
234	-45.93082	-215.8393	169.9084	0.3158741	1.514086	0.2928741	1.266005	0.9759509
240	-58.20664	-227.7191	169.5125	0.9985572	1.332899	0.2729713	1.183471	0.9225908
246	-62.03687	-232.1141	170.0772	0.7454929	1.014935	0.3360853	1.384162	0.7184024
252	-59.36956	-230.2106	170.841	0.2595401	0.7215874	0.1975467	0.9957881	0.9765235
258	-60.48854	-230.3779	169.8893	0.2595401	0.7215874	0.2094454	2.256417	0.5716455
264	-70.45411	-240.5317	170.0776	1.103008	0.5730422	0.3149445	1.446176	0.6993837
270	-66.5362	-237.1253	170.5891	0.6460295	0.7757845	0.3226371	1.270959	0.5625668
276	-73.68126	-243.7756	170.0943	0.6460295	0.4952387	0.4541662	1.462292	1.205745
282	-64.52391	-234.7705	170.2466	0.645924	0.7370098	0.7262547	1.141623	0.9864703
288	-62.79506	-232.3995	169.6044	1.265705	0.6934772	0.7238672	1.042248	1.141819
294	-78.40253	-247.3298	168.9273	0.5363471	1.767835	0.885814	1.042248	1.325632
300	-58.04151	-226.6166	168.5751	1.857215	0.5515728	0.9032492	1.436227	1.131479
306	-52.50004	-220.5455	168.0455	2.566471	0.4166568	0.3009213	1.436227	1.363798
312	-57.89778	-227.797	169.8992	0.1674171	1.195408	0.3485918	2.001922	0.6460263
318	-54.68094	-225.2524	170.5715	0.5159302	0.6661263	0.3485918	1.371295	0.8432513
324	-51.71502	-223.2848	171.5697	0.1268606	0.3964548	0.2125141	0.7634628	0.8708374
330	-49.58576	-218.4653	168.8795	1.374802	0.9692746	1.002795	1.483539	0.7435948
336	-48.97521	-218.8503	169.875	0.5576836	0.6984429	0.5215105	2.042781	0.6907943
342	-62.26503	-229.6485	167.3834	2.771656	1.704305	0.2345347	1.178792	0.8742745
348	-61.55319	-232.5114	170.9583	0.2565359	0.9119582	0.3973919	0.7966083	1.06492
354	-60.83994	-231.0557	170.2158	0.2068812	1.709739	0.2732546	0.8632177	0.9829966
360	-57.94669	-227.4446	169.4979	0.7263882	1.410388	0.196029	0.5214762	1.538743
366	-52.34343	-221.7243	169.3809	0.8668309	1.410388	0.299607	0.7204583	1.504976
372	-57.03723	-226.6964	169.6592	1.148829	1.305016	0.3745332	0.7305483	1.143605
378	-49.77785	-220.7999	171.022	0.1450549	0.5222369	0.833709	0.5107306	1.365545
384	-51.6237	-221.9198	170.2961	0.1262568	1.38321	0.2532462	1.28091	0.8263493
390	-54.69337	-224.2785	169.5851	0.5872567	0.7673787	0.5022798	2.072798	0.9266272
396	-48.23134	-216.4562	168.2249	1.516535	0.7962169	0.2428286	1.608076	1.621425
402	-44.43018	-213.5557	169.1255	1.761773	0.7105269	0.7061839	1.304237	0.8621579
408	-49.4444	-219.4014	169.957	1.220475	0.5422389	0.5715255	0.8125566	1.294676
414	-60.97434	-230.7301	169.7558	0.9857623	0.49647	0.4108886	1.808057	0.885676
420	-51.53197	-221.0037	169.4717	0.7737922	1.176104	0.3130913	1.808057	0.6907241
426	-44.61723	-213.1713	168.5541	0.843393	1.964777	1.137626	1.303732	0.6907241
432	-48.10836	-216.0977	167.9894	0.9872147	2.316852	0.3317698	1.064649	1.617146
438	-44.63211	-213.5381	168.906	1.876196	0.5828125	0.5077663	1.506367	1.046074
444	-53.9193	-221.6638	167.7445	2.539847	0.5828125	0.6033152	1.196928	1.639003
450	-50.1062	-220.1671	170.0609	1.083376	0.5823537	0.6431267	0.8052866	1.254586
456	-61.09019	-229.5822	168.492	0.338986	2.594584	0.3676872	1.949378	0.7753101
462	-63.75184	-234.1773	170.4255	0.2025196	0.8772337	0.08830728	0.6646235	0.7753101
468	-66.4645	-235.7887	169.3242	0.7826211	0.841418	0.4493771	1.352815	1.55722
474	-66.48335	-237.7753	171.292	0.210554	0.7200496	0.6275761	0.3511075	1.245636
480	-63.77798	-233.998	170.22	1.078535	0.761538	0.2332966	0.9740357	0.8376185
486	-61.53973	-232.6488	171.1091	0.1819403	0.2868223	0.2438126	0.8769503	1.193266
492	-75.84082	-244.2639	168.4231	1.310868	1.194773	0.4108213	1.231611	1.670539
498	-65.05541	-234.1834	169.128	1.242259	0.4399698	0.1476001	0.8622346	1.670539
504	-77.61616	-247.3141	169.6979	0.4443193	0.2652809	0.3734062	1.066055	1.949581
510	-65.01775	-232.9594	167.9417	1.242486	0.359605	0.3118932	0.3083668	3.051274
516	-53.04648	-221.8367	168.7903	0.8641844	1.470047	0.2858852	1.673731	1.16205
522	-50.4357	-220.8779	170.4422	0.3036537	0.9781208	0.1652963	1.153501	0.7621808
528	-49.00696	-220.0075	171.0005	0.3036537	0.4292072	0.3215208	1.140284	1.027624
534	-53.17925	-223.1126	169.9334	1.134187	0.4046675	0.4139771	0.9102602	1.431328
540	-58.15459	-229.4182	171.2636	0.1929496	0.4046675	0.557347	1.178725	0.7180459
546	-52.89435	-223.887	170.9926	0.3630973	0.3563598	0.336621	1.084702	1.047426
552	-55.74246	-224.6191	168.8766	1.432839	0.8335081	0.5122521	0.7212357	1.8422
558	-70.28579	-236.2231	165.9373	0.474197	2.586012	0.2165125	3.311462	1.598895
564	-52.34639	-222.3629	170.0165	0.2145347	1.168015	0.5227967	1.77574	0.7014071
570	-47.74812	-217.7518	170.0037	0.726497	0.7667611	0.6037157	1.671072	0.55993
576	-50.44104	-218.6332	168.1921	1.198698	1.940229	0.3123551	1.848218	0.8450964
582	-60.27218	-228.6545	168.3823	1.386304	1.854359	0.3696253	1.140712	1.249178
588	-54.36782	-224.0472	169.6793	0.8186743	0.6006354	0.2258973	1.096188	1.548814
594	-47.33953	-218.1421	170.8026	0.353164	0.724931	0.3981565	1.30242	0.7709967
600	-53.98661	-224.9119	170.9252	0.2664108	0.724931	0.3576802	1.187981	0.8747421
606	-47.99209	-217.1251	169.1331	1.262626	1.253973	0.3647232	1.158661	1.173573
612	-51.35433	-221.2704	169.9161	1.214043	0.524293	0.2415273	1.248586	0.9626717
618	-52.18378	-220.5569	168.3731	1.387199	0.524293	0.4089891	2.25925	1.354446
624	-48.6708	-217.8736	169.2028	1.342695	1.020823	0.4558684	0.9870769	1.363583
630	-67.95882	-236.6593	168.7005	1.004809	1.604763	0.9071626	0.9845746	1.27855
636	-60.55067	-228.3236	167.7729	2.379785	0.6779848	0.3767867	0.6632344	2.121106
642	-68.6307	-236.0754	167.4447	0.7000536	2.961807	1.80868	0.4781871	1.371413
648	-68.12356	-237.595	169.4715	0.2904713	1.404584	0.9317225	1.416935	0.9851659
654	-66.36362	-235.8479	169.4843	0.787492	0.3291916	0.6429915	2.333372	0.6398511
660	-55.63734	-226.0551	170.4178	0.4349668	1.146145	0.6279198	0.9437418	0.9032749
666	-50.00528	-219.7102	169.7049	0.5861828	0.5669873	0.3341611	1.718815	1.338384
672	-65.17561	-233.3866	168.211	1.492449	0.3960418	0.3963146	2.479879	1.272966
678	-57.86976	-226.3021	168.4323	0.888227	1.112788	0.1297692	1.513782	1.430985
684	-63.91585	-233.7987	169.8829	0.2470868	0.7588062	0.1456756	1.842203	0.8091706
690	-72.10752	-236.6455	164.538	1.515034	3.890897	0.04866282	1.531982	1.077978
696	-60.99862	-231.3157	170.317	0.3397753	0.6054093	0.1807775	1.31249	1.138803
702	-64.51906	-234.0291	169.51	0.5483183	0.9284725	0.2411752	1.737762	1.16706
708	-71.81697	-242.4322	170.6153	0.3818257	0.9108346	0.6576072	0.9877957	0.9259816
714	-59.50708	-229.3651	169.858	0.7414488	0.9138442	0.4400873	1.518527	0.943796
720	-60.55959	-231.0284	170.4688	0.250277	1.039807	0.3680774	0.8398481	1.345834
726	-60.87988	-230.2329	169.3531	0.5625869	1.564169	0.4718764	1.097912	1.351229
732	-46.13515	-216.0155	169.8803	0.2105844	0.3392049	0.2632926	2.497125	0.8297548
738	-48.98656	-219.2547	170.2681	0.7723892	0.3183906	0.2632926	1.095145	1.262047
744	-49.39495	-218.5262	169.1312	1.298254	0.8329054	0.3993814	1.572747	1.144402
750	-61.94497	-229.3578	167.4128	1.298254	1.128932	0.3240186	3.446115	0.5587588
756	-54.44281	-225.4007	170.9579	0.3107747	0.5005928	0.3683806	1.238296	0.9369175
762	-59.93301	-227.7413	167.8083	2.004074	1.066972	0.6956974	0.8798509	1.813187
768	-54.13656	-223.6882	169.5517	0.3826052	0.8687867	0.1078408	0.7507292	1.568064
774	-51.56588	-221.7279	170.162	0.3796975	0.5879437	1.294277	1.203643	0.8306837
780	-60.5391	-230.9487	170.4096	0.2640964	1.301337	0.4028699	1.073852	0.9419007
786	-60.11708	-228.9631	168.8461	0.940882	1.340112	0.0994484	0.9264222	1.085406
792	-61.78431	-229.9628	168.1784	1.084228	1.38184	0.1493402	0.6603129	1.987636
798	-64.027	-232.8858	168.8588	1.350688	0.4867781	0.1653861	0.8024135	1.875911
804	-71.01436	-240.2335	169.2191	0.738777	0.7555783	0.1542287	1.340254	1.472776
810	-59.58148	-229.7148	170.1333	0.6486319	0.4462488	0.9781828	0.9517438	1.238316
816	-58.14496	-229.4641	171.3191	0.1455498	0.3474573	0.4934249	1.261544	0.6309852
822	-50.47386	-221.6121	171.1382	0.1517642	0.5828691	0.425905	1.261544	0.8028322
828	-51.07829	-221.1377	170.0594	0.5448226	1.074978	0.2986625	1.261544	1.03054
834	-54.60569	-225.5144	170.9087	0.2141023	1.074978	0.5638011	0.7637039	0.9388543
840	-48.76279	-219.0287	170.2659	0.7993878	0.6145223	0.9429027	0.9822797	0.8604795
846	-43.77912	-212.3434	168.5642	0.9811017	1.987879	0.7211624	1.240394	1.056498
852	-55.33294	-225.087	169.7541	1.865028	0.7569567	0.259752	0.7525612	0.7692362
858	-51.77146	-221.0466	169.2752	1.86682	0.6000103	0.3873609	1.258016	0.9720146
864	-54.19422	-223.4924	169.2982	0.156571	0.59345	0.08482608	2.140742	0.5887934
870	-46.30871	-217.3385	171.0298	0.5502206	0.8055339	0.4956091	0.699284	0.8500474
876	-52.17698	-223.4593	171.2823	0.2506196	0.461922	0.2587925	1.010164	0.8500474
882	-57.30182	-228.7468	171.445	0.1211391	0.4778083	0.3851817	1.010164	0.8730733
888	-66.01792	-234.5881	168.5701	0.4903984	0.7955638	0.2861111	3.408673	0.532253
894	-51.1597	-220.0244	168.8647	2.402705	0.7241286	0.6092966	0.8129668	1.054978
900	-61.0332	-230.4983	169.4651	0.6099034	1.47954	0.2299474	1.432695	0.901713
906	-63.68009	-234.4633	170.7832	0.1883261	0.6917313	0.2139158	1.013706	1.151421
912	-65.61926	-236.0733	170.454	0.3495457	1.254619	0.384146	0.5829516	1.312759
918	-53.94877	-224.876	170.9272	0.3051116	0.6484862	0.3271123	0.5398057	1.469226
924	-65.841	-234.7173	168.8763	1.259577	0.7761993	0.4848817	0.8978582	1.889554
930	-59.6561	-230.2325	170.5764	0.4602709	0.468224	0.4848817	0.7696101	1.518944
936	-68.98429	-237.8842	168.9	0.5543178	1.165602	1.653774	0.6246849	1.518944
942	-61.12857	-232.317	171.1885	0.1876183	0.6608598	0.682032	0.5802529	1.162973
948	-62.87325	-233.0469	170.1737	0.4859201	0.3776049	0.484559	1.585081	1.193784
954	-61.57226	-231.9004	170.3282	0.1242208	0.8250674	0.3398027	1.968643	0.6749369
960	-52.24893	-222.7087	170.4597	0.1271272	1.257703	0.6944013	1.196516	0.6928797
966	-60.20339	-230.0473	169.8439	0.9691959	0.3433093	0.7514569	1.525984	0.8903877
972	-71.2922	-239.513	168.2208	1.195006	1.390495	0.3591703	1.838129	1.314215
978	-65.97553	-234.2305	168.2549	0.7188298	2.689374	0.4262761	0.4533056	1.844512
984	-69.62725	-240.4822	170.855	0.262951	0.7958942	0.4224331	0.4756541	1.498478
990	-74.0568	-242.5214	168.4646	1.250217	1.123343	0.701737	0.4870465	2.101263
996	-75.42671	-246.1462	170.7195	0.119157	0.9114627	0.3356021	1.161371	1.074943
1002	-72.9844	-243.7342	170.7498	0.3937088	0.5779631	0.8524428	1.03066	0.8518731
1008	-68.94887	-240.1808	171.2319	0.2059381	0.2576919	0.3858295	1.234832	0.6991936
1014	-67.16862	-238.6432	171.4746	0.2164696	0.4391415	0.3858295	1.064573	0.6274204
1020	-58.74744	-229.4816	170.7342	0.3353945	0.6105076	1.032874	0.905917	0.8429548
1026	-67.16616	-237.1197	169.9535	0.3449762	0.8244379	0.2626321	1.856966	0.9545374
1032	-81.83997	-251.76	169.92	0.6905344	0.8244379	0.3978155	1.208613	1.30649
1038	-75.00902	-246.3276	171.3186	0.1158575	0.5353616	0.2646035	1.208613	0.6385054
1044	-64.43856	-234.9793	170.5407	0.3654983	0.955365	0.7325926	0.9519353	0.9407985
1050	-63.60312	-233.3082	169.7051	0.6563385	0.904222	0.2659837	1.49656	1.165993
1056	-61.60146	-231.662	170.0605	0.6110011	0.4662849	1.067926	0.9913387	1.214426
1062	-54.22842	-225.2555	171.0271	0.3337169	0.3929509	0.5366059	0.5082532	1.467082
1068	-55.56982	-227.4854	171.9156	0.08684284	0.4772466	0.6270921	0.5599787	0.6969258
1074	-57.48472	-227.728	170.2433	1.171252	0.2162449	0.5013234	1.145143	0.6780955
1080	-78.03676	-249.4077	171.3709	0.16056	0.5753115	0.3298978	0.7862221	1.067617
1086	-68.93403	-237.2039	168.2698	1.32933	1.281372	0.225326	1.217002	1.635056
1092	-60.1998	-229.2857	169.0859	1.243517	0.2855061	0.4682174	0.841001	1.969858
1098	-57.8623	-228.4195	170.5572	0.07633687	0.9055724	0.6901622	0.9803471	1.249181
1104	-58.57437	-226.6798	168.1054	0.3726829	2.426824	0.3770966	0.7904107	2.0914
1110	-69.79728	-239.5529	169.7556	0.3663368	1.152366	0.3441385	0.7457534	1.771793
1116	-71.02333	-241.3826	170.3593	0.214292	0.4454443	0.4550868	1.045409	1.674514
1122	-60.58881	-229.7565	169.1677	0.9863269	0.8652817	0.5684548	1.045409	1.674514
1128	-49.56392	-218.6137	169.0498	0.4551288	2.296353	0.655991	0.5252733	1.518322
1134	-55.58259	-225.4198	169.8372	0.7159942	0.9529349	0.4415114	1.367295	1.098701
1140	-56.88777	-226.7421	169.8544	0.1727712	0.8622405	0.1200845	1.50231	0.9741418
1146	-61.64224	-231.7422	170.0999	0.5707936	1.205166	0.5578533	0.9808807	1.049913
1152	-62.10262	-232.026	169.9234	0.1435124	2.000484	0.2682499	1.074779	0.8567039
1158	-75.08002	-245.879	170.7989	0.2760875	0.2072661	0.5721769	0.5997515	1.471319
1164	-74.93081	-244.1064	169.1756	0.973643	0.7873568	0.7359649	1.257778	1.471319
1170	-74.72561	-243.2785	168.5529	1.00657	0.4121413	2.457401	0.590799	1.453759
1176	-69.71033	-240.1127	170.4023	0.7978163	0.4121413	0.936347	0.3170517	1.453759
1182	-65.89636	-234.5336	168.6373	1.465099	0.8641032	1.184255	1.211481	1.124401
1188	-56.67829	-224.9517	168.2734	1.519386	0.7730957	0.4563077	0.6143351	2.312929
1194	-52.03247	-223.015	170.9825	0.407727	0.940543	0.3668479	0.3624528	1.269297
1200	-58.11747	-227.964	169.8466	0.8118015	0.9080633	0.7976403	1.187704	0.9376229
1206	-54.56325	-223.711	169.1477	1.125657	0.8277999	0.4125044	1.258962	1.52325
1212	-66.83806	-236.8244	169.9864	0.6514	0.9596325	0.3114866	0.3900409	1.78607
1218	-64.36361	-234.4147	170.0511	1.310651	0.456603	0.3683483	0.594126	1.439078
1224	-61.5098	-231.478	169.9682	0.4990069	0.8750974	0.242412	1.049561	1.439078
