Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1840.918	-2001.947	161.0289	2.620684	0.937063	2.879257	0.935308	1.464943	4.421801	1.392508	0.7648397
6	-1846.18	-2007.094	160.9143	3.018015	0.937063	2.189158	0.7868009	1.464943	5.577888	0.774265	0.9228754
12	-1826.254	-1989.104	162.8502	3.677494	1.06405	2.392613	0.1810602	0.9494408	0.8285465	3.869181	0.9999331
18	-1826.167	-1988.217	162.0498	3.677494	1.094219	2.607448	0.6905696	0.7827278	0.8285465	3.89667	1.171868
24	-1826.207	-1986.041	159.8341	4.757368	0.9522879	2.839127	0.9544054	0.6584295	0.985129	5.368322	0.9133488
30	-1829.796	-1990.058	160.2617	3.324311	0.9313473	2.78675	1.175255	5.217635	1.713197	0.4696959	0.7775629
36	-1826.277	-1985.863	159.5853	3.789126	0.9689	3.59465	0.504369	5.217635	2.049842	0.3633343	0.740892
42	-1823.708	-1982.434	158.726	4.660565	1.038897	3.62782	1.564768	5.217635	0.4460578	1.140989	0.7672259
48	-1828.563	-1988.891	160.328	3.256709	1.207817	3.024977	1.102393	5.217635	0.6848293	1.140989	0.5693523
54	-1820.599	-1982.977	162.3781	3.961558	1.034718	3.161906	0.4031658	3.548883	0.5922177	1.085078	0.7004597
60	-1815.543	-1978.742	163.1985	3.11027	1.083913	3.244655	0.149762	3.548883	0.6645035	0.9167727	0.5597902
66	-1822.638	-1985.421	162.7832	5.315486	0.8102185	3.244655	0.5108759	2.634615	0.6441325	0.829372	0.7066625
72	-1810.73	-1975.987	165.2572	2.652018	0.9614458	2.213348	0.4322887	2.634615	0.7015217	0.8197387	0.7877682
78	-1819.088	-1984.838	165.7493	3.322894	0.9935315	2.302088	0.1264621	2.634615	0.287183	0.4849354	0.7463328
84	-1809.595	-1974.373	164.7787	3.322894	0.7019524	2.752249	0.3365653	2.853582	0.5644619	0.6453995	0.6338778
90	-1823.882	-1987.887	164.0048	3.479554	0.7145469	3.592941	0.5311174	0.4679069	0.7261826	2.507947	0.4146297
96	-1829.543	-1994.414	164.8713	3.538434	1.137818	3.592941	0.2744438	0.4679069	0.3697903	1.799563	0.4146297
102	-1824.727	-1990.787	166.0605	3.443547	1.131203	2.240052	0.04858719	0.6715168	0.5543825	1.799563	0.7362761
108	-1822.497	-1989.696	167.1996	2.301394	1.117487	2.103041	0.3402012	0.4684616	0.2753609	1.799563	0.7691858
114	-1819.74	-1987.061	167.3203	3.552452	0.9413615	2.027135	0.2560995	0.4271685	0.2709741	1.211752	0.70442
120	-1815.236	-1982.56	167.3239	3.4451	1.028043	2.209122	0.08655688	0.2415172	0.5093119	1.186145	0.5539258
126	-1814.496	-1982.373	167.8777	2.998424	0.847327	1.715433	0.04607507	0.4244664	0.3243639	1.639039	0.5945936
132	-1832.152	-1999.485	167.3331	2.998424	0.8284828	1.98793	0.5645334	0.2918181	0.2073066	1.665074	0.5805618
138	-1846.825	-2013.795	166.9697	3.390189	1.229985	2.078524	0.3783203	0.1352698	0.1866256	1.647552	0.5268296
144	-1832.012	-1999.246	167.2344	2.690968	1.090859	2.059269	0.5797857	0.2031592	0.158971	1.783985	0.4702018
150	-1834.356	-2000.628	166.2719	2.640483	1.229988	1.510424	0.65649	2.87645	0.09916607	0.481172	0.3952017
156	-1820.562	-1987.576	167.0131	2.227507	0.9377326	1.961143	0.5681143	2.383919	0.1022492	0.4680144	0.3774153
162	-1821.253	-1987.274	166.021	3.906101	0.8583996	3.281335	0.06769572	0.27465	1.158596	0.2757454	1.054942
168	-1823.75	-1990.153	166.403	3.15191	0.9589027	3.182912	0.1427442	0.3444417	1.015127	0.2861576	1.136396
174	-1813.882	-1981.674	167.7923	2.889213	0.8932995	1.960363	0.2226223	0.1484244	1.225689	0.1000372	1.28429
180	-1822.994	-1989.055	166.061	4.210466	1.334365	2.190657	0.1811995	0.3481395	1.565551	0.02374324	1.108417
186	-1816.489	-1983.912	167.4234	1.943915	1.203698	3.144944	0.3041179	0.0879969	1.059311	0.06325797	1.108417
192	-1805.008	-1972.225	167.2168	3.876867	0.8857655	2.456055	0.2536991	0.1466998	1.059311	0.0262326	0.9666502
198	-1811.828	-1979.665	167.8371	2.869382	0.938025	2.456055	0.2624654	0.0908949	1.059311	0.0397343	0.9918194
