Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-245.7668	-417.9214	172.1546	1.065657	1.105799
6	-241.9082	-413.8441	171.9359	1.37474	1.020438
12	-244.5657	-416.918	172.3523	0.9508841	1.027731
18	-249.8329	-422.0367	172.2037	1.226148	0.8955426
24	-235.0068	-407.1137	172.1069	1.226148	0.9981979
30	-238.0883	-410.2041	172.1157	0.7138574	1.429502
36	-242.4398	-414.4749	172.0351	1.34759	0.9471748
42	-255.2163	-426.3324	171.1161	1.401671	1.660221
48	-245.3552	-416.0063	170.6511	1.732923	1.754822
54	-250.3158	-422.1518	171.836	1.261458	1.213766
60	-253.184	-425.6311	172.4471	0.8549825	1.02884
66	-247.2512	-419.3327	172.0814	0.546648	1.580448
72	-253.395	-426.0213	172.6263	0.2274924	1.410851
78	-246.4097	-418.043	171.6333	1.3401	1.316414
84	-258.3499	-429.838	171.4881	1.3401	1.430552
90	-250.6792	-422.8558	172.1766	0.8364462	1.284186
96	-248.6407	-421.0313	172.3906	0.9117415	1.028507
102	-244.5684	-416.8907	172.3224	1.153691	0.8410654
108	-247.3321	-419.9278	172.5957	0.9318562	0.7733481
114	-248.0229	-419.9019	171.8791	1.167799	1.256285
120	-255.6907	-428.1902	172.4994	0.9593374	0.8619998
126	-252.4335	-423.753	171.3195	1.78007	1.211976
132	-242.5173	-414.1231	171.6058	1.78007	0.9437488
138	-248.6313	-421.0499	172.4186	0.2765774	1.531031
144	-249.3374	-420.9235	171.5861	1.695691	1.048323
150	-253.4363	-425.1964	171.76	1.695691	0.8656251
156	-249.4598	-421.6007	172.1409	1.026027	1.153625
162	-253.9344	-426.2843	172.3499	0.8170692	1.153625
168	-269.6532	-440.8237	171.1704	1.694262	1.402372
174	-253.1149	-425.0093	171.8944	0.7729943	1.551603
180	-258.8529	-430.7598	171.9069	1.592494	0.8114998
186	-252.6872	-424.9725	172.2853	0.5863962	1.396941
192	-259.8049	-431.9362	172.1313	1.056922	1.134752
198	-262.215	-434.1248	171.9099	0.8491907	1.48323
204	-255.5205	-427.507	171.9865	1.211839	1.125631
210	-256.5757	-429.2123	172.6366	0.7747701	0.9162141
216	-252.3282	-423.7955	171.4673	1.489111	1.330041
222	-253.302	-424.4322	171.1302	1.826174	1.330041
228	-253.2365	-424.5644	171.3279	1.681768	1.286971
234	-251.0423	-422.1954	171.1531	1.862413	1.282139
240	-262.2255	-433.6967	171.4712	1.544363	1.282139
246	-263.0217	-434.4779	171.4562	1.304911	1.48169
252	-249.6986	-421.4259	171.7273	1.312947	1.261795
258	-257.7165	-429.629	171.9125	1.502435	0.9122607
264	-260.4522	-432.0977	171.6455	0.986886	1.577331
270	-252.2761	-424.8649	172.5888	0.7395139	1.002918
276	-261.5118	-433.2077	171.696	1.06104	1.484776
282	-255.9241	-428.1873	172.2631	0.8124021	1.23233
288	-255.1945	-426.755	171.5605	1.605929	1.154046
294	-259.6747	-431.7286	172.0539	1.202729	1.072168
300	-262.5044	-433.7108	171.2064	1.612554	1.437673
306	-253.0961	-425.0497	171.9536	0.696984	1.563954
312	-253.8554	-426.0267	172.1713	0.8945731	1.240465
318	-254.2102	-425.278	171.0678	1.588569	1.559682
324	-268.6437	-440.5275	171.8838	1.254972	1.178298
330	-262.9073	-433.0808	170.1736	1.562633	2.189344
336	-250.0964	-421.6004	171.504	1.674616	1.143279
342	-248.5915	-420.402	171.8105	1.365531	1.14554
348	-255.6246	-427.5246	171.9001	1.022941	1.356656
354	-255.8763	-426.9791	171.1028	1.632857	1.50084
360	-257.2667	-428.6967	171.43	1.795505	1.10099
366	-263.0048	-434.7162	171.7115	1.49943	1.114288
372	-255.3554	-427.3352	171.9798	1.016736	1.297667
378	-255.4635	-427.4629	171.9994	1.214847	1.111309
384	-253.0058	-425.1772	172.1714	1.132916	1.026626
390	-261.1905	-432.3571	171.1666	1.424214	1.607583
396	-264.4653	-436.4116	171.9463	1.283336	1.097177
402	-256.222	-428.6736	172.4516	0.3563087	1.446154
408	-255.0231	-425.1366	170.1135	2.120964	1.858246
414	-248.6752	-421.1939	172.5188	0.5693181	1.221748
420	-243.5104	-416.1162	172.6058	0.4148267	1.277946
426	-244.2959	-416.2729	171.977	1.121018	1.2133
432	-252.2002	-424.1764	171.9762	1.213447	1.13347
438	-238.9792	-411.0711	172.0918	1.307821	0.9289876
444	-253.9459	-425.8395	171.8935	1.350449	1.083962
450	-258.1751	-429.6177	171.4426	1.701283	1.173806
456	-251.6045	-423.9711	172.3666	0.7902407	1.162503
462	-253.5258	-425.6907	172.165	0.9918909	1.162503
468	-245.2792	-417.724	172.4448	0.765545	1.114823
474	-257.7826	-429.3159	171.5333	1.452833	1.306104
480	-250.1452	-421.6706	171.5254	1.452833	1.312486
486	-248.1369	-420.7211	172.5842	0.6314596	1.110004
492	-243.4727	-416.1151	172.6425	0.5559192	1.125605
498	-253.9635	-426.1472	172.1837	1.037123	1.105247
504	-259.0914	-430.2626	171.1713	1.435396	1.596089
510	-258.6715	-430.9051	172.2336	1.105795	0.991862
516	-254.6214	-427.0453	172.4239	0.5857345	1.286931
522	-253.1364	-425.3357	172.1993	0.8104018	1.286931
528	-267.6021	-440.0683	172.4662	0.7419172	1.116832
534	-264.5445	-437.1493	172.6048	0.7815224	0.9433344
540	-258.8234	-430.4699	171.6464	1.428114	1.233144
546	-264.6326	-435.8285	171.1959	1.80346	1.295323
552	-271.4333	-443.4031	171.9698	1.292219	1.067111
558	-248.5091	-420.6343	172.1252	1.270158	0.9336467
564	-258.7467	-430.1283	171.3815	1.653753	1.265879
570	-252.5576	-424.833	172.2754	0.6983611	1.316056
576	-251.1617	-423.4927	172.331	0.5943273	1.354791
582	-257.4234	-429.4874	172.064	1.011856	1.232065
588	-246.8248	-419.4366	172.6119	0.4639941	1.232065
594	-251.1834	-422.7657	171.5823	1.082255	1.553674
600	-249.0959	-419.7506	170.6546	1.615418	1.833815
606	-256.4651	-426.3975	169.9323	2.420928	1.776261
612	-256.4504	-427.4714	171.021	1.515019	1.647172
618	-254.8792	-427.1291	172.2499	0.2860883	1.647172
624	-245.3751	-417.6087	172.2336	0.8069832	1.261505
630	-245.6348	-417.5941	171.9593	1.108472	1.23884
636	-244.5361	-417.3422	172.806	0.2358078	1.260459
642	-243.0487	-415.9704	172.9217	0.2569077	1.143269
648	-246.2505	-417.7328	171.4823	1.478349	1.326622
654	-249.4092	-420.3679	170.9587	1.962128	1.358347
660	-243.0911	-414.1857	171.0946	1.93025	1.274509
666	-249.2777	-421.7277	172.4501	0.880089	1.001129
672	-247.1401	-418.8508	171.7107	0.9935528	1.524278
678	-250.2618	-422.388	172.1261	0.5781102	1.524278
684	-267.7197	-439.5579	171.8382	1.255699	1.216848
690	-257.9659	-430.1279	172.1621	0.8294526	1.301741
696	-275.6961	-447.7477	172.0515	0.4939935	1.640322
702	-271.3268	-443.6878	172.3611	0.1750483	1.647073
708	-266.3356	-439.1438	172.8082	0.1788418	1.305357
714	-260.1791	-432.6968	172.5177	0.4693578	1.305357
720	-261.9376	-434.1309	172.1932	0.6846288	1.392114
726	-259.3475	-431.8395	172.492	0.3859221	1.392114
732	-257.3383	-428.8469	171.5086	1.369262	1.392114
738	-252.6791	-423.726	171.0469	1.707107	1.487061
744	-258.211	-429.4654	171.2544	1.67948	1.348028
750	-265.3539	-437.2015	171.8476	1.059227	1.369398
756	-267.6845	-440.1242	172.4397	0.8573077	1.033706
762	-260.4185	-431.9126	171.4941	1.40853	1.372686
768	-272.9574	-444.4475	171.4902	0.9212815	1.735591
774	-272.2398	-444.0024	171.7626	0.9869562	1.490404
780	-264.2999	-436.6019	172.302	0.1624938	1.69817
786	-261.7102	-433.876	172.1658	0.9459961	1.201556
792	-251.9596	-423.7125	171.7529	1.498187	1.077356
798	-249.4807	-421.9757	172.4949	0.7892612	1.046072
804	-249.5276	-421.4014	171.8739	1.139065	1.284273
810	-246.8052	-419.0756	172.2704	0.6169881	1.384651
816	-261.315	-433.1163	171.8013	1.221504	1.276176
822	-246.3292	-416.2412	169.912	2.338203	1.847418
828	-251.1727	-421.3135	170.1407	2.238443	1.758196
834	-254.7583	-423.7234	168.9651	2.394238	2.429894
840	-262.6975	-433.9121	171.2146	1.724864	1.343592
846	-258.1171	-429.8778	171.7607	1.030695	1.458707
852	-254.3846	-426.4306	172.046	0.9815198	1.27227
858	-254.5201	-425.1101	170.5901	2.072597	1.555071
864	-258.0268	-429.4171	171.3903	1.759065	1.169029
870	-255.099	-426.6437	171.5447	1.502449	1.256027
876	-257.4039	-429.7352	172.3313	0.8939037	1.101273
882	-266.2923	-436.3538	170.0615	1.872518	2.060001
888	-266.5392	-437.4715	170.9323	1.296565	1.862047
894	-252.7086	-424.5543	171.8458	1.084024	1.35127
900	-266.0383	-437.8985	171.8602	0.5509149	1.735827
906	-262.254	-433.7964	171.5424	0.5596207	1.94802
912	-262.329	-434.2706	171.9416	0.94832	1.382697
918	-262.9436	-435.3351	172.3915	0.8653317	1.071977
924	-247.3144	-418.959	171.6446	1.370468	1.282559
930	-252.7723	-424.2436	171.4713	1.62802	1.212194
936	-256.9005	-428.9488	172.0483	1.051006	1.212194
942	-254.455	-427.0419	172.5869	0.7514105	0.9929705
948	-250.9937	-422.8797	171.886	1.05662	1.34107
954	-273.3057	-445.4152	172.1095	0.4922923	1.599645
960	-263.1312	-435.424	172.2928	0.3089933	1.599645
966	-263.7964	-436.0672	172.2708	0.7955728	1.240052
972	-245.8714	-417.6271	171.7557	1.336503	1.218245
978	-250.0139	-421.0432	171.0293	1.921532	1.334519
984	-244.7215	-416.7442	172.0228	1.059801	1.226404
990	-259.6332	-431.1011	171.4678	1.614713	1.226404
996	-249.9816	-422.156	172.1744	1.152167	1.004709
1002	-243.0901	-415.3796	172.2895	1.152167	0.8820181
1008	-253.3908	-425.2616	171.8708	1.152167	1.276061
1014	-247.2457	-418.5057	171.2599	1.685308	1.338962
1020	-241.1677	-412.433	171.2653	1.848574	1.199776
1026	-258.9715	-430.6359	171.6644	1.298922	1.32447
1032	-271.6904	-444.47	172.7795	0.535205	1.016432
1038	-278.7228	-449.6291	170.9064	1.454626	1.770876
1044	-263.0095	-433.8114	170.8019	1.584284	1.753299
