Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-610.7912	-778.1405	167.3493	0.7131007	4.372046
6	-609.3834	-775.5056	166.1222	0.9163347	4.945623
12	-616.3918	-783.3564	166.9646	0.7389463	4.574073
18	-623.7306	-790.5312	166.8006	0.9029706	4.574073
24	-608.8864	-776.0164	167.13	0.5735792	4.574073
30	-617.0537	-783.8407	166.7871	0.6594707	4.718075
36	-618.5825	-785.7705	167.1881	0.8057512	4.410752
42	-618.9815	-786.3793	167.3978	0.3776388	4.533699
48	-610.8177	-777.4199	166.6022	0.7035426	4.796753
54	-606.5283	-773.2618	166.7335	1.142788	4.476974
60	-615.2384	-781.4568	166.2184	0.8111574	4.95061
66	-622.0796	-787.6727	165.593	0.7243034	5.345059
72	-610.3377	-778.2832	167.9455	0.4954229	4.157658
78	-618.1434	-786.8045	168.6611	0.6961223	3.631905
84	-623.1148	-791.7775	168.6627	0.9061737	3.508862
90	-618.6578	-784.578	165.9202	0.6499433	5.205426
96	-606.5868	-774.4394	167.8526	0.6467339	4.124442
102	-618.1042	-785.2162	167.112	0.8400539	4.43429
108	-611.5915	-778.4873	166.8958	0.9951918	4.468668
114	-598.8242	-765.767	166.9427	1.030609	4.422295
120	-601.5102	-768.9603	167.4501	0.6854993	4.330697
126	-592.4488	-760.0375	167.5887	0.5320897	4.339102
132	-597.4794	-764.4626	166.9832	0.5187636	4.687056
138	-597.931	-765.902	167.971	0.9803734	3.86608
144	-612.4382	-777.9542	165.5159	0.8856906	5.298547
150	-607.3955	-774.9524	167.5569	0.5390537	4.353114
156	-601.1446	-767.7109	166.5663	0.7266098	4.803902
162	-610.1683	-777.1593	166.991	0.4405257	4.72648
168	-613.1256	-781.3656	168.2401	0.5108248	3.980966
174	-597.7553	-765.4071	167.6518	0.5596435	4.28782
180	-618.6815	-787.0635	168.382	1.302982	3.44102
186	-600.0336	-766.1436	166.1101	0.9081095	4.956952
192	-608.4667	-774.6836	166.2169	0.747976	4.986592
198	-612.4117	-779.5091	167.0974	0.9261061	4.394031
204	-599.2674	-766.8334	167.566	1.135842	4.008982
210	-596.161	-762.8456	166.6846	0.6770922	4.765514
216	-592.7498	-760.3234	167.5736	0.4766351	4.378922
222	-607.1452	-774.706	167.5608	0.489484	4.378922
228	-594.1171	-762.8871	168.77	0.6478352	3.596736
234	-596.9346	-764.5936	167.659	0.7446659	4.178826
240	-591.9868	-760.7778	168.791	1.227807	3.244766
246	-604.454	-773.6057	169.1517	0.8264811	3.268739
252	-601.4069	-769.3493	167.9424	0.8264811	3.970666
258	-598.5881	-766.6319	168.0438	0.8246487	3.913657
264	-584.5667	-752.6405	168.0738	0.7946397	3.913657
270	-594.6048	-762.2734	167.6686	0.9686843	4.045837
276	-597.4965	-763.3293	165.8328	0.9686843	5.077263
282	-598.811	-764.9884	166.1774	0.6610135	5.05678
288	-599.4805	-767.6706	168.1901	0.751688	3.871573
294	-604.8795	-772.9082	168.0287	0.6769457	4.006821
300	-602.281	-769.3059	167.0249	0.8107188	4.499882
306	-614.4576	-781.1878	166.7302	0.7477537	4.700499
312	-611.6526	-779.2713	167.6187	0.735177	4.207096
318	-613.8597	-779.0535	165.1938	0.6610325	5.599569
324	-620.0281	-788.4988	168.4707	0.3824803	3.922408
330	-600.1873	-766.3267	166.1394	0.4637265	5.187183
336	-598.9376	-765.2603	166.3226	0.7354065	4.934774
