Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-1347.64	-1520.095	172.4552	0.8598808	1.01605
6	-1349.13	-1521.276	172.1461	1.169038	1.01605
12	-1349.635	-1522.161	172.526	0.9165452	0.881044
18	-1359.467	-1531.612	172.1446	1.066031	1.114589
24	-1336.793	-1509.133	172.3395	1.066179	0.9224355
30	-1344.13	-1516.318	172.1884	1.055266	1.084232
36	-1341.017	-1513.269	172.2518	1.055266	1.023902
42	-1344.667	-1517.128	172.461	0.9559761	0.9099756
48	-1349.69	-1521.722	172.031	1.06129	1.218136
54	-1355.084	-1527.222	172.1373	1.104828	1.085643
60	-1359.125	-1531.397	172.2728	0.8265756	1.21212
66	-1352.716	-1525.102	172.3854	0.7500252	1.181197
72	-1365.252	-1537.655	172.4025	0.7742861	1.144884
78	-1356.336	-1528.693	172.3568	0.8985369	1.073407
84	-1355.501	-1527.904	172.4028	1.029826	0.8924647
90	-1348.84	-1521.296	172.4557	0.7467175	1.121977
96	-1350.761	-1523.035	172.2734	0.8808909	1.164757
102	-1348.566	-1521.094	172.5281	0.7698934	1.032807
108	-1349.533	-1521.622	172.0884	1.204672	1.037565
114	-1350.08	-1522.083	172.0025	1.267791	1.05932
120	-1351.586	-1523.731	172.1451	1.215812	0.9699235
126	-1342.667	-1515.03	172.3629	0.9651048	1.003297
132	-1359.094	-1531.5	172.4056	0.9936306	0.9294209
138	-1350.005	-1522.375	172.3701	0.8874861	1.071283
144	-1349.533	-1521.781	172.2478	1.009799	1.071283
150	-1349.78	-1522.323	172.5428	0.7174654	1.068748
156	-1355.988	-1528.322	172.3342	0.9261038	1.068748
162	-1356.649	-1528.978	172.3295	0.7676588	1.214072
168	-1355.335	-1527.665	172.3293	0.8057844	1.181468
174	-1355.583	-1527.976	172.3928	0.8473424	1.087562
180	-1346.239	-1518.461	172.2218	1.263187	0.8299579
186	-1346.178	-1518.51	172.3327	0.8587034	1.131885
192	-1350.558	-1522.709	172.1504	1.076836	1.099385
198	-1339.431	-1511.872	172.4412	0.8513018	1.03803
204	-1339.623	-1511.976	172.3523	0.9871651	0.9917424
210	-1336.676	-1509.154	172.4782	0.9764409	0.8669376
216	-1342.278	-1514.504	172.2269	1.198119	0.9010165
