Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2999.109	-3162.917	163.8086	0.8957469	1.028907	1.001817	5.203759
6	-2994.543	-3158.088	163.5449	1.061381	0.8506792	0.8799457	5.423296
12	-3000.965	-3165.292	164.3267	1.040363	0.8604873	0.8799377	4.997128
18	-2998.056	-3162.3	164.2442	1.030285	0.8062548	1.025727	4.997128
24	-3008.268	-3172.226	163.9584	1.073492	1.020458	0.8935458	5.087125
30	-3014.503	-3178.91	164.4071	0.9493753	0.7542431	0.8420591	5.081318
36	-3010.09	-3174.708	164.6181	1.02093	0.938412	0.9616482	4.756938
42	-3001.436	-3165.832	164.3965	1.013863	0.8130479	1.001124	4.931587
48	-3010.476	-3174.983	164.507	0.8863102	0.9162359	1.061472	4.850544
54	-3009.57	-3173.699	164.1292	1.095865	0.9792028	0.9514008	4.970713
60	-3001.835	-3166.15	164.3156	0.9291053	0.9593748	0.9514008	4.970713
66	-2997.581	-3161.703	164.1219	1.010002	0.8888693	0.9476764	5.074459
72	-3009.262	-3173.563	164.3007	0.9075472	0.7966018	0.9618801	5.074459
78	-2999.791	-3164.249	164.4589	0.9544424	0.8099408	0.9329371	4.969498
84	-3008.993	-3173.374	164.3814	1.047089	0.7944284	0.9329371	4.969498
90	-2987.196	-3151.797	164.6006	1.047089	0.8947187	0.9243256	4.797242
96	-2989.819	-3155.128	165.3087	0.7942415	0.8947187	1.093416	4.446114
102	-2993.6	-3158.22	164.6197	1.107244	0.7859364	1.053184	4.740736
108	-2990.026	-3154.166	164.1402	0.8697173	0.8625775	0.9093875	5.177454
114	-2991.802	-3155.805	164.0031	0.942741	0.9092152	0.9684646	5.154826
120	-3001.658	-3166.481	164.8223	0.8106306	0.7752481	0.9865794	4.835284
126	-2991.426	-3155.87	164.4436	0.8039896	0.8042248	0.9140442	5.074199
132	-2995.621	-3160.292	164.6711	0.761184	0.8631193	0.9014497	4.945696
138	-3005.784	-3169.792	164.0079	1.180916	0.919875	0.9113023	5.046401
144	-3001.812	-3165.589	163.7762	0.9721696	0.9718878	0.9337031	5.248731
150	-3000.246	-3164.174	163.928	1.099833	0.8074524	0.9370838	5.182483
156	-2996.877	-3161.401	164.5233	1.028838	0.849694	0.899308	4.889298
162	-2994.1	-3157.77	163.6696	0.9733694	1.000562	0.9040459	5.307486
168	-2998.138	-3162.69	164.5513	0.9236562	0.7583942	1.005385	4.922585
174	-3006.202	-3170.892	164.6895	1.249382	0.8007755	1.029815	4.628177
180	-3006.168	-3169.714	163.5459	0.9996308	0.8411135	0.8615131	5.472058
186	-3009.878	-3173.124	163.2455	1.091502	0.9673072	0.7763478	5.56462
192	-3013.084	-3175.331	162.2478	1.035553	1.007174	0.7122441	6.153887
198	-3016.467	-3179.476	163.0088	1.113781	0.9075213	0.813808	5.694557
204	-3020.183	-3183.771	163.5883	0.9580326	0.8399373	0.7495709	5.533804
210	-3011.388	-3174.657	163.2686	1.049443	0.8444891	0.7364977	5.663877
216	-3003.024	-3166.27	163.2457	0.9718686	0.8444891	0.8204492	5.672911
222	-2994.909	-3157.681	162.772	1.163998	0.9206385	0.7973203	5.798807
228	-2996.461	-3159.711	163.2505	1.197029	0.8106703	0.8742979	5.535837
234	-2986.516	-3149.857	163.3407	1.154728	0.8467739	0.8168435	5.521382
240	-3002.886	-3167.417	164.5318	1.105492	0.8467739	0.957068	4.81136
246	-2999.664	-3163.656	163.9919	1.146996	0.8589714	0.8953622	5.116221
