Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1385.363	-1555.177	169.8137	0.3634748	1.350294	1.083258	0.404183	0.595817	0.458163	0.541837	0.9223203
6	-1376.11	-1546.316	170.2059	0.09355657	0.8945147	1.259315	0.413994	0.586006	0.499777	0.500223	1.068475
12	-1382.426	-1552.539	170.1124	0.4537935	0.8945147	0.9941724	0.413994	0.586006	0.439588	0.560412	1.073876
18	-1384.822	-1554.152	169.3302	0.7581775	1.342167	0.9077778	0.490538	0.509462	0.530788	0.469212	1.165216
24	-1380.167	-1550.392	170.2246	0.1878087	1.200283	0.9740239	0.522489	0.477511	0.523871	0.476129	0.9225307
30	-1378.852	-1549.092	170.2395	0.03970382	1.17964	0.8417107	0.522489	0.477511	0.48279	0.51721	1.194275
36	-1384.435	-1554.389	169.9549	0.3651385	1.17964	0.7622861	0.434958	0.565042	0.496504	0.503496	1.232987
42	-1396.302	-1566.482	170.1802	0.007425863	1.397833	0.802882	0.421257	0.578743	0.621741	0.378259	1.159297
48	-1386.805	-1557.085	170.2805	0.0121567	1.061825	1.119035	0.492621	0.507379	0.507294	0.492706	1.035289
54	-1400.299	-1569.867	169.5684	0.2827683	1.334694	1.064547	0.544117	0.455883	0.524042	0.475958	1.242754
60	-1396.789	-1565.822	169.0333	0.9882383	1.592148	1.098226	0.512261	0.487739	0.571349	0.428651	0.8047912
66	-1388.631	-1558.388	169.7577	0.4279214	1.585439	0.8576555	0.616181	0.383819	0.478722	0.521278	0.9245117
72	-1391.154	-1560.875	169.7214	0.03689878	1.501094	1.33583	0.42281	0.57719	0.444472	0.555528	0.94296
78	-1381.759	-1551.629	169.8697	0.0841192	1.29757	1.285277	0.528767	0.471233	0.444472	0.555528	0.9833709
84	-1390.553	-1560.387	169.8339	0.03395556	1.425611	1.013585	0.528767	0.471233	0.444472	0.555528	1.200349
90	-1399.538	-1569.459	169.9212	0.1671979	1.34148	1.013585	0.528767	0.471233	0.444472	0.555528	1.075418
96	-1401.828	-1571.343	169.5153	0.3717474	1.261163	1.032398	0.442532	0.557468	0.444472	0.555528	1.304888
102	-1402.099	-1570.428	168.3297	2.218013	0.6498511	1.267598	0.433387	0.566613	0.512823	0.487177	1.040465
108	-1396.772	-1564.601	167.8288	2.218013	0.9319387	1.194461	0.394626	0.605374	0.545935	0.454065	1.320411
114	-1400.499	-1568.157	167.6581	2.320284	0.9319387	1.095815	0.50907	0.49093	0.619156	0.380844	1.452974
120	-1384.077	-1551.893	167.8162	2.320284	1.041249	0.8109765	0.508401	0.491599	0.576129	0.423871	1.452974
126	-1387.432	-1556.664	169.2325	0.5434675	1.410754	1.320803	0.512278	0.487722	0.40338	0.59662	1.028028
132	-1393.018	-1563.191	170.173	0.5160404	0.8533676	1.024488	0.345411	0.654589	0.475543	0.524457	0.9930846
138	-1390.171	-1560.034	169.8629	0.3315807	1.245025	1.024488	0.515047	0.484953	0.564034	0.435966	1.0543
144	-1385.438	-1555.385	169.9469	0.1568918	1.496493	1.066176	0.515047	0.484953	0.542339	0.457661	0.8456197
150	-1394.121	-1563.064	168.9426	0.9644265	1.84639	0.7108255	0.506516	0.493484	0.542339	0.457661	1.089942
156	-1387.769	-1557.793	170.024	0.1308005	1.107	1.379538	0.455842	0.544158	0.433326	0.566674	0.8719398
162	-1387.436	-1557.652	170.2157	0.04390729	1.113834	1.274233	0.555299	0.444701	0.523833	0.476167	0.8577738
168	-1390.264	-1560.124	169.8601	0.5351845	1.130716	0.9152805	0.471656	0.528344	0.555452	0.444548	1.073417
174	-1387.906	-1558.009	170.1028	0.4969645	1.077481	0.8076428	0.516436	0.483564	0.562062	0.437938	1.032124
180	-1406.467	-1576.785	170.3184	0.2048662	0.8561857	0.8622728	0.555458	0.444542	0.501325	0.498675	1.246785
186	-1396.165	-1565.891	169.7258	0.328951	1.161297	1.038907	0.473933	0.526067	0.518864	0.481136	1.233279
192	-1394.447	-1564.626	170.1792	0.0841757	1.026273	1.176776	0.47648	0.52352	0.516987	0.483013	1.04355
198	-1395.486	-1564.956	169.4706	0.716682	1.595572	0.8453638	0.47648	0.52352	0.429422	0.570578	0.9067212
204	-1407.273	-1576.366	169.0937	1.636607	0.9386431	0.8453638	0.47648	0.52352	0.458321	0.541679	0.999391
210	-1404.132	-1573.181	169.049	1.533587	1.302485	0.5346088	0.398663	0.601337	0.458321	0.541679	1.111499
216	-1399.462	-1569.148	169.6861	0.7741162	1.196933	0.5346088	0.567931	0.432069	0.526045	0.473955	1.29304
222	-1397.381	-1566.207	168.8261	1.194239	1.514638	1.084261	0.46325	0.53675	0.565912	0.434088	0.9104025
228	-1405.299	-1574.6	169.301	0.744964	1.545223	1.022211	0.427485	0.572515	0.533685	0.466315	0.9207636
234	-1391.232	-1560.974	169.7423	0.4643119	1.243208	0.9534747	0.48382	0.51618	0.577876	0.422124	1.114409
240	-1386.237	-1555.792	169.555	0.7165089	1.243208	0.7716332	0.53125	0.46875	0.446523	0.553477	1.212562
246	-1388.294	-1557.478	169.1838	0.268514	1.779421	1.084606	0.497003	0.502997	0.535254	0.464746	1.212562
252	-1391.948	-1561.324	169.3758	0.2730053	1.779421	1.08225	0.568622	0.431378	0.491954	0.508046	1.044469
258	-1393.09	-1562.951	169.8612	0.1949705	1.317091	0.9931532	0.539809	0.460191	0.480968	0.519032	1.141244
264	-1403.358	-1573.77	170.4125	0.2115972	0.7651232	1.078875	0.440947	0.559053	0.433105	0.566895	1.052792
270	-1398.487	-1568.205	169.7187	0.5189374	1.104954	1.269736	0.440947	0.559053	0.463396	0.536604	0.9014968
276	-1396.58	-1566.546	169.9668	0.4582458	1.104954	0.949867	0.422142	0.577858	0.463396	0.536604	1.043498
282	-1390.756	-1558.757	168.0015	1.960932	1.930083	0.8245939	0.505513	0.494487	0.476486	0.523514	0.834105
288	-1386.839	-1555.876	169.0371	1.439581	1.24196	0.6759058	0.505237	0.494763	0.467936	0.532064	1.112628
294	-1384.242	-1553.099	168.8563	0.9904587	1.915559	0.9214187	0.572518	0.427482	0.538131	0.461869	0.886226
300	-1387.117	-1555.899	168.7821	1.060653	1.915559	0.9214187	0.567411	0.432589	0.487614	0.512386	0.886226
306	-1387.55	-1557.554	170.0044	0.5102068	1.128311	0.7830738	0.463731	0.536269	0.498064	0.501936	1.082908
312	-1390.062	-1559.043	168.9807	1.71763	1.040595	0.8620388	0.463731	0.536269	0.496287	0.503713	0.9061617
318	-1389.906	-1559.645	169.7385	0.3448643	1.219179	1.3196	0.463731	0.536269	0.433746	0.566254	0.893863
324	-1393.829	-1563.082	169.2527	0.6688341	1.260988	1.488955	0.499043	0.500957	0.514924	0.485076	0.8224721
330	-1397.811	-1567.073	169.2627	0.7552658	1.357994	1.257757	0.475835	0.524165	0.472785	0.527215	0.8747182
336	-1389.239	-1559.537	170.2971	0.2545435	0.8500613	1.328426	0.45729	0.54271	0.523792	0.476208	0.743173
342	-1396.398	-1565.845	169.4474	0.4964447	1.426669	1.328426	0.45729	0.54271	0.430519	0.569481	0.8114147
348	-1386.701	-1555.967	169.2665	0.04325318	2.099069	1.310806	0.576646	0.423354	0.464314	0.535686	0.8786027
354	-1386.833	-1556.628	169.795	0.08459994	1.697132	0.961926	0.562808	0.437192	0.510403	0.489597	1.007017
360	-1378.553	-1548.008	169.4545	0.4116195	1.646852	1.029072	0.498865	0.501135	0.510403	0.489597	0.9908747
366	-1395.236	-1564.669	169.4331	0.3243072	1.678174	1.163333	0.498865	0.501135	0.390915	0.609085	0.9602914
372	-1405.023	-1574.068	169.0451	0.4180584	1.667871	1.272897	0.439414	0.560586	0.478859	0.521141	1.131141
378	-1385.276	-1556.107	170.8309	0.06159319	0.7962949	0.8435835	0.477655	0.522345	0.478859	0.521141	0.9765493
384	-1390.609	-1560.234	169.6252	0.2964531	1.309881	1.12885	0.477655	0.522345	0.512162	0.487838	1.144161
390	-1394.205	-1563.949	169.7439	0.8228894	1.033583	0.8381252	0.500188	0.499812	0.510858	0.489142	1.06863
396	-1394.045	-1564.112	170.0673	0.2804774	1.024515	1.360262	0.466164	0.533836	0.51109	0.48891	0.736949
402	-1385.683	-1556.122	170.439	0.0479522	0.9890819	1.282244	0.466048	0.533952	0.443776	0.556224	0.7049579
408	-1380.447	-1550.037	169.5903	0.06450724	1.619851	1.297853	0.512399	0.487601	0.460466	0.539534	0.9605304
414	-1383.266	-1553.193	169.9261	0.06372623	1.325453	1.18329	0.455697	0.544303	0.460466	0.539534	1.021418
420	-1383.089	-1553.203	170.114	0.3949935	0.8552095	1.18329	0.413033	0.586967	0.504309	0.495691	0.9761623
426	-1382.216	-1552.1	169.884	0.7201685	0.937399	1.110396	0.413033	0.586967	0.640529	0.359471	0.9093402
432	-1391.852	-1561.967	170.1151	0.5019773	0.8242353	0.8725201	0.397495	0.602505	0.450097	0.549903	1.202583
438	-1382.255	-1552.578	170.3233	0.1658369	1.015612	0.9429749	0.497193	0.502807	0.462619	0.537381	1.062413
444	-1389.804	-1560.103	170.2995	0.1630471	1.12145	0.6990356	0.497193	0.502807	0.462619	0.537381	1.209832
450	-1388.227	-1557.993	169.7663	0.603949	1.12145	0.6990356	0.497193	0.502807	0.547489	0.452511	1.288241
456	-1395.616	-1565.499	169.8828	0.5396406	1.235631	0.9051533	0.497193	0.502807	0.529812	0.470188	0.9479883
462	-1385.832	-1555.422	169.5901	0.3652212	1.374991	0.9808337	0.497363	0.502637	0.461942	0.538058	1.190685
468	-1410.202	-1580.336	170.1335	0.03401904	1.409334	1.043225	0.386085	0.613915	0.51474	0.48526	0.9202097
474	-1396.543	-1566.946	170.4028	0.02838275	0.9082559	1.247119	0.481491	0.518509	0.486445	0.513555	0.9202097
480	-1390.775	-1560.745	169.9697	0.05182423	1.422391	1.096696	0.387386	0.612614	0.395478	0.604522	1.024665
486	-1403.587	-1573.358	169.7704	0.02811754	1.250987	1.701766	0.39912	0.60088	0.436739	0.563261	0.7516382
492	-1400.604	-1569.559	168.9556	0.1984477	1.852893	1.754506	0.551316	0.448684	0.462482	0.537518	0.770564
498	-1403.062	-1572.096	169.0342	0.3335372	1.722192	1.664802	0.606646	0.393354	0.481578	0.518422	0.7810431
