Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-208.9949	-376.8283	167.8334	6.867561	0.9006523	0.8884173
6	-211.2389	-378.8463	167.6074	8.410446	0.6367964	0.7246332
12	-211.6911	-379.8843	168.1931	6.584924	0.7569405	0.7699067
18	-218.6915	-387.1841	168.4927	4.873439	0.9608835	1.114672
24	-196.8931	-364.1986	167.3055	7.102627	1.483277	0.6718606
30	-194.8679	-362.5093	167.6414	6.05518	1.609883	0.6661558
36	-196.6569	-362.9999	166.3431	9.556678	1.51645	0.6844448
42	-208.327	-376.2959	167.9689	5.608403	1.51645	0.6150955
48	-206.5636	-373.0296	166.466	8.734225	1.681436	0.6866307
54	-208.5886	-377.1046	168.516	5.718178	0.8734701	0.7041476
60	-211.1526	-378.4196	167.2671	7.93516	1.150481	0.7356992
66	-204.9735	-372.9014	167.9279	5.847465	1.150481	1.008487
72	-209.2322	-377.5105	168.2784	6.392817	0.5184114	1.038805
78	-199.501	-366.0343	166.5333	10.19049	1.118184	0.6784653
84	-201.4024	-371.2127	169.8103	3.424341	0.7010293	0.9080056
90	-208.0716	-375.6375	167.5659	7.903664	0.8957591	0.6813779
96	-211.2028	-378.5349	167.3322	6.918017	1.349621	0.9228566
102	-207.1238	-375.0605	167.9367	6.918017	0.7119883	0.9581743
108	-199.9827	-367.7446	167.7619	7.709878	0.7119883	0.7821998
114	-207.0103	-375.7761	168.7658	4.618169	1.004223	0.9399721
120	-205.0749	-374.2225	169.1476	4.792087	0.6913243	0.7364167
126	-207.8251	-375.2229	167.3979	7.838696	1.056711	0.7364167
132	-207.1647	-373.9793	166.8146	10.00153	0.9497318	0.5201929
138	-203.8141	-370.8863	167.0721	7.716526	1.433154	0.7320885
144	-198.3814	-366.1282	167.7468	6.870092	1.01097	0.8595327
150	-204.5061	-371.9531	167.4469	6.870092	1.378037	0.7725808
156	-202.9006	-370.0632	167.1626	8.319818	1.136101	0.6893394
162	-198.0299	-363.1088	165.0789	13.46601	1.657703	0.5322059
168	-200.2926	-367.534	167.2414	6.740931	1.700772	0.6717324
174	-203.1017	-370.0523	166.9506	8.249829	1.36757	0.7015058
180	-202.5633	-368.6439	166.0806	10.96643	1.36757	0.5682869
186	-198.3104	-364.5403	166.2299	10.546	1.353058	0.448321
192	-200.1886	-366.5222	166.3336	10.546	1.253273	0.5307219
198	-209.0754	-375.6076	166.5322	9.713195	1.192323	0.8089547
204	-198.1127	-366.6225	168.5098	5.067804	1.023369	0.9373154
210	-196.8738	-364.2335	167.3598	8.517194	0.7726783	0.8265056
216	-190.4993	-356.9151	166.4158	10.62397	1.132842	0.5927338
222	-192.3003	-361.0416	168.7414	3.948115	1.257275	1.093469
228	-196.7943	-365.1459	168.3516	6.32239	0.6607339	0.8414387
234	-197.8615	-365.874	168.0124	6.55601	0.7258674	1.025417
240	-200.9756	-369.3292	168.3536	5.209716	0.7677492	1.251257
246	-203.8429	-372.1408	168.2979	5.859629	0.6702038	1.107703
252	-207.7516	-374.0086	166.257	10.15603	1.433978	0.6161868
258	-203.7625	-372.3077	168.5452	4.922355	1.240586	0.7103766
264	-195.6702	-362.1538	166.4836	10.49816	1.115595	0.5503295
270	-201.3185	-368.8302	167.5117	7.513234	1.115595	0.6586781
276	-192.3615	-359.0598	166.6983	8.220023	1.645725	0.6748067
282	-206.0415	-373.6012	167.5597	7.50319	1.063622	0.6748067
288	-199.6954	-367.9586	168.2632	5.884721	1.085134	0.6275829
294	-207.5496	-377.1714	169.6218	3.397336	0.7948497	1.024581
300	-204.9615	-374.5631	169.6016	3.000234	0.9720775	1.128786
306	-204.5613	-372.7204	168.1592	5.980929	0.9449598	0.9164403
312	-211.9699	-378.5271	166.5572	7.529213	2.104418	0.5230754
318	-215.3618	-382.9251	167.5633	7.264047	1.108799	0.755421
324	-201.8092	-368.6374	166.8282	9.234983	1.114252	0.7321292
330	-207.3591	-374.701	167.3419	6.164008	1.875663	0.6304276
336	-205.6193	-371.5147	165.8954	13.12057	0.9348755	0.5285158
342	-212.2505	-378.4987	166.2482	8.87211	1.883944	0.4032204
348	-193.0881	-356.965	163.8768	13.34528	2.874806	0.4079663
354	-199.3811	-364.143	164.7619	10.82806	2.719006	0.4091292
360	-198.5978	-364.3437	165.7458	11.11761	1.64549	0.6033965
366	-201.3932	-368.9059	167.5127	7.255433	1.242267	0.6033965
372	-214.0409	-380.5291	166.4882	10.31441	1.13879	0.6463374
378	-202.8727	-369.8171	166.9444	9.409012	0.9344666	0.7371581
384	-200.9222	-367.6868	166.7646	8.981639	1.268897	0.7292698
390	-215.6709	-377.2175	161.5466	20.79282	3.429803	0.3054061
396	-215.5302	-378.7226	163.1924	11.59881	3.932179	0.2797447
402	-206.6692	-372.0625	165.3933	11.43307	1.920178	0.5219002
408	-208.6574	-373.9814	165.324	11.43307	1.989904	0.4838935
414	-199.7847	-367.4052	167.6204	7.467971	1.065001	0.5309077
420	-196.9767	-364.9297	167.953	6.728425	1.006163	0.6477844
426	-199.8597	-367.6659	167.8062	6.652065	1.089132	0.8046944
432	-200.9929	-370.339	169.346	4.19347	0.4400664	1.154388
438	-203.3233	-372.679	169.3557	3.650681	0.4400664	1.415307
444	-190.2746	-356.938	166.6634	10.3214	0.9700355	0.6260488
450	-190.4479	-358.4165	167.9686	7.009021	0.8797808	0.6274524
456	-195.9179	-363.8419	167.924	6.891406	0.9931998	0.5692236
462	-207.7672	-374.5515	166.7843	8.600181	1.46429	0.5443212
468	-205.7448	-372.8683	167.1235	8.600181	0.8841843	0.9356702
474	-196.968	-364.5375	167.5695	7.967307	0.8841843	0.6478132
480	-203.6295	-370.7896	167.1601	8.415655	1.15433	0.5571462
486	-191.5403	-356.9675	165.4272	8.630154	2.805323	0.4364247
492	-196.9657	-365.1571	168.1914	5.492287	1.328072	0.6667315
498	-198.4089	-366.4214	168.0125	6.440158	0.9308516	0.8613112
504	-199.8896	-368.8106	168.921	4.702595	0.8729671	0.8613112
510	-211.3852	-380.4063	169.021	4.706028	0.7491142	0.8869678
516	-204.7208	-372.4357	167.7149	7.244295	1.006436	0.6883676
522	-219.5857	-387.233	167.6474	8.033436	0.6091181	0.8956668
528	-201.0146	-368.2118	167.1972	9.297445	0.7395598	0.7056371
