Iteration	Posterior	Likelihood	Prior	tree_length
0	-1412.49	-1585.518	173.0281	1.27181
6	-1415.701	-1588.978	173.2774	1.052527
12	-1414.938	-1588.317	173.3792	0.950805
18	-1410.527	-1583.847	173.3205	1.010699
24	-1403.424	-1576.464	173.0403	1.261707
30	-1400.897	-1574.025	173.1278	1.187745
36	-1398.899	-1572.009	173.1106	1.202609
42	-1402.342	-1575.43	173.0886	1.221335
48	-1398.763	-1571.99	173.2268	1.09982
54	-1419.682	-1593.081	173.3989	0.9298478
60	-1402	-1575.312	173.3123	1.018806
66	-1401.962	-1575.196	173.2348	1.092466
72	-1402.963	-1576.31	173.347	0.9841901
78	-1398.721	-1571.905	173.1839	1.13858
84	-1400.793	-1573.887	173.0941	1.216605
90	-1393.258	-1566.476	173.2178	1.108005
96	-1389.869	-1563.051	173.1817	1.140515
102	-1400.992	-1574.308	173.3165	1.014685
108	-1398.859	-1572.16	173.301	1.029815
114	-1398.776	-1571.78	173.0042	1.291398
120	-1397.247	-1570.45	173.2031	1.121386
126	-1400.051	-1573.361	173.3103	1.020802
132	-1404.481	-1577.539	173.0582	1.246879
138	-1399.341	-1572.556	173.215	1.110621
144	-1402.304	-1575.48	173.1765	1.145173
150	-1399.146	-1572.275	173.1287	1.187028
156	-1406.341	-1579.671	173.3297	1.001593
162	-1392.366	-1565.621	173.2549	1.073795
168	-1403.035	-1575.986	172.9517	1.33383
174	-1401.011	-1574.175	173.1638	1.156429
180	-1391.275	-1564.496	173.2211	1.105056
186	-1392.368	-1565.35	172.9823	1.309168
192	-1403.379	-1576.674	173.295	1.035697
198	-1400.915	-1573.91	172.9952	1.298721
204	-1390.979	-1564.293	173.3139	1.017216
210	-1421.463	-1594.61	173.1467	1.171421
216	-1418.495	-1591.735	173.2404	1.087317
222	-1399.887	-1573.225	173.3381	0.9931591
228	-1400.959	-1574.022	173.0627	1.243087
234	-1384.619	-1557.888	173.2691	1.060416
240	-1388.431	-1561.674	173.2435	1.084369
246	-1390.31	-1563.563	173.2524	1.076116
252	-1396.157	-1569.493	173.3367	0.9945388
258	-1398.941	-1572.023	173.0826	1.22637
264	-1414.075	-1587.22	173.1452	1.172731
270	-1404.201	-1577.353	173.1523	1.166508
276	-1401.697	-1574.835	173.1383	1.178682
282	-1388.174	-1561.464	173.2896	1.040854
288	-1400.41	-1573.491	173.0808	1.227922
294	-1404.325	-1577.457	173.1322	1.183949
300	-1404.345	-1577.477	173.1322	1.183949
306	-1395.54	-1568.698	173.158	1.161503
312	-1400.229	-1573.384	173.1546	1.164512
318	-1399.405	-1572.597	173.1921	1.131296
324	-1398.675	-1571.673	172.9975	1.296858
330	-1410.801	-1584.014	173.2131	1.112319
336	-1391.144	-1564.357	173.2131	1.112319
342	-1391.747	-1564.797	173.05	1.253712
348	-1399.419	-1572.469	173.05	1.253712
354	-1406.04	-1579.066	173.026	1.273573
360	-1401.879	-1575.048	173.1694	1.151412
366	-1406.904	-1580.16	173.2555	1.073211
372	-1397.808	-1571.072	173.2641	1.06519
378	-1403.922	-1577.016	173.0942	1.216594
384	-1407.32	-1580.461	173.1409	1.176416
390	-1406.593	-1579.969	173.376	0.9541869
396	-1397.182	-1570.423	173.2414	1.0864
402	-1409.475	-1582.723	173.2476	1.08062
408	-1396.712	-1569.889	173.1769	1.144795
414	-1398.671	-1571.761	173.0905	1.219698
420	-1397.615	-1570.777	173.1619	1.158064
426	-1403.804	-1576.938	173.1333	1.183025
432	-1408.568	-1581.852	173.2838	1.046423
438	-1409.475	-1582.689	173.2139	1.111574
444	-1394.373	-1567.587	173.2139	1.111574
450	-1400.047	-1573.124	173.077	1.23113
456	-1393.341	-1566.59	173.2484	1.079838
462	-1391.494	-1564.573	173.079	1.229404
468	-1390.463	-1563.542	173.079	1.229404
474	-1384.68	-1557.856	173.1758	1.145752
480	-1387.094	-1560.368	173.2738	1.056008
486	-1385.614	-1558.657	173.0423	1.260067
492	-1406.539	-1579.806	173.2673	1.062128
498	-1401.757	-1574.938	173.1809	1.141243
504	-1393.951	-1567.132	173.1809	1.141243
510	-1399.142	-1572.337	173.1958	1.127979
516	-1399.229	-1572.3	173.0702	1.236843
522	-1393.566	-1566.675	173.1095	1.203532
528	-1399.013	-1572.259	173.2462	1.081932
534	-1412.004	-1585.358	173.3543	0.9766673
540	-1399.664	-1572.65	172.9856	1.306534
546	-1399.729	-1572.912	173.1825	1.139804
552	-1403.524	-1576.858	173.334	0.9972691
558	-1410.271	-1583.328	173.0568	1.247996
564	-1411.269	-1584.562	173.2928	1.037788
570	-1402.146	-1575.372	173.2258	1.100769
576	-1392.754	-1565.937	173.1828	1.139542
582	-1395.464	-1568.669	173.2056	1.119094
588	-1399.938	-1573.058	173.1202	1.194295
594	-1396.798	-1569.887	173.0891	1.2209
600	-1411.436	-1584.38	172.9448	1.339335
606	-1398.382	-1571.619	173.2369	1.090563
612	-1404.988	-1578.171	173.1835	1.138979
618	-1404.014	-1577.133	173.1188	1.195515
624	-1413.753	-1586.818	173.0654	1.240867
630	-1390.772	-1563.74	172.9673	1.321328
636	-1394.073	-1567.362	173.2892	1.04123
642	-1399.18	-1572.522	173.3417	0.9895533
648	-1392.547	-1565.622	173.0748	1.232966
654	-1399.555	-1572.727	173.1718	1.149368
660	-1401.909	-1575.003	173.0946	1.216242
666	-1395.499	-1568.758	173.2586	1.070318
672	-1395.326	-1568.482	173.1553	1.163878
678	-1387.263	-1560.545	173.2825	1.047711
684	-1392.22	-1565.342	173.1221	1.192725
690	-1399.447	-1572.568	173.1208	1.193831
696	-1394.451	-1567.572	173.1214	1.1933
702	-1408.509	-1581.658	173.1498	1.168688
708	-1416.06	-1589.153	173.0933	1.217328
714	-1405.61	-1578.768	173.1582	1.161353
720	-1410.041	-1583.315	173.2747	1.055149
726	-1399.997	-1573.222	173.2255	1.101045
732	-1398.43	-1571.606	173.1756	1.145961
738	-1393.94	-1567.069	173.1288	1.186931
744	-1393.857	-1566.94	173.083	1.226035
750	-1388.316	-1561.543	173.2276	1.09904
756	-1393.236	-1566.527	173.2909	1.039594
762	-1392.134	-1565.3	173.1657	1.154738
768	-1391.003	-1564.142	173.1393	1.177828
774	-1397.606	-1570.745	173.1392	1.177895
780	-1400.047	-1573.186	173.1392	1.177895
786	-1398.527	-1571.958	173.4305	0.8947935
792	-1392.981	-1566.107	173.1256	1.189688
798	-1404.072	-1577.277	173.2056	1.119076
804	-1398.733	-1571.816	173.0829	1.226079
810	-1393.118	-1566.343	173.2246	1.101871
816	-1399.637	-1572.82	173.1834	1.139031
822	-1401.52	-1574.844	173.3241	1.007132
828	-1397.804	-1571.117	173.3133	1.017823
834	-1398.226	-1571.51	173.2833	1.046914
840	-1397.651	-1570.862	173.2118	1.113492
846	-1389.608	-1562.934	173.3261	1.005143
852	-1395.415	-1568.356	172.941	1.342343
858	-1399.329	-1572.27	172.941	1.342343
864	-1391.653	-1564.676	173.023	1.276034
870	-1400.358	-1573.601	173.2425	1.085372
876	-1408.358	-1581.663	173.305	1.025971
882	-1410.984	-1583.859	172.8755	1.393975
888	-1404.881	-1578.253	173.3718	0.9585638
894	-1404.457	-1577.579	173.1223	1.192547
900	-1402.507	-1575.74	173.2332	1.093923
906	-1397.128	-1570.297	173.1684	1.152322
912	-1396.315	-1569.555	173.24	1.08768
918	-1403.77	-1577.002	173.2316	1.095377
924	-1408.431	-1581.668	173.237	1.090383
930	-1401.403	-1574.739	173.3357	0.9955567
936	-1395.604	-1568.88	173.2758	1.054048
942	-1397.949	-1571.318	173.369	0.961536
948	-1402.555	-1575.924	173.369	0.961536
954	-1391.184	-1564.44	173.2566	1.072214
960	-1381.202	-1554.525	173.3229	1.00839
966	-1390.948	-1564.252	173.3037	1.027211
972	-1397.78	-1571.11	173.33	1.001282
978	-1399.257	-1572.255	172.9989	1.29574
984	-1390.146	-1563.359	173.2126	1.112732
990	-1385.262	-1558.36	173.0974	1.213832
996	-1387.42	-1560.517	173.0974	1.213832
1002	-1391.192	-1564.446	173.2537	1.074896
1008	-1394.828	-1568.082	173.2537	1.074896
1014	-1390.059	-1563.313	173.2537	1.074896
1020	-1387.294	-1560.489	173.1946	1.129031
1026	-1384.408	-1557.602	173.1946	1.129031
1032	-1390.734	-1563.927	173.193	1.130451
