Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-1105.094	-1271.618	166.5242	2.398687	4.214448	1.362758
6	-1099.692	-1267.736	168.0431	1.141142	3.8384	1.342176
12	-1103.45	-1271.044	167.5934	1.776856	3.732785	1.306877
18	-1103.641	-1271.113	167.4723	1.77161	3.72544	1.412133
24	-1102.483	-1269.905	167.4217	1.878341	3.937808	1.205183
30	-1100.264	-1267.051	166.7867	1.524758	4.936509	1.165935
36	-1100.908	-1268.665	167.7565	1.258959	4.286337	1.107292
42	-1096.471	-1262.51	166.0397	2.488141	4.92476	1.114769
48	-1112.567	-1277.618	165.0513	2.488141	6.122721	0.9066456
54	-1120.999	-1286.323	165.3239	2.888389	5.488678	0.9762231
60	-1117.089	-1282.395	165.306	3.522766	4.957308	1.09291
66	-1111.844	-1277.685	165.8416	2.587574	4.957308	1.194096
72	-1101.871	-1268.871	166.9997	1.404261	4.85655	1.148827
78	-1104.082	-1271.127	167.045	1.547926	4.593419	1.220369
84	-1108.339	-1275.853	167.5147	1.38446	3.938753	1.489608
90	-1101.348	-1268.498	167.1501	2.208899	3.764778	1.342853
96	-1093.429	-1260.586	167.1566	1.545142	4.438814	1.258542
102	-1108.62	-1275.587	166.9674	2.108486	4.133589	1.258542
108	-1107.88	-1274.783	166.9022	2.077381	4.133589	1.332679
114	-1119.247	-1287.236	167.9897	1.511032	3.287978	1.531439
120	-1117.8	-1285.488	167.6883	1.757257	3.287978	1.587917
126	-1120.771	-1288.526	167.7549	1.736214	3.36597	1.494781
132	-1117.897	-1285.235	167.3381	2.316728	3.302509	1.488042
138	-1114.55	-1282.394	167.8434	1.604865	3.310393	1.558769
144	-1119.784	-1288.205	168.4212	1.074213	3.310393	1.509012
150	-1114.588	-1282.035	167.4466	1.843419	3.656826	1.436059
156	-1114.514	-1282.081	167.5671	1.231861	4.397958	1.199401
162	-1116.682	-1284.529	167.8469	1.70795	3.383173	1.431026
168	-1125.502	-1292.374	166.8723	1.810603	4.500505	1.243965
174	-1123.316	-1289.189	165.8725	2.699881	4.783758	1.243965
180	-1111.444	-1275.738	164.2938	3.437228	6.213111	0.9036154
186	-1113.389	-1278.07	164.681	3.349121	5.908157	0.8755649
192	-1121.417	-1286.4	164.9825	3.501685	5.473653	0.9136724
198	-1121.125	-1284.744	163.6185	2.80471	7.438098	0.7574573
