Iteration	Posterior	Likelihood	Prior	tree_length
0	-1549.558	-1715.868	166.3102	5.34897
6	-1544.487	-1710.797	166.3102	5.34897
12	-1536.14	-1702.359	166.2189	5.399343
18	-1536.72	-1703.371	166.6514	5.160467
24	-1539.394	-1706.041	166.6472	5.162768
30	-1541.817	-1707.772	165.9552	5.54443
36	-1542.353	-1709.043	166.6904	5.138836
42	-1554.898	-1722.176	167.2783	4.812079
48	-1557.045	-1724.274	167.2294	4.839317
54	-1541.605	-1708.847	167.2423	4.832108
60	-1539.379	-1706.401	167.0218	4.954933
66	-1547.797	-1714.253	166.4559	5.268589
72	-1535.03	-1700.989	165.9597	5.54195
78	-1530.607	-1697.007	166.4004	5.299208
84	-1534.302	-1701.273	166.9716	4.982815
90	-1531.98	-1699.136	167.1562	4.880099
96	-1542.474	-1709.055	166.5804	5.199754
102	-1560.726	-1727.95	167.2242	4.842211
108	-1549.615	-1716.821	167.2059	4.852422
114	-1548.172	-1714.113	165.9406	5.552472
120	-1540.032	-1705.769	165.7374	5.664022
126	-1538.208	-1704.951	166.7434	5.109511
132	-1541.038	-1708.197	167.1599	4.878074
138	-1540.884	-1707.167	166.2828	5.364112
144	-1536.125	-1701.721	165.5968	5.74106
150	-1540.279	-1707.244	166.9645	4.986767
156	-1533.859	-1700.583	166.7246	5.119885
162	-1531.865	-1698.199	166.3335	5.336169
168	-1541.539	-1708.639	167.0997	4.91158
174	-1539.362	-1705.521	166.1591	5.432256
180	-1526.959	-1693.261	166.3024	5.353287
186	-1531.292	-1697.708	166.4159	5.290679
192	-1542.83	-1708.714	165.8841	5.583483
198	-1539.939	-1706.469	166.5299	5.227684
204	-1543.88	-1710.098	166.2181	5.399788
210	-1542.606	-1709.275	166.6694	5.150503
216	-1545.391	-1712.182	166.7914	5.082897
222	-1539.697	-1706.302	166.6052	5.186036
228	-1561.505	-1727.383	165.8776	5.58706
234	-1559.802	-1726.266	166.4645	5.263825
240	-1556.575	-1722.872	166.2967	5.35645
246	-1565.07	-1731.457	166.3874	5.306401
252	-1543.904	-1710.106	166.2023	5.408465
258	-1548.733	-1715.736	167.003	4.965377
264	-1553.161	-1719.58	166.4191	5.28889
270	-1540.948	-1707.453	166.5053	5.24125
276	-1540.278	-1707.159	166.8809	5.033219
282	-1542.677	-1709.824	167.1463	4.885663
288	-1538.666	-1705.375	166.7095	5.128291
294	-1533.545	-1700.736	167.1907	4.860885
300	-1538.473	-1705.664	167.1907	4.860885
306	-1545.395	-1711.895	166.4994	5.244528
312	-1552.573	-1719.5	166.927	5.007646
318	-1543.656	-1709.614	165.9584	5.542683
324	-1545.581	-1711.54	165.9584	5.542683
330	-1541.361	-1708.577	167.2161	4.84677
336	-1532.414	-1699.058	166.6435	5.164804
342	-1538.445	-1705.089	166.6435	5.164804
348	-1538.994	-1705.637	166.6435	5.164804
354	-1533.994	-1700.709	166.715	5.125246
360	-1534.972	-1701.52	166.5483	5.21749
366	-1528.464	-1695.018	166.5538	5.214481
372	-1548.369	-1715.224	166.855	5.047599
378	-1543.172	-1710.358	167.1853	4.86391
384	-1546.25	-1713.159	166.9086	5.017841
390	-1538.263	-1704.675	166.4114	5.293158
396	-1537.079	-1703.279	166.2004	5.4095
402	-1537.902	-1704.844	166.9417	4.99945
408	-1537.252	-1704.436	167.1844	4.864405
414	-1538.308	-1704.724	166.4162	5.290509
420	-1536.418	-1702.47	166.0517	5.491403
426	-1533.604	-1700.658	167.0541	4.936965
432	-1538.164	-1704.629	166.4653	5.263387
438	-1529.862	-1696.373	166.5106	5.238345
444	-1529.032	-1696.221	167.1897	4.861434
450	-1543.874	-1709.96	166.0853	5.472922
456	-1539.294	-1706.389	167.095	4.914194
462	-1539.631	-1706.727	167.095	4.914194
468	-1536.22	-1702.373	166.153	5.435617
474	-1535.805	-1701.896	166.0912	5.469642
480	-1546.949	-1712.9	165.951	5.546728
486	-1540.529	-1706.612	166.0827	5.47431
492	-1535.195	-1700.846	165.6504	5.711711
498	-1538.264	-1704.893	166.6293	5.172698
504	-1542.268	-1708.621	166.3534	5.325162
510	-1543.359	-1709.712	166.3534	5.325162
516	-1540.646	-1706.559	165.9133	5.567446
522	-1543.33	-1709.694	166.3642	5.319228
528	-1539.376	-1705.146	165.7696	5.646342
534	-1537.93	-1703.697	165.7674	5.647562
540	-1537.232	-1703.648	166.4161	5.290538
546	-1546.015	-1711.443	165.4287	5.833066
552	-1544.904	-1711.618	166.7143	5.1256
558	-1528.511	-1695.063	166.5523	5.215316
