Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1468.215	-1625.598	157.3829	6.093217	0.9348108	0.8444282	0.7927559	5.582033
6	-1461.363	-1620.537	159.174	4.62867	0.9348108	1.025614	0.8956211	5.246037
12	-1447.69	-1614.673	166.9836	0.08011976	1.195626	0.8534216	0.8777555	3.35715
18	-1446.78	-1613.893	167.1124	0.08515709	1.120805	0.8534216	0.8179906	3.35715
24	-1445.479	-1612.85	167.3707	0.08490934	0.9481717	0.7697241	0.8138749	3.35715
30	-1434.36	-1602.362	168.0015	0.0900303	1.055536	0.8223639	0.822605	2.878769
36	-1433.003	-1600.076	167.0737	0.07306075	0.9525769	0.7466856	0.9133387	3.490013
42	-1437.286	-1603.538	166.2524	0.07691957	1.024702	0.7334877	0.9322625	3.917224
48	-1433.259	-1598.507	165.2478	0.0656127	1.130599	0.7696793	0.8318461	4.471578
54	-1442.587	-1607.456	164.8689	0.06380484	1.338305	0.8347253	0.9457681	4.471578
60	-1460.557	-1619.666	159.1081	3.961012	0.9329973	0.8736848	0.731405	5.823864
66	-1451.322	-1610.613	159.2907	4.063293	0.9552562	0.9047546	0.8318322	5.583612
72	-1435.317	-1600.604	165.287	0.06644544	0.9793102	0.8778464	0.8131463	4.485024
78	-1433.944	-1600.056	166.1122	0.06590909	1.047525	0.725201	0.7602639	4.093282
84	-1437.109	-1604.057	166.9481	0.08347427	1.438118	0.8237998	0.8834235	3.251656
90	-1435.66	-1602.145	166.4849	0.07895257	1.168272	0.8120255	0.7784939	3.745251
96	-1440.89	-1607.164	166.2744	0.07895257	1.243049	0.7824874	0.779147	3.840175
102	-1438.308	-1604.604	166.2957	0.07895257	1.169568	0.7824874	0.8301907	3.840175
108	-1444.075	-1611.365	167.2908	0.08378348	1.117649	0.6771351	1.092314	3.19179
114	-1457.563	-1623.872	166.3094	0.07943762	0.9629882	0.8088063	0.9196389	3.884276
120	-1461.144	-1628.184	167.0406	0.08849471	1.015774	0.8755001	0.772807	3.472359
126	-1447.165	-1614.382	167.2162	0.08849471	1.113811	0.6570613	0.7070456	3.472359
132	-1457.199	-1617.515	160.3163	4.313741	1.061459	0.9878859	0.9554819	4.70345
138	-1460.468	-1616.109	155.641	8.013448	0.991322	0.768728	0.8114724	5.483115
144	-1449.257	-1615.964	166.707	0.08445874	1.021404	0.931477	0.8530699	3.586596
150	-1448.413	-1615.211	166.7973	0.08852578	1.052645	0.810222	0.761376	3.636442
156	-1457.377	-1624.478	167.1013	0.0904811	1.052645	0.8515289	0.9204531	3.341351
162	-1453.908	-1621.832	167.9245	0.09529141	0.8686996	0.921216	0.9426241	2.903183
168	-1435.377	-1603.685	168.3082	0.1094048	0.9572656	0.8267979	0.8483946	2.721786
174	-1449.019	-1617.085	168.0659	0.09289814	0.849503	0.6199897	0.8483946	3.058956
180	-1446.276	-1614.034	167.7574	0.08733363	0.790076	0.6206893	0.8036433	3.305925
186	-1435.548	-1602.63	167.0824	0.08733363	0.9112947	0.9045623	0.8036433	3.474668
192	-1439.968	-1606.608	166.6395	0.07431516	0.9276102	0.9519982	0.8036433	3.702647
198	-1449.636	-1616.169	166.533	0.08578034	1.023905	0.8049816	0.6938097	3.849079
204	-1466.065	-1626.676	160.6115	1.963727	0.9129965	0.8094427	0.7658076	6.119924
210	-1460.924	-1621.386	160.4616	2.161401	0.9129965	0.8094427	0.7180295	6.119924
216	-1458.081	-1616.554	158.4736	4.251191	0.6663211	1.009529	0.8653782	6.004955
222	-1455.581	-1620.029	164.4482	0.06974745	0.993475	0.8740575	0.656476	5.033572
228	-1447.773	-1611.642	163.8691	0.06285672	1.065589	1.012458	0.7199123	5.206747
