Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-592.8417	-764.5282	171.6865	0.3725802	1.142721	1.080009
6	-582.9908	-754.3564	171.3656	1.019709	1.189249	0.81909
12	-576.4208	-748.3476	171.9268	0.6474891	0.8701482	0.9545525
18	-582.614	-754.0413	171.4273	0.7589934	1.252207	0.9700866
24	-572.4993	-743.7096	171.2103	0.8842555	1.524696	0.757638
30	-570.3938	-742.0817	171.6879	0.7581394	1.170157	0.757638
36	-564.2112	-735.5071	171.296	0.9244576	1.189154	1.002694
42	-575.3322	-746.9215	171.5893	0.7730619	1.222342	0.8024459
48	-569.6777	-741.307	171.6293	0.590388	1.243748	0.9244163
54	-568.9075	-740.4886	171.581	0.7735115	1.109753	0.9437381
60	-560.8344	-732.266	171.4316	0.552	1.647182	0.6902909
66	-572.5952	-743.3036	170.7084	0.9855236	2.015028	0.5749382
72	-570.4842	-740.823	170.3388	1.367877	2.009193	0.4362892
78	-585.0549	-754.0792	169.0243	1.580929	3.130637	0.4741798
84	-562.8137	-734.3715	171.5578	0.6100618	1.460836	0.7156081
90	-573.0137	-744.1525	171.1388	1.244411	0.9317133	1.094995
96	-568.5614	-740.2484	171.6871	0.6191194	1.09831	0.9914539
102	-572.1447	-743.2992	171.1545	1.27828	0.7318785	1.227721
108	-566.5363	-737.4928	170.9565	1.259443	0.9654785	1.213146
114	-577.525	-748.6	171.075	1.414427	0.6974608	1.213146
120	-581.2588	-751.7337	170.4748	1.867366	1.001512	1.110737
126	-574.2489	-746.1143	171.8655	0.6132609	1.133004	0.7433555
132	-574.8132	-745.8636	171.0505	0.8658299	1.622485	0.8626545
138	-573.748	-744.7999	171.0519	0.8407206	1.614204	0.899199
144	-564.1997	-735.5741	171.3744	0.3163175	1.821512	0.5810384
150	-578.971	-749.8189	170.8479	1.658645	0.9100529	1.020156
156	-578.4113	-749.8293	171.418	0.7558934	0.9300607	1.273312
162	-572.5472	-744.2228	171.6756	0.884787	0.9300607	0.918098
168	-575.0081	-746.4381	171.4301	0.884787	1.214513	0.8739876
174	-583.1352	-754.6503	171.515	0.5104743	1.493702	0.8345389
180	-575.5353	-747.0158	171.4805	1.024432	0.7947821	1.107245
186	-573.3846	-745.1469	171.7623	0.4743372	1.209261	0.9034673
192	-578.1946	-750.0826	171.888	0.7168173	0.7916167	1.010159
198	-575.0286	-746.2633	171.2347	1.205356	0.89783	1.073036
204	-578.2764	-749.8106	171.5342	0.9900241	0.779907	1.103223
210	-577.6315	-749.4379	171.8064	0.6738223	0.8557332	1.065026
216	-571.3366	-742.4285	171.0919	1.093078	1.221313	1.006123
222	-584.2334	-755.179	170.9456	1.222893	1.436451	0.7805682
228	-576.5491	-747.9112	171.3621	1.074603	1.143525	0.8118949
234	-572.4465	-743.9727	171.5262	0.8851294	1.031892	0.9683262
240	-582.889	-754.4152	171.5262	0.8851294	1.031892	0.9683262
246	-585.1689	-756.7002	171.5312	0.828362	0.9254516	1.119605
252	-580.6163	-752.2314	171.6151	0.5489227	1.331775	0.8772159
258	-577.2721	-748.7495	171.4774	0.8416623	1.241394	0.8359113
264	-564.6284	-736.2945	171.666	0.6406444	1.241394	0.8359113
270	-564.7766	-736.3962	171.6196	0.6314242	1.231935	0.9106701
276	-576.2888	-748.4319	172.1431	0.4496943	0.8034471	0.9439603
282	-580.3447	-751.7048	171.36	1.073539	0.8879057	1.08732
288	-587.0488	-758.3568	171.308	1.306575	0.7272819	1.071464
294	-582.7207	-753.6787	170.958	1.521185	1.014119	0.9302399
300	-576.7322	-748.3516	171.6194	0.8508397	1.008616	0.9302399
306	-584.1921	-755.0343	170.8422	1.330838	1.283182	0.9594978
312	-586.6311	-757.2727	170.6416	1.289798	1.313073	1.159337
318	-571.1301	-741.9196	170.7895	1.409774	1.214447	1.005961
324	-588.0473	-758.9019	170.8547	1.002094	1.856246	0.5577281
330	-585.475	-756.8502	171.3752	0.6173461	1.620373	0.7425571
336	-573.3985	-744.6817	171.2833	0.2468295	1.850248	0.5571322
342	-575.0295	-746.5219	171.4924	0.6022021	1.599287	0.5571322
348	-579.9562	-751.407	171.4508	0.7008198	1.462767	0.7550932
354	-582.3136	-753.3913	171.0776	1.310767	1.236376	0.7550932
360	-570.7482	-740.9547	170.2065	1.7814	1.735042	0.640881
366	-567.3596	-738.0107	170.6511	1.082096	1.946823	0.6534402
372	-582.8002	-753.401	170.6008	1.63043	0.879919	1.288346
378	-568.2647	-739.6798	171.415	1.134089	0.966459	0.8906531
384	-576.856	-748.5265	171.6705	0.5392948	1.415047	0.6945669
390	-565.6034	-737.4078	171.8044	0.4653872	1.312791	0.7183287
396	-564.1613	-735.8648	171.7034	0.6112658	1.306389	0.728269
402	-559.6751	-730.9577	171.2826	0.8196302	1.576105	0.6541331
408	-569.5797	-741.1584	171.5786	0.911426	1.088799	0.8134119
414	-586.1397	-757.7395	171.5998	0.7008506	1.295728	0.7808726
420	-573.7971	-745.2036	171.4065	1.141076	0.7089253	1.146432
426	-574.3708	-745.9674	171.5966	0.6916685	0.8739132	1.221134
432	-568.7857	-740.0376	171.2518	0.7179183	1.559127	0.8683837
438	-574.9291	-747.0092	172.0801	0.5514367	0.9691424	0.7400449
444	-575.3016	-746.9384	171.6368	0.7228017	1.262879	0.7453224
450	-586.5457	-757.8486	171.3028	0.8694433	1.337607	0.8962188
456	-586.2951	-757.8832	171.5881	0.9758418	0.9970905	0.8362375
462	-581.9653	-753.2132	171.2479	1.276826	1.034862	0.8412157
468	-573.8941	-745.3966	171.5026	0.7636117	1.287773	0.8412157
474	-578.2977	-749.7689	171.4712	0.6574911	1.400271	0.8617029
480	-570.0343	-741.4745	171.4402	0.9499121	1.248388	0.7286189
486	-565.5439	-737.0588	171.5149	0.833416	1.199344	0.851465
492	-565.9265	-737.0272	171.1007	1.157565	1.401507	0.693683
498	-568.4125	-739.7448	171.3324	0.6701807	1.645019	0.697195
504	-573.652	-745.3737	171.7217	0.6701807	1.035719	0.9747568
510	-588.5337	-759.6979	171.1642	1.111343	1.30822	0.8074348
516	-580.0662	-751.0216	170.9554	1.278999	1.30822	0.8618693
522	-590.0695	-760.78	170.7105	1.766226	0.7034214	1.242462
528	-585.5116	-756.0921	170.5804	1.99572	1.102781	0.7671455
534	-579.6818	-750.3229	170.6411	1.74941	1.274044	0.7406136
540	-575.8944	-745.4049	169.5104	2.972752	1.414701	0.7740709
546	-570.0783	-739.3295	169.2512	2.972752	1.701549	0.733026
552	-576.2427	-746.4249	170.1822	1.826769	1.745689	0.5624948
558	-574.7628	-745.7851	171.0223	0.7932393	1.808856	0.7475296
564	-582.0309	-753.1837	171.1528	0.4813173	2.025977	0.5475281
570	-584.6229	-755.9921	171.3693	1.106271	1.119156	0.7928733
576	-574.3066	-745.2875	170.9809	1.418078	1.181396	0.8215991
582	-581.8298	-751.8201	169.9903	1.789004	1.933884	0.6637859
588	-576.8633	-747.4177	170.5544	1.011149	2.091394	0.6977365
594	-572.9582	-744.8752	171.9171	0.6700632	0.727458	1.084671
600	-584.0256	-755.3367	171.3111	1.097535	1.156186	0.8316173
606	-573.3313	-744.4762	171.1448	1.461004	0.9688979	0.8316173
612	-572.5426	-743.849	171.3064	0.9873133	0.9701832	1.139549
618	-589.2231	-760.872	171.6489	0.6656937	1.072348	1.015159
624	-580.3335	-751.1063	170.7729	1.513143	1.269064	0.8595518
630	-567.7865	-739.361	171.5744	0.923444	0.8432675	1.068855
636	-569.7133	-741.4128	171.6995	0.8324705	0.8450014	1.033864
642	-577.7268	-749.4286	171.7018	0.6203166	1.231738	0.8248742
648	-570.5035	-741.4157	170.9122	1.533636	1.164875	0.7906109
654	-571.0914	-742.5714	171.48	0.6785372	1.194495	1.049299
660	-583.8977	-755.3083	171.4106	0.7415937	1.308844	0.9456168
666	-574.1942	-745.4824	171.2883	0.6832283	1.584748	0.8317377
672	-575.9816	-746.5088	170.5271	1.488618	1.584748	0.8004325
678	-577.6941	-748.9557	171.2616	0.8926046	1.381443	0.8667279
684	-579.9356	-750.5908	170.6552	1.630198	1.272536	0.8667279
690	-581.4535	-752.7883	171.3347	0.7817101	1.381383	0.9076173
696	-580.347	-751.8485	171.5015	0.4718514	1.511942	0.856514
702	-578.3307	-748.5424	170.2117	0.8588895	2.64718	0.5209929
708	-566.8864	-737.2774	170.391	0.7018559	2.619236	0.4874541
714	-576.9341	-747.5334	170.5992	0.3649163	2.619236	0.5186583
720	-567.1931	-738.4655	171.2724	0.6243903	1.524311	0.9753786
726	-571.3394	-742.7192	171.3797	0.5113535	1.644485	0.8141205
732	-588.2497	-759.2255	170.9759	0.8714229	1.803849	0.7070808
738	-576.7335	-747.6342	170.9007	1.151937	1.635436	0.6364802
744	-571.7993	-742.4449	170.6456	1.151937	1.690098	0.9219624
750	-576.8814	-747.9938	171.1124	1.395823	0.7761138	1.12727
756	-568.1552	-739.6362	171.481	0.8975913	0.7914469	1.220809
762	-580.2839	-751.5873	171.3034	0.7483889	1.179814	1.164694
768	-562.6745	-733.1981	170.5236	1.438148	1.57187	0.8795832
774	-571.1886	-742.421	171.2324	1.113496	1.185434	0.8723121
780	-580.3768	-751.7861	171.4093	0.6971506	1.189062	1.104514
786	-586.7464	-758.4011	171.6547	0.6971506	1.064724	0.9885605
792	-576.4271	-748.1248	171.6977	0.5412164	1.287758	0.8375418
798	-572.6084	-744.1444	171.5361	0.9125125	1.121486	0.8247086
804	-572.5307	-744.118	171.5873	0.7766133	1.144377	0.8956299
810	-565.4294	-736.7025	171.2731	0.8037328	1.535619	0.7655199
816	-575.3161	-746.9894	171.6733	0.41407	1.433802	0.7655199
822	-586.5942	-757.5418	170.9476	1.375483	0.8797321	1.198002
828	-578.4888	-749.412	170.9233	1.585477	0.9572374	0.9641024
834	-579.097	-749.8323	170.7352	1.867125	0.8780844	0.9794934
840	-580.7735	-752.5817	171.8082	0.5926988	1.032984	0.9564005
846	-572.7558	-744.2206	171.4648	0.8829074	1.103129	0.9604014
852	-566.7374	-738.387	171.6496	0.882028	0.9193965	0.9602031
858	-562.6924	-733.9487	171.2563	0.7114645	1.66281	0.7316166
864	-581.7643	-753.0596	171.2953	0.6151881	1.458356	1.026119
870	-580.4668	-752.2962	171.8295	0.7230152	0.8328122	1.021563
876	-582.6589	-754.3621	171.7031	0.7093909	1.221377	0.7260666
882	-583.4814	-754.2485	170.767	1.361538	1.423466	0.8537507
888	-586.3115	-756.984	170.6724	1.286153	1.685956	0.7234881
894	-567.1133	-738.6232	171.51	0.6696294	1.485967	0.6631223
900	-573.0557	-744.5212	171.4654	0.9790381	1.029016	0.9367536
906	-565.0661	-736.568	171.5019	0.8505661	1.15241	0.9016055
912	-574.2328	-745.4433	171.2105	0.7969903	1.693402	0.5963059
918	-580.8658	-751.609	170.7433	0.9888746	1.899928	0.7387019
924	-575.1709	-746.7439	171.573	0.5719816	1.483604	0.7029635
930	-584.089	-755.492	171.403	0.8235976	1.455719	0.6458295
936	-572.3876	-744.0449	171.6574	0.6082052	1.346446	0.7416161
942	-584.5696	-756.2619	171.6923	0.759717	1.156132	0.7694166
948	-571.6466	-743.6311	171.9845	0.5004812	0.8891375	0.9912547
954	-567.0921	-738.892	171.7998	0.7023682	1.121543	0.7411404
960	-573.1525	-744.5363	171.3838	1.043851	1.159152	0.8032557
966	-577.3287	-748.5587	171.23	1.085501	1.057602	1.038567
972	-573.9823	-745.3205	171.3381	0.9985541	1.214826	0.8479293
978	-580.9967	-752.7612	171.7645	0.702643	1.077646	0.8479293
984	-581.9153	-753.8168	171.9015	0.6188351	0.9339461	0.9397912
990	-572.1894	-743.7381	171.5487	0.747988	1.245244	0.8549735
996	-576.8372	-748.1789	171.3417	0.9720791	1.231959	0.8549735
1002	-580.52	-751.8971	171.3771	0.9974936	0.8718102	1.155022
1008	-562.3594	-734.2702	171.9108	0.5694972	1.082397	0.8006673
1014	-564.8853	-736.0705	171.1853	0.7885876	1.323909	1.107113
1020	-554.7859	-726.0064	171.2204	0.7885876	1.532829	0.8570978
1026	-559.4799	-731.0512	171.5713	0.4721457	1.441884	0.8566516
1032	-564.0204	-735.116	171.0957	1.080082	1.356011	0.8716484
1038	-569.5399	-741.0214	171.4815	0.8272149	0.9823098	1.114169
1044	-572.9705	-744.4791	171.5086	0.8744736	1.087481	0.9394915
1050	-567.4893	-739.1135	171.6242	0.68561	0.9400439	1.14473
1056	-573.9847	-745.4684	171.4837	0.9459392	0.8630393	1.113663
1062	-577.5396	-748.6	171.0605	1.213026	0.8614781	1.251491
1068	-576.224	-747.7205	171.4964	0.9455556	0.8862942	1.080912
1074	-576.075	-747.5315	171.4565	0.9455556	1.277046	0.6551919
1080	-577.7184	-748.6642	170.9457	0.9455556	1.687237	0.8139871
1086	-570.2174	-741.459	171.2416	1.02	1.403731	0.68255
1092	-566.7312	-738.4201	171.689	0.7159127	1.244809	0.7004347
1098	-567.9124	-739.3891	171.4767	0.3717076	1.725263	0.598584
1104	-569.7119	-740.5802	170.8682	0.3706029	2.346572	0.5481528
1110	-567.1941	-738.7126	171.5185	0.3563031	1.671651	0.6290453
1116	-566.6071	-738.4445	171.8375	0.4958631	1.266108	0.7128849
1122	-578.0046	-749.8902	171.8856	0.8090094	0.9236639	0.7573249
1128	-582.6539	-753.9417	171.2878	0.886746	1.272536	0.9643171
1134	-581.032	-752.1169	171.0849	1.071043	1.443753	0.7858815
1140	-573.3413	-744.2796	170.9383	0.8620874	1.883949	0.6427648
1146	-574.0604	-745.1687	171.1083	0.4793964	1.992958	0.7320534
1152	-590.9359	-762.3023	171.3665	1.110485	1.107532	0.8065231
1158	-587.0121	-758.4135	171.4014	1.276457	0.7105359	1.026196
1164	-576.5354	-748.3435	171.8081	0.4587591	0.939827	1.13207
1170	-568.7762	-740.7242	171.948	0.410322	1.080429	0.868466
1176	-568.5652	-740.0298	171.4646	0.9294796	0.8410359	1.164903
1182	-569.2206	-741.2776	172.057	0.435201	1.048538	0.7574346
1188	-561.2655	-732.7891	171.5236	0.8503493	1.028774	1.008858
1194	-556.0381	-726.4974	170.4592	1.210342	1.9156	0.8069245
1200	-558.8818	-730.1974	171.3155	0.7402979	1.531403	0.7969887
1206	-568.4772	-739.3466	170.8694	1.262544	1.506012	0.733053
1212	-568.7406	-740.2409	171.5003	0.9947305	1.139951	0.7341152
1218	-564.2825	-735.69	171.4076	0.9947305	1.066525	0.9417735
1224	-576.553	-746.8665	170.3135	1.691169	1.721258	0.6096202
1230	-571.623	-742.5294	170.9064	1.320903	1.384716	0.7740349
1236	-571.0644	-742.1632	171.0988	1.245695	1.087176	0.9823978
1242	-572.61	-743.6707	171.0607	1.237621	1.087176	1.028149
1248	-568.6687	-740.2782	171.6095	0.7419104	0.9082874	1.139558
1254	-575.698	-746.3693	170.6713	1.646883	0.8594251	1.234473
1260	-582.3763	-753.4009	171.0246	0.8949551	1.649825	0.8255059
1266	-573.1518	-744.5473	171.3955	0.9959895	1.004547	1.016188
1272	-568.2603	-739.5024	171.2421	0.7894186	1.508568	0.8592106
1278	-572.4737	-743.766	171.2923	0.7894186	1.508568	0.7957731
1284	-574.3598	-745.7337	171.3739	1.009961	1.060845	0.9670858
1290	-573.974	-745.141	171.167	1.290969	1.131095	0.8041434
1296	-572.7477	-743.7739	171.0262	0.9951406	1.394468	0.9965595
1302	-573	-744.002	171.002	1.320772	1.265027	0.8069389
1308	-565.5269	-737.3148	171.7878	0.6102651	1.129304	0.8555903
1314	-568.5408	-739.8467	171.3059	0.5494765	1.810931	0.6121396
1320	-562.0232	-733.666	171.6428	0.7429461	1.293998	0.6451314
1326	-561.3837	-733.0368	171.653	0.6693286	1.353541	0.6408661
1332	-586.0002	-757.5475	171.5473	0.4766043	1.574811	0.7001041
1338	-582.2777	-753.0293	170.7516	1.107544	1.796612	0.7001041
1344	-559.2084	-730.1391	170.9307	0.9862548	1.735451	0.705576
1350	-564.886	-736.3417	171.4557	0.772701	1.183391	0.9978211
1356	-573.015	-744.2933	171.2783	0.772701	1.522294	0.8173627
1362	-575.325	-746.7122	171.3873	0.9974628	1.151693	0.8660595
1368	-580.0346	-751.6888	171.6542	0.6864026	1.351654	0.6033024
1374	-570.9062	-741.9765	171.0703	0.4948347	2.098849	0.557151
1380	-575.4097	-747.0823	171.6726	0.651659	1.231965	0.8274325
1386	-563.4298	-734.9436	171.5138	0.5656693	1.552776	0.6938069
1392	-566.8043	-738.155	171.3507	1.182768	0.926418	0.9521033
1398	-571.3129	-742.3485	171.0356	1.182768	1.377467	0.7921947
1404	-570.7297	-741.7771	171.0474	1.077346	1.377467	0.9053793
1410	-566.491	-737.7566	171.2656	0.8678747	1.414532	0.8516342
1416	-572.0293	-743.469	171.4397	0.5619723	1.563796	0.7945061
1422	-580.0216	-751.2647	171.2431	1.002988	1.337817	0.8069869
1428	-575.0614	-746.2921	171.2307	0.9755477	1.284581	0.9179677
1434	-561.902	-733.0643	171.1623	0.9755477	1.229073	1.044491
1440	-564.0464	-734.8568	170.8104	1.20229	1.612951	0.7501376
1446	-567.9899	-738.7839	170.794	1.380703	1.371062	0.8621929
1452	-589.0221	-759.952	170.9298	1.177144	0.913119	1.344513
1458	-591.0416	-762.9716	171.9301	0.4432161	0.8058591	1.148973
1464	-587.8775	-759.3593	171.4818	0.7272308	0.8058591	1.344073
1470	-576.1001	-747.5989	171.4988	0.5824055	1.363887	0.9424091
1476	-575.285	-746.8344	171.5495	0.6639302	1.244446	0.9424091
1482	-574.6705	-746.2421	171.5716	0.6831243	1.151841	0.9973345
1488	-574.0995	-745.3255	171.2259	0.798736	0.9122117	1.40787
1494	-560.4781	-731.8447	171.3665	1.09097	1.130851	0.8013037
1500	-563.2747	-734.8644	171.5897	0.6147561	1.213754	0.9768283
1506	-557.8168	-729.1843	171.3675	0.8984252	1.10244	1.042853
1512	-557.3693	-728.586	171.2167	0.7566752	1.683948	0.690978
1518	-572.8322	-743.3105	170.4783	1.379642	1.862469	0.5505215
1524	-575.5627	-746.5774	171.0147	0.7526945	1.92701	0.610202
1530	-568.6262	-739.7822	171.1561	0.7526945	1.783151	0.616935
1536	-575.2609	-746.9258	171.6649	0.5185562	1.413359	0.7307328
1542	-579.8672	-751.3541	171.4869	0.6959327	1.413359	0.7806001
1548	-569.0375	-740.2065	171.1689	1.370675	0.9390822	0.9372616
1554	-589.4108	-760.9589	171.5481	0.7944196	0.8771675	1.176761
1560	-587.907	-759.0948	171.1879	1.042387	0.9154158	1.241501
1566	-588.9504	-760.3578	171.4074	1.112671	1.024482	0.8566627
1572	-580.6141	-751.7404	171.1263	0.9218775	1.497777	0.8545552
1578	-572.3824	-743.8369	171.4545	0.9218775	1.244439	0.7555601
1584	-574.6115	-745.6797	171.0682	0.9444463	1.680669	0.6224637
1590	-579.3662	-750.5977	171.2315	0.6942048	1.675651	0.7731586
1596	-573.7106	-745.1345	171.4239	0.6167551	1.523818	0.810561
1602	-570.35	-741.6516	171.3016	0.9555743	1.338679	0.7910873
1608	-569.3279	-740.5839	171.256	1.289997	0.9933075	0.8661048
1614	-577.8412	-749.5331	171.6919	0.6640503	1.301744	0.6773498
1620	-574.2804	-745.634	171.3537	0.6915429	1.496436	0.8506652
1626	-574.5467	-745.3884	170.8417	1.503758	0.8073411	1.246072
1632	-569.8278	-741.4184	171.5905	0.9963485	0.9146711	0.9060831
1638	-567.2336	-738.4731	171.2395	1.208714	1.053433	0.9072627
1644	-565.8391	-736.931	171.0919	1.378501	1.070583	0.8676998
1650	-569.3111	-740.8224	171.5113	0.9498304	0.9085524	1.041768
1656	-563.3635	-734.6389	171.2754	1.142443	0.9902366	1.004692
1662	-569.6511	-740.5229	170.8718	1.412596	1.094584	1.040052
1668	-578.2665	-749.9297	171.6632	0.7067722	1.193575	0.8250758
1674	-570.4717	-741.2739	170.8022	1.304932	1.237202	1.069051
1680	-569.7926	-741.6808	171.8882	0.7515786	0.8222202	0.9451977
1686	-574.2517	-745.4858	171.234	0.9348591	1.072162	1.159715
1692	-569.1446	-740.3502	171.2056	1.011281	0.916109	1.252118
1698	-568.0312	-739.1483	171.1171	1.240406	0.77724	1.252118
1704	-572.6126	-743.9922	171.3796	0.6505515	1.290473	1.076968
1710	-574.7879	-746.0769	171.289	0.9687029	1.228594	0.9229391
1716	-574.497	-745.9407	171.4437	0.8252804	0.8957406	1.224514
1722	-577.871	-749.5552	171.6842	0.9591219	0.7716468	0.9973769
1728	-582.9074	-754.2689	171.3615	0.7654499	1.129978	1.143077
1734	-579.6907	-750.8832	171.1925	1.009443	0.9515759	1.234914
1740	-570.64	-742.1443	171.5043	0.8493035	0.8333431	1.206007
1746	-583.2259	-754.4409	171.215	1.116629	1.044801	1.035528
1752	-589.1966	-759.3589	170.1623	2.166744	1.32386	0.8396226
1758	-571.1812	-742.7751	171.5938	0.6251796	1.32386	0.8396226
1764	-575.8604	-747.4666	171.6062	0.617982	1.32386	0.8318147
