Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1165.455	-1322.62	157.1643	8.812128	0.9558776	8.12504	0.2127418	0.02163045	0.0517286	2.0164	1.923982
6	-1159.181	-1315.819	156.638	6.229894	0.9730438	10.56878	0.2184729	0.05551514	0.01823228	1.815078	1.424643
12	-1169.282	-1330.757	161.4746	4.711425	0.8744764	6.360206	0.1621907	0.05551514	0.04340345	2.05404	1.435216
18	-1165.712	-1323.829	158.1176	4.25081	0.8744764	9.457791	0.2370315	0.06016691	0.05248332	2.772054	1.201125
24	-1160.332	-1322.551	162.2187	6.6439	0.8675061	4.85621	0.1647141	0.06016691	0.0445959	2.167032	1.201125
30	-1155.725	-1316.077	160.3519	4.616694	0.879156	4.967457	0.366943	0.08790889	0.05229844	4.790669	1.085359
36	-1165.045	-1324.36	159.3154	3.91927	0.9042771	5.802537	0.5847237	0.09087722	0.06608924	4.923816	1.267938
42	-1159.966	-1318.079	158.1131	6.454053	0.9288893	6.543219	0.598757	0.08128205	0.2368246	4.419903	0.705538
48	-1165.769	-1323.107	157.338	6.803972	0.9905722	7.439245	0.6336591	0.1302606	0.1396692	4.159293	0.5538366
54	-1176.491	-1338.802	162.3114	7.777838	0.9872636	4.77161	0.1135275	0.01218075	0.01695043	1.881266	1.035183
60	-1160.12	-1322.883	162.7636	7.594772	0.9810008	4.043759	0.1562978	0.0124662	0.03616647	2.166928	1.041318
66	-1174.867	-1335.685	160.8184	10.47152	0.9331348	5.040887	0.1697223	0.01817346	0.03470937	2.166928	0.9963707
72	-1166.92	-1327.536	160.6164	10.47152	0.9786214	4.468253	0.1793524	0.02096832	0.02308002	2.46088	1.374445
78	-1170.6	-1330.375	159.7748	12.25229	0.9786214	4.8762	0.1955122	0.03853218	0.04250881	2.709618	1.024066
84	-1167.885	-1326.854	158.9691	12.25229	0.9663587	5.514506	0.2025566	0.04673192	0.04721466	2.900315	0.9933161
90	-1157.134	-1317.349	160.2144	7.354217	0.9356117	5.283184	0.2025566	0.03608144	0.03099332	3.605024	0.9913639
96	-1158.399	-1319.939	161.54	5.44519	0.9543086	3.912211	0.3269653	0.08050845	0.1148969	3.994953	1.210957
102	-1169.094	-1327.382	158.2879	9.372119	1.068033	5.035524	0.2353988	0.06825245	0.04819677	3.994953	1.654468
108	-1167.179	-1325.447	158.2679	8.26466	0.9835994	6.367547	0.2991646	0.06009895	0.09335986	3.673546	1.182794
114	-1164.424	-1322.275	157.8512	8.26466	0.9390253	7.040713	0.5799452	0.02943159	0.1019768	3.370233	1.029965
120	-1164.95	-1324.002	159.0518	5.622879	0.9390253	7.293972	0.2286729	0.05825497	0.08247476	3.382643	1.029965
126	-1162.659	-1321.989	159.3303	7.859758	0.9129246	5.958334	0.381039	0.08284064	0.05163953	3.246832	1.126577
132	-1166.206	-1323.133	156.9263	7.840265	0.9129246	8.539623	0.4019389	0.06715946	0.04752484	3.227828	0.9820519
138	-1167.233	-1325.069	157.8356	5.27437	0.8045362	8.205287	0.4019389	0.05470298	0.04752484	4.017464	0.8602938
144	-1168.87	-1326.403	157.5323	6.138089	1.00019	5.52708	0.1373679	4.891827	0.05262643	0.536353	1.892199
150	-1155.112	-1315.565	160.4527	4.689124	1.00019	4.555289	0.08349514	4.036941	0.1100254	0.4471261	1.693518
156	-1148.601	-1310.168	161.5675	5.751008	0.8219353	4.10831	0.1021852	3.002572	0.08297533	0.4587008	1.693518
162	-1152.376	-1311.405	159.0293	4.272173	0.7656012	5.147068	0.1965991	4.683508	0.1038466	0.7025598	1.892625
168	-1152.029	-1309.666	157.6371	5.114638	0.9005892	5.422394	0.1840736	5.7195	0.05292041	0.658304	1.611722
174	-1154.783	-1314.551	159.7675	5.204348	1.01426	4.81278	0.1444127	4.369532	0.09409954	0.5257198	1.464088
180	-1179.267	-1338.875	159.6075	4.864692	0.7424108	6.593273	0.233416	0.168158	0.1455364	4.227393	0.6483945
186	-1186.827	-1343.173	156.3455	5.673354	0.9557437	6.362813	0.4864587	0.1392971	0.4041562	6.618912	0.6483945
192	-1178.752	-1336.873	158.1207	3.046148	0.82075	6.362813	0.1331227	0.3153569	0.4480174	6.618912	0.6483945
198	-1169.225	-1327.944	158.7188	3.934992	0.8752003	7.225721	0.1331227	0.3242656	0.1754339	4.78588	0.6652282
204	-1168.367	-1327.003	158.6358	2.909089	0.8752003	7.203391	0.7635057	0.1577948	0.214616	5.064734	0.6520879
210	-1154.071	-1312.06	157.9881	3.133801	0.8752003	7.340156	0.528666	0.174272	0.2736546	5.575945	0.6571887
216	-1160.714	-1318.728	158.0145	5.173506	0.8893181	6.651942	0.6660018	0.1911748	0.096384	5.071507	0.5972434
222	-1163.134	-1320.255	157.1207	5.132681	1.038829	6.945225	0.6541222	0.1558153	0.1237978	5.507255	0.7161714
228	-1170.145	-1329.524	159.3789	3.372747	0.7153206	4.659912	0.6541222	0.3334525	0.1360128	6.488904	0.9570776
234	-1169.309	-1326.528	157.2186	3.676085	0.9644269	5.97331	0.206852	5.349792	0.1613699	0.9811221	1.98239
240	-1171.77	-1330.683	158.9125	3.842665	0.9774638	5.757728	0.8521516	0.1203936	0.1849703	4.754916	1.407178
246	-1173.424	-1332.564	159.1395	3.892618	0.951851	5.757728	0.5976738	0.08253248	0.1687354	5.10468	1.18462
252	-1166.22	-1322.908	156.6885	4.873366	0.9853991	5.605904	0.1931255	6.13088	0.1006499	0.8478036	1.718048
258	-1167.641	-1324.913	157.2716	4.56163	0.9190803	4.402664	0.2518388	6.13088	0.2285165	0.9169263	2.123666
264	-1176.057	-1335.677	159.6207	6.69451	0.8289632	4.818241	0.5047599	0.1405091	0.1006068	3.775412	1.640602
270	-1170.117	-1329.579	159.462	5.816567	0.9728064	3.924885	0.532057	0.1165961	0.1400862	4.625887	1.928356
276	-1170.777	-1328.957	158.1797	9.819963	0.9728064	5.018048	0.3961932	0.08646695	0.08984837	3.062684	2.18325
282	-1171.433	-1329.567	158.134	4.368415	1.061341	4.106704	0.111585	6.621915	0.2126343	0.5687563	1.726491
288	-1161.335	-1321.42	160.0857	4.829483	1.044044	3.300988	0.1130455	5.351167	0.09995552	0.5687563	1.726491
294	-1153.978	-1313.378	159.4	4.228709	0.86311	3.902198	0.09991136	5.351167	0.1372455	0.5687563	2.11493
300	-1143.732	-1302.488	158.7569	5.409063	0.8131856	4.711569	0.09041504	4.859475	0.1621241	0.5335311	1.957757
306	-1148.953	-1310.057	161.1036	3.985925	0.9202376	4.001331	0.09041504	3.19334	0.09262614	0.523386	2.46095
312	-1148.489	-1306.766	158.2764	6.315383	0.9872587	4.712523	0.09041504	3.765952	0.1153879	0.523386	2.617378
318	-1146.58	-1306.646	160.0666	4.995937	0.8925825	4.712523	0.07626169	2.742313	0.1029641	0.2435805	2.784952
324	-1168.36	-1329.228	160.8682	4.217861	0.7740252	6.045428	0.09587017	2.49375	0.02913512	0.2383041	1.970437
330	-1154.255	-1312.307	158.052	8.135742	0.8138286	7.727708	0.05347548	1.895896	0.03891966	0.2330964	1.911716
336	-1153.152	-1312.686	159.5342	6.899642	0.7811731	7.727708	0.06438791	1.895896	0.08170077	0.260777	1.132201
342	-1155.055	-1313.131	158.0759	6.535559	1.042514	9.239388	0.06464892	1.970518	0.05221809	0.260777	0.9378802
