Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-383.3276	-547.7558	164.4283	3.689387	0.190789	0.3302634	1.202879	3.030035
6	-385.5892	-551.8458	166.2566	1.402049	0.3391999	0.398552	0.3528955	3.920853
12	-377.315	-544.4877	167.1727	0.5063813	0.3665367	0.3982755	0.3357771	3.920853
18	-375.465	-543.5682	168.1032	1.107735	0.3544124	0.3982755	0.9093692	2.676991
24	-372.0877	-542.4815	170.3937	0.2751958	0.211565	0.3222612	0.7860565	1.705126
30	-375.9461	-545.6001	169.654	0.2974069	0.3838056	0.7633387	0.5581028	2.267668
36	-362.2293	-532.3225	170.0933	0.5387103	0.2434519	0.3330931	1.140191	1.52729
42	-367.4407	-537.8349	170.3942	0.2793732	0.3329016	0.3275931	0.8952062	1.730739
48	-359.5837	-528.3034	168.7198	0.8777164	0.3329016	0.3315044	0.8952062	2.44145
54	-369.1094	-533.9898	164.8805	3.928701	0.2190556	0.3315044	1.098425	2.724059
60	-377.2833	-545.2053	167.922	1.707513	0.2194777	0.3428128	1.051178	2.242156
66	-375.6874	-542.8741	167.1867	0.7596557	0.2080385	0.4470017	0.6055355	3.507469
72	-380.8832	-549.5734	168.6902	0.8623751	0.2080385	0.414331	0.5800962	2.566988
78	-377.275	-544.6492	167.3742	2.623165	0.3080778	0.3960374	1.031745	2.09195
84	-379.5637	-549.0695	169.5058	0.59423	0.1883133	0.2826931	0.5367187	2.191098
90	-380.3189	-548.2571	167.9381	1.348697	0.1509705	0.6601493	0.7447668	2.380832
96	-389.2769	-556.998	167.7211	1.286097	0.1244844	0.2659173	0.7385881	2.515101
102	-383.2797	-552.596	169.3164	0.662356	0.3557929	0.6444749	0.9005128	2.09891
108	-380.9083	-549.575	168.6667	1.28861	0.3976562	0.3633722	0.7637402	2.302662
114	-361.567	-531.6165	170.0495	0.4943335	0.1651655	0.3176766	0.7243463	1.71725
120	-381.8417	-551.414	169.5723	0.665922	0.4914481	0.2189474	1.261002	1.663179
126	-381.4727	-550.6201	169.1474	1.435977	0.4226151	0.3789191	1.261002	1.533132
132	-380.3366	-550.943	170.6064	0.2466896	0.4267618	0.4225609	1.43112	1.174876
138	-365.7559	-536.0426	170.2866	0.2466896	0.4428659	0.1979438	1.330184	1.366406
144	-371.4493	-540.2437	168.7944	1.922727	0.3725774	0.3419252	1.324981	1.388324
150	-371.9334	-539.7292	167.7958	1.922727	0.4622314	0.2949951	1.34694	2.046885
156	-373.9485	-542.5441	168.5957	1.642302	0.3861133	0.4053432	1.34694	1.72347
162	-377.7119	-547.6611	169.9493	0.6410971	0.2162514	0.1863607	0.7712619	1.621319
168	-363.5536	-534.5157	170.9621	0.1428601	0.3766764	0.3936785	0.6316194	1.617586
174	-375.1856	-546.1813	170.9957	0.1372468	0.3715848	0.2645482	1.251426	1.053212
180	-384.8833	-555.4107	170.5273	0.3101481	0.4055979	0.4685512	0.8191409	1.652527
186	-387.424	-557.6268	170.2028	0.3586665	0.4579093	0.5151766	0.8191409	1.813754
192	-372.6032	-540.4916	167.8885	1.044543	0.1782987	0.301221	0.8259016	2.727862
198	-371.5969	-540.4519	168.8551	0.7341706	0.1819942	0.1639321	0.8376723	2.122344
204	-375.2858	-544.3641	169.0783	0.7563679	0.1904997	0.2883914	0.7302137	2.245702
210	-373.4125	-541.2048	167.7924	1.749586	0.1693415	0.3340396	1.588539	1.831105
216	-367.871	-536.81	168.939	0.8169634	0.1850291	0.3534265	0.6541941	2.350462
222	-361.6951	-529.6284	167.9333	1.101471	0.1850291	0.3534265	0.6096944	2.825277
228	-372.2282	-540.6126	168.3844	1.101471	0.2753989	0.1475164	0.5305858	2.458521
234	-378.3433	-547.5184	169.1751	0.4727977	0.1707642	0.4294644	0.5215501	2.458521
240	-367.9139	-535.7923	167.8785	1.443852	0.2383542	0.2184259	0.4271463	2.765562
246	-364.1038	-532.6062	168.5024	0.6242894	0.2554857	0.5680194	0.5243621	2.867496
252	-372.5769	-540.8794	168.3025	0.5078025	0.1433409	0.2559906	0.4916077	2.867496
258	-367.7404	-537.204	169.4636	0.2244072	0.2290674	0.1788593	0.4421991	2.441852
264	-363.8272	-531.3409	167.5137	0.5154132	0.2108495	0.408795	0.3657976	3.611005
270	-363.2438	-530.003	166.7592	1.396931	0.2631541	0.2179392	0.4304341	3.480419
276	-368.6633	-534.4137	165.7504	2.634109	0.31378	0.2407831	0.4956021	3.361612
282	-379.032	-544.7826	165.7506	2.634109	0.3086567	0.3496265	0.5109711	3.402814
288	-368.8784	-535.9857	167.1073	1.426438	0.3808976	0.4481167	0.582106	3.271375
294	-369.3754	-536.341	166.9656	1.426438	0.1999565	0.4481167	0.4321412	3.334072
300	-365.4623	-534.5545	169.0922	0.979737	0.3459469	0.3136778	0.5356915	2.366266
306	-368.1615	-538.4859	170.3244	0.3524679	0.2839608	0.3136778	0.4964044	1.977978
312	-367.6461	-535.4124	167.7663	1.54783	0.3237021	0.2677311	0.9596877	2.548137
318	-360.9364	-530.4164	169.48	0.2069869	0.1634792	0.4039166	0.5565562	2.395
324	-352.2487	-521.6402	169.3915	0.2069869	0.2524724	0.3036743	0.3695487	2.71802
330	-362.9077	-530.3948	167.4871	0.6337356	0.2455758	0.2651887	0.3686973	3.570695
336	-370.19	-535.9039	165.7139	3.268223	0.4066564	0.3500364	1.054409	2.726878
342	-372.0154	-534.1655	162.1501	6.234348	0.4806874	0.3791424	0.6832913	3.290188
348	-365.4832	-529.9143	164.4312	3.988613	0.3040054	0.2138537	0.5188843	3.290188
354	-367.7698	-535.5671	167.7974	1.56652	0.2438252	0.2154848	0.4601296	2.72146
360	-365.0083	-531.9018	166.8935	1.56652	0.2438252	0.2154848	0.5603798	3.205074
366	-373.6879	-541.1597	167.4718	1.838425	0.1863381	0.3772214	0.9127556	2.471894
372	-364.2322	-530.6878	166.4556	3.35871	0.6841791	0.2661124	1.021609	2.070062
378	-357.8777	-527.1013	169.2237	1.030478	0.3158343	0.2466999	0.5516864	2.19
384	-359.9887	-528.9846	168.9958	0.3401155	0.1759807	0.4214407	0.4450593	2.715056
390	-362.3194	-532.112	169.7926	0.4473644	0.1759807	0.2217182	0.4514918	2.063009
396	-356.3744	-526.5468	170.1724	0.2447686	0.149854	0.2570317	0.6241363	1.780801
402	-359.8799	-527.6064	167.7265	1.252157	0.1813499	0.2045264	0.530306	2.794907
408	-359.0803	-527.9498	168.8696	1.090241	0.2286239	0.2966055	0.840574	2.164438
