Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2989.113	-3154.017	164.904	0.06035832	0.9900461	0.9272937	0.9052896	4.618183
6	-2992.277	-3156.684	164.4072	0.05899247	1.01934	1.073079	1.003947	4.743899
12	-3007.769	-3171.095	163.3255	0.05685295	0.9654731	0.7865564	0.73534	5.679155
18	-2986.201	-3151.18	164.9787	0.0584631	1.035806	0.9634901	0.9547056	4.503581
24	-2989.791	-3154.863	165.0721	0.0584631	1.015658	0.9127095	1.000696	4.464979
30	-2986.487	-3150.918	164.4309	0.05634712	1.04692	0.8591377	1.024837	4.824176
36	-2983.951	-3148.895	164.9437	0.0569776	0.8268022	0.8650357	1.024837	4.656357
42	-2985.613	-3150.398	164.7848	0.05900564	0.9645505	0.8170804	0.9701062	4.724662
48	-2991.199	-3155.792	164.5928	0.05874712	1.108625	0.8919972	0.9701062	4.710415
54	-2999.652	-3164.433	164.7807	0.06300016	1.088509	1.041756	1.072515	4.472491
60	-2994.696	-3158.767	164.0704	0.05705853	1.046516	0.9546431	0.9252244	5.027236
66	-2996.778	-3160.881	164.1029	0.05705853	1.103122	0.8734947	0.9108761	5.03065
72	-2987.439	-3152.567	165.1278	0.06315915	0.9749964	1.004665	0.8431519	4.490835
78	-2994.331	-3159.166	164.8345	0.06328816	0.9940779	0.7670664	0.8884521	4.750702
84	-2990.099	-3155.908	165.8087	0.06327511	1.048311	0.8247684	0.826712	4.174783
90	-2980.046	-3145.659	165.6125	0.06521592	0.9825942	0.8814345	0.9166271	4.239606
96	-2989.622	-3155.956	166.3338	0.06521592	0.9592727	0.9629393	0.947626	3.776675
102	-2987.434	-3152.971	165.5369	0.06206237	1.119866	0.8145244	0.9762016	4.210114
108	-2990.387	-3156.291	165.9038	0.06856054	1.088695	0.8977073	0.9358462	3.991413
114	-2996.754	-3162.701	165.9471	0.06778811	1.084957	0.9240274	0.8708366	3.991413
120	-3004.748	-3170.854	166.1062	0.06773749	0.9174315	0.8403272	0.9904807	3.975154
126	-3004.864	-3170.93	166.0657	0.06333314	0.8898642	0.868413	0.9904807	4.000681
132	-3008.498	-3174.748	166.2502	0.06498661	0.9234922	0.7676656	0.8634937	4.003965
138	-3004.185	-3169.325	165.1394	0.06498661	1.180046	0.8518479	0.9072061	4.417842
