Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-720.913	-892.6347	171.7217	1.132608	1.410446
6	-723.2992	-895.1311	171.8319	0.8345539	1.552295
12	-726.4004	-898.191	171.7905	0.9946009	1.463478
18	-720.7138	-892.4153	171.7015	1.210358	1.365428
24	-728.3372	-899.7553	171.4181	0.858235	1.82946
30	-738.3936	-910.2722	171.8786	1.106705	1.306785
36	-712.3665	-883.9598	171.5933	1.088032	1.541303
42	-715.7543	-887.4707	171.7165	0.6479644	1.76848
48	-716.4986	-887.7943	171.2957	0.7880103	1.960343
54	-718.3255	-889.9913	171.6658	0.8939061	1.630135
60	-710.7917	-882.4233	171.6317	1.149835	1.466234
66	-720.3254	-891.8532	171.5278	1.595354	1.19177
72	-716.5445	-888.3742	171.8297	1.320496	1.168318
78	-719.497	-891.5688	172.0719	1.178465	1.078065
84	-727.5483	-899.0538	171.5055	0.9062047	1.73543
90	-727.4737	-899.0505	171.5768	1.227526	1.448864
96	-725.8533	-897.451	171.5977	1.054932	1.562476
102	-723.7313	-895.3775	171.6461	1.071656	1.514174
108	-718.919	-890.7468	171.8278	0.8900185	1.514174
114	-723.6125	-895.0442	171.4317	1.661545	1.217368
120	-718.8839	-890.8254	171.9415	1.328915	1.059162
126	-721.9452	-893.8892	171.944	1.306854	1.077603
132	-707.0656	-879.1724	172.1067	1.144066	1.077603
138	-708.6746	-880.2753	171.6007	1.410799	1.285432
144	-709.48	-881.4135	171.9334	1.298239	1.095337
150	-709.0105	-880.8379	171.8273	1.515347	0.988531
156	-714.0137	-885.7001	171.6864	1.515347	1.12256
162	-724.0965	-895.8055	171.7089	1.269869	1.312026
168	-710.3468	-882.3183	171.9714	1.32906	1.030345
174	-713.3612	-884.8252	171.464	1.782484	1.081683
180	-714.2112	-885.8844	171.6732	1.148061	1.43591
186	-725.1879	-896.7991	171.6111	0.9891572	1.600714
192	-716.7861	-888.6712	171.8851	0.9480354	1.426795
198	-708.7422	-880.1156	171.3734	0.9791516	1.776753
204	-715.4905	-887.1292	171.6387	1.305916	1.339448
210	-709.8924	-881.6524	171.76	0.8419127	1.599544
216	-717.7906	-889.1791	171.3886	1.219226	1.595269
222	-706.7157	-878.1575	171.4418	1.709861	1.167048
228	-703.9145	-875.702	171.7876	1.445385	1.094155
234	-704.4245	-876.1999	171.7754	1.345788	1.193517
240	-710.7968	-882.148	171.3512	1.369967	1.511674
246	-722.621	-894.2459	171.6249	1.397073	1.276815
252	-719.4954	-890.9512	171.4558	1.314369	1.474811
258	-719.6904	-891.3707	171.6803	0.8415253	1.657313
264	-710.1002	-881.746	171.6458	0.876084	1.657313
270	-714.0555	-885.94	171.8845	1.022105	1.36958
276	-714.262	-886.0099	171.7479	1.158776	1.36958
282	-720.151	-891.7587	171.6077	0.7733239	1.756875
288	-723.9283	-895.531	171.6027	1.021182	1.583491
294	-722.3282	-893.6813	171.3531	1.270806	1.583491
300	-717.2767	-888.9969	171.7202	1.270806	1.302116
306	-725.1064	-896.608	171.5017	1.062419	1.626959
312	-721.0415	-892.5853	171.5438	1.276959	1.4363
318	-715.8522	-887.1979	171.3456	1.403402	1.490764
324	-720.1631	-891.9842	171.8211	1.162485	1.308122
330	-720.5556	-892.4976	171.942	1.041594	1.308122
336	-714.0524	-885.769	171.7166	1.232525	1.335898
342	-725.3214	-896.4083	171.0869	1.077409	1.905962
348	-708.04	-879.3652	171.3252	0.9041835	1.861712
354	-702.365	-874.1771	171.8121	0.8805275	1.532876
360	-706.5656	-878.1517	171.5861	1.226184	1.442759
366	-713.8385	-885.573	171.7346	0.984639	1.513126
372	-716.8658	-888.279	171.4131	0.675038	1.957348
378	-722.6144	-894.6422	172.0278	0.9090212	1.34566
384	-713.6852	-885.3651	171.6799	0.9090212	1.609004
390	-712.4225	-884.0543	171.6318	0.9571315	1.609004
396	-705.5804	-877.5306	171.9502	0.9534472	1.371942
402	-724.5307	-896.1219	171.5912	0.9534472	1.640929
408	-711.5014	-883.096	171.5946	0.8994822	1.677147
414	-710.3139	-881.8571	171.5432	0.9538928	1.675009
420	-709.5161	-881.3865	171.8703	1.036063	1.369785
