Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-998.5523	-1168.136	169.5837	2.00367	2.37951
6	-1002.24	-1172.096	169.8567	1.691258	2.37951
12	-1016.541	-1185.845	169.3041	1.869739	2.626032
18	-1000.6	-1170.233	169.633	1.648299	2.544295
24	-1003.315	-1172.443	169.1285	1.731898	2.808143
30	-998.2191	-1167.651	169.4323	1.904018	2.528097
36	-998.4168	-1167.639	169.2227	1.804981	2.711052
42	-1000.032	-1169.753	169.7208	1.752104	2.43085
48	-1010.3	-1179.918	169.6178	1.257144	2.781179
54	-1018.057	-1187.833	169.7761	1.718955	2.414701
60	-1010.183	-1179.283	169.0999	1.777946	2.800649
66	-1007.822	-1176.885	169.0628	2.071137	2.669078
72	-1005.357	-1174.888	169.5313	1.801529	2.522158
78	-997.4037	-1166.822	169.4178	2.308849	2.325903
84	-992.1653	-1161.87	169.705	2.233919	2.179966
90	-1012.727	-1181.936	169.2088	1.851307	2.694623
96	-1000.287	-1169.634	169.3468	2.246455	2.402582
102	-1008.651	-1178.226	169.5756	1.532281	2.645989
108	-1007.372	-1176.929	169.5564	1.749068	2.535469
114	-1005.994	-1175.64	169.6462	2.099932	2.288466
120	-999.8514	-1168.946	169.0946	1.962592	2.705756
126	-999.6704	-1169.502	169.8316	1.962592	2.243596
132	-996.2812	-1166.271	169.9896	2.324946	1.943888
138	-1004.304	-1174.043	169.7394	1.81211	2.385608
144	-1002.275	-1171.471	169.1961	1.688031	2.790984
150	-994.2164	-1164.061	169.8448	1.475346	2.512061
156	-1002.592	-1172.354	169.7624	1.389928	2.613637
162	-992.169	-1162.405	170.2362	1.586453	2.197806
168	-993.5033	-1163.223	169.7201	2.039535	2.273396
174	-999.6516	-1168.852	169.2002	2.224197	2.50597
180	-999.9524	-1169.695	169.7428	1.595493	2.50597
186	-1000.599	-1169.665	169.0661	1.923251	2.743889
192	-1004.466	-1174.405	169.9388	1.607124	2.375953
198	-1002.814	-1172.299	169.4848	2.217087	2.330157
204	-997.5811	-1167.501	169.9199	1.412762	2.502188
210	-992.4252	-1162.538	170.1124	1.67412	2.226068
216	-982.9961	-1152.902	169.9059	2.049038	2.148217
222	-999.8758	-1169.607	169.7307	2.063629	2.253638
228	-1009.975	-1179.862	169.8862	1.886365	2.250643
234	-1003.957	-1173.455	169.4984	2.05174	2.407866
240	-997.0215	-1166.485	169.4639	2.36624	2.267408
246	-1000.107	-1169.915	169.8079	1.719494	2.394333
252	-998.7513	-1168.41	169.6584	1.719494	2.488324
258	-984.9592	-1154.862	169.9026	1.882925	2.242058
264	-992.5644	-1161.747	169.1829	1.882925	2.693648
270	-990.5917	-1160.759	170.1673	1.549848	2.264033
276	-996.3892	-1165.868	169.4786	2.046656	2.423033
282	-998.0077	-1168.081	170.0729	1.384612	2.423033
288	-988.99	-1158.364	169.3739	1.851169	2.592914
294	-993.8161	-1163.623	169.807	1.627711	2.447258
300	-995.0079	-1164.836	169.8279	1.762856	2.357108
306	-998.0408	-1167.433	169.3923	1.85221	2.580927
312	-991.4298	-1160.77	169.3402	1.803451	2.639618
318	-1003.216	-1172.556	169.3402	1.803451	2.639618
324	-987.3302	-1156.586	169.2562	1.819332	2.682728
330	-978.1427	-1147.949	169.8059	1.819332	2.339368
336	-986.5143	-1155.825	169.3104	2.142928	2.47846
342	-987.6235	-1156.899	169.2759	2.185117	2.47846
348	-996.7462	-1166.813	170.0671	1.773629	2.197713
354	-999.4226	-1169.152	169.729	1.885608	2.351497
360	-1000.054	-1169.288	169.2345	2.10071	2.547635
366	-999.1678	-1167.979	168.8112	1.863362	2.930025
372	-998.7494	-1168.088	169.3384	1.691221	2.702289
378	-1011.393	-1180.384	168.9915	1.757997	2.877176
384	-1012.377	-1181.481	169.1038	2.060985	2.649056
390	-1009.599	-1179.271	169.6721	1.929792	2.363414
396	-1011.212	-1180.707	169.4946	1.591616	2.662056
402	-1001.769	-1171.539	169.7705	1.763713	2.392985
408	-999.4271	-1168.489	169.0622	1.817618	2.802237
414	-987.242	-1156.633	169.3909	1.672428	2.680461
420	-990.4852	-1160.232	169.7467	1.695165	2.446682
426	-1012.495	-1182.064	169.5691	1.716251	2.545831
432	-1011.488	-1181.508	170.0201	1.833112	2.19419
438	-1017.306	-1186.857	169.5514	1.845993	2.485201
444	-1014.677	-1184.092	169.4148	2.003091	2.48613
450	-1009.785	-1179.011	169.2255	2.232165	2.48613
456	-992.639	-1162.29	169.6508	2.072386	2.300158
462	-1002.304	-1171.865	169.5612	2.227738	2.275895
468	-1000.483	-1170.203	169.7196	2.097767	2.242526
474	-1006.818	-1176.317	169.4988	2.050136	2.408482
480	-993.6523	-1163.238	169.5861	1.438995	2.693441
486	-1001.269	-1171.092	169.823	1.544128	2.485495
492	-998.2529	-1167.483	169.2304	1.815687	2.700548
498	-995.7256	-1164.984	169.2588	1.783441	2.700548
504	-1000.059	-1169.622	169.5633	1.722636	2.545905
510	-981.1557	-1150.667	169.5108	1.786723	2.543034
516	-984.0098	-1153.903	169.8933	1.729051	2.334742
522	-990.6363	-1160.445	169.8085	2.210201	2.125042
528	-986.2251	-1155.798	169.5729	1.524075	2.652376
534	-991.7805	-1161.578	169.7977	2.127782	2.175956
540	-991.545	-1160.544	168.9991	2.127782	2.679318
546	-996.02	-1165.782	169.762	1.44712	2.580162
552	-998.5056	-1167.835	169.3296	1.502167	2.813787
558	-999.0142	-1168.409	169.3947	1.627938	2.702995
564	-1013.117	-1182.754	169.6371	1.627938	2.553291
570	-1010.504	-1180.046	169.5423	2.122797	2.34266
576	-1004.152	-1173.715	169.5627	1.759169	2.525927
582	-993.2658	-1163.137	169.8715	1.707374	2.360917
588	-988.677	-1158.068	169.3913	1.735626	2.645217
594	-982.7961	-1152.243	169.4465	1.735626	2.611151
600	-992.0312	-1160.904	168.8731	2.019768	2.811433
606	-994.1913	-1164.065	169.8738	1.884272	2.259765
612	-996.4966	-1166.191	169.6948	2.175689	2.217118
618	-1000.609	-1170.43	169.8212	1.740654	2.373925
624	-1007.444	-1176.285	168.8402	1.832402	2.928882
630	-1001.107	-1171.151	170.0437	1.414367	2.423565
636	-1000.73	-1170.182	169.4516	1.648347	2.656546
642	-997.7242	-1167.365	169.6409	1.530792	2.606508
648	-1003.442	-1172.681	169.2393	2.239675	2.473696
654	-992.4601	-1162.25	169.7902	2.112288	2.189165
660	-1005.769	-1175.818	170.0486	1.756303	2.219606
666	-1003.582	-1172.734	169.1513	1.699107	2.812202
672	-1000.527	-1170.458	169.9304	1.646534	2.358444
678	-999.5463	-1168.901	169.3543	1.715909	2.678843
684	-1014.615	-1183.556	168.9402	1.834983	2.867085
690	-1003.038	-1172.892	169.8545	1.698778	2.376586
696	-994.6455	-1164.481	169.8359	2.419337	1.997205
702	-1001.376	-1170.307	168.9319	2.263223	2.652855
708	-1002.627	-1172.367	169.7403	2.082519	2.237332
714	-1001.743	-1171.775	170.0323	1.580673	2.332057
720	-995.9766	-1166.075	170.0988	1.762186	2.183794
726	-1002.799	-1172.534	169.7351	1.685146	2.459625
732	-1001.199	-1170.911	169.7123	1.731104	2.447981
738	-1005.038	-1174.299	169.2608	1.731104	2.727847
744	-1000.673	-1170.036	169.3625	1.814734	2.619673
750	-993.3437	-1162.911	169.5675	1.587028	2.619673
756	-992.5697	-1162.331	169.7614	1.587028	2.49917
762	-1004.637	-1173.746	169.1087	2.352387	2.49917
768	-990.2132	-1159.444	169.2308	2.352387	2.422505
774	-994.4541	-1163.977	169.5233	1.994627	2.422505
780	-990.7808	-1160.061	169.2805	1.994627	2.574326
786	-991.3797	-1161.322	169.9419	1.935508	2.18739
792	-1002.497	-1172.154	169.6579	1.90075	2.38829
798	-999.6827	-1169.181	169.4987	1.751663	2.569922
804	-1002.696	-1171.65	168.9532	1.780314	2.888353
810	-1001.478	-1170.868	169.3891	1.88209	2.566762
816	-991.0492	-1160.523	169.4738	1.964239	2.469829
822	-993.1322	-1162.976	169.8441	1.877318	2.282674
828	-1000.81	-1170.458	169.6476	1.702667	2.504506
834	-990.9385	-1160.99	170.0513	2.048778	2.052937
840	-1016.921	-1186.113	169.1927	1.607888	2.837417
846	-1007.454	-1176.893	169.4394	1.898998	2.526405
852	-1003.874	-1173.417	169.5436	1.816777	2.506084
858	-1001.922	-1171.391	169.4691	1.816777	2.552503
864	-996.9506	-1166.574	169.6236	1.8061	2.461858
870	-1002.05	-1171.653	169.6027	1.959865	2.391079
876	-1005.402	-1174.884	169.4826	2.102608	2.391079
882	-1002.54	-1171.768	169.2285	1.491984	2.88092
888	-1003.189	-1172.646	169.4565	1.790125	2.574901
894	-995.1278	-1165.021	169.8936	1.607885	2.404124
900	-991.7018	-1161.367	169.6649	1.628162	2.535845
906	-1014.212	-1183.475	169.2626	2.089708	2.535845
912	-1009.093	-1178.731	169.6382	2.087514	2.300141
918	-998.6324	-1168.411	169.7788	1.770433	2.383986
924	-980.6156	-1150.212	169.5966	2.102226	2.318897
930	-995.5638	-1165.991	170.4271	1.384702	2.196902
936	-1000.154	-1170.435	170.2802	1.540373	2.196902
942	-988.8755	-1158.256	169.3804	1.887729	2.569147
948	-983.3104	-1152.849	169.5381	2.004556	2.407862
954	-987.5471	-1157.454	169.9065	1.835686	2.265992
960	-995.9196	-1165.43	169.5108	1.796661	2.537565
966	-996.296	-1165.95	169.6544	1.82244	2.433511
972	-994.2079	-1163.769	169.5611	1.633912	2.597069
978	-988.1882	-1157.421	169.2323	1.793344	2.711409
984	-990.5553	-1160.189	169.6335	1.758625	2.482013
990	-1000.329	-1169.727	169.3982	1.757143	2.629122
996	-995.4148	-1165.015	169.5997	2.172583	2.279935
1002	-996.5277	-1165.724	169.1961	2.000026	2.623694
1008	-991.0274	-1160.851	169.8235	1.557149	2.477593
1014	-992.6886	-1162.447	169.7586	1.645236	2.467573
1020	-1005.669	-1175.05	169.3809	2.126879	2.44256
1026	-1004.274	-1174.24	169.9662	1.586825	2.37045
1032	-995.5282	-1164.974	169.4456	1.498783	2.745024
1038	-988.7798	-1158.756	169.9764	1.326898	2.518373
1044	-995.8763	-1165.039	169.1624	2.532992	2.377306
1050	-995.2585	-1164.731	169.4721	1.747885	2.588479
1056	-1011.28	-1180.196	168.9157	1.747885	2.928381
1062	-1005.455	-1174.308	168.8537	1.817903	2.928381
1068	-1008.68	-1178.036	169.3569	2.11006	2.466322
1074	-993.1659	-1162.759	169.5927	1.833233	2.466322
1080	-999.7215	-1169.132	169.4109	1.568458	2.726524
1086	-997.6282	-1167.124	169.4959	1.453101	2.74056
1092	-982.0969	-1151.758	169.6614	2.049942	2.305376
1098	-994.9872	-1164.455	169.4681	1.75156	2.58895
1104	-984.31	-1153.664	169.3541	1.788728	2.639064
1110	-996.8345	-1165.961	169.1262	1.788728	2.778773
1116	-996.2225	-1165.283	169.06	1.587941	2.928776
1122	-990.7395	-1160.338	169.5987	1.906444	2.422505
1128	-997.9481	-1167.204	169.256	1.672571	2.762985
1134	-1000.334	-1169.463	169.1293	1.906275	2.714142
1140	-995.2114	-1164.352	169.141	1.734675	2.799029
1146	-1009.191	-1178.801	169.6107	1.729792	2.512361
1152	-1004.207	-1174.141	169.934	1.798786	2.269117
1158	-1011.318	-1181.113	169.7949	1.784442	2.365932
1164	-1014.91	-1183.946	169.0354	1.796962	2.829645
1170	-1009.572	-1178.543	168.9707	2.017892	2.752908
1176	-998.7633	-1168.558	169.7945	1.993596	2.250523
1182	-997.4619	-1166.442	168.9805	2.048328	2.731262
1188	-998.5602	-1167.515	168.9544	2.174061	2.68348
1194	-1002.131	-1171.515	169.3837	1.603492	2.72344
1200	-999.8313	-1169.562	169.7311	1.603492	2.508679
1206	-999.0228	-1168.82	169.7976	1.739786	2.389332
1212	-999.1587	-1168.318	169.1594	1.75889	2.774667
1218	-997.9996	-1167.83	169.8308	1.924816	2.264952
1224	-1007.931	-1177.626	169.6946	1.924816	2.351857
1230	-995.3988	-1165.18	169.7807	1.870232	2.327097
1236	-994.3121	-1163.613	169.3006	2.416109	2.346772
1242	-992.7794	-1162.743	169.9636	1.630281	2.346772
1248	-999.0467	-1168.561	169.5148	2.059506	2.393414
1254	-1000.378	-1169.821	169.4435	1.967369	2.487164
1260	-997.4248	-1166.973	169.5486	1.51906	2.670229
1266	-1004.461	-1174.07	169.6086	1.858048	2.442687
1272	-1016.092	-1185.52	169.4273	1.6124	2.691705
1278	-1017.324	-1186.27	168.9461	1.869473	2.845233
1284	-992.9239	-1162.558	169.634	1.709565	2.509157
1290	-999.9071	-1169.481	169.5739	1.930907	2.424905
1296	-1001.152	-1170.731	169.5791	1.75588	2.517535
1302	-992.5201	-1162.056	169.5363	1.855161	2.489601
1308	-997.4003	-1166.836	169.4361	1.36825	2.826265
1314	-993.4618	-1162.968	169.5064	2.078008	2.388962
1320	-1002.326	-1172.426	170.0998	1.895621	2.106857
1326	-992.8693	-1162.094	169.2248	2.014433	2.598444
1332	-996.6109	-1166.011	169.4001	1.952541	2.522187
1338	-992.9543	-1162.367	169.4131	1.829148	2.580538
1344	-1006.748	-1176.636	169.8876	1.957403	2.21039
1350	-999.8378	-1169.609	169.7707	1.493876	2.547399
1356	-1003.385	-1173.164	169.7786	1.493876	2.542509
1362	-1005.062	-1174.84	169.7786	1.493876	2.542509
1368	-1020.313	-1190.14	169.8269	1.493876	2.51238
1374	-999.452	-1169.371	169.9192	1.749665	2.306496
1380	-994.6998	-1164.398	169.698	2.053678	2.279973
1386	-996.0039	-1165.58	169.576	1.864848	2.459484
1392	-985.5001	-1154.919	169.4191	1.864848	2.557467
1398	-1003.546	-1173.05	169.5043	1.893203	2.489
1404	-993.1558	-1162.944	169.7879	1.871346	2.321924
1410	-992.0719	-1161.663	169.5907	2.296444	2.221426
1416	-990.8599	-1160.573	169.7128	1.757791	2.432675
1422	-995.5569	-1164.87	169.313	1.885422	2.612125
1428	-1009.558	-1178.939	169.3807	1.807947	2.612125
1434	-991.3978	-1161.454	170.0562	1.807947	2.185131
1440	-990.1613	-1159.847	169.6852	1.888709	2.377547
1446	-1006.134	-1175.189	169.0555	1.287741	3.102042
1452	-995.6273	-1165.344	169.7164	1.368978	2.65437
1458	-995.6346	-1165.289	169.6549	1.433456	2.65437
1464	-990.5206	-1160.059	169.5388	2.278071	2.264251
1470	-985.3546	-1155.511	170.1568	1.526955	2.284414
1476	-987.3262	-1157.131	169.8048	1.924596	2.281716
1482	-999.3948	-1168.949	169.5541	2.06832	2.363896
1488	-1011.709	-1181.525	169.8162	1.377609	2.587631
1494	-1016.455	-1186.303	169.8477	1.29254	2.618935
1500	-999.5398	-1169.395	169.8554	2.031628	2.19052
1506	-995.5147	-1165.042	169.527	2.414752	2.202311
1512	-993.3664	-1163.027	169.661	2.293794	2.177312
1518	-996.5419	-1166.27	169.7279	1.60827	2.507941
1524	-989.6353	-1158.987	169.3513	1.60827	2.740558
1530	-985.0495	-1154.328	169.2784	1.685687	2.742103
1536	-994.7017	-1163.752	169.0502	2.022586	2.701835
1542	-1002.14	-1171.848	169.7079	2.018073	2.292777
1548	-995.7037	-1165.42	169.7162	1.76394	2.427137
1554	-997.3932	-1167.012	169.6191	2.004099	2.356868
1560	-998.502	-1167.976	169.4737	2.471963	2.208115
1566	-996.152	-1165.953	169.8014	2.436599	2.011276
1572	-996.9647	-1166.174	169.2088	2.069657	2.579648
1578	-994.15	-1163.766	169.6158	2.140316	2.286533
1584	-1010.987	-1180.476	169.4883	2.140316	2.367735
1590	-1006.675	-1176.246	169.5709	1.895821	2.445814
1596	-1007.216	-1176.166	168.9499	2.325286	2.611207
1602	-1006.754	-1176.212	169.4579	1.627836	2.664198
1608	-1009.581	-1179.314	169.7331	1.790782	2.401464
1614	-1003.834	-1173.442	169.6083	2.192078	2.26419
1620	-1015.845	-1185.083	169.2384	1.859428	2.672075
1626	-1017.673	-1186.903	169.2295	1.523653	2.862342
1632	-1005.422	-1174.801	169.3791	2.102581	2.45628
1638	-1000.615	-1170.205	169.5902	1.866983	2.449379
1644	-1009.975	-1179.575	169.6001	1.866983	2.443152
1650	-989.289	-1158.889	169.6001	1.866983	2.443152
1656	-997.3394	-1167.269	169.9293	2.027509	2.144741
1662	-992.2034	-1161.555	169.3512	1.710301	2.683855
1668	-994.085	-1164.063	169.9777	1.575724	2.369657
1674	-991.887	-1161.434	169.5474	2.055512	2.374892
1680	-997.9608	-1167.855	169.8942	1.715461	2.341929
1686	-987.3158	-1156.863	169.5474	1.638795	2.602767
1692	-992.2541	-1161.408	169.1534	1.569366	2.882706
1698	-1009.845	-1179.628	169.7827	1.502665	2.53478
1704	-1004.27	-1174	169.7298	1.741324	2.431249
1710	-1005.748	-1175.395	169.6472	2.304256	2.180856
1716	-1007.973	-1177.196	169.2227	2.349299	2.429152
1722	-1011.695	-1180.973	169.2778	2.450138	2.34444
1728	-1012.696	-1182.121	169.4258	1.889005	2.540228
1734	-1004.71	-1174.301	169.5911	1.513463	2.647258
1740	-1004.221	-1173.4	169.1793	1.703985	2.792491
1746	-1009.272	-1178.687	169.4146	1.716143	2.641631
1752	-1002.851	-1172.485	169.6338	2.071421	2.311559
1758	-1001.557	-1171.17	169.6134	1.986091	2.370139
1764	-1010.955	-1179.794	168.8388	1.97084	2.857438
1770	-994.8714	-1164.369	169.4972	1.931821	2.472599
1776	-1010.724	-1179.943	169.2186	1.982425	2.619043
1782	-1002.91	-1172.652	169.7415	1.637475	2.482743
1788	-996.0773	-1165.694	169.6167	1.776203	2.482743
1794	-997.4863	-1167.005	169.5185	1.888274	2.482743
1800	-992.5466	-1162.24	169.6938	1.829505	2.404755
1806	-998.4621	-1167.847	169.3853	2.120718	2.442974
1812	-998.0646	-1167.99	169.9257	1.506663	2.442974
1818	-997.0275	-1167.098	170.0707	2.120359	2.000486
1824	-992.3507	-1161.784	169.4329	1.934992	2.51107
1830	-985.4318	-1155.116	169.6838	1.814876	2.419164
1836	-995.6161	-1165.45	169.8335	1.647533	2.419164
1842	-1003.556	-1172.947	169.391	2.225277	2.385452
1848	-1003.32	-1172.934	169.6141	1.741488	2.503713
1854	-1013.981	-1183.582	169.6013	1.746498	2.508916
1860	-1004.903	-1174.74	169.8365	2.08134	2.175784
1866	-990.8731	-1160.694	169.8207	1.820197	2.329515
1872	-991.5073	-1160.979	169.4718	2.04287	2.42932
1878	-993.7678	-1163.249	169.4813	1.604991	2.662674
1884	-992.5932	-1162.061	169.4682	2.072659	2.415866
1890	-986.0629	-1155.395	169.3318	2.263194	2.403581
1896	-987.8498	-1157.768	169.9186	1.797895	2.279542
1902	-995.9933	-1165.747	169.7542	1.556776	2.52116
1908	-998.0453	-1167.3	169.2551	1.935337	2.621358
1914	-996.459	-1165.747	169.288	1.935337	2.600956
1920	-1002.512	-1171.645	169.1324	1.425201	2.976838
1926	-991.8393	-1161.645	169.8053	1.895521	2.297416
1932	-1007.346	-1177.484	170.1384	1.895521	2.08153
1938	-999.7509	-1169.935	170.184	2.060285	1.958111
1944	-1003.064	-1172.768	169.7043	1.452967	2.612461
1950	-999.0944	-1168.881	169.7866	2.090164	2.203381
1956	-1004.294	-1174.091	169.797	2.351803	2.058183
1962	-993.8148	-1163.365	169.5501	1.944902	2.432291
1968	-1005.124	-1174.656	169.5324	2.219317	2.298677
1974	-1007.792	-1177.407	169.6147	1.636389	2.562403
1980	-1002.298	-1172.45	170.1517	1.410237	2.357765
1986	-999.173	-1168.838	169.6651	1.790952	2.44423
1992	-1001.568	-1171.378	169.81	1.749523	2.376002
1998	-992.5325	-1162.205	169.6721	1.9315	2.362497
2004	-992.4393	-1162.41	169.9711	1.827618	2.229011
2010	-998.7184	-1168.289	169.5703	1.380538	2.737251
2016	-989.9944	-1159.494	169.4993	2.10713	2.378148
2022	-1000.72	-1170.238	169.5177	2.28142	2.2761
2028	-1002.47	-1172.08	169.6098	1.86638	2.437404
2034	-1000.054	-1169.06	169.0067	1.714256	2.891595
2040	-1012.19	-1181.141	168.9507	2.957789	2.314125
2046	-1013.559	-1182.453	168.8944	2.957789	2.349949
2052	-1009.066	-1177.88	168.8144	2.267797	2.722807
2058	-1000.59	-1169.513	168.9226	2.194289	2.692875
2064	-1003.294	-1173.126	169.8316	1.862897	2.298712
2070	-1010.526	-1180.14	169.6134	2.035362	2.343768
2076	-998.8903	-1168.096	169.2056	2.421054	2.404478
2082	-993.124	-1162.803	169.6788	2.058438	2.28972
2088	-991.6784	-1161.171	169.4924	1.608996	2.653574
2094	-988.9439	-1158.344	169.4003	2.322736	2.330018
2100	-998.1868	-1167.816	169.6288	2.739697	1.973889
2106	-986.8058	-1156.39	169.5842	2.346593	2.199919
2112	-992.9612	-1162.438	169.4763	1.977839	2.460997
2118	-989.9705	-1159.342	169.3719	1.977839	2.526341
2124	-998.2168	-1167.495	169.2781	2.451338	2.343699
2130	-986.4028	-1155.782	169.3792	2.281221	2.364447
2136	-995.642	-1165.338	169.6963	2.266607	2.168521
2142	-1016.02	-1185.541	169.5207	1.905082	2.47226
2148	-1012.432	-1181.424	168.9926	1.664761	2.927064
